@relation ALLJURECZKO-velocity-1.4 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
140,5,2,0,10,22,10,4,8,5,2,0,0,0.9,0.4,2,2,27,1,0.6,1
149,7,2,0,15,31,9,4,13,5,0.666666667,0.75,2,0.84375,0.326530612,1,1,19.71428571,1,0.7143,1
537,39,1,0,4,68,727,2,2,38,0.963157895,0,0,0,0.160818713,0,0,12.64102564,3,1.1026,0
84,5,2,0,10,19,10,4,8,5,2,0,0,0.9,0.4,1,1,15.8,1,0.6,1
359,4,4,0,13,45,2,1,13,3,0.916666667,1,4,0.947368421,0.5,3,6,86.75,1,0.75,0
642,5,4,0,6,32,4,0,6,3,0.85,0.8,0,0.947368421,0.5,3,3,126.4,22,4.8,0
4,4,1,0,46,4,6,46,0,4,2,0,0,0,1,0,0,0,1,1,1
195,6,1,0,4,32,0,1,3,6,0.4,1,1,0,0.5,0,0,30.83333333,3,1.1667,1
309,14,1,0,4,26,43,2,3,7,0.703296703,1,1,0,0.346153846,0,0,20.57142857,5,2.2143,1
55,2,2,0,1,14,0,1,0,2,1,1,0,0.971428571,0.75,1,1,25.5,1,0.5,0
88,3,2,0,13,14,0,10,3,2,0.75,0.5,1,0.6,0.466666667,1,1,27.66666667,1,0.6667,1
77,4,1,0,1,16,0,1,0,4,0.444444444,1,0,0,0.625,0,0,17.5,2,1.25,1
8,8,1,0,6,8,28,4,2,8,2,0,0,0,0.325,0,0,0,1,1,1
437,6,1,0,16,57,15,0,16,5,1,1,0,0,0.4,0,0,71.66666667,2,1.1667,0
0,0,1,0,58,0,0,55,4,0,2,0,0,0,0,0,0,0,0,0,1
188,3,4,0,7,23,3,0,7,3,1.5,1,0,0.964285714,0.666666667,2,4,59.66666667,3,1.3333,0
131,4,2,0,10,20,6,4,8,4,2,0,0,0.931034483,0.416666667,1,1,31.75,1,0.5,1
86,3,3,0,0,12,0,0,0,2,0.333333333,1,0,0.866666667,0.666666667,1,1,26.66666667,2,1,0
5,3,1,0,6,3,3,2,4,3,1.5,0,0,0,0.583333333,0,0,0,1,1,1
92,11,1,1,7,21,17,2,5,10,0.75,1,2,0,0.257575758,0,0,7,2,1,1
296,38,1,2,40,40,703,3,37,38,1,1,1,0,0.074224022,0,0,6.736842105,1,0.9737,1
304,6,4,0,4,51,15,0,4,3,1.2,1,0,0.915254237,0.366666667,2,4,49.16666667,1,0.8333,0
5,1,4,0,3,2,0,2,1,1,2,0,0,1,1,0,0,4,0,0,1
45,3,1,0,4,8,1,3,1,0,0.5,1,0,0,0.5,0,0,13.66666667,2,0.6667,1
122,3,2,1,5,17,1,2,3,2,0.5,1,1,0.6,0.555555556,1,2,39,3,1.3333,1
342,6,3,0,8,26,15,0,8,6,2,0,0,0.907407407,0.5,2,2,56,1,0.8333,0
72,2,3,0,5,15,1,1,4,1,2,0,0,0.833333333,0.8,2,5,35,3,1.5,1
33,2,2,0,5,8,0,1,4,2,0,1,0,0.973684211,0.625,0,0,15,2,1,1
5,1,4,0,31,2,0,30,1,1,2,0,0,1,1,0,0,4,0,0,1
144,18,1,0,12,35,33,4,8,18,0.68627451,0,3,0,0.238095238,0,0,6.833333333,2,1.0556,1
2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1
61,3,3,0,6,15,1,0,6,3,0,1,0,0.960784314,0.666666667,3,3,18.66666667,1,0.6667,0
580,11,1,0,14,41,0,2,12,10,0.654545455,1,3,0,0.246753247,0,0,50.72727273,11,2.1818,1
25,4,1,2,6,5,0,5,1,4,0.666666667,1,1,0,0.625,0,0,4.75,2,1,1
4,4,1,0,5,4,6,5,0,4,2,0,0,0,0.5,0,0,0,1,1,1
17,3,2,0,3,6,3,0,3,3,2,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
332,25,1,0,29,64,300,14,15,25,2,0,0,0,0.149090909,0,0,12.28,8,1.28,1
460,10,1,0,3,40,39,0,3,4,0.962962963,1,0,0,0.388888889,0,0,44.7,4,2.1,1
2,2,1,0,3,2,1,2,2,2,2,0,0,0,1,0,0,0,1,1,1
34,5,2,0,4,10,8,1,4,5,0.875,0.5,0,0.9,0.4,0,0,5.4,1,0.6,1
130,3,4,0,8,23,3,0,8,3,1.5,1,0,0.964285714,0.666666667,2,4,40.66666667,2,1,0
19,2,2,2,6,6,1,2,4,1,2,0,0,0.875,0.75,0,0,8.5,2,1,1
20,4,2,0,6,7,6,4,4,4,2,0,0,0.931034483,0.416666667,0,0,4,1,0.5,1
11,2,2,0,2,5,1,1,1,1,2,0,0,0.947368421,0.833333333,1,2,4.5,1,0.5,1
3,3,1,0,4,3,3,4,0,3,2,0,0,0,0.666666667,0,0,0,1,1,1
21,2,2,0,3,7,1,1,2,2,2,0,0,0.987179487,0.666666667,1,1,9.5,1,0.5,1
44,5,2,0,7,11,0,4,5,5,0.25,1,0,0.9,0.433333333,0,0,7.6,1,0.6,0
245,5,2,0,16,33,0,4,14,5,0.5,1,1,0.9,0.466666667,0,0,47.6,1,0.6,1
10,3,1,0,1,4,3,1,0,3,2,0,0,0,1,0,0,2.333333333,1,0.6667,0
5,1,3,3,3,2,0,3,0,1,2,0,0,1,1,0,0,4,0,0,1
680,11,1,0,2,37,49,1,1,4,0.933333333,0.25,0,0,0.233766234,0,0,59.72727273,60,9.8182,1
392,24,1,0,19,62,0,6,13,24,0,1,1,0,0.238636364,0,0,15.29166667,2,1,1
445,15,2,0,16,42,41,3,13,12,0.792857143,1,1,0.333333333,0.237037037,0,0,28,3,1.2667,1
17,3,2,0,5,6,3,4,3,3,2,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
62,4,4,0,3,8,6,0,3,3,1.333333333,1,0,0.947368421,0.75,2,4,14,5,1.75,0
258,7,3,0,10,28,15,0,10,5,0.5,1,0,0.571428571,0.428571429,0,0,35.57142857,1,0.8571,1
1,1,1,0,4,1,0,3,1,1,2,0,0,0,1,0,0,0,1,1,1
120,17,1,2,24,20,96,21,4,17,0.902777778,1,2,0,0.235294118,0,0,5.529411765,3,1.0588,1
86,12,2,0,7,27,64,1,6,11,0.909090909,1,0,0.914634146,0.606060606,1,1,6.083333333,1,0.5833,1
37,4,2,0,10,10,6,4,8,4,2,0,0,0.931034483,0.392857143,1,1,8.25,1,0.5,1
32,5,2,0,10,11,10,4,8,5,2,0,0,0.9,0.371428571,1,2,5.4,1,0.6,1
222,4,1,0,4,17,6,2,2,4,2,0,0,0,0.3125,0,0,54.5,14,6.75,1
238,4,3,0,12,25,6,0,12,4,1,1,0,0.727272727,0.4375,1,1,58.25,1,0.75,1
67,4,4,0,4,8,6,0,4,4,2,0,0,0.964285714,0.5,3,3,15.75,1,0.5,0
158,2,1,0,5,22,1,1,4,2,2,0,0,0,0.5,0,0,78,1,0.5,1
321,1,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0,252,0,0,0
137,7,1,0,2,20,1,2,0,6,0,1,0,0,0.464285714,0,0,18.28571429,4,1,1
7,2,1,0,11,2,1,10,1,2,2,0,0,0,0.625,0,0,0,1,1,1
7,2,2,0,2,3,1,1,1,2,2,0,0,0.5,1,0,0,2.5,1,0.5,0
7,2,1,1,2,3,1,2,0,2,2,0,0,0,1,0,0,2.5,1,0.5,0
67,2,1,0,6,16,1,0,6,2,0,1,2,0,0.5,0,0,31.5,1,0.5,0
161,4,2,0,10,20,6,4,8,4,2,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,1
153,5,2,0,10,22,10,4,8,5,2,0,0,0.9,0.4,1,1,29.6,1,0.6,1
102,4,1,0,1,22,6,0,1,2,2,0,0,0,0.875,0,0,24.5,3,1.75,1
196,1,1,0,3,1,0,3,0,0,2,0,0,0,0,0,0,156,0,0,0
25,4,2,0,5,9,6,1,5,4,2,0,0,0.931034483,0.392857143,0,0,5.25,1,0.5,1
31,5,2,0,8,11,10,4,6,5,2,0,0,0.9,0.4,1,2,5.2,1,0.6,1
161,4,2,0,10,20,6,4,8,4,2,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,1
2,2,1,0,10,2,1,10,1,2,2,0,0,0,0.75,0,0,0,1,1,1
50,3,3,0,8,18,3,1,8,3,2,0,0,0.960784314,0.666666667,2,2,15.66666667,1,0.6667,0
378,20,2,0,1,30,52,1,0,14,0.673684211,0.7,0,0.448275862,0.324561404,1,2,17.4,4,1,1
55,2,1,0,5,14,1,1,4,2,2,0,0,0,0.5,0,0,26.5,1,0.5,1
17,3,2,0,5,6,3,4,3,3,2,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
1,1,1,0,4,1,0,3,1,1,2,0,0,0,1,0,0,0,1,1,1
304,37,2,0,39,46,660,1,38,35,0.013888889,1,0,0.506849315,0.07815924,0,0,7.162162162,4,1.0811,1
131,4,2,0,10,20,6,4,8,4,2,0,0,0.931034483,0.416666667,1,1,31.75,1,0.5,1
508,25,1,0,6,76,194,2,4,17,0.878787879,0.727272727,3,0,0.261904762,0,0,18.88,5,1.16,1
32,5,2,0,5,10,10,1,4,5,2,0,0,0.833333333,0.666666667,0,0,5.4,1,0.8,1
97,4,1,0,2,5,0,2,0,4,0.333333333,1,0,0,0.5,0,0,22.5,3,1.5,1
41,3,1,0,3,11,3,1,2,2,2,0,0,0,0.666666667,0,0,12.66666667,2,1,1
17,3,2,0,5,6,3,4,3,3,2,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
1625,53,3,0,6,139,1188,5,3,50,0.834134615,1,1,0.395061728,0.102272727,0,0,29.50943396,7,2.5094,0
27,1,3,0,3,9,0,2,1,1,2,0,0,1,1,0,0,26,0,0,1
136,7,2,0,12,24,0,4,10,7,0.611111111,1,1,0.84375,0.303571429,0,0,18,1,0.7143,1
332,2,1,0,28,41,1,0,28,2,2,0,0,0,0.5,0,0,165,1,0.5,0
95,13,2,1,14,17,66,10,4,13,0.75,1,1,0.476190476,0.461538462,0,0,6.230769231,4,1.3846,1
184,6,3,0,2,19,15,2,0,4,1.12,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0
438,37,1,0,17,92,0,3,14,34,0.5,1,1,0,0.177777778,1,1,10.78378378,13,1.1622,1
153,5,2,0,10,22,10,4,8,5,2,0,0,0.9,0.4,1,1,29.6,1,0.6,1
133,30,1,0,10,60,435,0,10,30,2,0,0,0,0.133333333,0,0,3.433333333,1,0.9667,1
23,3,1,0,20,4,3,20,0,3,1.4375,0,2,0,0.5,0,0,4,2,1,0
0,0,1,0,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,1
218,12,1,0,2,25,0,1,1,0,0.436363636,1,0,0,0.395833333,0,0,16.75,3,1.3333,0
991,24,1,0,2,36,0,1,1,21,0.504347826,0.666666667,0,0,0.3125,0,0,39.66666667,7,1.5,1
82,3,2,0,5,19,1,1,5,1,0.5,1,0,0.9,0.5,0,0,26,2,1,0
17,3,2,0,3,6,3,0,3,3,2,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
61,6,1,0,5,19,0,1,4,6,0.5,1,1,0,0.458333333,0,0,8.833333333,1,0.8333,1
155,3,4,0,10,26,3,0,10,3,2,0,0,0.964285714,0.666666667,2,4,50.66666667,2,1,0
28,28,1,0,67,28,378,60,11,28,2,0,0,0,0.238095238,0,0,0,1,1,1
40,8,1,5,20,9,16,14,7,8,0.761904762,1,1,0,0.3125,0,0,3.625,1,0.875,1
8,3,1,0,3,4,3,1,2,3,2,0,0,0,0.5,0,0,1.666666667,1,0.6667,1
31,5,2,0,4,10,8,0,4,5,0.75,0,0,0.636363636,0.44,0,0,5,1,0.8,1
683,13,4,0,24,76,38,0,24,10,0.833333333,1,1,0.866666667,0.5,2,2,50.46153846,5,1.4615,1
34,4,1,0,6,10,6,1,5,4,2,0,0,0,0.5,0,0,7.5,1,0.75,1
38,5,2,0,8,12,8,4,6,5,0.75,1,0,0.9,0.4,0,0,6.4,1,0.6,1
24,24,1,0,44,24,276,38,6,24,2,0,0,0,0.244047619,0,0,0,1,1,1
32,5,1,0,6,6,4,6,0,4,0.75,1,0,0,0.466666667,0,0,4.8,1,0.6,1
110,5,4,0,8,21,10,0,8,3,1,0,0,0.947368421,0.5,3,3,20.6,5,1.4,0
308,4,4,0,7,18,6,0,7,3,1,0,0,0.947368421,0.5,0,0,75.5,2,1,0
782,14,2,0,21,61,29,7,16,13,0.78974359,1,1,0.692307692,0.253968254,1,2,53.78571429,18,2.2143,1
39,5,2,0,8,10,10,4,6,5,2,0,0,0.9,0.4,1,2,6.8,1,0.6,1
1,1,1,0,4,1,0,3,1,1,2,0,0,0,1,0,0,0,1,1,1
86,3,2,0,6,13,0,1,5,3,0,1,0,0.6,0.476190476,1,2,27.33333333,1,0.6667,1
7,0,1,0,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
52,5,2,0,8,11,10,4,6,5,2,0,0,0.9,0.4,1,1,9.4,1,0.6,1
105,5,3,0,6,18,4,0,6,5,0.375,1,1,0.924528302,0.35,3,3,19.6,3,1.4,0
111,6,3,17,22,26,13,17,5,1,0.6,1,0,0.907407407,0.75,0,0,17.33333333,3,1.3333,0
353,10,1,0,12,50,0,0,12,4,0.361111111,1,1,0,0.325,0,0,33.9,2,1.1,1
156,4,2,0,8,22,6,1,8,4,2,0,0,0.931034483,0.416666667,1,1,38,1,0.5,1
593,8,1,0,12,66,0,0,12,5,0.728571429,0.8,2,0,0.45,0,0,71.875,8,2.125,1
387,5,3,1,11,18,0,10,1,4,0.55,0.4,1,0.866666667,0.4,1,1,75.4,14,4.8,0
33,3,4,0,3,8,3,0,3,3,1.5,1,0,0.964285714,0.666666667,2,3,9,2,1,0
20,2,1,0,4,5,1,1,3,2,2,0,0,0,0.5,0,0,9,4,2,1
140,5,2,0,10,22,10,4,8,5,2,0,0,0.9,0.4,2,2,27,1,0.6,1
207,3,4,0,8,22,3,0,8,3,2,0,0,0.964285714,0.666666667,2,4,68,4,1.6667,0
192,37,1,0,29,72,0,15,14,35,0.027777778,1,1,0,0.114197531,0,0,4.162162162,1,0.9459,1
6,1,1,0,6,2,0,6,0,1,2,0,0,0,1,0,0,3,0,0,1
70,6,2,0,9,14,11,3,8,5,0.8,1,0,0.9,0.4,0,0,10.33333333,1,0.5,1
3,3,1,0,4,3,3,4,0,3,2,0,0,0,0.666666667,0,0,0,1,1,1
5,5,1,0,12,5,10,8,4,5,2,0,0,0,0.68,0,0,0,1,1,1
62,4,4,0,3,8,6,0,3,3,1.333333333,1,0,0.947368421,0.75,2,4,14,5,1.75,0
28,6,2,0,6,9,13,4,4,5,0.8,1,0,0.9,0.4,0,0,3.5,1,0.5,1
159,6,3,0,10,26,7,0,10,5,0.6,1,1,0.924528302,0.35,3,3,25,3,1.1667,0
12,12,1,0,3,12,66,3,0,12,2,0,0,0,0.583333333,0,0,0,1,1,0
