@relation ALLJURECZKO-ivy-1.1 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
682,13,1,0,2,59,0,1,1,11,0.611111111,1,0,0,0.4375,0,0,51.23076923,16,2.9231,0
105,9,1,0,6,14,24,5,1,9,0.65625,1,1,0,0.311111111,1,1,10.22222222,2,0.8889,1
489,5,1,0,18,52,10,0,18,2,2,0,0,0,0.25,0,0,96.8,1,0.8,1
255,14,3,11,16,49,69,11,7,3,0.807692308,1,0,0.755102041,0.285714286,0,0,17.07142857,4,1.9286,1
184,13,2,0,11,34,0,2,11,13,0.333333333,1,2,0.571428571,0.240384615,1,1,13,3,1.2308,1
6,6,1,0,8,6,15,7,2,6,2,0,0,0,1,0,0,0,1,1,1
211,15,1,0,33,32,13,31,2,13,0.875,0.375,1,0,0.160714286,0,0,12.53333333,2,1.4667,1
182,10,1,0,10,31,0,6,5,10,0.555555556,1,1,0,0.266666667,0,0,17,3,1.5,1
3,3,1,0,14,3,3,13,1,3,2,0,0,0,1,0,0,0,1,1,0
10,2,2,0,3,4,1,1,2,2,2,0,0,0.833333333,0.666666667,0,0,4,1,0.5,0
10,10,1,0,8,10,45,6,2,10,2,0,0,0,0.5,0,0,0,1,1,1
435,5,2,0,6,63,0,1,6,5,0.541666667,1,2,0.80952381,0.4,1,1,84.8,1,0.8,1
152,6,1,0,12,32,15,8,4,6,1.2,1,0,0,0.30952381,0,0,24.16666667,1,0.8333,1
119,11,1,0,7,26,29,4,3,11,0.3,1,2,0,0.272727273,1,1,9.636363636,4,1.1818,0
21,20,1,0,30,20,190,23,7,20,1.052631579,0,0,0,0.225,0,0,0,1,1,1
140,12,6,0,5,24,32,0,5,10,0.818181818,0.5,0,0.880434783,0.25,1,1,10.33333333,5,1.5,0
1472,21,2,0,21,114,122,3,19,9,0.9,1,6,0.472222222,0.238888889,1,2,68.0952381,8,1.7619,1
48,2,2,0,3,6,1,1,2,2,2,0,0,0.833333333,0.666666667,0,0,23,6,3,0
24,4,1,0,2,8,4,0,2,4,0.666666667,1,1,0,0.5,0,0,4.75,1,0.75,0
103,12,1,0,11,17,18,9,4,12,0.681818182,1,2,0,0.241666667,0,0,7.083333333,1,0.75,1
432,4,1,0,10,44,6,1,9,3,2,0,0,0,0.357142857,0,0,107,11,3.5,1
13,13,1,0,17,13,78,15,3,13,2,0,0,0,0.487179487,0,0,0,1,1,0
121,8,1,0,5,17,20,4,1,8,0.5,1,1,0,0.34375,1,1,13.625,6,1.5,0
20,3,1,0,4,4,0,4,0,3,0.5,1,0,0,0.666666667,0,0,5,1,0.6667,0
4,4,1,0,14,4,6,14,0,4,2,0,0,0,1,0,0,0,1,1,1
88,2,1,0,7,21,1,4,4,2,2,0,0,0,0.625,0,0,43,1,0.5,1
41,5,1,0,6,11,0,4,2,5,0.375,1,1,0,0.466666667,0,0,6.8,1,0.8,0
2,2,1,0,10,2,1,10,1,2,2,0,0,0,0.666666667,0,0,0,1,1,0
1,1,1,0,4,1,0,4,1,1,2,0,0,0,1,0,0,0,1,1,0
226,16,4,0,8,43,86,0,8,16,0.857142857,1,0,0.765625,0.359375,2,4,12.6875,1,0.9375,1
9,2,1,0,5,5,1,2,3,2,2,0,0,0,0.666666667,0,0,3.5,1,0.5,1
681,6,1,0,19,81,15,3,17,5,2,0,0,0,0.285714286,0,0,112.5,19,4.3333,1
57,3,2,0,4,19,0,1,3,3,0,1,0,0.714285714,0.5,0,0,17.66666667,2,1,0
193,6,1,0,6,39,13,3,3,4,0.6,0,0,0,0.35,0,0,31,1,0.6667,1
340,18,6,0,8,49,77,1,8,14,0.794117647,0.666666667,0,0.826530612,0.240740741,2,2,17.55555556,9,1.7778,0
97,5,1,0,1,22,8,0,1,5,0.5,1,0,0,0.4,0,0,18.2,1,0.6,0
51,7,1,0,5,8,15,5,0,6,0.5,1,0,0,0.535714286,0,0,5.857142857,1,0.5714,0
193,8,2,0,8,39,24,2,7,5,0.857142857,1,2,0.695652174,0.375,0,0,22.875,1,0.875,1
464,22,4,0,12,64,149,0,12,18,0.863095238,1,0,0.7,0.345454545,2,3,19.72727273,1,0.9545,1
32,6,1,0,2,11,0,1,1,6,0,1,0,0,0.583333333,0,0,4.166666667,1,0.8333,0
3982,82,1,0,72,318,3021,37,48,72,0.943883277,0.954545455,4,0,0.087369421,0,0,47.29268293,13,2.1951,1
146,17,1,4,16,31,120,4,12,16,0.791666667,1,1,0,0.183823529,0,0,7.411764706,2,1.1176,1
166,11,2,0,7,31,45,2,6,6,0.5,1,1,0.64,0.363636364,0,0,13.90909091,2,0.9091,1
2,2,1,0,4,2,1,4,0,2,2,0,0,0,0.666666667,0,0,0,1,1,0
125,10,1,0,6,26,15,1,5,10,0.694444444,1,2,0,0.3,1,1,11.1,2,1.1,1
30,5,1,0,9,8,0,8,2,5,0.5,1,1,0,0.466666667,0,0,4.6,1,0.8,0
75,5,1,0,12,21,0,9,3,5,0,1,0,0,0.4,0,0,13.8,2,1,0
34,5,1,0,3,8,4,2,1,5,0.5,1,0,0,0.6,0,0,5.6,2,1,1
12,2,5,2,5,5,1,2,3,2,2,0,0,0.987654321,1,1,1,5,1,0.5,0
1429,32,2,1,31,147,434,2,30,19,0.923387097,0.875,1,0.347826087,0.121442125,1,1,43.40625,5,1.5938,1
32,3,1,0,9,4,1,9,0,1,0.75,0.25,3,0,0.75,0,0,8.333333333,1,0.3333,0
593,38,1,0,13,86,519,3,10,38,0.866795367,1,2,0,0.12406015,0,0,14.23684211,3,1.2895,1
431,16,1,0,10,46,116,8,2,15,1.007407407,0.222222222,0,0,0.219047619,0,0,25.375,8,1.75,1
108,8,1,0,7,21,0,3,4,7,0.428571429,1,0,0,0.5625,0,0,11.875,2,1.25,1
114,9,2,0,8,18,6,4,4,9,0.770833333,1,2,0.272727273,0.444444444,1,4,11,2,1,0
28,6,1,3,6,7,7,3,3,6,0.7,1,1,0,0.444444444,0,0,3.333333333,1,0.8333,0
34,2,1,0,1,10,1,1,0,2,2,0,0,0,0.5,0,0,16,4,2,0
3,3,1,0,5,3,3,5,0,3,2,0,0,0,0.666666667,0,0,0,1,1,1
320,12,2,0,12,55,0,1,12,12,0.409090909,1,0,0.592592593,0.212962963,1,1,25.5,5,1.5833,1
2,2,1,0,9,2,1,9,0,2,2,0,0,0,1,0,0,0,1,1,0
20,3,1,0,10,4,0,10,1,3,0.5,1,1,0,0.555555556,0,0,5,1,0.6667,0
109,4,1,0,5,18,4,3,2,2,0.833333333,0.5,0,0,0.416666667,0,0,24.75,1,0.5,1
515,20,1,0,14,60,48,6,10,20,0.815789474,1,2,0,0.166666667,0,0,24.35,4,1.8,0
57,3,2,0,4,10,1,1,3,2,0.5,1,0,0.833333333,0.666666667,0,0,17.66666667,7,2.3333,0
69,10,1,0,7,17,27,3,4,10,0.75,1,2,0,0.28,1,1,5.5,2,1,1
138,7,4,0,7,26,0,0,7,7,0.611111111,1,0,0.890909091,0.357142857,0,0,18.28571429,1,0.8571,0
89,4,2,0,4,14,2,2,3,2,0.666666667,0.5,0,0.714285714,0.444444444,0,0,20.75,7,2,1
136,5,1,0,3,17,6,3,0,4,0.95,0.8,0,0,0.375,0,0,25.2,2,1,1
217,17,1,2,7,34,72,3,4,9,0.604166667,1,1,0,0.202614379,0,0,11.58823529,3,1.0588,0
184,13,4,0,3,33,68,0,3,12,0.833333333,1,0,0.803278689,0.487179487,0,0,12.76923077,3,1.0769,0
408,17,4,0,15,78,84,0,15,15,0.8515625,1,0,0.753846154,0.254901961,1,1,22.52941176,6,1.2353,0
1007,8,1,0,11,60,28,2,9,7,2,0,0,0,0.333333333,0,0,124.875,11,5.125,0
472,23,3,1,15,68,127,1,14,8,0.613636364,1,0,0.676470588,0.180124224,1,8,19.43478261,4,1.4783,1
2020,67,1,0,30,173,1691,15,21,52,0.881818182,1,6,0,0.122201493,1,1,28.85074627,18,2.3881,1
1,1,1,0,6,1,0,5,1,1,2,0,0,0,1,0,0,0,1,1,1
46,6,1,0,9,11,9,5,4,5,0.6,1,1,0,0.2,0,0,6.5,1,0.6667,0
1,1,1,0,6,1,0,5,1,1,2,0,0,0,1,0,0,0,1,1,0
53,10,1,0,2,12,25,1,1,10,0.805555556,1,0,0,0.7,0,0,3.9,1,0.9,0
172,6,1,0,6,37,13,2,4,5,0.2,1,0,0,0.666666667,0,0,27.5,1,0.6667,1
170,14,4,0,4,30,55,0,4,14,0.833333333,1,0,0.790322581,0.357142857,2,4,10.71428571,1,0.9286,1
47,9,1,0,13,13,12,11,2,9,0.75,1,2,0,0.333333333,0,0,3.888888889,1,0.8889,1
79,5,1,0,4,16,0,2,2,5,0.583333333,0.333333333,0,0,0.466666667,0,0,14.2,2,1,0
288,17,4,0,12,52,90,2,12,14,0.8125,1,0,0.753846154,0.470588235,1,1,15.58823529,3,1.0588,1
28,6,1,3,6,7,7,3,3,6,0.7,1,1,0,0.444444444,0,0,3.333333333,1,0.8333,0
138,2,1,0,5,22,1,2,3,2,2,0,0,0,0.5,0,0,68,1,0.5,1
12,12,1,0,20,12,66,16,9,12,2,0,0,0,0.2,0,0,0,1,1,1
478,13,1,0,14,58,44,1,13,6,0.592592593,1,0,0,0.307692308,0,0,35.07692308,5,1.9231,1
402,25,4,0,14,65,234,2,13,20,0.904166667,1,0,0.671232877,0.37,1,2,14.68,1,0.96,1
