@relation ALLJURECZKO-synapse-1.1 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
265,7,1,0,9,29,0,3,6,3,0.541666667,1,1,0,0.333333333,0,0,36.28571429,3,1.1429,0
50,2,2,0,11,16,1,5,6,2,2,0,0,0.928571429,0.75,0,0,24,5,2.5,0
56,3,2,0,10,16,3,0,10,3,2,0,0,0.75,0.555555556,0,0,17.66666667,4,1.6667,1
114,2,3,0,10,23,1,2,8,2,2,0,0,0.956521739,0.75,1,2,56,11,5.5,0
9,2,3,0,7,4,1,5,2,2,2,0,0,0.956521739,0.75,0,0,3.5,1,0.5,0
152,3,2,0,9,27,3,0,9,3,2,0,0,0.75,0.555555556,0,0,49.66666667,7,2.6667,1
191,4,2,0,11,34,2,0,11,3,0.666666667,1,0,0.6,0.666666667,0,0,46.25,13,3.5,0
192,3,2,0,11,29,3,0,11,3,2,0,0,0.75,0.555555556,0,0,63,11,4,0
281,8,1,0,26,63,20,0,26,6,0.785714286,1,1,0,0.333333333,0,0,33.875,3,1,1
2,2,1,0,5,2,1,3,2,2,2,0,0,0,0.75,0,0,0,1,1,0
359,7,1,0,11,38,0,1,11,5,0.625,0.75,1,0,0.270833333,0,0,49.71428571,31,5.2857,0
177,15,1,0,11,38,81,2,10,6,0.857142857,1,0,0,0.160714286,0,0,10.4,1,0.8667,1
56,6,1,0,7,12,1,6,2,6,0.666666667,0,0,0,0.555555556,0,0,7.833333333,1,0.8333,0
57,2,1,0,1,13,0,1,0,2,0,0,0,0,0.625,0,0,26,1,0.5,0
140,4,2,0,11,24,6,0,11,3,1,1,0,0.75,0.555555556,0,0,33.75,6,1.75,0
8,8,1,0,4,8,28,4,0,8,2,0,0,0,1,0,0,0,1,1,0
148,3,2,0,9,26,3,0,9,3,2,0,0,0.75,0.555555556,0,0,48.33333333,10,3.6667,0
119,3,2,0,9,22,3,0,9,3,2,0,0,0.75,0.555555556,0,0,38.66666667,9,3.3333,0
932,16,2,0,30,103,48,2,28,12,0.866666667,0.833333333,0,0.464285714,0.2421875,0,0,56.5,33,4.0625,1
561,11,2,0,11,65,41,0,11,8,0.9,1,0,0.357142857,0.38,2,3,49.81818182,9,2.7273,0
114,3,2,0,8,24,3,0,8,3,2,0,0,0.75,0.555555556,0,0,37,7,2.6667,0
446,17,2,0,15,58,100,2,13,11,0.90625,1,0,0.464285714,0.3,0,0,24.76470588,12,2.0588,1
558,7,1,0,7,42,9,3,4,4,0.333333333,1,0,0,0.3,0,0,78.57142857,12,3.2857,0
564,9,2,0,9,49,4,2,7,8,0.625,1,0,0.619047619,0.377777778,0,0,61.33333333,11,3,1
359,17,2,0,14,53,78,4,10,13,0.8125,1,2,0.25,0.276785714,1,1,19.64705882,17,2.5882,1
8,8,1,0,10,8,28,7,3,8,2,0,0,0,0.4375,0,0,0,1,1,0
523,8,2,0,20,62,0,1,20,4,0.535714286,1,1,0.333333333,0.404761905,1,2,63.875,4,1.625,1
3,3,1,0,4,3,3,2,2,3,2,0,0,0,0.666666667,0,0,0,1,1,0
556,9,1,0,39,96,30,1,38,3,0.625,1,0,0,0.196428571,0,0,60.66666667,6,2.3333,1
563,11,3,0,17,79,1,3,15,9,0.814285714,0.857142857,0,0.6875,0.303030303,1,3,49.54545455,16,2.7273,0
21,3,1,0,5,8,1,0,5,2,0.5,1,0,0,0.5,0,0,5.666666667,1,0.3333,1
281,9,3,0,10,27,0,2,8,9,0.5,1,0,0.733333333,0.388888889,1,2,29.88888889,10,2.6667,0
17,3,1,1,2,4,0,1,1,3,0,1,0,0,0.666666667,0,0,4.333333333,1,0.6667,0
169,10,1,0,7,22,11,3,4,10,0.622222222,1,2,0,0.316666667,0,0,15.4,7,1.9,1
3,3,1,0,4,3,3,2,2,3,2,0,0,0,0.666666667,0,0,0,1,1,0
56,3,2,0,10,16,3,0,10,3,2,0,0,0.75,0.555555556,0,0,17.66666667,4,1.6667,0
100,3,3,0,9,23,3,0,9,3,2,0,0,0.777777778,0.555555556,0,0,32.33333333,6,2.3333,0
156,6,1,0,7,26,5,1,6,2,0.55,0.25,0,0,0.28,0,0,24.33333333,4,1.3333,0
31,4,3,0,5,9,4,0,5,3,0.666666667,1,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
191,8,1,0,17,38,20,1,17,3,0.642857143,1,1,0,0.244897959,0,0,22.625,6,1.625,1
141,4,2,0,10,30,4,0,10,3,0.666666667,1,0,0.6,0.666666667,0,0,34,6,1.75,1
274,4,2,0,10,29,2,0,10,3,0.666666667,1,0,0.6,0.666666667,0,0,66.25,19,5,0
66,4,2,0,7,19,2,0,7,3,0.666666667,1,0,0.6,0.666666667,0,0,14.75,3,1,0
76,3,1,0,6,7,0,3,3,3,0.25,1,0,0,0.555555556,0,0,23.66666667,4,1.6667,0
39,4,3,0,9,13,6,0,9,4,2,0,0,0.8,0.583333333,2,2,8.75,1,0.75,0
396,25,2,0,15,61,234,4,11,21,0.913194444,1,2,0.178571429,0.223958333,1,1,14.36,17,2.08,1
126,4,1,0,13,22,2,1,12,2,0.583333333,1,0,0,0.333333333,0,0,29.5,6,1.75,0
372,5,1,0,15,37,2,1,14,3,0.625,1,0,0,0.375,0,0,73,22,5.4,1
374,5,1,0,15,38,2,1,14,3,0.625,1,0,0,0.35,0,0,73.4,19,5.6,1
165,14,1,0,8,27,35,3,5,14,0.743589744,1,2,0,0.255102041,0,0,10.35714286,5,1.5714,1
42,2,1,0,11,8,0,1,10,2,0,1,0,0,0.75,0,0,19.5,3,1.5,1
229,15,1,17,22,33,7,17,5,5,0.476190476,1,0,0,0.380952381,0,0,14.06666667,4,2.3333,0
14,2,3,0,5,5,1,1,4,2,2,0,0,0.8,0.5,0,0,6,1,0.5,0
2,2,1,0,10,2,1,8,2,2,2,0,0,0,0.75,0,0,0,1,1,0
141,4,2,0,9,29,4,0,9,3,0.666666667,1,0,0.6,0.666666667,0,0,34,6,1.75,0
31,4,3,0,5,9,4,0,5,3,0.666666667,1,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
46,3,3,0,7,15,3,0,7,3,2,0,0,0.777777778,0.555555556,0,0,14.33333333,3,1.3333,0
108,3,2,0,11,24,3,0,11,3,2,0,0,0.75,0.555555556,0,0,35,8,3,0
260,18,1,0,16,46,87,4,12,15,0.845588235,1,3,0,0.227941176,0,0,13,7,1.5,1
182,4,2,0,10,23,4,0,10,3,0.666666667,1,0,0.6,0.666666667,0,0,44,15,4,0
1,1,1,0,4,1,0,2,2,1,2,0,0,0,1,0,0,0,1,1,0
193,4,3,0,11,26,4,0,11,3,0.666666667,1,0,0.666666667,0.666666667,0,0,47,10,2.75,0
74,3,3,0,7,16,3,2,5,3,2,0,0,0.916666667,0.833333333,1,2,23.66666667,8,3.3333,0
159,5,1,0,10,21,0,1,9,3,0.5,1,2,0,0.5,0,0,30,4,1.6,0
493,5,1,0,22,66,4,2,20,4,0.25,1,0,0,0.416666667,0,0,96.8,1,0.6,0
33,3,3,0,5,12,3,1,4,3,2,0,0,0.777777778,0.555555556,0,0,10,2,1,0
177,6,1,0,6,31,13,1,5,3,0.2,1,0,0,0.5,0,0,28.33333333,10,2.1667,0
46,5,1,0,12,10,0,3,9,4,0.583333333,1,2,0,0.25,0,0,7.6,1,0.6,0
27,4,2,0,4,8,4,0,4,3,0.666666667,1,0,0.6,0.666666667,0,0,5.5,1,0.5,0
1,1,1,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,1,1,0
61,4,2,0,8,13,2,0,8,3,0.666666667,1,0,0.6,0.666666667,0,0,13.75,3,1,1
4,4,1,0,8,4,6,6,2,4,2,0,0,0,0.666666667,0,0,0,1,1,0
280,14,1,0,12,38,27,3,9,11,0.791208791,1,2,0,0.4,0,0,18.5,7,2,1
483,16,2,0,13,60,34,4,9,9,0.866666667,0.375,0,0.464285714,0.258928571,0,0,28.6875,8,2.4375,0
45,3,3,0,8,14,3,0,8,3,2,0,0,0.777777778,0.555555556,0,0,14,3,1.3333,0
81,2,1,0,11,6,1,8,3,1,1.969230769,0,0,0,1,0,0,7,0,0,1
4,4,1,0,74,4,6,74,1,4,2,0,0,0,0.5,0,0,0,1,1,0
146,6,1,0,14,22,15,5,9,5,2,0,0,0,0.5,0,0,23.33333333,4,2.3333,0
247,9,1,0,25,44,32,0,25,3,0.875,1,0,0,0.270833333,0,0,26,7,1.8889,1
343,9,1,0,11,45,22,0,11,6,0.75,1,0,0,0.4,0,0,36.88888889,1,0.7778,0
102,2,1,0,14,16,0,1,14,2,0,1,0,0,0.75,0,0,49.5,6,3,1
594,30,2,0,14,74,299,2,12,28,0.898706897,1,2,0.317073171,0.172413793,0,0,18.26666667,22,2.0333,1
206,5,2,0,6,33,2,1,5,2,0.55,1,0,0.5,0.625,0,0,39.2,5,1.6,0
43,3,3,0,2,7,1,1,1,3,2,0,0,0.882352941,0.777777778,2,2,13.33333333,2,1.3333,0
7,7,1,0,46,7,21,46,1,7,2,0,0,0,0.428571429,0,0,0,1,1,0
336,11,1,0,11,38,0,2,9,7,0.56,1,1,0,0.28,0,0,29.09090909,3,1.3636,0
285,7,1,0,9,44,5,1,9,4,0.708333333,0.75,0,0,0.416666667,0,0,39.14285714,20,3.4286,0
379,8,1,0,16,55,14,4,12,6,0.828571429,1,1,0,0.333333333,0,0,45.75,12,3,0
169,8,2,0,10,29,0,2,8,8,0.5,1,1,0.65,0.270833333,0,0,19.875,6,2.125,0
46,10,1,0,6,11,35,3,3,10,0.851851852,0.666666667,1,0,0.266666667,0,0,3.3,1,0.9,0
91,2,1,0,15,14,1,8,10,2,2,0,0,0,0.5,0,0,44.5,7,3.5,1
537,23,1,0,18,70,143,2,17,22,0.878787879,0,0,0,0.181818182,0,0,21.95652174,5,2.2174,0
566,5,1,0,12,60,0,1,11,2,0.25,1,0,0,0.3125,0,0,112,39,8.2,1
225,35,1,0,13,36,493,13,0,35,0.941176471,1,0,0,0.297142857,0,0,4.942857143,1,0.9714,1
105,5,1,0,20,33,8,2,18,3,0.25,1,0,0,0.3,0,0,19.8,8,2,1
200,18,1,0,2,28,87,1,1,18,0.852941176,1,0,0,0.361111111,0,0,9.666666667,1,0.9444,0
304,12,2,0,18,46,14,2,16,12,0.727272727,1,1,0.541666667,0.3,0,0,23.91666667,17,2.25,0
727,8,2,2,13,60,12,4,10,1,0.75,0,0,0.333333333,0.678571429,0,0,88.375,23,5.125,0
143,5,1,0,8,18,0,2,6,5,0.25,1,0,0,0.6,0,0,27.4,5,3,0
190,8,1,17,31,36,22,17,14,0,0.771428571,1,0,0,0.346938776,0,0,22.125,5,1.75,1
1,1,1,0,2,1,0,2,0,1,2,0,0,0,1,0,0,0,1,1,0
3,3,1,0,10,3,3,9,1,3,2,0,0,0,0.666666667,0,0,0,1,1,0
407,10,1,0,14,41,0,4,10,5,0.527777778,1,1,0,0.288888889,0,0,39.3,7,1.7,0
40,2,2,7,12,14,1,7,5,1,2,0,0,0.857142857,0.666666667,0,0,19,3,1.5,0
139,7,1,0,8,17,9,3,5,5,0.5,1,0,0,0.566666667,0,0,17.85714286,5,1.8571,0
1,1,1,0,10,1,0,9,1,1,2,0,0,0,1,0,0,0,1,1,0
75,9,1,0,2,12,22,1,1,9,0.8125,1,2,0,0.288888889,0,0,6.888888889,4,1.2222,0
2,2,1,0,4,2,1,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
421,14,2,2,19,70,53,8,13,11,0.666666667,0.666666667,0,0.5,0.255102041,0,0,28.85714286,7,1.4286,0
406,12,2,0,16,49,6,2,14,10,0.803030303,0.666666667,0,0.541666667,0.226190476,0,0,32.33333333,25,3.4167,0
865,27,3,0,11,92,349,1,11,26,1.030769231,1,0,0.619047619,0.164835165,1,2,30.48148148,11,1.6296,0
41,3,2,0,7,13,3,0,7,3,2,0,0,0.75,0.555555556,0,0,12.66666667,3,1.3333,0
45,3,3,0,8,14,3,0,8,3,2,0,0,0.777777778,0.555555556,0,0,14,3,1.3333,0
30,4,3,0,5,9,4,0,5,3,0.666666667,1,0,0.666666667,0.666666667,0,0,6.25,1,0.5,0
88,3,2,0,8,19,3,0,8,3,2,0,0,0.75,0.555555556,0,0,28.33333333,8,3,0
12,2,1,0,2,3,1,2,0,1,1,0,0,0,1,0,0,4,0,0,0
26,3,1,0,8,11,1,2,6,2,0.5,1,0,0,0.5,0,0,7.333333333,1,0.3333,0
382,13,1,0,14,45,10,2,12,8,0.583333333,1,1,0,0.19047619,0,0,28,4,1.4615,0
594,21,2,0,21,73,110,2,19,18,0.84,1,1,0.393939394,0.185714286,0,0,26.80952381,15,2.4286,0
550,6,1,0,35,101,3,2,33,3,0.6,1,0,0,0.371428571,0,0,90.33333333,7,1.6667,1
175,4,2,0,13,28,2,0,13,3,0.666666667,1,0,0.6,0.666666667,0,0,42,5,1.5,0
430,8,1,0,31,96,28,4,27,7,2,0,0,0,0.2,0,0,52.75,6,2.875,1
314,4,2,0,13,34,2,0,13,3,0.69047619,1,0,0.6,0.666666667,0,0,74,17,4.5,0
33,2,1,0,6,8,1,2,4,2,2,0,0,0,0.5,0,0,15.5,3,1.5,0
70,9,1,0,10,12,26,7,3,8,0.928571429,0.428571429,0,0,0.375,0,0,6,1,0.7778,0
157,8,2,0,12,32,0,2,10,7,0.5,1,0,0.65,0.291666667,0,0,18.375,10,2,0
53,7,1,0,5,11,3,3,2,7,0.583333333,1,1,0,0.314285714,0,0,6.285714286,2,1.1429,0
