@relation ALLJURECZKO-velocity-1.5 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
12,3,2,0,2,6,3,0,2,1,2,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,1
219,8,2,0,17,42,0,5,14,8,0.523809524,1,1,0.823529412,0.28125,1,1,26,1,0.75,1
316,12,1,0,21,35,66,6,15,9,2,0,0,0,0.295454545,0,0,25.33333333,3,1.6667,1
95,13,2,1,5,17,66,1,4,13,0.75,1,1,0.52173913,0.461538462,0,0,6.230769231,4,1.3846,1
184,6,3,0,2,19,15,2,0,4,1.12,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0
109,4,2,0,3,17,0,1,2,2,0.555555556,0.333333333,0,0.571428571,0.45,0,0,25.5,6,2,1
438,37,1,0,16,92,0,3,13,34,0.5,1,1,0,0.177777778,1,1,10.78378378,12,1.1351,0
316,9,1,1,12,50,0,1,11,6,0.645833333,0.666666667,1,0,0.377777778,0,0,33.44444444,3,1.6667,1
1,1,1,0,11,1,0,11,0,1,2,0,0,0,1,0,0,0,1,1,1
153,5,2,0,11,21,10,4,9,5,2,0,0,0.903225806,0.4,1,1,29.6,1,0.6,1
210,5,2,0,11,26,10,4,9,5,2,0,0,0.903225806,0.4,2,2,41,1,0.6,1
8177,152,1,0,66,245,7900,48,60,50,0.761589404,0.785714286,10,0,0.145695364,0,0,52.61184211,12,2.6118,1
161,11,1,0,3,19,31,1,2,9,0.8,0.5,0,0,0.4,0,0,13.27272727,5,1.8182,1
431,28,1,0,18,68,0,3,15,28,0,1,1,0,0.25,0,0,14.35714286,2,0.9286,1
5,5,1,0,12,5,10,8,4,5,2,0,0,0,0.68,0,0,0,1,1,0
66,4,1,0,8,14,6,8,0,3,2,0,0,0,0.416666667,0,0,15.5,5,1.75,1
11,2,2,0,2,5,1,1,1,1,2,0,0,0.941176471,0.833333333,1,2,4.5,1,0.5,0
3,3,1,0,4,3,3,4,0,3,2,0,0,0,0.666666667,0,0,0,1,1,0
23,3,2,0,4,8,3,1,3,3,2,0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,0
229,7,2,0,16,35,9,4,14,5,0.566666667,0.8,3,0.848484848,0.326530612,1,1,31,1,0.7143,1
12,3,2,0,2,6,3,0,2,1,2,0,0,0.714285714,0.666666667,1,2,3,1,0.6667,1
84,5,2,0,9,19,10,4,7,5,2,0,0,0.903225806,0.4,1,1,15.8,1,0.6,0
218,12,1,0,2,25,0,1,1,0,0.436363636,1,0,0,0.395833333,0,0,16.75,3,1.3333,1
41,41,1,0,49,41,820,49,41,41,2,0,0,0,0.069767442,0,0,0,1,1,0
5,5,1,0,30,5,10,30,0,5,2,0,0,0,0.666666667,0,0,0,1,1,0
17,3,2,0,3,6,3,0,3,3,2,0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
35,4,4,4,10,7,0,9,1,4,0.666666667,1,0,0.928571429,0.666666667,0,0,7.25,1,0.25,1
83,6,1,0,6,25,0,1,5,6,0.4,1,1,0,0.458333333,0,0,12.5,2,1,1
158,8,2,0,10,33,26,0,10,6,1.057142857,0,0,0.647058824,0.357142857,1,1,18.125,3,1.125,1
45,5,5,0,23,7,0,20,3,5,0.6875,1,0,0.823529412,0.5,0,0,7.2,1,0.6,1
138,4,2,0,11,20,6,4,9,4,2,0,0,0.933333333,0.416666667,1,1,33.5,1,0.5,1
83,4,2,1,16,16,4,11,5,4,1.333333333,0,0,0.8,0.375,0,0,19.5,1,0.5,1
530,25,1,0,7,78,194,2,5,17,0.878787879,0.727272727,3,0,0.261904762,0,0,19.76,3,1.04,0
77,4,1,0,1,16,0,1,0,4,0.444444444,1,0,0,0.625,0,0,17.5,2,1.25,0
32,5,2,0,5,10,10,1,4,5,2,0,0,0.862068966,0.666666667,0,0,5.4,1,0.8,0
10,10,1,0,5,10,45,3,2,10,2,0,0,0,0.266666667,0,0,0,1,1,1
298,18,1,0,3,36,133,2,3,18,0.764705882,0,1,0,0.333333333,0,0,15.5,4,1.3889,0
776,15,4,0,22,89,51,1,22,11,0.826530612,0.857142857,1,0.847826087,0.373333333,2,2,49.8,5,1.4667,0
244,5,2,0,14,30,0,4,12,5,0.4,1,1,0.903225806,0.433333333,1,1,46.8,4,1.2,1
0,0,1,0,61,0,0,58,4,0,2,0,0,0,0,0,0,0,0,0,0
17,3,2,0,5,6,3,4,3,3,2,0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
41,5,2,0,9,13,8,4,7,5,0.75,1,0,0.903225806,0.4,0,0,7,1,0.6,0
136,6,1,0,5,25,0,1,4,6,0.4,1,1,0,0.458333333,0,0,21,5,1.8333,1
24,24,1,0,44,24,276,37,7,24,2,0,0,0,0.244047619,0,0,0,1,1,1
5,3,1,0,6,3,3,2,4,3,1.5,0,0,0,0.583333333,0,0,0,1,1,0
51,6,1,0,2,13,0,0,2,6,0.4,1,0,0,0.833333333,0,0,7.166666667,1,0.8333,1
67,4,2,0,8,12,6,4,6,4,2,0,0,0.933333333,0.416666667,1,1,15.75,1,0.5,1
39,5,2,0,8,10,10,4,6,5,2,0,0,0.903225806,0.4,1,2,6.8,1,0.6,0
3,3,1,0,9,3,3,6,3,3,2,0,0,0,0.933333333,0,0,0,1,1,1
45,3,1,0,4,8,1,3,1,0,0.5,1,0,0,0.5,0,0,13.66666667,2,0.6667,0
118,5,2,1,8,23,4,2,6,3,0.25,1,1,0.571428571,0.457142857,0,0,22.4,2,0.8,1
102,3,3,0,6,21,3,1,5,2,2,0,0,0.875,0.722222222,2,2,33,3,1,1
5,5,1,0,4,5,10,2,2,5,2,0,0,0,0.6,0,0,0,1,1,1
33,2,2,0,4,8,0,1,3,2,0,1,0,0.977272727,0.625,0,0,15,2,1,1
10,2,2,0,2,4,1,0,2,2,2,0,0,0.888888889,0.666666667,0,0,4,1,0.5,0
854,16,1,0,11,52,112,11,0,12,0.826666667,0.533333333,0,0,0.226666667,0,0,51.4375,18,4.5625,1
340,43,2,0,44,52,897,0,44,41,0.011904762,1,0,0.505882353,0.06760411,0,0,6.860465116,4,1.0698,1
1,1,1,0,8,1,0,7,1,1,2,0,0,0,1,0,0,0,1,1,1
157,4,2,0,9,22,6,4,7,4,2,0,0,0.933333333,0.416666667,1,1,38.25,1,0.5,1
580,11,1,0,13,40,0,2,11,10,0.663636364,1,3,0,0.246753247,0,0,50.72727273,3,1.1818,1
3,3,1,0,9,3,3,8,1,3,2,0,0,0,0.666666667,0,0,0,1,1,1
4,4,1,0,4,4,6,4,0,4,2,0,0,0,0.5,0,0,0,1,1,0
30,5,1,3,6,6,0,5,1,4,0.625,1,1,0,0.466666667,0,0,4.6,2,1,1
129,20,2,0,8,27,118,5,3,17,0.473684211,1,1,0.5,0.316666667,1,3,5.4,1,0.95,1
204,5,2,0,11,26,10,4,9,5,2,0,0,0.903225806,0.4,2,2,39.8,1,0.6,1
470,10,1,0,3,40,39,0,3,4,0.962962963,1,0,0,0.388888889,0,0,45.7,8,2.3,0
90,4,1,0,5,17,0,0,5,4,0.333333333,0,2,0,0.5,0,0,20.75,3,1.5,1
61,3,1,0,5,12,0,0,5,3,0.875,0.75,1,0,0.555555556,0,0,18,4,1.6667,1
1,1,1,0,2,1,0,2,0,1,2,0,0,0,1,0,0,0,1,1,1
37,5,2,0,6,11,8,4,4,5,0.875,0.5,0,0.903225806,0.4,0,0,6,1,0.6,0
3,3,1,0,4,3,3,4,0,3,2,0,0,0,0.666666667,0,0,0,1,1,0
17,3,2,0,3,6,3,0,3,3,2,0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
487,15,2,0,19,50,39,3,16,12,0.811688312,1,1,0.333333333,0.237037037,0,0,30.73333333,3,1.2667,1
17,3,2,0,5,6,3,4,3,3,2,0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
365,15,1,0,18,27,29,10,10,15,0.69047619,0.833333333,0,0,0.177777778,0,0,22.93333333,7,1.8,1
94,8,5,0,48,15,6,45,3,8,0.80952381,1,0,0.666666667,0.375,1,1,10,2,1,1
1,1,1,0,4,1,0,3,1,1,2,0,0,0,1,0,0,0,1,1,1
145,21,1,2,74,28,208,72,2,17,0,1,1,0,0.40952381,0,0,5.857142857,2,0.9524,1
161,5,1,0,8,31,2,5,4,3,1.083333333,0.333333333,2,0,0.36,0,0,28.8,9,2.4,1
23,4,2,0,9,8,6,4,7,4,2,0,0,0.933333333,0.392857143,0,0,4.75,1,0.5,1
731,24,1,0,12,74,274,12,0,23,0.956521739,1,0,0,0.168478261,0,0,29.41666667,8,2.5833,1
37,4,2,0,10,10,6,4,8,4,2,0,0,0.933333333,0.392857143,1,1,8.25,1,0.5,0
32,5,2,0,10,11,10,4,8,5,2,0,0,0.903225806,0.371428571,1,2,5.4,1,0.6,0
220,4,1,0,5,17,6,2,3,4,2,0,0,0,0.3125,0,0,54,14,4,1
272,4,3,0,11,30,6,0,11,4,2,0,0,0.727272727,0.4375,1,1,67,1,0.75,1
14,4,1,0,13,4,6,12,1,4,1.333333333,0,0,0,0.55,0,0,0,1,1,1
241,3,1,0,9,32,3,1,8,2,2,0,0,0,0.444444444,0,0,79.33333333,1,0.6667,1
352,1,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0,276,0,0,1
177,7,1,0,1,26,1,0,1,6,0,1,0,0,0.464285714,0,0,24,4,1,1
10,2,2,0,2,4,1,0,2,2,2,0,0,0.888888889,0.666666667,0,0,4,1,0.5,0
7,2,1,0,8,2,1,7,1,2,2,0,0,0,0.625,0,0,0,1,1,0
1402,49,1,0,33,132,674,3,30,38,0.794507576,0.590909091,7,0,0.181632653,0,0,27.16326531,6,1.4286,1
274,8,2,0,9,39,8,0,9,5,0.5,1,0,0.611111111,0.375,0,0,33,7,2.25,1
50,4,1,0,0,12,6,0,0,4,2,0,0,0,0.5,0,0,11.5,2,1,0
245,23,1,0,9,52,0,1,8,22,0.672727273,0.2,2,0,0.186956522,0,0,9.434782609,4,1.1739,1
145,4,1,0,1,25,6,0,1,2,2,0,0,0,0.875,0,0,35.25,2,1,0
211,1,1,0,3,1,0,3,0,0,2,0,0,0,0,0,0,168,0,0,1
28,4,2,0,7,10,6,4,5,4,2,0,0,0.933333333,0.392857143,0,0,6,1,0.5,0
12396,90,1,0,5,123,575,1,4,10,0.804221995,0.272727273,1,0,0.338951311,0,0,136.3666667,201,12.8222,1
37,5,1,0,6,9,0,2,4,4,0.25,1,1,0,0.433333333,0,0,6.2,1,0.8,1
168,4,2,0,11,21,6,4,9,4,2,0,0,0.933333333,0.416666667,1,1,41,1,0.5,1
316,6,2,0,20,37,0,5,17,6,0.533333333,1,1,0.875,0.416666667,1,2,51.16666667,1,0.6667,1
86,10,3,0,8,20,3,6,2,10,0.555555556,1,0,0.793103448,0.38,1,4,7.4,1,0.6,0
209,4,2,0,26,25,0,13,14,4,0.333333333,1,1,0.842105263,0.5,1,1,51,1,0.75,1
204,9,5,0,30,19,0,25,5,9,0.625,1,0,0.777777778,0.355555556,0,0,21.11111111,1,0.4444,1
118,4,2,0,5,21,0,1,4,2,0.333333333,1,1,0.571428571,0.541666667,0,0,28.25,2,1,1
1,1,1,0,5,1,0,4,1,1,2,0,0,0,1,0,0,0,1,1,1
66,4,2,0,9,16,2,0,9,4,0.666666667,0,1,0.7,0.4375,1,1,15.25,1,0.75,1
357,10,1,1,12,46,0,1,11,7,0.814814815,0.5,1,0,0.422222222,0,0,34.1,2,1.1,1
565,22,3,0,12,84,177,0,12,20,0.928571429,1,0,0.637931034,0.309090909,1,1,24.13636364,5,1.1364,0
18,3,2,0,4,7,3,0,4,3,2,0,0,0.714285714,0.5,0,0,5,1,0.6667,0
2,2,1,0,4,2,1,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
154,5,2,0,11,21,10,4,9,5,2,0,0,0.903225806,0.4,1,1,29.8,1,0.6,1
42,2,1,0,1,10,1,0,1,2,2,0,0,0,0.75,0,0,20,4,2,1
141,6,1,1,5,17,3,3,2,5,0.4,1,0,0,0.388888889,0,0,22.33333333,4,1.3333,1
226,5,2,0,16,32,8,0,16,5,0.75,1,1,0.636363636,0.44,0,0,43.2,1,0.8,1
3,3,1,0,5,3,3,5,0,3,2,0,0,0,1,0,0,0,1,1,1
62,5,2,0,8,13,0,4,6,5,0.25,1,0,0.903225806,0.433333333,0,0,11.2,1,0.6,1
133,30,1,0,10,60,435,0,10,30,2,0,0,0,0.133333333,0,0,3.433333333,1,0.9667,1
680,11,1,0,2,37,49,1,1,4,0.933333333,0.25,0,0,0.233766234,0,0,59.72727273,60,9.7273,1
264,8,1,1,25,37,2,1,24,8,0.428571429,1,2,0,0.392857143,0,0,31.75,1,0.875,1
19,2,2,2,6,6,1,2,4,1,2,0,0,0.875,0.75,0,0,8.5,2,1,0
375,18,2,0,4,36,0,1,3,13,0.79144385,0.545454545,5,0.375,0.226890756,1,2,19.22222222,1,0.8333,1
20,4,2,0,6,7,6,4,4,4,2,0,0,0.933333333,0.416666667,0,0,4,1,0.5,0
28,6,2,0,6,9,13,4,4,5,0.8,1,0,0.903225806,0.4,0,0,3.5,1,0.5,0
3,3,1,0,4,3,3,3,1,3,2,0,0,0,0.777777778,0,0,0,1,1,1
12,12,1,0,3,12,66,3,0,12,2,0,0,0,0.583333333,0,0,0,1,1,0
23,3,1,0,24,4,3,24,0,3,1.4375,0,2,0,0.5,0,0,4,2,1,0
0,0,1,0,16,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0
3,3,1,0,4,3,3,2,2,3,2,0,0,0,0.555555556,0,0,0,1,1,1
991,24,1,0,2,36,0,1,1,21,0.504347826,0.666666667,0,0,0.3125,0,0,39.66666667,7,1.5,1
280,9,4,0,4,19,8,1,3,8,0.75,1,0,0.75,0.333333333,1,2,29.88888889,10,2.1111,1
4,4,1,0,8,4,6,8,0,4,2,0,0,0,1,0,0,0,1,1,0
249,5,2,0,16,33,0,4,14,5,0.5,1,1,0.903225806,0.466666667,0,0,48.4,1,0.6,1
195,6,1,0,4,33,0,1,3,6,0.4,1,1,0,0.5,0,0,30.83333333,2,1.1667,1
42,4,2,0,8,12,6,4,6,4,2,0,0,0.933333333,0.416666667,1,1,9.5,1,0.5,1
300,14,1,0,5,26,43,2,4,7,0.703296703,1,1,0,0.346153846,0,0,19.92857143,5,2.2143,1
1,1,1,0,6,1,0,5,1,1,2,0,0,0,1,0,0,0,1,1,1
33,33,1,0,64,33,528,56,14,33,2,0,0,0,0.222222222,0,0,0,1,1,1
81,2,2,0,10,14,1,6,5,2,2,0,0,0.941176471,1,1,1,39.5,1,0.5,1
40,8,1,5,19,9,16,12,8,8,0.761904762,1,1,0,0.3125,0,0,3.625,1,0.875,1
417,18,3,0,10,62,149,0,10,6,1.019607843,0.444444444,1,0.6,0.338235294,1,2,21.66666667,5,1.1111,0
6,2,2,0,2,3,1,0,2,2,2,0,0,0.8,0.666666667,0,0,2,1,0.5,0
151,16,2,0,3,24,106,1,2,11,0.333333333,1,1,0.558823529,0.5,1,6,8.25,2,1.0625,1
31,5,2,0,5,10,8,0,5,5,0.75,0,0,0.636363636,0.44,0,0,5,1,0.8,0
103,5,1,0,2,6,0,2,0,4,0.416666667,1,0,0,0.466666667,0,0,19,3,1.4,0
121,4,2,0,3,17,0,1,2,2,0.555555556,0.333333333,0,0.571428571,0.45,0,0,28.5,7,2.25,1
41,3,1,0,3,11,3,1,2,2,2,0,0,0,0.666666667,0,0,12.66666667,2,1,0
34,4,1,0,6,10,6,1,5,4,2,0,0,0,0.5,0,0,7.5,1,0.75,0
23,4,1,0,1,7,0,1,0,4,0.333333333,1,0,0,0.625,0,0,4.5,1,0.75,0
138,4,2,0,11,20,6,4,9,4,2,0,0,0.933333333,0.416666667,1,1,33.5,1,0.5,1
159,12,1,6,16,28,40,12,5,11,0.848484848,0.833333333,2,0,0.238095238,0,0,11.75,2,1,1
53,6,1,1,16,12,9,16,0,5,0.6,1,0,0,0.444444444,0,0,7.333333333,1,0.6667,1
106,13,1,1,7,23,34,2,5,12,0.847222222,1,2,0,0.21978022,0,0,6.692307692,2,1,1
344,44,1,2,45,86,946,2,43,44,1,1,1,0,0.064646465,0,0,6.772727273,1,0.9773,1
998,14,2,0,22,66,27,8,16,13,0.764423077,1,1,0.7,0.253968254,1,2,69.14285714,18,2.2143,1
256,6,4,0,5,14,0,2,3,5,0.9,1,0,0.75,0.375,1,3,41.33333333,10,3.1667,1
1,1,1,0,5,1,0,4,1,1,2,0,0,0,1,0,0,0,1,1,1
86,4,2,0,6,16,0,1,5,3,0.166666667,1,1,0.666666667,0.5,0,0,20,1,0.5,1
52,5,2,0,8,11,10,4,6,5,2,0,0,0.903225806,0.4,1,1,9.4,1,0.6,0
43,7,1,0,3,9,11,3,0,7,0.611111111,1,0,0,0.523809524,0,0,4.714285714,1,0.8571,1
13,5,1,1,3,6,10,1,2,5,2,0,0,0,0.48,0,0,1.6,1,0.8,1
17,3,5,0,35,6,3,34,1,3,1.5,1,0,1,0.777777778,0,0,4.333333333,0,0,1
161,21,1,0,12,40,52,4,8,21,0.683333333,0,3,0,0.214285714,0,0,6.523809524,2,1.0476,1
99,6,1,4,12,18,7,4,8,3,0.666666667,1,1,0,0.416666667,0,0,15,4,1.8333,1
2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
603,9,1,0,15,78,0,0,15,5,0.738636364,0.727272727,3,0,0.422222222,0,0,64.77777778,8,1.8889,1
388,5,3,2,16,18,0,15,1,4,0.666666667,0.5,1,0.866666667,0.4,1,1,75.4,14,4.8,0
30,5,1,3,6,6,0,5,1,4,0.625,1,1,0,0.466666667,0,0,4.6,2,1,1
108,3,2,0,4,14,0,1,3,2,0.25,1,1,0.666666667,0.611111111,0,0,34.33333333,2,1,1
20,2,1,0,4,5,1,1,3,2,2,0,0,0,0.5,0,0,9,4,2,0
17,3,2,0,3,6,3,0,3,3,2,0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
351,25,1,0,18,65,300,1,17,25,2,0,0,0,0.16,0,0,13.04,8,1.28,1
261,5,2,0,6,29,0,0,6,5,0.25,1,0,0.733333333,0.45,0,0,50.8,3,1.6,1
200,39,1,0,18,76,0,3,15,38,0.026315789,1,1,0,0.111111111,0,0,4.102564103,1,0.9487,1
3,3,1,0,2,3,3,1,2,3,2,0,0,0,0.555555556,0,0,0,1,1,0
6,1,1,0,7,2,0,7,0,1,2,0,0,0,1,0,0,3,0,0,0
73,6,2,0,9,15,11,3,8,5,0.8,1,0,0.903225806,0.4,0,0,10.83333333,4,1,0
