@relation ALLJURECZKO-poi-1.5 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
48,9,2,0,2,12,24,1,2,9,0.9375,0.75,0,0.5,0.416666667,1,2,3.888888889,1,0.7778,1
112,3,1,0,2,21,3,0,2,2,2,0,0,0,0.333333333,0,0,36.33333333,4,2.3333,0
109,11,2,0,5,21,49,2,3,9,1,0.2,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
252,17,2,0,6,33,4,1,5,15,0.7,0.8,3,0.44,0.376470588,1,6,13.52941176,2,0.8824,1
4,4,1,0,6,4,6,6,0,4,2,0,0,0,1,0,0,0,1,1,0
218,6,1,0,4,15,9,2,2,4,0.8,1,0,0,0.666666667,0,0,34.83333333,3,1.1667,1
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
234,21,2,0,7,30,198,2,5,19,0.921428571,0.857142857,0,0.379310345,0.361904762,1,4,9.80952381,6,1.5714,1
129,4,1,0,2,18,0,1,1,4,0.222222222,1,1,0,0.4375,1,1,30.5,6,2.5,0
82,4,1,0,6,16,4,1,6,4,0.333333333,0,0,0,0.416666667,0,0,19.25,3,1.25,0
117,11,2,0,5,22,43,1,4,9,0.85,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1
117,11,2,0,5,21,43,2,3,9,0.85,0,0,0.578947368,0.418181818,1,6,9.454545455,2,1,0
107,11,2,0,5,21,49,2,3,9,0.933333333,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7,7,1,0,6,7,21,4,3,7,2,0,0,0,0.4,0,0,0,1,1,1
697,39,2,0,6,58,115,1,5,37,0.858552632,0.9375,9,0.234042553,0.277777778,1,6,16.46153846,2,0.9487,0
329,42,1,0,6,88,0,3,3,41,1,0.066666667,1,0,0.304761905,0,0,5.761904762,1,0.9762,1
145,9,2,0,7,17,2,4,3,6,0.6875,0.75,0,0.611111111,0.527777778,1,6,14.66666667,3,1.1111,1
56,8,2,0,4,13,28,3,2,8,1.142857143,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,1
18,5,2,0,1,6,10,1,1,5,1.25,0.5,0,0.7,0.6,1,2,2.2,1,0.6,1
29,5,3,3,3,7,4,3,0,5,0.5,1,0,0.944444444,0.6,0,0,4.6,1,0.2,1
253,19,2,0,7,34,141,3,4,17,0.814814815,0.833333333,0,0.407407407,0.307017544,1,6,12,2,0.8947,1
294,9,1,0,10,20,0,10,0,9,0.25,1,0,0,0.311111111,1,1,31.44444444,7,1.8889,0
36,5,1,0,5,6,2,3,2,4,0.75,1,2,0,0.36,0,0,5.4,1,0.8,0
671,30,1,3,18,60,257,13,5,16,0.95841785,1,14,0,0.2,0,0,20.23333333,3,1.1333,1
46,4,1,0,7,13,4,4,3,2,0.333333333,1,0,0,0.333333333,0,0,10,2,0.75,0
221,13,2,0,4,27,72,1,3,10,0.916666667,0.5,0,0.523809524,0.519230769,1,5,15.84615385,4,1.0769,1
1478,96,2,0,9,117,3214,5,4,93,0.981194559,0.483146067,34,0.106796117,0.313684211,1,6,13.46875,3,0.9896,1
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
78,3,1,0,6,10,0,5,1,3,0.25,1,0,0,0.666666667,0,0,24.33333333,1,0.6667,1
117,11,2,0,4,22,43,0,4,9,0.85,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1
116,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,1
116,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,1
108,4,2,0,5,11,4,1,4,2,0.833333333,1,1,0.5,0.4,1,1,25.5,3,1.25,0
663,7,1,0,14,56,9,4,10,5,0.722222222,1,0,0,0.166666667,0,0,93.28571429,8,2,1
2248,76,1,0,48,274,1888,4,44,45,0.880784314,0.882352941,8,0,0.108571429,0,0,28.35526316,17,1.8421,1
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
10,2,2,0,2,3,1,1,1,2,2,0,0,0.75,0.666666667,1,1,3.5,1,0.5,0
266,6,1,0,1,12,0,1,0,5,0.2,1,0,0,0.166666667,0,0,43.16666667,5,2,1
121,3,1,0,9,12,3,2,7,3,2,0,0,0,0.583333333,0,0,39.33333333,1,0.6667,1
856,47,2,0,7,63,193,3,4,45,0.879347826,0.95,12,0.2,0.327659574,1,6,16.78723404,3,1,1
175,13,2,0,6,25,66,2,4,11,0.777777778,0.666666667,0,0.523809524,0.333333333,1,6,12.23076923,3,1.1538,1
553,27,1,0,18,82,0,2,16,24,0.723076923,0.8,2,0,0.183760684,0,0,19.2962963,5,1.4815,1
536,38,2,0,6,52,479,2,4,35,0.898648649,0.9375,6,0.244444444,0.335135135,1,6,12.68421053,2,0.9211,0
341,26,2,0,6,41,217,2,4,23,0.864,0.9,3,0.333333333,0.352,1,6,11.73076923,2,0.8846,1
71,10,1,2,6,14,19,3,4,6,0.611111111,1,2,0,0.325,0,0,5.9,3,1.3,0
6,3,1,0,11,3,3,10,1,3,1.5,0,0,0,0.666666667,0,0,0,1,1,1
92,11,1,0,5,21,9,2,3,11,0.25,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
281,19,2,0,5,30,119,1,4,17,0.824074074,0.833333333,0,0.407407407,0.460526316,1,6,13.47368421,2,0.8947,1
4,4,1,0,5,4,6,4,1,4,2,0,0,0,0.583333333,0,0,0,1,1,0
285,21,2,0,7,34,174,4,3,19,0.961764706,0.352941176,0,0.379310345,0.452380952,1,6,11.76190476,2,0.9048,1
112,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9,2,0.9091,1
90,11,1,0,4,15,21,1,3,11,0.533333333,1,0,0,0.454545455,0,0,6.909090909,1,0.6364,0
112,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9,2,0.9091,0
275,6,3,0,1,15,15,1,0,6,1.177142857,0.057142857,2,0.915254237,0.3,1,2,39,2,1.1667,1
15,4,1,4,5,6,6,4,1,1,2,0,0,0,0.666666667,0,0,2.75,1,0.75,0
182,11,2,0,5,25,43,2,3,9,0.8,0,0,0.578947368,0.418181818,1,6,15.36363636,2,1.0909,0
10,2,2,0,4,3,1,3,1,2,2,0,0,0.75,0.666666667,1,1,3.5,1,0.5,0
1,1,1,0,9,1,0,9,0,1,2,0,0,0,1,0,0,0,1,1,0
72,9,2,0,6,17,36,3,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1
82,2,1,0,5,10,1,1,4,0,2,0,0,0,0.5,0,0,40,1,0.5,0
106,9,2,0,4,13,30,1,4,9,0.90625,0.375,4,0.5,0.388888889,1,2,9.888888889,1,0.7778,1
642,35,2,0,5,55,217,0,5,33,0.923273657,0.565217391,6,0.255813953,0.280952381,1,6,16.68571429,2,0.9429,1
85,11,1,0,7,17,9,4,3,11,0.25,1,0,0,0.522727273,0,0,6.545454545,1,0.6364,0
119,11,2,0,4,22,35,1,3,9,0.8,0.5,0,0.578947368,0.418181818,1,6,9.636363636,2,0.8182,1
166,8,1,15,21,29,28,21,13,8,2,0,0,0,0.458333333,0,0,19.75,15,2.625,1
97,12,2,0,4,21,66,3,2,11,1.090909091,0.333333333,0,0.4375,0.333333333,1,2,6.833333333,5,1.0833,1
14,2,1,0,3,4,0,1,3,2,0,0,1,0,0.666666667,0,0,5.5,1,0.5,0
117,11,2,0,4,22,43,0,4,9,0.85,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1
126,19,3,0,4,30,171,1,3,19,2,0,0,0.581395349,0.526315789,0,0,5.631578947,1,0.9474,1
230,15,2,0,7,33,87,2,5,12,0.871428571,0.8,0,0.47826087,0.516666667,1,5,14,2,1,0
1,1,1,0,4,1,0,3,1,1,2,0,0,0,1,0,0,0,1,1,0
240,17,2,0,5,29,94,1,4,15,0.8125,0.8,0,0.44,0.470588235,1,6,12.82352941,2,0.8824,1
434,28,2,0,6,42,312,2,4,26,0.796296296,0.833333333,0,0.305555556,0.21875,1,6,14.28571429,7,1.8571,1
250,17,2,0,6,33,40,1,5,15,0.830357143,0.571428571,2,0.44,0.376470588,1,6,13.29411765,2,0.8824,1
117,11,2,0,5,21,43,2,3,9,0.85,0,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1
278,8,2,1,11,37,0,7,5,6,0.357142857,1,0,0.823529412,0.375,1,1,33.5,6,1.625,0
366,24,2,0,8,38,252,4,4,22,0.782608696,0.8,0,0.34375,0.305555556,1,6,14.04166667,7,1.7917,1
56,8,2,0,3,13,28,2,2,8,1.142857143,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,1
146,4,1,0,2,24,4,1,1,2,0.333333333,1,0,0,0.466666667,0,0,35.25,3,1.25,0
108,11,2,0,5,21,49,2,3,9,0.975,0.25,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
412,25,2,0,6,44,164,1,5,23,0.828703704,0.888888889,2,0.333333333,0.352,1,6,15.12,2,0.92,1
1625,38,2,0,8,87,349,3,5,18,0.888288288,0.933333333,1,0.239130435,0.243421053,2,7,41.36842105,13,2.3158,1
2395,59,1,0,39,187,1269,5,34,24,0.892572944,1,2,0,0.187192118,0,0,39.37288136,10,1.4407,1
48,7,2,0,6,14,9,5,2,5,0.5,1,1,0.848484848,0.342857143,0,0,5.714285714,1,0.7143,0
137,6,1,0,2,8,15,2,0,6,1.2,0,0,0,0.333333333,0,0,21.66666667,4,2,1
38,3,2,0,6,4,3,5,1,3,1.5,0,0,0.6,0.555555556,1,1,11.33333333,2,1,0
222,12,2,0,6,18,54,4,2,8,0.924242424,1,1,0.230769231,0.3125,1,2,17,5,1.3333,0
293,17,2,0,6,38,104,2,4,15,0.883928571,0,1,0.44,0.485294118,1,6,15.82352941,2,1.1765,1
5,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
315,3,1,0,1,30,3,0,1,2,2,0,0,0,0.333333333,0,0,104,1,0.6667,1
629,25,1,0,0,29,0,0,0,24,0.388888889,1,0,0,0.313333333,1,1,24.04,9,2.6,0
28,2,1,0,6,8,1,0,6,2,2,0,0,0,0.5,0,0,13,1,0.5,1
9,9,1,0,12,9,36,12,0,9,2,0,0,0,0.555555556,0,0,0,1,1,1
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
116,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,0
629,25,1,0,4,29,0,4,0,24,0.388888889,1,0,0,0.36,1,1,24.04,9,2.6,0
172,16,1,0,3,17,78,2,1,16,0.533333333,1,0,0,0.291666667,0,0,9.5,9,1.625,0
433,20,1,0,8,39,190,1,7,13,2,0,0,0,0.2,0,0,20.65,6,1.7,0
330,22,2,0,8,34,213,4,4,20,0.75,0.75,0,0.366666667,0.310606061,1,6,13.81818182,7,1.8636,1
106,11,2,0,5,22,49,2,3,9,0.933333333,0.333333333,0,0.578947368,0.418181818,1,6,8.363636364,2,0.8182,1
334,21,2,0,6,38,122,1,5,19,0.94,0.4,1,0.379310345,0.301587302,1,6,14.19047619,2,0.9048,1
284,19,2,0,4,33,119,0,4,17,0.901234568,0.555555556,0,0.407407407,0.460526316,1,6,13.47368421,2,0.8947,1
144,13,2,0,3,24,64,1,2,11,0.833333333,0.75,0,0.523809524,0.5,1,6,9.769230769,1,0.7692,1
92,11,1,0,5,21,9,2,3,11,0.25,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4,4,1,0,3,4,6,3,0,4,2,0,0,0,0.75,0,0,0,1,1,0
56,8,2,0,4,13,28,3,2,8,1.142857143,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,1
5,1,4,0,99,2,0,99,0,1,2,0,0,1,1,0,0,4,0,0,0
387,23,2,0,5,39,0,0,5,21,0.744318182,0.875,6,0.35483871,0.356521739,1,6,15.47826087,2,0.913,1
158,13,2,0,5,25,56,1,4,11,0.805555556,0.666666667,0,0.523809524,0.5,1,6,10.92307692,2,0.8462,1
27,3,3,0,8,10,3,6,2,1,2,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,0
32,5,2,0,5,12,10,1,4,5,2,0,0,0.555555556,0.5,0,0,5.4,1,0.8,0
46,4,1,4,4,5,4,4,0,4,0.333333333,1,0,0,0.666666667,0,0,10.25,2,1,0
285,19,2,0,6,35,93,1,5,17,0.796296296,0.833333333,1,0.407407407,0.368421053,1,6,13.68421053,2,0.8947,1
271,13,2,0,13,23,0,10,3,11,0.642857143,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,0
984,26,1,0,16,78,65,4,12,19,0.75,0.6,4,0,0.147928994,0,0,36.07692308,20,2.8846,1
414,10,1,0,26,28,31,26,0,5,0.577777778,0.8,0,0,0.206349206,0,0,39.9,2,1.2,1
106,11,2,0,6,21,49,3,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
202,14,2,0,5,24,77,2,3,11,0.876923077,0.8,0,0.5,0.517857143,1,5,13.07142857,2,1,1
350,7,1,0,9,30,21,9,0,5,2,0,0,0,0.306122449,0,0,49,10,3.5714,1
140,20,1,0,5,39,0,3,2,19,0.978947368,0.133333333,1,0,0.258333333,0,0,5.25,1,0.95,1
117,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1
72,9,2,0,4,17,36,1,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
4,4,1,0,3,4,6,1,2,4,2,0,0,0,0.583333333,0,0,0,1,1,0
28,4,1,0,5,5,0,3,2,3,0.666666667,1,2,0,0.4375,0,0,5.25,1,0.75,0
375,23,2,0,5,39,91,0,5,21,0.795454545,0.875,3,0.35483871,0.356521739,1,6,14.95652174,2,0.913,1
174,13,2,0,6,25,66,2,4,11,0.777777778,0.666666667,0,0.523809524,0.333333333,1,6,12.15384615,3,1.1538,1
156,11,2,0,6,29,43,2,4,9,0.85,0.5,0,0.578947368,0.418181818,1,6,13,2,0.9091,1
379,23,2,0,2,36,201,1,2,23,0.833333333,0.833333333,0,0.25,0.369565217,1,2,15.2173913,2,1.1304,1
210,11,1,0,11,34,0,2,9,10,0.566666667,1,1,0,0.272727273,0,0,17.81818182,3,1.0909,0
41,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
106,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
365,24,2,0,10,39,252,6,4,22,0.782608696,0.8,0,0.34375,0.261904762,1,6,14,7,1.7917,1
583,30,1,0,9,66,297,0,9,4,0.659003831,1,0,0,0.353448276,0,0,18.13333333,5,1.9,1
1,1,1,0,13,1,0,13,0,1,2,0,0,0,1,0,0,0,1,1,0
451,24,1,0,8,51,84,3,5,16,0.673913043,0.833333333,3,0,0.183333333,0,0,17.54166667,5,1.7083,0
453,16,1,0,20,55,0,9,14,14,0.5,1,3,0,0.198863636,0,0,27.0625,6,1.0625,0
222,10,1,0,6,22,27,2,4,8,0.80952381,1,2,0,0.5,0,0,20.5,4,1.5,1
72,9,2,0,5,17,36,2,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
6,1,1,0,1,2,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0
183,14,2,0,4,33,35,1,3,12,0.673076923,0,0,0.458333333,0.297619048,1,5,11.78571429,5,1.5714,1
266,19,2,0,5,29,141,2,3,17,0.865079365,0.857142857,0,0.407407407,0.368421053,1,6,12.63157895,2,0.8947,1
840,25,1,0,7,53,28,5,2,21,0.895833333,0.166666667,0,0,0.485714286,0,0,32.36,12,2.84,0
51,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,1
288,5,1,40,40,46,10,40,38,5,1.25,1,0,0,0.8,0,0,56.4,1,0.8,1
621,36,2,0,10,52,366,6,4,34,0.865306122,0.928571429,5,0.25,0.282407407,1,6,15.86111111,4,1.1389,1
20,4,5,0,2,8,6,1,1,4,2,0,0,1,0.666666667,0,0,4,0,0,1
108,11,2,0,5,21,49,2,3,9,0.975,0.25,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
209,15,2,0,6,28,85,2,4,13,0.814285714,0.8,0,0.47826087,0.322222222,1,6,12.6,2,0.8667,1
232,17,2,0,5,29,110,2,3,15,0.833333333,0.833333333,0,0.44,0.470588235,1,6,12.29411765,2,0.8824,1
353,21,1,1,14,53,176,4,10,16,0.725,0.75,4,0,0.3625,0,0,15.42857143,4,1,1
6,6,1,0,5,6,15,5,1,6,2,0,0,0,0.583333333,0,0,0,1,1,0
2,2,1,0,5,2,1,5,0,2,2,0,0,0,0.75,0,0,0,1,1,0
191,13,2,0,4,30,34,1,3,11,0.75,0,0,0.47826087,0.294871795,1,5,13.30769231,6,1.6923,1
168,3,2,0,7,8,3,3,4,3,1.5,0,0,0.6,0.777777778,1,4,54.66666667,4,1.6667,0
29,5,4,1,1,7,4,1,0,5,0.5,1,0,0.944444444,0.6,0,0,4.6,1,0.2,1
340,31,1,0,116,38,463,114,2,27,0.866666667,1,0,0,0.203703704,0,0,9.870967742,2,1.0968,1
219,8,3,0,3,15,26,2,1,7,0.857142857,0.25,1,0.9,0.342857143,1,1,25.875,3,1.125,1
140,13,2,0,5,22,66,2,3,11,0.805555556,0.666666667,0,0.523809524,0.4,1,6,9.538461538,2,0.8462,0
257,7,1,0,12,29,1,7,6,1,0,1,1,0,0.514285714,0,0,35.57142857,2,0.7143,0
20,4,4,0,4,8,6,3,1,4,2,0,0,1,0.666666667,0,0,4,0,0,1
109,11,2,0,5,21,49,2,3,9,1,0.2,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
140,13,2,0,5,23,66,2,3,11,0.805555556,0.666666667,0,0.523809524,0.5,1,6,9.538461538,2,0.8462,1
1806,57,2,0,15,87,1362,14,7,17,0.927083333,1,1,0.25,0.265306122,1,7,30.47368421,19,2.5263,0
163,6,1,0,4,22,0,1,3,0,0.333333333,1,0,0,0.5,0,0,25.66666667,5,2.3333,0
314,7,2,0,8,18,1,2,6,5,0.80952381,1,5,0.333333333,0.571428571,1,2,42.85714286,4,1.4286,1
72,9,2,0,4,17,36,1,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
171,12,2,0,4,26,48,3,2,10,0.890909091,0.6,0,0.4375,0.35,1,2,12.83333333,9,1.5,1
386,23,2,0,6,40,0,1,5,21,0.838842975,0.636363636,5,0.35483871,0.297101449,1,6,15.30434783,2,0.913,1
677,48,2,0,6,65,694,2,4,45,0.911702128,0.95,8,0.2,0.273049645,1,6,12.6875,2,0.9375,1
396,35,2,0,8,53,535,3,5,30,0.941176471,0.818181818,0,0.255813953,0.225,1,5,10,7,1.6,1
107,6,1,2,5,13,0,2,3,4,0.5,1,2,0,0.458333333,0,0,16.5,3,1.1667,0
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
117,11,2,0,4,22,43,0,4,9,0.85,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1
368,24,2,0,6,37,210,2,4,21,0.875,0.625,0,0.34375,0.298611111,1,6,14,3,1.2083,1
4,4,1,0,6,4,6,5,2,4,2,0,0,0,0.666666667,0,0,0,1,1,0
125,14,1,100,115,16,85,115,0,11,0.846153846,0.75,0,0,0.5,0,0,7.642857143,1,0.7857,1
391,30,2,0,7,43,183,3,4,27,0.864942529,0.916666667,9,0.297297297,0.287356322,1,6,11.63333333,2,0.9,1
334,21,2,0,5,32,148,1,4,19,0.971052632,0.315789474,0,0.379310345,0.452380952,1,6,14,2,0.9048,1
169,8,1,0,1,20,26,1,0,3,1.047619048,1,0,0,0.2,0,0,19.75,2,1.25,1
117,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1
97,4,1,0,6,16,0,3,3,3,0,1,0,0,0.5,0,0,23,3,1.75,0
120,11,2,0,4,22,43,0,4,9,1,0.2,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1
140,13,2,0,5,23,66,2,3,11,0.805555556,0.666666667,0,0.523809524,0.5,1,6,9.538461538,2,0.8462,0
453,17,1,0,35,91,106,9,27,13,0.354166667,1,2,0,0.14479638,0,0,25.47058824,2,1.1176,1
316,18,2,0,13,61,57,3,13,13,0.607843137,1,2,0.346153846,0.172222222,1,1,16.38888889,3,1.1667,1
56,8,2,0,4,13,28,3,2,8,1.142857143,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,1
41,5,2,0,2,7,10,1,2,5,1.1,0.8,0,0.7,0.6,1,2,6.2,1,0.6,1
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
234,14,2,0,6,34,65,2,4,12,0.794871795,0.666666667,0,0.5,0.4,1,6,15.5,2,1.0714,1
117,11,2,0,6,21,43,3,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1
223,10,2,0,4,19,5,2,2,8,0.740740741,1,0,0.3,0.228571429,1,2,21,3,1.2,1
282,7,1,0,17,51,3,0,17,6,0.083333333,1,1,0,0.303571429,0,0,39,6,1.8571,0
39,2,1,0,2,4,1,2,0,1,2,0,0,0,0.5,0,0,18.5,3,1.5,0
603,38,2,0,9,56,511,4,5,35,0.938063063,0.625,4,0.244444444,0.239382239,1,6,14.23684211,3,0.9737,1
170,18,1,0,25,19,107,25,0,18,0.382352941,1,0,0,0.433333333,0,0,8.333333333,2,1.2222,0
9,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1
251,15,2,0,6,31,79,3,3,13,0.785714286,0.666666667,0,0.47826087,0.483333333,1,6,15.53333333,3,1.2,1
297,19,2,0,6,35,0,1,5,17,0.712962963,0.833333333,4,0.407407407,0.368421053,1,6,14.31578947,2,0.8947,1
233,6,1,0,7,34,13,0,7,6,0.6,1,0,0,0.375,0,0,37.66666667,4,1.6667,1
4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
247,6,1,0,17,45,5,1,17,6,0.55,0,2,0,0.375,0,0,39.5,10,2.6667,0
53,10,2,2,7,20,0,2,5,10,0,1,1,0.64,0.55,1,2,4.2,1,0.9,1
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
90,8,2,0,3,15,4,3,0,5,0.428571429,1,0,0.416666667,0.425,1,1,9.875,1,0.875,0
617,48,1,0,16,117,0,3,13,39,0.832446809,0.875,3,0,0.165957447,0,0,11.6875,5,1.2708,1
20,4,4,0,3,8,6,2,1,4,2,0,0,1,0.666666667,0,0,4,0,0,1
265,19,2,0,5,35,109,1,4,17,0.817460317,0.857142857,1,0.407407407,0.368421053,1,6,12.57894737,2,0.8947,0
55,9,2,0,9,17,30,3,7,6,0.75,1,1,0.529411765,0.407407407,1,1,5,1,0.8889,0
21,7,2,0,3,8,21,1,2,7,2,0,0,0.538461538,0.357142857,1,2,2,1,0.8571,1
24,2,1,0,9,8,1,2,7,2,2,0,0,0,0.5,0,0,11,1,0.5,0
117,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1
208,17,2,0,5,27,112,2,3,15,0.8125,0.8,0,0.44,0.470588235,1,6,10.94117647,2,0.8824,1
103,5,1,0,7,21,2,1,6,5,0.75,1,2,0,0.36,0,0,18.8,1,0.8,1
