@relation ALLJURECZKO-ivy-2.0 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
61,5,3,0,4,9,2,1,3,5,0.85,0.8,0,0.777777778,0.333333333,0,0,10.2,1,0.8,0
1123,37,6,0,26,120,570,2,26,24,0.848765432,0.666666667,0,0.825242718,0.12012012,4,18,29.10810811,9,2.5676,1
67,10,1,3,9,15,29,3,6,8,0.777777778,1,1,0,0.65,0,0,5.3,2,1,0
221,8,2,0,6,32,20,0,6,4,0.5,1,0,0.461538462,0.4,0,0,26.375,5,2,0
19,2,2,2,4,5,0,2,2,1,0,1,1,0.923076923,0.625,0,0,8,1,0.5,0
188,20,1,0,8,29,108,5,3,20,0.809210526,1,1,0,0.235714286,0,0,8,1,0.9,0
16,3,1,2,3,4,1,2,1,2,0,1,0,0,0.666666667,0,0,4,1,0.6667,0
125,3,1,0,9,23,0,1,8,2,0,1,2,0,0.444444444,0,0,39.66666667,1,0.6667,0
955,8,1,0,32,104,8,4,29,3,0.80952381,1,2,0,0.3125,0,0,118,4,1.5,1
336,8,2,0,16,52,16,2,0,5,0.666666667,1,1,0.740740741,0.46875,1,1,40.625,2,1,0
110,7,3,0,5,20,9,3,4,5,0.733333333,1,0,0.583333333,0.333333333,0,0,14,3,1,0
159,3,5,2,16,38,3,2,0,1,2,0,0,0.981132075,1,0,0,52,1,0.6667,0
88,5,6,0,6,24,2,0,0,5,0.625,1,0,0.963636364,0.7,2,2,16.2,1,0.8,0
476,9,3,0,20,71,36,1,20,5,2,0,0,0.631578947,0.296296296,0,0,51.88888889,9,3.1111,0
1851,16,1,0,27,123,120,5,23,2,2,0,0,0,0.204545455,0,0,114.6875,20,5.9375,0
100,4,1,0,5,22,6,3,2,3,2,0,0,0,0.416666667,0,0,24,3,2,0
608,23,5,1,10,74,189,1,9,14,0.806818182,1,0,0.889473684,0.233766234,3,4,25.08695652,8,1.5652,0
288,7,1,0,7,34,15,1,6,2,0.75,0.5,1,0,0.333333333,0,0,39.85714286,5,1.5714,0
207,10,4,0,10,38,3,1,0,9,0.666666667,1,0,0.881578947,0.65,1,1,19.3,2,1,0
57,3,2,0,4,19,0,1,3,3,0,1,0,0.75,0.5,0,0,17.66666667,2,1,0
1,1,1,0,5,1,0,3,2,1,2,0,0,0,1,0,0,0,1,1,0
215,11,1,0,4,25,23,3,1,7,0.766666667,1,0,0,0.242424242,0,0,18,3,1.0909,0
23,4,1,0,2,6,6,1,1,3,1,0,1,0,0.666666667,0,0,4.5,2,0.75,0
95,11,1,0,2,15,17,2,0,11,0.725,1,0,0,0.727272727,0,0,7.272727273,2,0.9091,0
638,18,1,0,23,83,151,18,5,15,0.970588235,1,0,0,0.194117647,0,0,34.33333333,5,1.5556,0
85,11,5,2,7,27,49,2,0,10,0.8,1,0,0.944134078,0.345454545,2,2,6.636363636,2,1,0
41,4,2,0,4,13,0,1,0,3,0.333333333,1,1,0.8125,0.583333333,1,2,9,1,0.75,0
171,12,2,0,7,29,30,2,5,11,0.757575758,1,1,0.388888889,0.25,1,1,12.75,2,1.1667,0
48,5,5,0,6,15,10,3,3,5,2,0,0,1,0.5,0,0,8.6,0,0,0
824,35,4,0,16,103,429,0,0,28,0.894117647,0.933333333,1,0.663366337,0.314285714,2,4,22.11428571,2,1,1
67,11,1,0,6,19,1,5,2,11,0.45,1,1,0,0.318181818,0,0,4.909090909,1,0.9091,0
1443,74,1,0,40,190,2181,13,30,72,0.882990868,1,8,0,0.067567568,0,0,18.17567568,6,1.4189,1
178,9,2,0,19,39,34,8,13,5,0.9375,0.5,1,0.3,0.328125,1,1,18.55555556,1,0.7778,1
172,13,1,7,28,37,44,23,6,6,0.555555556,1,1,0,0.201923077,1,1,12,5,1.2308,0
48,5,1,1,3,13,4,1,2,5,0.5,1,0,0,0.4,0,0,8.4,3,1.2,0
77,4,1,0,11,17,4,8,3,2,0.666666667,0,1,0,0.333333333,0,0,18,4,1.75,0
9,9,1,0,83,9,36,80,3,9,2,0,0,0,1,0,0,0,1,1,0
68,7,6,0,3,22,21,0,0,7,2,0,0,0.967567568,0.857142857,1,1,8.714285714,3,1.1429,0
286,15,2,0,9,40,77,3,7,12,0.666666667,1,1,0.606060606,0.5,1,1,17.86666667,2,0.9333,0
394,27,1,0,33,78,219,23,13,24,0.737179487,1,5,0,0.150997151,0,0,13.37037037,4,1.2593,0
33,31,1,0,97,31,465,84,16,31,1.033333333,0,0,0,0.132258065,0,0,0,1,1,0
127,9,2,0,17,28,22,9,8,7,0.5,1,1,0.3,0.25,1,1,12.88888889,2,1,0
659,37,4,0,19,107,526,0,0,30,0.909259259,0.933333333,0,0.650485437,0.32972973,2,3,16.40540541,3,1.027,0
98,2,1,0,3,16,1,2,1,1,2,0,0,0,0.5,0,0,48,7,3.5,0
411,15,4,0,13,64,57,0,0,14,0.821428571,1,0,0.827160494,0.306666667,1,2,26,5,1.2,1
412,2,1,0,30,65,0,1,29,2,0,1,3,0,0.571428571,0,0,203.5,1,0.5,0
145,8,1,5,6,22,6,5,1,6,0.761904762,1,0,0,0.541666667,0,0,16.375,2,1.125,0
60,5,2,2,6,14,2,2,4,4,0.75,1,2,0.75,0.333333333,0,0,10.2,1,0.8,0
1034,7,1,0,10,63,21,2,8,5,2,0,0,0,0.285714286,0,0,146.7142857,10,4.8571,0
97,14,1,1,2,19,79,1,1,7,0.807692308,1,0,0,0.285714286,0,0,5.5,2,1,0
183,20,1,2,4,30,142,2,2,18,0.763157895,1,0,0,0.5,0,0,7.95,2,1.05,0
149,5,1,0,13,30,4,3,10,3,0.25,1,1,0,0.5,0,0,28.6,5,1.8,0
204,13,2,0,14,35,52,10,4,13,0.333333333,1,2,0.388888889,0.282051282,1,1,14.53846154,5,1.2308,0
939,12,1,0,7,63,64,2,0,5,1.049586777,1,0,0,0.345238095,0,0,76.33333333,1,0.9167,0
99,2,4,0,2,18,0,1,1,2,0,1,0,0.983870968,0.666666667,1,1,47.5,3,1.5,0
158,5,1,0,7,26,4,1,6,3,0,1,0,0,0.525,0,0,30.2,4,1.8,0
6,6,1,0,27,6,15,26,2,6,2,0,0,0,0.541666667,0,0,0,1,1,0
17,4,1,0,4,5,6,3,1,2,1,0,1,0,0.666666667,0,0,3,1,0.5,0
74,11,2,0,7,12,25,5,2,11,0.8,1,1,0.285714286,0.290909091,0,0,5.272727273,1,0.9091,0
12,12,1,0,19,12,66,13,6,12,2,0,0,0,0.316666667,0,0,0,1,1,0
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
6,6,1,0,21,6,15,17,5,6,2,0,0,0,0.37037037,0,0,0,1,1,0
326,2,1,0,15,34,0,1,14,2,0,1,2,0,0.6,0,0,161,13,6.5,0
305,5,2,0,10,44,0,3,7,5,0.5,1,2,0.833333333,0.6,1,1,59.4,1,0.8,1
20,4,4,2,5,8,6,5,0,4,2,0,0,1,0.666666667,0,0,4,0,0,0
112,5,1,0,6,17,10,4,2,4,2,0,0,0,0.25,0,0,21.4,3,1.6,0
303,8,1,0,3,35,20,2,1,4,0.80952381,1,0,0,0.357142857,0,0,36.5,4,1.25,1
69,8,1,0,2,13,14,2,0,6,0.571428571,1,0,0,0.625,0,0,7.375,3,1.25,0
97,5,1,0,2,22,8,1,1,5,0.5,1,0,0,0.4,0,0,18.2,1,0.6,0
24,5,1,0,3,6,6,0,3,5,0.75,1,2,0,0.466666667,0,0,3.4,1,0.8,0
21,3,1,0,2,6,1,2,0,1,0.5,1,0,0,0.5,0,0,5.666666667,2,0.6667,0
24,4,1,0,12,5,0,12,1,4,0.5,1,1,0,0.5,0,0,4.5,1,0.75,0
48,4,2,0,3,11,6,1,2,4,2,0,0,0.727272727,0.666666667,1,1,11,2,1,0
17,3,6,0,3,7,3,0,0,3,2,0,0,0.988950276,1,1,1,4.666666667,1,0.6667,0
8,8,1,0,8,8,28,3,5,8,2,0,0,0,0.458333333,0,0,0,1,1,0
34,6,1,0,1,7,3,1,0,6,0.6,1,0,0,0.555555556,0,0,4.333333333,1,0.6667,0
155,3,1,0,8,20,1,2,6,3,0,1,0,0,0.444444444,0,0,50,4,2,0
40,3,3,0,5,9,0,1,4,3,0.833333333,0.666666667,2,0.875,0.5,0,0,11.33333333,1,0.6667,0
9,1,3,0,4,2,0,1,3,1,2,0,0,1,1,0,0,7,0,0,0
896,47,4,0,15,108,865,1,0,45,0.920652174,1,0,0.592920354,0.221884498,2,4,17.63829787,3,1.0426,0
354,22,2,0,16,59,0,1,15,22,0.714285714,0.6,2,0.752941176,0.162878788,1,3,14.86363636,3,1.4091,0
491,10,1,0,17,62,11,1,0,5,0.766666667,1,1,0,0.233333333,0,0,47.1,2,1.1,1
14,2,2,0,3,3,0,1,2,2,1,0.5,1,0.923076923,0.75,0,0,5,1,0.5,0
34,5,1,4,7,8,8,4,3,4,0.5,1,0,0,0.8,0,0,5.6,3,1.2,0
12,2,5,3,6,5,1,3,3,2,2,0,0,0.994117647,1,1,1,5,1,0.5,0
68,11,1,0,4,21,13,1,0,11,0.6,0.5,0,0,0.340909091,0,0,5,1,0.8182,0
895,59,1,0,31,148,0,0,31,57,0.017241379,1,1,0,0.190862196,0,0,14.15254237,4,1.0339,0
304,25,4,0,10,49,224,0,0,25,0.90530303,1,0,0.736263736,0.37,2,3,10.72,1,0.96,0
165,6,2,0,6,36,0,1,0,5,0.3,1,0,0.583333333,0.5,1,2,26.16666667,3,1.8333,0
103,5,1,0,1,22,10,1,0,3,1.25,1,0,0,0.2,0,0,19.2,2,1,0
201,3,1,0,13,22,0,4,11,2,1,1,3,0,0.583333333,0,0,64,6,3.3333,0
2550,57,2,1,56,242,1504,8,54,27,0.950255102,0.785714286,3,0.537815126,0.113945578,2,5,43.49122807,9,2.0351,1
36,5,1,0,2,6,2,1,1,5,0.75,1,0,0,0.6,0,0,5.4,1,0.8,1
298,13,1,0,14,49,24,11,4,12,0.65,1,0,0,0.346153846,0,0,21.53846154,4,1.8462,0
15,2,3,0,3,5,0,1,2,1,0,1,0,1,1,0,0,6,0,0,0
733,29,2,0,21,104,236,1,20,22,0.767857143,1,0,0.695652174,0.143236074,1,4,24.13793103,5,1.7586,1
1,1,1,0,2,1,0,2,0,1,2,0,0,0,1,0,0,0,1,1,0
76,5,5,0,4,18,8,1,0,4,0.875,1,0,0.98255814,0.625,2,2,13.8,3,1,0
51,10,1,6,12,14,37,6,6,10,0.777777778,1,1,0,0.3,0,0,3.9,1,0.8,0
373,21,2,2,9,58,156,3,0,15,0.855555556,1,0,0.512820513,0.32,0,0,16.33333333,6,1.381,0
20,3,1,0,8,4,0,8,0,3,0.5,1,0,0,0.666666667,0,0,5,1,0.6667,0
1160,25,1,0,8,90,112,4,7,21,0.907738095,0.357142857,1,0,0.239583333,0,0,44.84,29,2.96,0
18,2,3,0,6,7,1,2,4,2,2,0,0,0.9375,0.625,0,0,8,1,0.5,0
284,23,2,0,7,33,213,4,3,15,0.966403162,0.47826087,2,0.375,0.239130435,0,0,10.34782609,5,1.4348,0
281,21,1,5,12,46,132,7,5,10,0.5875,0.75,1,0,0.173160173,0,0,12.19047619,4,1.381,0
707,22,4,5,30,104,63,5,25,11,0.571428571,1,1,0.875739645,0.184659091,4,12,31.04545455,9,1.7727,0
797,21,3,0,12,77,160,2,0,15,0.9125,1,0,0.661016949,0.227513228,2,3,36.57142857,3,1.0952,0
228,9,2,0,7,30,0,1,7,9,0,1,0,0.5,0.333333333,1,1,24.22222222,3,2.1111,0
360,12,2,0,6,31,20,3,5,9,1.012539185,1,1,0.5,0.393939394,1,1,26.58333333,6,2.0833,0
3,3,1,0,16,3,3,15,1,3,2,0,0,0,1,0,0,0,1,1,0
839,38,4,4,21,104,613,4,0,29,0.897683398,1,1,0.644230769,0.22556391,1,1,20.71052632,18,1.8158,1
1,1,1,0,34,1,0,34,0,1,2,0,0,0,1,0,0,0,1,1,0
21,2,3,0,4,5,0,1,3,2,1,0.5,1,0.933333333,0.666666667,0,0,8.5,1,0.5,0
77,11,1,0,23,16,31,21,4,8,0.8,0.833333333,3,0,0.26,0,0,5.454545455,1,0.8182,0
18,3,2,0,3,5,3,0,0,1,1,0,1,0.8,0.75,1,1,4.666666667,1,0.3333,0
2,2,1,0,4,2,1,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
136,25,1,0,6,26,276,5,1,25,0.958333333,1,1,0,0.246666667,0,0,3.96,1,0.96,0
6,6,1,0,23,6,15,22,1,6,2,0,0,0,0.555555556,0,0,0,1,1,0
145,8,2,0,5,25,6,0,5,6,0.628571429,1,0,0.6,0.371428571,0,0,16.5,6,1.375,0
11,11,1,0,43,11,55,35,8,11,2,0,0,0,0.409090909,0,0,0,1,1,1
5,1,3,0,3,2,0,3,0,1,2,0,0,1,1,0,0,4,0,0,0
14,3,1,0,2,4,1,2,0,3,0.5,1,0,0,0.666666667,0,0,3.333333333,1,0.6667,0
53,10,1,0,2,12,25,1,0,10,0.805555556,1,0,0,0.7,0,0,3.9,1,0.9,0
99,12,1,0,35,18,30,32,4,12,0.727272727,1,4,0,0.277777778,1,1,6.833333333,2,0.9167,0
60,9,1,0,4,11,28,3,1,9,0.875,1,2,0,0.481481481,0,0,5.222222222,2,1.1111,0
2,2,1,0,3,2,1,3,0,2,2,0,0,0,0.75,0,0,0,1,1,0
107,11,1,0,14,24,17,10,4,10,0.54,1,0,0,0.393939394,0,0,8.272727273,2,1.1818,1
243,13,3,0,16,26,46,14,3,12,0.736111111,1,1,0.421052632,0.196581197,1,1,17.23076923,6,1.6154,0
543,30,1,0,27,78,267,16,12,30,0.873563218,1,1,0,0.123076923,0,0,16.8,5,1.4667,0
8,2,2,0,4,4,1,1,3,1,2,0,0,0.666666667,0.75,1,1,3,1,0.5,0
225,14,1,0,10,39,0,2,8,13,0.661538462,1,2,0,0.224489796,0,0,14.71428571,4,1.7143,0
691,13,1,0,28,104,76,2,26,8,0.916666667,1,1,0,0.227272727,0,0,52.07692308,8,1.6154,0
170,12,1,0,9,31,54,1,8,10,0.840909091,1,0,0,0.5,0,0,12.83333333,3,1.4167,0
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
23,23,1,0,57,23,253,46,16,23,2,0,0,0,0.127717391,0,0,0,1,1,0
104,15,2,0,12,16,67,9,3,15,0.867346939,1,1,0.125,0.293333333,0,0,5.466666667,1,0.9333,0
146,9,1,2,5,36,36,2,3,9,2,0,0,0,0.444444444,1,1,15.22222222,9,1.8889,0
224,21,2,0,21,38,170,17,4,21,0.6625,1,1,0.333333333,0.253968254,1,9,9.476190476,1,0.7619,0
67,3,1,0,6,18,3,2,4,2,2,0,0,0,0.444444444,1,1,21.33333333,7,3,0
2701,157,1,0,111,312,11794,51,75,142,0.967013889,0.9375,12,0,0.062278839,0,0,15.89808917,6,1.5159,0
277,14,1,0,57,32,45,57,0,13,0.725274725,0.714285714,0,0,0.307692308,1,1,18.28571429,7,1.7143,0
72,5,1,0,11,14,4,8,3,3,0.5,1,1,0,0.25,0,0,13.2,1,0.6,0
6,6,1,0,11,6,15,10,2,6,2,0,0,0,1,0,0,0,1,1,0
22,3,1,0,2,5,0,1,1,3,0,1,1,0,0.555555556,0,0,6,2,1,0
25,25,1,0,62,25,300,55,8,25,2,0,0,0,0.296,0,0,0,1,1,0
54,8,1,0,11,17,0,9,3,8,0.428571429,1,1,0,0.416666667,0,0,5.5,1,0.875,0
52,6,1,0,9,9,3,6,3,5,0.7,0.5,3,0,0.466666667,0,0,7,1,0.6667,0
78,11,1,0,6,12,25,4,2,11,0.8,1,1,0,0.363636364,0,0,5.636363636,2,1,0
670,32,3,17,33,84,470,17,0,8,0.922580645,0.6,0,0.552238806,0.25,0,0,19.78125,5,1.7188,0
167,17,1,0,6,29,90,2,5,17,0.8125,1,0,0,0.382352941,0,0,8.470588235,1,0.8824,0
53,3,1,2,7,12,3,2,5,1,2,0,0,0,0.5,0,0,16.66666667,2,1,0
7,7,1,0,54,7,21,54,0,7,2,0,0,0,0.571428571,0,0,0,1,1,0
197,9,2,1,13,38,12,2,12,8,0.5,1,1,0.5,0.377777778,0,0,20.66666667,5,1.6667,0
488,28,6,0,17,70,300,1,17,21,0.728395062,0.666666667,0,0.862944162,0.129120879,4,9,16.21428571,8,1.8214,0
1,1,1,0,7,1,0,5,2,1,2,0,0,0,1,0,0,0,1,1,0
40,6,2,0,3,9,9,2,1,6,0.4,1,0,0.791666667,0.666666667,1,8,5.5,2,1,0
2,2,1,0,4,2,1,4,0,2,2,0,0,0,0.666666667,0,0,0,1,1,0
435,4,1,0,16,79,0,1,15,3,0,1,1,0,0.5,0,0,107.5,1,0.75,0
68,4,1,0,15,10,0,15,0,2,0.5,0.25,3,0,0.666666667,0,0,15,4,1.25,0
8,8,1,0,27,8,28,14,14,8,2,0,0,0,0.267857143,0,0,0,1,1,1
334,5,1,0,5,56,0,1,4,5,0.75,1,0,0,0.342857143,0,0,65,11,3,0
623,14,5,0,20,105,73,0,0,7,0.807692308,1,0,0.888888889,0.207792208,3,6,43.35714286,7,1.5714,0
63,6,1,0,3,14,7,2,2,6,0.5,1,1,0,0.4,0,0,9.166666667,2,1,0
197,10,2,0,9,38,15,0,0,8,0.694444444,1,0,0.5,0.4,0,0,18.3,7,1.6,0
8,1,3,0,3,2,0,1,2,1,2,0,0,1,1,0,0,6,0,0,0
35,4,1,0,2,6,0,1,1,4,0.333333333,1,2,0,0.5,0,0,7.25,3,1.25,0
124,20,1,0,106,45,182,103,5,17,1.015037594,0.285714286,1,0,0.144736842,0,0,4.85,2,0.95,0
19,19,1,0,8,19,171,8,0,19,2,0,0,0,0.421052632,0,0,0,1,1,0
4,2,1,0,9,2,1,7,3,2,2,0,0,0,0.625,0,0,0,1,1,0
544,8,2,0,9,61,28,2,7,6,1.142857143,1,0,0.611111111,0.375,1,3,66.875,4,1.625,1
420,13,6,0,25,69,78,1,24,12,2,0,0,0.945273632,0.174825175,4,7,31.30769231,4,1.2308,0
18,3,2,0,5,5,3,2,3,1,1,0,1,0.8,0.75,1,1,4.666666667,1,0.3333,0
10,2,2,0,1,4,1,0,1,2,2,0,0,0.666666667,0.666666667,1,1,4,1,0.5,0
58,4,1,0,7,17,0,5,2,2,0.666666667,0.5,1,0,0.833333333,0,0,13,2,0.75,0
60,9,1,0,3,11,26,2,1,9,0.85,1,0,0,0.361111111,0,0,5.111111111,1,0.8889,0
3,3,1,0,11,3,3,8,3,3,2,0,0,0,1,0,0,0,1,1,0
5,5,1,0,8,5,10,8,0,5,2,0,0,0,0.7,0,0,0,1,1,0
18,3,2,1,4,5,3,3,1,3,2,0,0,0.875,0.555555556,1,1,5,1,0.3333,0
3,3,1,0,3,3,3,2,1,3,2,0,0,0,0.666666667,0,0,0,1,1,0
719,28,1,0,11,72,118,5,10,18,0.994026284,0.967741935,0,0,0.220238095,0,0,23.57142857,6,2.7143,1
207,14,1,0,10,34,65,1,0,13,0.355769231,1,0,0,0.404761905,0,0,13.21428571,3,1.1429,0
89,5,1,0,9,20,2,3,6,5,0.625,1,1,0,0.533333333,0,0,16.4,2,1.2,0
4,4,1,0,6,4,6,6,0,4,2,0,0,0,1,0,0,0,1,1,1
11,1,3,0,4,2,0,1,3,1,2,0.5,0,1,1,0,0,8,0,0,0
157,9,1,1,5,29,0,3,3,6,0.5625,1,0,0,0.416666667,0,0,16.22222222,3,1.4444,0
1,1,1,0,8,1,0,6,2,1,2,0,0,0,1,0,0,0,1,1,0
444,12,1,0,10,64,0,1,10,7,0.545454545,1,1,0,0.243055556,0,0,35.75,6,2.6667,1
242,4,1,0,6,38,6,2,4,2,1,0,0,0,0.375,0,0,59.25,9,4.5,0
7,2,1,0,34,2,1,33,1,2,2,0,0,0,0.75,0,0,0,1,1,0
165,17,1,0,6,39,110,2,4,17,0.09375,1,1,0,0.344537815,0,0,8.588235294,2,1.0588,0
3,3,1,0,5,3,3,3,2,3,2,0,0,0,1,0,0,0,1,1,0
175,16,4,0,8,27,68,0,0,16,0.847619048,1,0,0.817073171,0.71875,0,0,9.5,1,0.9375,1
636,19,1,0,6,64,75,1,6,18,0.805555556,1,1,0,0.385964912,0,0,32.15789474,6,2.3684,0
55,6,1,0,6,13,0,3,3,6,0.4,1,1,0,0.458333333,0,0,7.833333333,2,1,0
143,6,4,0,8,23,0,0,0,6,0.4,1,0,0.930555556,0.666666667,1,1,22.5,1,0.8333,0
27,4,3,0,7,10,4,2,5,1,0.666666667,1,1,0.714285714,0.5,1,1,5.5,1,0.5,0
30,2,3,0,4,4,0,1,3,2,1.6,0.4,0,0.941176471,0.6,0,0,11.5,1,0.5,0
513,30,1,0,37,68,345,30,9,27,0.773399015,1,3,0,0.18226601,0,0,15.86666667,5,1.6,0
192,10,1,0,20,61,45,6,16,9,2,0,0,0,0.166666667,0,0,18.2,3,1.7,0
204,8,6,0,6,41,22,0,0,5,0.714285714,1,0,0.938053097,0.40625,2,2,24.375,5,1.75,0
46,2,2,0,6,13,1,1,6,2,2,0,0,0.857142857,0.666666667,0,0,22,5,2.5,0
23,4,1,0,2,6,6,1,1,3,1,0,1,0,0.666666667,0,0,4.5,2,0.75,0
2,2,1,0,24,2,1,24,0,2,2,0,0,0,0.75,0,0,0,1,1,0
176,10,5,0,9,44,13,0,0,9,0.722222222,1,0,0.920353982,0.466666667,2,4,16.2,1,0.9,0
5,1,5,0,3,2,0,2,1,1,2,0,0,1,1,0,0,4,0,0,0
77,7,1,0,3,12,0,3,1,7,0.666666667,1,4,0,0.428571429,0,0,9.285714286,1,0.8571,0
227,6,1,0,6,40,13,2,4,5,0.2,1,0,0,0.666666667,0,0,36.66666667,1,0.6667,0
1,1,1,0,5,1,0,5,1,1,2,0,0,0,1,0,0,0,1,1,0
74,4,1,0,6,14,0,3,3,4,0.333333333,1,0,0,0.5,0,0,17,7,2.25,0
87,3,3,0,7,18,0,1,6,3,0.833333333,0.666666667,2,0.875,0.466666667,0,0,27,1,0.6667,0
1096,30,3,1,26,132,369,1,25,13,0.724137931,1,0,0.804054054,0.171111111,1,2,35.43333333,18,2.6333,0
64,3,3,0,7,12,0,1,6,3,0.833333333,0.666666667,1,0.875,0.444444444,0,0,19.33333333,1,0.6667,0
44,6,1,0,11,13,0,10,2,6,0.4,1,1,0,0.444444444,0,0,6,1,0.8333,0
1,1,1,0,6,1,0,4,2,1,2,0,0,0,1,0,0,0,1,1,0
134,13,3,0,8,32,4,0,0,13,0.666666667,1,0,0.755102041,0.192307692,2,2,9.076923077,1,0.9231,0
24,13,1,0,13,14,78,11,2,12,1.055555556,0,1,0,0.533333333,0,0,0.615384615,1,0.9231,0
3,3,1,0,10,3,3,7,3,3,2,0,0,0,1,0,0,0,1,1,0
4,1,2,0,14,2,0,13,1,1,2,0,0,1,1,0,0,3,0,0,0
2,2,1,0,6,2,1,4,2,2,2,0,0,0,1,0,0,0,1,1,0
719,48,1,0,16,109,118,3,15,39,0.795744681,1,5,0,0.147569444,0,0,13.77083333,6,1.625,1
2,2,1,0,16,2,1,14,2,2,2,0,0,0,0.75,0,0,0,1,1,0
147,7,4,0,7,27,0,0,0,7,0.611111111,1,0,0.917808219,0.357142857,0,0,19.57142857,1,0.8571,0
267,13,1,0,22,30,0,15,8,11,0.416666667,0.333333333,0,0,0.285714286,0,0,19.30769231,7,2.3077,0
60,4,2,2,7,17,4,2,5,1,0.666666667,1,0,0.4,0.666666667,0,0,13.75,2,1.25,0
1308,10,1,0,11,39,39,11,0,7,0.666666667,1,0,0,0.174603175,0,0,129.7,7,2.8,0
51,7,1,0,3,8,15,3,0,6,0.5,1,0,0,0.535714286,0,0,5.857142857,1,0.5714,0
124,12,4,0,8,24,30,0,0,12,0.8,1,0,0.858974359,0.708333333,0,0,8.916666667,1,0.9167,1
2,2,1,0,5,2,1,3,2,2,2,0,0,0,1,0,0,0,1,1,0
