@relation ALLJURECZKO-xalan-2.5 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
105,8,2,0,4,11,0,2,2,8,0.214285714,1,0,0.722222222,0.5,1,6,11.875,4,1.125,0
330,13,3,0,42,36,22,38,5,12,0.416666667,0,0,0.865853659,0.182692308,2,22,24.30769231,13,2.4615,1
6,1,3,0,4,2,0,2,2,1,2,0,0,1,1,0,0,5,0,0,1
205,10,1,0,8,21,0,1,8,10,0.711111111,0,5,0,0.4,0,0,18.5,3,1.7,0
5,1,4,0,2,2,0,2,0,0,2,0,0,1,1,0,0,4,0,0,1
426,3,4,0,1,4,1,0,1,2,0.5,0,0,0.976190476,1,0,0,140.6666667,1,0.3333,1
462,6,2,0,3,26,3,1,2,6,0.733333333,0,0,0.772727273,0.458333333,1,1,75,2,1,1
536,9,3,0,57,49,0,33,24,8,0.583333333,1,2,0.91025641,0.3125,2,7,58.22222222,5,1.3333,0
1171,5,3,10,10,16,8,10,0,3,1.243589744,0,0,0.926829268,0.333333333,0,0,217.6,2,0.8,1
595,3,4,0,1,4,1,0,1,2,0.5,0,0,0.976190476,1,0,0,197,1,0.3333,1
36,2,5,0,5,7,1,0,5,2,2,0,0,0.98245614,0.75,1,6,17,1,0.5,1
332,14,2,0,10,29,0,8,2,14,0.269230769,1,1,0.785714286,0.410714286,1,1,22.57142857,6,1.6429,0
1655,29,1,0,24,44,0,23,1,21,0.640625,0.0625,1,0,0.242063492,0,0,55.51724138,11,3,0
837,109,2,1,20,134,5826,5,17,108,0.967948718,0.769230769,3,0.475490196,0.153846154,0,0,6.559633028,4,1.1651,0
251,22,2,3,6,42,143,4,2,19,0.714285714,1,1,0.820754717,0.217171717,1,4,10.27272727,3,1.0455,1
99,7,1,0,2,10,13,0,2,2,0.861111111,0.75,2,0,0.571428571,0,0,11.42857143,1,0.8571,0
184,20,2,0,12,48,0,2,10,18,0.447368421,0,2,0.540540541,0.258333333,1,1,8.1,2,0.9,0
44,2,4,0,8,11,1,0,8,2,2,0,0,0.979591837,0.75,1,6,21,1,0.5,1
369,13,2,0,3,36,0,1,2,13,0.083333333,0,1,0.5,0.230769231,0,0,27.30769231,2,1,0
99,10,2,0,3,21,0,0,3,10,0.62962963,1,1,0.590909091,0.35,1,7,8.6,2,1.1,0
333,11,4,1,17,45,39,10,10,9,0.8,1,0,0.964285714,0.309090909,1,2,28.90909091,4,1.5455,0
10,2,2,0,2,4,1,1,1,2,2,0,0,0.8,0.666666667,0,0,4,1,0.5,1
86,5,3,0,16,20,0,2,14,5,0,1,1,0.946666667,0.333333333,2,7,16,2,1,0
70,2,6,0,5,12,1,0,5,2,2,0,0,0.984615385,0.75,1,6,34,1,0.5,1
10,3,2,2,5,4,3,4,1,3,2,0,0,0.942857143,1,0,0,2.333333333,1,0.6667,0
151,5,4,0,9,31,2,2,7,4,0.333333333,1,1,0.981308411,0.4,1,2,28.6,1,0.8,0
581,9,1,0,7,29,12,5,2,8,0.625,1,0,0,0.416666667,0,0,63.22222222,7,2.5556,1
133,3,1,0,5,12,0,4,1,3,0.5,0,0,0,0.555555556,0,0,42,1,0.6667,0
57,2,5,0,8,8,1,1,7,2,2,0,0,0.995327103,0.625,1,1,27.5,1,0.5,1
94,4,4,8,14,23,6,9,5,3,2,0,0,0.985915493,0.55,1,1,22.5,1,0.75,1
451,20,1,0,4,53,70,1,3,16,0.795321637,0.888888889,0,0,0.214285714,0,0,21.1,3,1.25,1
54,5,4,0,9,13,10,3,6,5,2,0,0,0.981900452,0.6,3,7,9.8,3,1.2,1
22,3,4,0,39,5,0,39,0,3,0,1,0,0.944444444,0.666666667,0,0,6,1,0.3333,0
80,6,4,0,18,21,15,7,11,6,1,0,0,0.981900452,0.375,3,8,12.16666667,1,0.6667,1
156,7,4,0,12,18,0,3,10,6,0.166666667,0,1,0.931034483,0.367346939,3,16,21.14285714,2,1,1
26,1,1,1,1,2,0,1,0,1,2,0,0,0,1,0,0,3,0,0,1
243,4,3,3,54,36,6,46,31,4,2,0,0,0.978723404,0.642857143,0,0,59.75,2,1,0
44,2,4,0,11,13,1,0,11,2,2,0,0,0.989690722,0.6,2,4,21,2,1,0
276,17,1,0,3,39,62,2,1,16,0.7578125,1,1,0,0.441176471,0,0,14.76470588,4,1.4706,0
1969,43,1,0,14,93,783,4,10,1,0.962585034,0.166666667,2,0,0.328042328,0,0,43.81395349,19,1.5349,1
75,8,3,0,16,18,4,5,11,5,0.571428571,1,0,0.922077922,0.325,2,8,8.125,1,0.75,0
262,10,3,0,19,33,0,6,15,7,0.583333333,1,0,0.875,0.266666667,2,6,24.8,10,2.1,0
160,13,1,0,9,16,0,9,0,12,0.361111111,1,0,0,0.41025641,0,0,11.07692308,2,1.2308,1
67,3,1,0,1,9,0,1,1,2,0,1,1,0,0.5,0,0,20,3,1.6667,0
43,2,5,0,5,9,1,0,5,2,2,0,0,0.982142857,0.75,2,7,20.5,1,0.5,1
10,3,5,0,2,4,3,1,1,0,2,0,0,0.990950226,1,1,1,2.333333333,1,0.6667,0
622,17,1,0,2,24,0,2,0,16,0.6875,0.833333333,0,0,0.291666667,0,0,34.88235294,10,2.2353,0
60,6,3,0,5,17,3,0,5,6,0.4,1,0,0.975124378,0.444444444,2,4,8.833333333,1,0.8333,1
61,2,4,0,15,13,1,0,15,2,2,0,0,0.989690722,0.6,2,4,29.5,1,0.5,1
16,1,1,0,0,2,0,0,0,1,2,0,1,0,1,0,0,12,0,0,1
13,2,3,0,4,4,1,1,3,2,2,0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
206,9,1,0,9,34,0,1,8,8,0.458333333,1,1,0,0.416666667,0,0,21.55555556,2,0.8889,1
134,6,3,0,7,23,9,1,7,6,0.833333333,1,1,0.934210526,0.361111111,2,12,20.33333333,1,0.8333,0
419,8,1,0,7,51,14,3,4,4,0.80952381,0.333333333,1,0,0.619047619,0,0,50.25,6,1.375,1
10,3,1,3,3,4,3,3,0,3,2,0,0,0,0.666666667,0,0,2.333333333,1,0.6667,0
84,3,1,0,5,8,0,1,4,0,0.833333333,0,2,0,0.466666667,0,0,25,4,2,1
56,3,4,0,14,12,3,1,13,3,2,0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667,0
119,7,3,4,9,16,0,4,6,6,0.166666667,1,1,0.97029703,0.428571429,0,0,15.85714286,2,1,1
124,9,5,4,12,23,6,5,8,8,0.375,0,1,0.875,0.355555556,4,15,12.66666667,6,1.7778,1
207,3,1,0,13,19,3,1,13,3,2,0,0,0,0.444444444,0,0,68,11,5.3333,0
943,22,1,0,18,74,121,3,17,9,0.680272109,0.857142857,4,0,0.180952381,0,0,41.54545455,19,3.0455,1
34,6,5,0,2,11,15,1,1,6,2,0,0,1,0.625,0,0,4.666666667,0,0,0
59,5,3,0,8,12,8,1,7,5,0.5,1,0,0.904761905,0.4,1,6,10.6,2,1,1
246,8,1,0,16,42,8,2,15,4,0.607142857,1,1,0,0.321428571,0,0,29.25,4,1.875,1
65,7,2,0,1,13,0,1,0,7,0,1,0,0.684210526,0.342857143,1,2,8.142857143,1,0.8571,0
399,16,1,0,7,34,10,4,6,7,0.586666667,1,2,0,0.214814815,0,0,23.3125,1,0.75,1
570,6,3,0,35,53,0,1,34,5,0.55,1,4,0.923076923,0.361111111,2,5,93.33333333,4,1.5,1
899,37,1,0,25,101,552,10,15,35,0.919871795,0.576923077,7,0,0.18018018,0,0,22.59459459,12,2.1081,1
28,2,5,0,4,10,1,0,4,2,2,0,0,0.982142857,0.75,2,7,13,1,0.5,1
94,19,1,2,53,24,157,44,10,17,0.99382716,0.444444444,1,0,0.157407407,0,0,3.473684211,1,0.8947,0
44,3,1,0,0,9,1,0,0,2,0.5,1,0,0,0.5,0,0,12.66666667,2,0.6667,0
25,2,4,0,5,5,0,3,3,2,0,0,0,0.987341772,0.666666667,2,3,11,2,1,1
1,1,1,0,2,1,0,1,1,1,2,0,0,0,1,0,0,0,1,1,0
21,2,5,0,6,6,1,0,6,2,2,0,0,0.98245614,0.75,1,6,9.5,1,0.5,1
2568,96,4,2,15,197,0,2,13,66,0.919838057,1,2,0.497354497,0.180871212,1,26,25.61458333,11,2.0938,1
9,2,3,0,5,4,1,1,4,2,2,0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
1079,21,3,0,61,108,68,4,60,20,0.765,1,4,0.78021978,0.210884354,2,8,49.9047619,12,3.1429,1
28,25,1,0,53,25,300,52,2,25,1.041666667,0,0,0,0.34,0,0,0,1,1,0
44,5,1,0,7,13,4,5,2,3,0.75,0.5,1,0,0.25,0,0,7.4,1,0.6,1
22,5,2,0,6,7,4,1,5,5,0.5,1,0,0.555555556,0.325,0,0,3.2,1,0.8,1
1703,34,3,0,14,143,369,5,13,24,0.903263403,0.576923077,0,0.384615385,0.142857143,1,2,48.32352941,17,2.0882,1
901,20,1,0,15,22,8,15,0,13,0.552631579,1,0,0,0.875,0,0,43.55,8,2.95,1
1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0
55,3,1,0,1,4,0,1,0,3,0.642857143,0,0,0,0.666666667,0,0,15,0,0,1
2406,28,3,23,60,138,124,24,36,15,0.931372549,0.882352941,4,0.739583333,0.128205128,3,10,83.71428571,15,3.1786,1
85,5,4,0,17,19,10,0,17,5,2,0,0,0.96,0.333333333,3,12,16,2,1.2,0
5,5,1,0,44,5,10,44,0,5,2,0,0,0,0.6,0,0,0,1,1,0
665,52,4,8,37,84,1016,21,20,45,0.85130719,0.833333333,4,0.616,0.145104895,2,9,11.55769231,12,1.4231,1
64,10,1,0,0,15,37,0,0,10,0.777777778,1,0,0,0.375,0,0,5,1,0.8,0
18,3,2,0,3,5,3,1,2,0,2,0,0,0.5,0.555555556,0,0,5,2,1,0
88,6,1,0,1,16,0,0,1,5,0.733333333,1,0,0,0.333333333,0,0,13.16666667,1,0.6667,0
119,5,2,0,5,12,0,1,4,4,0.4375,1,3,0.4,0.4,0,0,22,7,2.2,0
266,81,1,2,5,82,3240,2,3,80,1.0125,1,0,0,0.096707819,0,0,2.271604938,1,0.9877,0
163,14,1,19,21,21,59,19,2,12,0.807692308,1,0,0,0.404761905,0,0,10.21428571,5,1.4286,1
62,4,2,0,1,15,0,0,1,4,0.833333333,0,0,0.571428571,0.5,1,4,14,3,1.5,0
339,13,1,0,8,46,42,4,5,13,0.625,0.5,0,0,0.340659341,0,0,24.92307692,5,1.8462,0
5,1,3,0,0,2,0,0,0,1,2,0,0,1,1,0,0,4,0,0,0
1009,121,1,0,13,151,5992,7,6,120,0.794444444,0,1,0,0.185185185,0,0,7.314049587,4,1.1818,1
1928,55,2,0,65,186,1287,27,50,44,0.948888889,0.92,6,0.5,0.101604278,2,6,33.6,9,2.1273,1
25,3,3,0,7,7,3,2,5,3,2,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,0
91,5,2,0,6,19,0,6,0,5,0,1,0,0.857142857,0.533333333,1,3,17,2,1.2,0
115,7,5,0,5,18,0,1,4,7,0,0,0,0.978417266,0.285714286,3,14,15.28571429,1,0.4286,0
85,9,2,0,13,20,36,1,13,8,2,0,0,0.804878049,0.351851852,2,3,8.444444444,2,1.2222,0
12,2,5,0,4,5,1,0,4,2,2,0,0,0.982142857,0.75,2,7,5,1,0.5,1
212,9,2,0,12,20,0,4,10,8,0.125,1,1,0.789473684,0.197530864,1,7,22.44444444,7,2.4444,1
282,7,3,0,21,38,0,1,21,6,0.083333333,1,1,0.922077922,0.306122449,2,9,39,3,1.7143,1
149,12,2,14,22,23,0,17,7,12,0.363636364,1,2,0.731707317,0.21875,1,7,11.25,5,1.5833,0
2363,59,1,0,31,173,1695,17,17,54,1.001915709,0.333333333,0,0,0.114224138,0,0,38.59322034,49,4.4915,1
740,49,3,2,43,100,1176,34,12,46,1,0,1,0.606837607,0.122222222,3,21,14.08163265,16,1.8571,1
1,1,1,0,9,1,0,9,1,1,2,0,0,0,1,0,0,0,1,1,0
9,9,1,0,3,9,36,2,1,9,2,0,0,0,0.333333333,0,0,0,1,1,0
104,6,2,0,4,25,13,2,2,5,0.9,1,1,0.871794872,0.305555556,1,1,16,2,1,0
732,28,1,0,53,49,268,49,4,28,0.562962963,0.8,0,0,0.285714286,1,1,24.96428571,9,1.4286,1
