@relation ALLJURECZKO-poi-2.0 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
3213,84,1,0,87,269,2582,45,43,46,0.907321594,1,4,0,0.168674699,0,0,37.0952381,19,1.9286,1
139,6,1,0,2,8,15,2,0,6,1.2,0,0,0,0.333333333,0,0,22,4,2,0
67,10,2,0,4,14,45,2,2,10,1.111111111,0.333333333,0,0.272727273,0.32,0,0,5.4,1,0.8,1
49,23,2,0,2,24,253,1,1,23,2,0,0,0.52173913,0.669565217,1,2,1.130434783,1,0.9565,1
20,4,4,0,3,8,6,2,1,4,2,0,0,1,0.666666667,0,0,4,0,0,0
109,11,2,0,5,21,49,2,3,9,1,0.2,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
155,14,2,0,5,24,69,2,3,12,0.769230769,0.666666667,0,0.5,0.482142857,1,6,9.857142857,2,0.8571,0
71,10,1,2,6,14,19,3,4,6,0.611111111,1,2,0,0.325,0,0,5.9,3,1.3,0
89,10,2,0,4,18,33,2,3,9,0.866666667,0.6,0,0.5,0.283333333,1,2,7.4,1,0.7,0
51,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0
661,37,2,0,10,54,348,6,4,35,0.843253968,0.928571429,5,0.244444444,0.279279279,1,6,16.48648649,4,1.1351,0
117,12,2,0,5,22,54,2,3,10,0.818181818,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
141,12,2,0,4,24,46,0,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
378,22,1,1,14,56,197,4,10,16,0.813852814,0.545454545,1,0,0.369047619,0,0,15.68181818,4,1.0455,1
361,20,2,0,6,32,114,2,4,18,0.894736842,0.5,0,0.392857143,0.45,1,6,16.55,2,0.9,0
2,2,1,0,5,2,1,5,0,2,2,0,0,0,0.75,0,0,0,1,1,0
225,14,2,0,8,34,41,1,7,12,0.711538462,0,0,0.458333333,0.285714286,1,5,14.78571429,9,2,1
1216,13,2,0,8,32,52,4,4,11,0.933333333,0.4,0,0.55,0.415384615,1,6,92.15384615,4,1.3846,1
426,8,1,0,4,28,0,2,2,7,0.571428571,1,1,0,0.25,0,0,51.75,7,3,0
379,35,1,0,156,43,595,154,2,32,2,0,0,0,0.2,0,0,9.828571429,2,1.2,0
26,7,2,0,2,8,21,0,2,7,1,1,0,0.583333333,0.428571429,1,2,2.571428571,1,0.7143,0
2,2,1,0,5,2,1,5,0,2,2,0,0,0,0.75,0,0,0,1,1,0
106,11,2,0,5,21,49,2,3,9,0.933333333,0.333333333,0,0.578947368,0.522727273,1,6,8.363636364,2,0.8182,0
231,2,1,0,3,16,1,1,2,2,2,0,0,0,0.5,0,0,114.5,17,8.5,0
149,5,1,0,3,21,0,2,1,4,0.5,1,1,0,0.7,0,0,28.4,2,1.2,0
429,24,2,0,6,41,38,1,5,22,0.75,0.875,4,0.34375,0.35,1,6,16.54166667,2,0.9167,0
106,11,2,0,6,21,49,3,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
785,10,1,0,15,62,15,2,13,6,0.644444444,1,0,0,0.172839506,0,0,77,8,2,0
1806,54,1,0,32,140,651,3,29,7,0.766925638,0.705882353,1,0,0.174004193,0,0,32.12962963,14,3.0556,1
333,8,1,0,8,19,0,7,1,8,0.642857143,0.5,0,0,0.46875,0,0,40.375,6,2.125,0
230,6,1,0,5,25,7,2,3,4,0.75,1,0,0,0.55,0,0,36.66666667,9,2,1
438,24,2,0,6,41,82,1,5,22,0.766304348,0.875,3,0.34375,0.35,1,6,16.91666667,2,0.9167,0
82,4,1,0,6,16,4,1,6,4,0.333333333,0,0,0,0.416666667,0,0,19.25,3,1.25,1
32,3,1,0,3,8,0,3,0,3,0,0,0,0,0.666666667,0,0,9.333333333,1,0.6667,0
866,37,2,0,12,80,470,6,6,32,0.863425926,0.833333333,0,0.244444444,0.219594595,1,6,22.08108108,7,1.8919,0
933,44,2,0,6,61,312,1,5,42,0.860465116,0.944444444,8,0.211538462,0.327272727,1,6,19.79545455,2,0.9545,0
287,6,3,0,1,15,15,1,0,6,1.178378378,0.054054054,2,0.915254237,0.3,1,2,40.66666667,2,1.1667,0
141,12,2,0,4,24,46,0,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
42,2,1,0,3,5,0,2,1,2,0,0,0,0,0.833333333,0,0,19,1,0.5,0
4,4,1,0,6,4,6,5,2,4,2,0,0,0,0.666666667,0,0,0,1,1,0
423,22,2,0,5,34,141,1,4,20,0.957393484,0.315789474,0,0.366666667,0.443181818,1,6,17.36363636,2,0.9091,0
82,2,1,0,5,10,1,1,4,0,2,0,0,0,0.5,0,0,40,1,0.5,0
102,8,2,0,3,12,22,1,3,7,0.885714286,0.8,0,0.583333333,0.35,1,2,11.125,1,0.625,0
161,8,3,0,4,19,0,2,2,7,1.142857143,0.5,0,0.772727273,0.35,1,5,18.875,1,0.625,0
52,10,2,0,4,14,45,2,2,10,1.111111111,0.5,0,0.272727273,0.32,0,0,4,1,0.8,0
24,2,1,0,9,8,1,2,7,2,2,0,0,0,0.5,0,0,11,1,0.5,0
231,18,2,0,5,28,111,2,3,16,0.776470588,0.8,0,0.423076923,0.458333333,1,6,11.55555556,2,0.8889,0
172,16,1,0,3,17,78,2,1,16,0.533333333,1,0,0,0.291666667,0,0,9.5,9,1.625,0
6,6,1,0,6,6,15,6,1,6,2,0,0,0,0.583333333,0,0,0,1,1,0
29,5,4,2,5,7,4,5,0,5,0.5,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
219,8,3,0,3,15,26,2,1,7,0.857142857,0.25,1,0.9,0.342857143,1,1,25.875,3,1.125,0
411,24,2,0,5,41,0,0,5,22,0.717391304,0.875,6,0.34375,0.35,1,6,15.79166667,2,0.9167,0
29,5,3,0,3,7,4,3,0,5,0.5,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
1303,9,1,0,121,151,32,0,121,5,0.75,0.5,0,0,0.253968254,0,0,143.5555556,117,14.2222,0
319,12,1,0,8,25,24,6,2,8,0.863636364,1,0,0,0.214285714,0,0,25.25,3,1.25,0
50,5,2,0,8,16,10,4,4,5,2,0,0,0.555555556,0.5,0,0,9,1,0.8,0
117,5,1,0,8,24,2,0,8,4,0.666666667,0,1,0,0.36,0,0,21.8,7,2.2,0
618,13,1,0,41,35,60,41,0,8,0.333333333,0.666666667,0,0,0.212962963,0,0,46.30769231,10,1.8462,1
134,8,1,0,7,17,0,2,5,7,0.571428571,1,2,0,0.458333333,0,0,15.375,3,1.375,1
112,3,1,0,2,21,3,0,2,2,2,0,0,0,0.333333333,0,0,36.33333333,4,2.3333,0
120,12,2,0,5,22,54,2,3,10,0.981818182,0.2,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
72,9,2,0,4,17,36,1,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
28,4,1,0,5,5,0,3,2,3,0.666666667,1,2,0,0.4375,0,0,5.25,1,0.75,0
308,18,2,0,6,33,81,1,5,16,0.764705882,0.8,0,0.423076923,0.305555556,1,6,15.83333333,2,0.8889,0
73,10,3,0,5,13,3,2,3,10,0.722222222,0.5,0,0.466666667,0.4,1,2,6.1,1,0.8,0
79,4,1,0,5,8,0,1,4,3,0,1,1,0,0.5625,0,0,18.5,5,2,0
210,11,1,0,11,34,0,2,9,10,0.566666667,1,1,0,0.272727273,0,0,17.81818182,3,1.0909,0
106,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
9,9,1,0,8,9,36,5,4,9,2,0,0,0,0.314814815,0,0,0,1,1,0
361,42,1,0,6,89,0,4,2,41,1,0.066666667,1,0,0.304761905,0,0,6.523809524,5,1.0952,0
141,13,2,0,5,24,56,2,3,11,0.777777778,0.666666667,0,0.523809524,0.5,1,6,9.615384615,2,0.8462,0
122,12,2,0,6,23,46,2,4,10,0.818181818,0.5,0,0.55,0.4,1,6,9,2,0.8333,0
87,10,2,0,3,12,3,2,2,9,0.916666667,0.5,0,0.5,0.283333333,1,2,7.3,2,0.9,0
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
32,7,2,0,2,8,21,1,2,7,1.166666667,0.5,0,0.583333333,0.428571429,1,2,3.285714286,1,0.7143,0
505,26,2,0,6,46,117,1,5,24,0.936363636,0.363636364,3,0.323529412,0.346153846,1,6,17.57692308,2,0.9231,0
402,24,2,0,9,50,244,3,6,22,0.90821256,0.444444444,0,0.34375,0.284722222,1,5,15.375,6,1.4583,0
62,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
173,7,1,0,7,20,9,2,5,7,0.833333333,1,5,0,0.571428571,0,0,22.85714286,2,1,0
107,11,2,0,5,21,49,2,3,9,0.933333333,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
492,4,1,0,10,49,0,0,10,4,0,1,2,0,0.5625,0,0,121,8,2,0
59,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.333333333,1,0.7778,0
453,16,1,0,20,55,0,9,14,14,0.5,1,3,0,0.198863636,0,0,27.0625,6,1.0625,0
72,9,2,0,5,17,36,2,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
294,9,1,0,10,20,0,10,0,9,0.25,1,0,0,0.311111111,1,1,31.44444444,7,1.8889,1
732,32,1,3,19,65,290,13,6,18,0.962648557,1,16,0,0.17578125,0,0,20.6875,3,1.1563,0
245,14,2,0,6,28,61,3,3,11,0.807692308,0.5,0,0.5,0.5,1,5,16.35714286,4,1.0714,0
923,6,1,48,49,56,15,49,46,6,1.2,1,0,0,0.666666667,0,0,152.5,1,0.8333,0
119,12,2,0,5,22,54,2,3,10,0.954545455,0.25,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
282,17,2,0,7,32,72,3,4,15,0.791666667,0.833333333,0,0.44,0.268907563,1,6,15.23529412,4,1.2941,0
127,12,2,0,5,22,46,2,3,10,0.818181818,0.5,0,0.55,0.4,1,6,9.416666667,2,1,0
79,10,2,0,6,18,45,3,3,8,1.111111111,0,0,0.611111111,0.525,1,6,6.8,2,0.8,0
62,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
144,12,2,0,5,24,46,1,4,10,0.981818182,0.2,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
49,2,1,0,3,5,0,1,2,1,0,1,1,0,0.6,0,0,22,5,2.5,0
143,12,2,0,4,24,36,1,3,10,0.772727273,0.5,0,0.55,0.4,1,6,10.75,2,0.8333,0
415,12,1,16,46,56,60,25,35,12,1,0.25,0,0,0.283333333,0,0,33.25,4,1.1667,1
63,10,2,0,4,14,45,2,2,10,1.111111111,0.333333333,0,0.272727273,0.32,0,0,5,1,0.8,0
327,20,2,0,14,65,94,3,14,15,0.649122807,1,2,0.321428571,0.154545455,1,1,15.2,3,1.15,0
315,3,1,0,1,30,3,0,1,2,2,0,0,0,0.333333333,0,0,104,1,0.6667,0
87,10,2,0,4,18,45,1,3,8,1.111111111,0,0,0.611111111,0.525,1,6,7.6,2,0.8,0
10,10,1,0,13,10,45,13,0,10,2,0,0,0,0.4,0,0,0,1,1,0
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
116,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,0
183,10,1,0,4,31,3,1,3,9,0.222222222,0,0,0,0.333333333,0,0,17.2,2,1.3,0
306,12,1,0,6,30,34,6,0,9,0.690909091,1,0,0,0.375,0,0,24.08333333,6,1.5833,0
117,12,2,0,5,23,54,2,3,10,0.909090909,0.333333333,0,0.55,0.4,1,6,8.5,2,0.8333,0
78,10,2,0,4,18,39,2,3,9,0.851851852,0.333333333,0,0.5,0.283333333,1,2,6.5,1,0.7,0
20,4,4,0,3,8,6,2,1,4,2,0,0,1,0.666666667,0,0,4,0,0,0
441,8,1,0,3,20,0,2,2,3,0.369047619,1,1,0,0.416666667,0,0,52.625,6,2.375,0
141,12,2,0,5,24,46,1,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
64,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.888888889,1,0.7778,0
29,5,3,3,4,7,4,4,0,5,0.5,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
342,20,2,0,7,40,142,3,4,18,0.798245614,0.833333333,0,0.392857143,0.3,1,6,15.8,10,1.5,0
7,3,1,0,4,4,3,1,3,3,2,0,0,0,0.833333333,0,0,1.333333333,1,0.6667,1
306,20,2,0,5,31,138,2,3,18,0.827067669,0.857142857,0,0.392857143,0.36,1,6,13.95,2,0.9,0
55,4,1,0,6,15,4,4,2,2,0.333333333,1,0,0,0.333333333,0,0,12.5,2,0.75,0
505,30,2,0,6,50,327,2,4,28,0.775862069,0.833333333,0,0.289473684,0.216666667,1,6,15.63333333,8,2.0667,0
287,18,2,0,6,35,37,1,5,16,0.806722689,0.571428571,2,0.423076923,0.366666667,1,6,14.55555556,2,0.8889,0
128,12,2,0,5,22,46,2,3,10,0.818181818,0,0,0.55,0.4,1,6,9.5,2,1,0
10,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
120,7,3,0,4,17,0,2,2,6,0.888888889,0.333333333,0,0.772727273,0.523809524,1,5,15.71428571,1,0.7143,0
416,9,1,0,11,43,28,0,11,6,0.6875,1,0,0,0.333333333,0,0,45,13,3.2222,0
88,7,1,0,4,22,0,1,3,5,0.166666667,1,2,0,0.428571429,0,0,11.28571429,2,1,1
359,12,1,0,7,35,16,2,6,8,0.727272727,0.555555556,2,0,0.319444444,0,0,28.16666667,9,2,0
261,39,1,0,3,78,0,2,1,38,0.9,0,1,0,0.302564103,0,0,5.435897436,2,1.0256,0
90,8,2,0,3,15,4,3,0,5,0.428571429,1,0,0.416666667,0.425,1,1,9.875,1,0.875,0
327,18,2,0,6,40,103,2,4,16,0.848739496,0,1,0.423076923,0.472222222,1,6,16.77777778,2,1.1667,0
140,13,2,0,5,22,66,2,3,11,0.805555556,0.666666667,0,0.523809524,0.4,1,6,9.538461538,2,0.8462,0
20,4,4,0,4,8,6,3,1,4,2,0,0,1,0.666666667,0,0,4,0,0,0
257,7,1,0,12,29,1,7,6,1,0,1,1,0,0.514285714,0,0,35.57142857,2,0.7143,0
1806,57,2,0,18,87,1362,17,7,17,0.927083333,1,1,0.25,0.265306122,1,7,30.47368421,19,2.5263,0
