@relation ALLJURECZKO-log4j-1.1 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
243,10,1,0,3,17,0,2,1,9,0.555555556,0,1,0,0.466666667,0,0,22.8,5,2.1,0
304,15,1,0,42,48,77,35,8,9,0.898496241,0.421052632,4,0,0.196428571,0,0,18,4,1.4,1
139,4,1,0,2,19,4,1,1,2,0.666666667,0,0,0,0.555555556,0,0,33.5,3,1.25,1
328,10,1,0,7,42,39,1,6,6,0.644444444,1,0,0,0.314285714,0,0,31.3,9,2.8,0
114,4,1,0,0,10,4,0,0,3,0.333333333,0,0,0,0.333333333,0,0,27.25,4,1.5,0
120,9,1,0,5,19,10,3,2,7,0.375,0,1,0,0.4375,0,0,12.11111111,4,1.6667,0
15,2,1,0,7,7,1,0,7,2,2,0,0,0,0.666666667,0,0,6.5,1,0.5,1
246,7,1,0,2,13,0,1,1,7,0.333333333,0,1,0,0.523809524,0,0,33.42857143,7,2.7143,0
10,2,1,0,4,4,1,2,2,1,2,0,0,0,0.75,0,0,4,1,0.5,0
301,10,2,0,2,37,23,0,2,7,0.833333333,0,1,0.884057971,0.2,0,0,28.1,4,1.7,0
320,16,2,0,10,48,34,1,10,16,0.883333333,0,3,0.545454545,0.25,2,3,18.5,5,1.4375,1
80,4,4,0,3,15,4,2,1,4,0.333333333,0,0,0.953488372,0.357142857,1,3,18.75,2,0.75,0
134,4,1,0,7,27,4,0,7,2,0.666666667,0,0,0,0.333333333,0,0,32.25,3,1.5,0
100,2,1,0,2,16,1,0,2,2,2,0,0,0,0.75,0,0,49,3,1.5,0
154,7,1,0,4,29,17,0,4,2,0.666666667,0,1,0,0.333333333,0,0,20.71428571,2,1,0
7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20,3,3,0,1,7,1,1,0,3,0.5,1,0,0.951219512,0.444444444,1,3,5.333333333,1,0.6667,0
105,3,2,0,1,15,1,0,1,2,0.833333333,0.333333333,0,0.818181818,0.5,0,0,33,1,0.6667,0
111,4,3,2,4,12,6,4,0,4,1.333333333,0,0,0.951219512,0.357142857,1,3,26,6,1.75,0
105,7,1,0,3,25,17,0,3,2,0.833333333,0,1,0,0.277777778,0,0,13.57142857,2,1.1429,0
1,1,1,0,7,1,0,7,0,1,2,0,0,0,1,0,0,0,1,1,0
144,6,1,0,4,30,9,0,4,2,0.666666667,0,1,0,0.333333333,0,0,22.5,2,1,1
109,4,1,0,7,25,0,3,4,2,0.733333333,0,2,0,0.416666667,0,0,25,2,0.75,1
163,5,1,0,1,17,0,0,1,2,0.5,0,1,0,0.25,0,0,30.8,3,1.4,0
167,9,1,0,3,34,34,0,3,2,0.875,0,1,0,0.175,0,0,17.33333333,3,1.4444,0
85,2,1,0,3,20,1,0,3,2,2,0,0,0,0.5,0,0,41.5,6,3,0
1,1,1,0,6,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
693,8,1,0,15,41,8,4,14,2,0.956043956,0.461538462,3,0,0.375,0,0,82.375,21,6.25,0
356,8,1,0,6,48,6,0,6,2,0.666666667,0,3,0,0.257142857,0,0,42.375,3,1.75,1
386,10,1,0,7,49,13,1,6,6,0.694444444,0.5,0,0,0.35,0,0,37.2,11,2.9,1
99,4,4,0,3,12,6,2,1,4,2,0,0,0.953488372,0.357142857,1,3,23.75,3,1,0
176,8,1,0,6,22,0,3,3,8,0.142857143,1,0,0,0.40625,0,0,20.875,5,3.125,0
28,10,1,4,26,13,45,24,2,9,1,0,0,0,0.407407407,0,0,1.6,1,0.8,0
479,5,1,0,0,15,8,0,0,1,0.833333333,0,0,0,0.3125,0,0,94.2,7,2,0
517,18,2,0,8,42,81,0,8,17,1,0.064516129,1,0.545454545,0.259259259,2,4,26,22,3.9444,1
10,2,1,0,4,4,1,1,3,1,2,0,0,0,0.75,0,0,4,1,0.5,0
54,6,2,0,6,13,13,3,3,6,0.8,0,0,0.615384615,0.444444444,0,0,7.833333333,1,0.8333,0
131,3,2,0,5,17,0,1,5,1,0.25,0,3,0.968253968,0.555555556,0,0,41.33333333,6,2.6667,0
133,3,1,0,0,14,3,0,0,2,2,0,0,0,0.333333333,0,0,43.33333333,4,1.6667,0
10,4,2,0,1,5,6,1,0,3,2,0,0,0.8125,0.5,1,1,1.5,1,0.75,0
144,7,1,0,6,30,17,0,6,2,0.75,0,1,0,0.277777778,0,0,19.28571429,2,0.8571,0
275,12,1,0,12,41,0,10,2,9,0.666666667,0,0,0,0.090909091,0,0,21.66666667,6,2.25,1
57,4,3,2,6,12,0,5,1,4,0,1,1,0.857142857,0.5,2,2,13,2,1,0
130,10,2,0,7,19,27,3,4,9,0.901234568,0.666666667,1,0.5,0.5,0,0,11.1,3,1.2,1
120,5,2,0,2,17,0,1,1,2,0.607142857,0.285714286,0,0.938461538,0.466666667,1,1,21.6,3,1.4,0
530,23,1,0,23,65,125,15,10,20,0.873737374,0.111111111,3,0,0.186868687,0,0,21.65217391,6,1.913,1
565,27,2,0,10,80,239,0,10,22,0.938034188,0.055555556,2,0.418604651,0.240740741,2,3,19.25925926,10,1.8519,1
155,7,1,0,4,32,17,0,4,2,0.666666667,0,1,0,0.277777778,0,0,20.85714286,2,1,0
268,5,1,0,0,16,0,0,0,2,0.208333333,0,0,0,0.333333333,0,0,51.4,4,2,0
174,6,1,5,9,10,7,7,2,2,0.72,0,1,0,0.44,0,0,27.16666667,6,1.8333,0
15,2,1,0,1,5,1,0,1,2,2,0,0,0,0.5,0,0,6.5,1,0.5,0
6,6,1,0,4,6,15,3,1,6,2,0,0,0,0.555555556,0,0,0,1,1,0
154,6,1,0,3,25,11,1,2,3,0.68,0.6,0,0,0.44,0,0,23.83333333,8,2.3333,1
145,5,1,0,7,31,10,0,7,2,0.875,0,0,0,0.3,0,0,27.6,3,1.4,1
146,10,1,0,34,19,0,34,1,9,0.920634921,0.714285714,0,0,0.333333333,0,0,12.9,4,1.9,0
228,8,1,0,3,30,12,0,3,2,0.666666667,0,1,0,0.321428571,0,0,26.75,4,1.75,1
508,5,1,0,8,26,10,0,8,2,2,0,0,0,0.266666667,0,0,100.6,3,1.4,0
757,15,1,0,20,63,103,17,6,12,0.910714286,0,0,0,0.154761905,0,0,48.93333333,11,3,1
43,4,1,0,2,10,0,1,1,3,0.666666667,1,1,0,0.666666667,0,0,9,2,0.75,1
25,3,2,0,4,6,3,2,3,3,2,0,0,0.959183673,0.833333333,1,5,7.333333333,2,1,0
148,6,1,0,5,32,9,0,5,2,0.666666667,0,1,0,0.333333333,0,0,23.16666667,2,1,0
306,16,3,1,8,40,0,1,7,13,0.666666667,0.6,0,0.755555556,0.322916667,1,13,17.8125,6,1.375,1
285,19,2,1,9,43,85,2,7,13,0.703703704,0.666666667,1,0.529411765,0.190789474,1,3,13.84210526,5,1.8947,1
41,4,4,0,3,10,0,1,2,4,0.5,0,0,0.875,0.5,2,2,8.75,1,0.75,0
853,16,2,0,5,41,74,0,5,13,0.916666667,0.375,0,0.363636364,0.244444444,1,1,51.8125,7,2,1
80,5,1,0,0,14,4,0,0,2,0.25,0,0,0,0.25,0,0,14.8,2,1,0
128,2,1,0,3,22,1,1,2,2,2,0,0,0,0.75,0,0,63,5,2.5,0
88,5,2,0,2,18,8,1,1,5,0.75,0.5,0,0.764705882,0.45,1,2,15.8,1,0.8,0
778,50,1,2,46,90,637,38,12,43,0.814868805,0.5,5,0,0.149136578,0,0,14.28,6,2.08,1
21,8,2,0,0,10,28,0,0,8,2,0,0,0.65,0.46875,1,2,1.625,1,0.875,0
12,12,1,0,21,12,66,17,4,12,2,0,0,0,0.236111111,0,0,0,1,1,0
107,7,1,0,6,22,11,0,6,3,0.666666667,0,1,0,0.375,0,0,13.85714286,2,0.8571,0
44,6,1,0,3,9,9,1,2,6,0.866666667,0,0,0,0.458333333,0,0,5.833333333,2,1.1667,0
414,22,2,0,9,51,95,3,7,18,0.888888889,0.133333333,1,0.486486486,0.198863636,2,3,17.13636364,6,1.5455,1
38,4,1,0,2,12,4,0,2,2,0.833333333,0,1,0,0.333333333,0,0,8,1,0.5,0
3,3,1,0,7,3,3,7,0,3,2,0,0,0,0.666666667,0,0,0,1,1,1
161,14,1,1,17,36,91,6,11,10,1.057692308,0,0,0,0.138461538,0,0,10.21428571,3,1,1
38,4,4,0,3,8,0,1,2,4,0.333333333,1,0,0.875,0.4,2,2,8.25,1,0.75,0
202,6,1,0,3,25,13,0,3,2,0.7,0,0,0,0.277777778,0,0,32.33333333,2,1.3333,0
284,13,2,0,5,38,44,0,5,11,0.845238095,0,0,0.6,0.365384615,2,3,20.30769231,5,1.6923,1
1,1,1,0,3,1,0,2,1,1,2,0,0,0,1,0,0,0,1,1,0
28,3,3,0,1,6,1,1,0,3,0.5,1,0,0.944444444,0.555555556,1,1,8,3,1,0
22,5,1,0,1,7,8,1,0,3,0.75,1,1,0,0.75,0,0,3.2,1,0.6,0
334,15,3,0,10,44,3,0,10,13,0.767857143,0.5,0,0.733333333,0.241666667,1,10,21,5,1.3333,1
193,22,1,8,20,35,175,11,9,21,0.904761905,0.875,5,0,0.201298701,0,0,7.409090909,4,1.3636,1
