@relation ALLJURECZKO-log4j-1.2 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
48,4,4,0,4,10,0,2,3,4,0.916666667,0,1,0.931818182,0.625,0,0,10,3,1.25,1
407,3,5,0,12,35,3,8,11,0,1,0.5,1,0.998394864,0.5,0,0,134,1,0.3333,1
387,20,1,0,8,60,178,2,8,4,1.004048583,0.230769231,2,0,0.270676692,0,0,17.7,7,1.45,1
45,4,1,0,5,14,0,0,5,3,0,1,1,0,0.5,0,0,10,2,1,1
760,15,1,0,19,60,103,16,5,12,0.918367347,0,0,0,0.160714286,0,0,49.2,11,3.2,1
41,3,1,0,6,9,0,5,1,3,0.833333333,0.666666667,0,0,0.666666667,0,0,11.66666667,2,1,1
239,6,2,0,5,24,3,0,5,6,0.8,1,0,0.615384615,0.444444444,0,0,38.16666667,6,1.6667,1
197,11,1,0,9,32,29,5,5,8,0.666666667,0,1,0,0.283333333,0,0,16.63636364,4,1.7273,1
279,6,6,0,9,52,9,1,9,1,0.95,0.5,1,0.993660856,0.25,0,0,44.83333333,2,0.8333,1
68,4,1,0,3,15,4,1,2,2,0.833333333,0,1,0,0.5,0,0,15.5,1,0.5,1
15,15,1,0,27,15,105,22,6,15,2,0,0,0,0.216666667,0,0,0,1,1,1
301,10,2,0,2,37,23,0,2,7,0.833333333,0,1,0.884057971,0.2,0,0,28.1,4,1.7,1
213,16,1,1,3,28,78,3,0,13,0.733333333,0.8,0,0,0.208333333,0,0,12,5,1.875,1
279,15,2,0,9,43,19,1,9,15,0.821428571,0,3,0.5625,0.255555556,1,2,17.2,5,1.2667,1
80,4,4,0,3,15,4,2,1,4,0.333333333,0,0,0.953488372,0.357142857,1,3,18.75,2,0.75,1
733,55,1,1,65,90,831,58,10,48,0.766666667,0.7,4,0,0.143874644,0,0,12.14545455,5,2.0545,1
191,20,2,0,15,30,142,15,0,16,0.8,1,0,0.736111111,0.3125,2,3,8.3,3,1.25,1
168,7,1,0,2,32,15,0,2,1,0.625,0,1,0,0.277777778,0,0,22.42857143,2,1.1429,1
113,9,2,0,3,24,22,1,2,5,0.708333333,1,1,0.787878788,0.34375,2,3,11.22222222,2,1,1
460,16,2,0,7,35,58,0,7,15,1.002380952,0.071428571,1,0.580645161,0.260416667,1,3,26,22,4.0625,1
48,4,2,0,5,11,4,2,3,4,0.666666667,0,0,0.727272727,0.625,0,0,10.75,1,0.75,1
58,2,1,0,1,11,1,0,1,2,2,0,0,0,0.75,0,0,28,4,2,1
133,3,1,0,0,14,3,0,0,2,2,0,0,0,0.333333333,0,0,43.33333333,4,1.6667,0
1,1,1,0,8,1,0,7,1,1,2,0,0,0,1,0,0,0,1,1,1
53,8,1,0,6,11,22,1,5,8,0.857142857,0,0,0,0.339285714,0,0,5.25,2,1.125,1
172,10,3,0,5,23,0,1,4,10,0.611111111,1,0,0.652173913,0.375,1,1,15.8,5,1.2,1
38,4,1,0,2,12,4,0,2,2,0.833333333,0,1,0,0.333333333,0,0,8,1,0.5,1
27,4,1,0,13,10,6,6,7,3,2,0,0,0,0.25,0,0,5.75,1,0.75,1
38,4,4,0,3,8,0,1,2,4,0.333333333,1,0,0.875,0.4,2,2,8.25,1,0.75,1
46,3,1,0,2,11,3,2,1,3,2,0,0,0,0.555555556,0,0,14.33333333,2,1.3333,1
167,9,1,0,3,34,34,0,3,2,0.875,0,1,0,0.175,0,0,17.33333333,3,1.4444,1
1,1,1,0,3,1,0,2,1,1,2,0,0,0,1,0,0,0,1,1,1
708,8,1,0,16,42,8,4,15,2,0.956043956,0.461538462,3,0,0.375,0,0,84.25,21,4.75,1
395,10,1,0,8,49,13,2,6,6,0.694444444,0.5,0,0,0.35,0,0,38.1,11,2.9,1
167,12,1,4,6,31,64,4,2,11,0.954545455,0,0,0,0.203703704,0,0,12.75,4,1.4167,1
57,3,2,0,5,10,3,2,3,3,2,0,0,0.928571429,0.666666667,2,3,18,3,1.6667,1
26,8,1,5,36,11,28,34,2,7,1,0,0,0,0.571428571,0,0,2,1,0.75,1
10,2,1,0,5,4,1,1,4,1,2,0,0,0,0.75,0,0,4,1,0.5,0
1589,29,1,0,24,115,356,6,19,11,0.992277992,0,1,0,0.163265306,0,0,52.51724138,18,3.2069,1
10,4,2,0,1,5,6,1,0,3,2,0,0,0.8125,0.5,1,1,1.5,1,0.75,1
200,5,2,0,4,32,4,1,3,1,0.708333333,0.833333333,2,0.85,0.4,0,0,37.8,2,0.8,1
209,20,1,0,5,37,116,2,3,14,0.754385965,1,1,0,0.315789474,0,0,9.3,3,0.95,0
295,13,1,0,12,42,0,10,2,10,0.666666667,0,0,0,0.083333333,0,0,21.46153846,6,2.3077,1
41,4,2,0,4,11,4,3,1,1,0.888888889,0.333333333,2,0.894736842,0.444444444,0,0,8.5,1,0.5,1
103,8,2,0,10,16,18,6,4,7,0.875,0.75,1,0.571428571,0.5,0,0,10.875,3,1,1
207,9,1,0,5,20,16,4,1,8,0.916666667,0.25,10,0,0.333333333,1,1,20.66666667,3,1,1
586,25,1,0,17,69,200,2,15,22,0.856481481,0.222222222,4,0,0.16,0,0,22.08,6,1.92,1
436,25,2,0,10,73,226,0,10,20,0.8875,0.9,2,0.43902439,0.24,1,2,16.04,7,1.56,1
9,3,1,0,3,4,3,1,2,3,2,0,0,0,0.666666667,0,0,2,1,0.6667,1
7,1,4,0,2,3,0,1,1,0,2,0,0,1,1,0,0,6,0,0,1
762,18,1,0,35,79,135,19,18,9,0.966911765,0.1875,1,0,0.277777778,0,0,40.44444444,10,2.6667,1
131,7,1,0,2,26,17,0,2,2,0.666666667,0,1,0,0.277777778,0,0,17.42857143,2,1,1
12,4,2,0,2,5,6,0,2,4,2,0,0,0.571428571,0.5,0,0,2,1,0.75,1
7,7,1,0,5,7,21,4,1,7,2,0,0,0,0.571428571,0,0,0,1,1,1
205,12,2,0,5,30,18,1,5,11,0.654545455,0.8,1,0.642857143,0.333333333,1,2,15.66666667,6,1.4167,1
184,2,6,0,4,33,1,2,3,1,2,0,0,0.998417722,0.75,0,0,91,1,0.5,0
681,12,2,0,11,66,0,1,10,6,0.75,0.666666667,2,0.523809524,0.190909091,1,1,54.75,6,1.3333,1
154,8,1,0,6,23,0,5,1,8,0,1,0,0,0.34375,0,0,18.125,2,1,1
54,4,1,0,3,15,6,0,3,2,1,0,0,0,0.3125,0,0,12.25,1,0.75,1
20,2,1,0,3,10,1,0,3,2,2,0,0,0,0.5,0,0,9,1,0.5,1
148,6,1,0,5,32,9,0,5,2,0.666666667,0,1,0,0.333333333,0,0,23.16666667,2,1,1
21,3,7,0,2,5,3,1,1,3,2,0,0,0.997122302,0.466666667,1,1,6,1,0.6667,1
123,10,1,0,4,19,5,2,2,4,0.416666667,0,1,0,0.481481481,0,0,10.9,3,1.5,1
12,5,1,1,1,6,10,1,0,5,2,0,0,0,0.9,0,0,1.4,1,0.8,1
116,8,3,0,11,18,8,7,4,6,0.857142857,0.333333333,0,0.871794872,0.541666667,2,5,13.125,3,1,1
361,21,2,0,16,55,116,12,4,13,0.67,1,1,0.444444444,0.345238095,1,1,15.95238095,3,1.4762,1
57,5,1,0,1,14,10,1,0,5,1.25,0,0,0,0.45,0,0,10.2,1,0.8,1
134,4,1,0,7,27,4,0,7,2,0.666666667,0,0,0,0.333333333,0,0,32.25,3,1.5,1
100,2,1,0,2,16,1,0,2,2,2,0,0,0,0.75,0,0,49,3,1.5,1
21,8,2,0,0,10,28,0,0,8,2,0,0,0.65,0.46875,1,2,1.625,1,0.875,1
20,3,3,0,1,7,1,1,0,3,0.5,1,0,0.951219512,0.444444444,1,3,5.333333333,1,0.6667,1
215,5,4,0,3,16,8,2,1,4,0.875,1,0,0.953488372,0.357142857,1,3,41.6,9,2,1
202,7,6,3,3,28,19,3,0,1,0.833333333,1,0,0.992138365,0.291666667,2,3,27.71428571,3,1.5714,1
176,5,6,1,4,36,4,3,1,3,0.75,0.75,0,0.995670996,0.375,1,1,33.4,4,1.2,1
88,9,3,0,2,18,0,1,1,8,0,1,0,0.876923077,0.416666667,1,1,8.666666667,2,1,1
44,5,1,0,1,13,8,0,1,2,0.875,0,1,0,0.333333333,0,0,7.4,1,0.6,1
5,1,3,0,2,2,0,2,0,1,2,0,0,1,1,0,0,4,0,0,1
62,6,2,0,5,10,0,0,5,6,0.5,0,1,0.444444444,0.375,1,1,9,5,1.6667,1
21,4,1,0,2,5,0,2,0,4,0.333333333,1,0,0,0.75,0,0,4,1,0.5,1
640,26,2,0,19,72,91,15,5,15,0.815555556,0.833333333,4,0.4,0.222857143,1,1,22.92307692,10,1.8462,1
530,14,2,0,9,63,27,1,8,7,0.752136752,0.777777778,2,0.47826087,0.184615385,2,4,36.21428571,2,1,1
1,1,1,0,8,1,0,8,0,1,2,0,0,0,1,0,0,0,1,1,1
426,16,2,0,17,49,106,13,5,14,0.8,1,0,0.673913043,0.285714286,0,0,25.4375,6,2.375,1
2,2,1,0,5,2,1,3,2,2,2,0,0,0,1,0,0,0,1,1,1
279,21,2,0,6,45,150,0,6,17,0.78125,1,0,0.473684211,0.295238095,1,2,11.9047619,2,1.0952,1
5,1,3,0,4,2,0,4,0,1,2,0,0,1,1,0,0,4,0,0,1
28,3,3,0,1,6,1,1,0,3,0.5,1,0,0.944444444,0.555555556,1,1,8,3,1,1
291,12,3,1,12,36,0,2,10,10,0.454545455,1,0,0.785714286,0.260416667,1,6,23.08333333,5,1.25,1
442,18,1,0,17,36,113,16,1,16,0.919504644,0.421052632,14,0,0.132352941,1,1,22.5,3,1.5,1
89,8,1,0,3,20,28,1,2,4,2,0,0,0,0.203125,0,0,10.125,4,2.125,1
311,9,2,0,3,36,8,0,3,7,0.822916667,0,1,0.897058824,0.21875,0,0,32.22222222,7,2,0
61,4,1,0,1,11,2,1,0,2,0.777777778,0,0,0,0.5,1,1,13.5,6,2,1
120,5,2,2,5,17,0,4,1,2,0.607142857,0.285714286,0,0.938461538,0.466666667,1,1,21.6,3,1.4,1
592,17,2,0,11,74,34,1,10,12,0.818181818,0.727272727,2,0.423076923,0.166666667,2,4,33.17647059,2,0.9412,1
14,2,3,0,4,6,1,1,4,1,2,0,0,0.984848485,0.75,1,1,6,1,0.5,0
251,6,5,0,5,46,11,1,4,1,0.88,0.8,2,0.993610224,0.3,0,0,40,8,2.5,1
42,2,1,0,2,9,0,2,0,2,0,1,0,0,0.75,0,0,19.5,3,1.5,1
331,8,1,0,5,40,24,0,5,2,0.714285714,0,1,0,0.214285714,0,0,40.125,2,1.125,1
51,2,2,0,3,16,0,1,3,1,0,0,1,0.983870968,0.666666667,0,0,23.5,2,1,0
12,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,0,9,0,0,1
1,1,1,0,8,1,0,8,1,1,2,0,0,0,1,0,0,0,1,1,1
69,4,1,0,3,20,6,0,3,2,0.666666667,0,0,0,0.333333333,0,0,16,2,1.25,1
154,6,1,0,3,25,11,1,2,3,0.68,0.6,0,0,0.44,0,0,23.83333333,8,2.3333,1
286,6,1,0,14,21,0,12,2,5,0.88,0.2,0,0,0.466666667,0,0,45,6,3,1
146,10,1,0,43,19,0,43,1,9,0.920634921,0.714285714,0,0,0.333333333,0,0,12.9,4,1.9,1
228,8,1,0,3,30,12,0,3,2,0.666666667,0,1,0,0.321428571,0,0,26.75,4,1.75,0
120,7,5,0,12,28,0,7,6,4,0.416666667,1,1,0.993506494,0.428571429,1,1,15.85714286,2,0.8571,1
142,6,1,0,4,25,9,2,2,4,0.933333333,0.333333333,0,0,0.266666667,0,0,22.16666667,6,1.5,1
328,10,1,0,8,42,39,1,7,6,0.644444444,1,0,0,0.314285714,0,0,31.3,9,2.8,1
114,4,1,0,0,10,4,0,0,3,0.333333333,0,0,0,0.333333333,0,0,27.25,4,1.5,1
470,10,2,0,9,54,1,1,8,5,0.777777778,0.666666667,2,0.578947368,0.253968254,2,2,44.8,6,1.3,1
81,7,2,0,4,16,3,1,4,6,0.583333333,1,1,0.75,0.428571429,1,1,10.28571429,4,1.2857,1
15,2,1,0,7,7,1,0,7,2,2,0,0,0,0.666666667,0,0,6.5,1,0.5,1
272,17,3,2,9,36,14,3,6,14,0.546875,1,0,0.723404255,0.333333333,1,11,14.76470588,2,0.9412,1
10,2,1,0,4,4,1,2,2,1,2,0,0,0,0.75,0,0,4,1,0.5,1
758,13,2,0,6,35,46,0,6,11,0.916666667,0.375,0,0.421052632,0.236111111,1,1,56.69230769,7,1.6154,1
2443,105,1,0,55,321,4900,40,51,22,0.959880637,0.965517241,5,0,0.072380952,0,0,21.99047619,6,1.5238,1
41,1,7,0,2,10,0,1,1,1,2,0,0,1,1,0,0,40,0,0,1
159,12,1,0,21,36,0,11,11,11,0.893939394,0.333333333,1,0,0.121212121,0,0,11.75,1,0.8333,1
154,7,1,0,4,29,17,0,4,2,0.666666667,0,1,0,0.333333333,0,0,20.71428571,2,1,1
117,7,1,0,2,24,15,0,2,2,0.611111111,0,1,0,0.277777778,0,0,15.28571429,2,1.1429,1
187,15,2,0,12,43,83,1,11,10,0.738095238,1,3,0.580645161,0.142857143,1,1,11.26666667,4,1.2,1
12,12,1,0,32,12,66,29,4,12,2,0,0,0,0.236111111,0,0,0,1,1,1
2,2,1,0,7,2,1,6,2,2,2,0,0,0,0.666666667,0,0,0,1,1,1
131,3,2,0,5,17,0,1,5,1,0.25,0,3,0.968253968,0.555555556,0,0,41.33333333,6,2.6667,1
11,3,1,3,8,4,3,6,2,3,1.5,0,1,0,0.666666667,0,0,1.333333333,1,0.6667,1
9,2,3,0,0,3,1,0,0,2,2,0,0,0.98,0.833333333,0,0,3.5,1,0.5,1
49,3,1,0,10,10,0,9,1,1,0,0,0,0,1,0,0,14.33333333,1,0.6667,1
334,20,2,0,8,43,82,3,6,16,0.837320574,0.181818182,1,0.514285714,0.2,1,2,15.15,6,1.35,1
386,18,2,0,14,64,131,10,12,3,0.894117647,1,3,0.46875,0.293650794,0,0,20.16666667,3,1.2778,1
105,7,1,0,3,25,17,0,3,2,0.833333333,0,1,0,0.277777778,0,0,13.57142857,2,1.1429,1
144,6,1,0,5,30,9,0,5,2,0.666666667,0,1,0,0.333333333,0,0,22.5,2,1,1
202,6,1,0,3,25,13,0,3,2,0.7,0,0,0,0.277777778,0,0,32.33333333,2,1.3333,0
259,13,2,0,5,35,48,0,5,11,0.791666667,0,0,0.6,0.292307692,1,2,18.46153846,5,1.5385,1
22,5,1,0,1,7,8,1,0,3,0.75,1,1,0,0.75,0,0,3.2,1,0.6,1
358,8,1,0,10,48,6,0,10,2,0.666666667,0,3,0,0.257142857,0,0,42.625,3,1.75,1
327,10,2,0,6,38,9,0,6,6,0.747474747,0,2,0.884057971,0.222222222,0,0,30.6,4,2,1
198,11,2,1,7,27,19,1,6,11,0.911111111,0.555555556,0,0.444444444,0.303030303,0,0,16.18181818,7,2,1
308,8,1,0,7,42,14,0,7,2,0.75,0,2,0,0.238095238,0,0,37,4,1.5,1
74,7,3,0,5,19,7,1,5,4,0.777777778,0.333333333,1,0.912280702,0.5,2,2,9.142857143,1,0.7143,0
53,4,1,0,2,17,6,1,1,4,2,0,0,0,0.875,0,0,12.25,1,0.75,1
