@relation ALLJURECZKO-tomcat 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
640,4,2,0,19,76,0,1,0,1,0.5,1,1,0.875,0.666666667,1,1,158.5,5,1.5,1
183,5,1,0,23,9,0,19,0,5,0.375,1,2,0,0.4,0,0,35.2,6,2.2,0
84,8,1,0,3,15,4,3,0,7,0.5,1,0,0,0.5,0,0,9.25,4,1.75,0
408,8,2,0,16,65,16,1,0,2,0.857142857,1,1,0.769230769,0.428571429,0,0,49.625,10,3.25,0
142,5,3,0,12,26,10,0,0,5,1.25,1,0,0.923076923,0.4,1,3,27.2,1,0.8,1
826,20,1,0,15,89,60,6,0,17,0.796052632,1,5,0,0.133333333,0,0,39.5,10,1.6,1
1,1,1,0,20,1,0,19,0,1,2,0,0,0,1,0,0,0,1,1,0
263,5,2,0,14,45,8,0,0,3,1,1,1,0.869565217,0.4,0,0,51.2,3,1,1
1902,71,1,4,34,174,1809,14,0,62,0.917857143,1,8,0,0.069387755,0,0,25.3943662,9,2.2254,0
1355,6,1,0,2,18,9,1,0,4,0.7,0.5,1,0,0.25,0,0,224.5,15,4.1667,0
283,4,3,0,16,46,4,0,0,3,0.888888889,0.666666667,0,0.96,0.5,1,3,69,1,0.5,0
23,5,1,0,0,7,8,0,0,4,0.75,0,1,0,0.75,0,0,3.4,1,0.6,0
169,9,1,0,9,20,12,5,0,4,0.696428571,1,1,0,0.444444444,0,0,17,5,1.3333,0
249,11,5,0,3,32,17,0,0,10,0.75,1,0,0.908256881,0.327272727,1,1,21.27272727,1,0.9091,0
100,6,2,0,9,13,0,8,0,6,0.4,1,0,0.705882353,0.666666667,0,0,15.33333333,5,1.5,0
24,4,1,0,8,6,0,7,0,3,0.333333333,1,1,0,0.333333333,0,0,4.75,2,1,0
40,34,1,0,66,34,561,62,0,34,1.03030303,0,0,0,0.109243697,0,0,0,1,1,0
38,5,3,0,5,10,0,2,0,5,2,0,0,0.906976744,0.55,0,0,6.6,1,0.8,0
24,2,4,0,5,5,1,1,0,2,2,0,0,0.975609756,0.666666667,0,0,11,1,0.5,0
5,2,1,4,8,3,1,6,0,1,2,0,0,0,0.75,0,0,1.5,1,0.5,0
65,7,1,2,12,9,0,12,0,7,0.25,1,0,0,0.523809524,0,0,8,1,0.5714,0
132,9,1,0,6,23,10,2,0,8,0.791666667,1,4,0,0.325,0,0,13,2,1,0
139,6,2,0,3,27,13,1,0,6,0.4,1,0,0.846153846,0.4,1,1,21.83333333,1,0.3333,0
11,2,5,0,2,5,1,0,0,2,2,0,0,0.985507246,1,1,1,4.5,1,0.5,0
488,15,2,0,10,61,63,0,0,13,0.785714286,1,1,0.759259259,0.714285714,0,0,31.33333333,3,1.4667,0
171,1,1,0,3,1,0,3,0,0,2,0,0,0,0,0,0,136,0,0,0
101,10,1,0,5,15,27,5,0,9,0.777777778,0,1,0,0.240740741,0,0,8.8,1,0.8,0
4,1,3,0,1,2,0,0,0,1,2,0,0,1,1,0,0,3,0,0,0
169,11,3,0,4,27,11,1,0,10,0.583333333,1,3,0.4,0.174242424,1,1,13.81818182,3,1,0
9,2,2,0,3,4,1,0,0,1,2,0,0,0.666666667,1,0,0,3.5,1,0.5,0
78,2,1,0,5,16,0,1,0,1,0,1,0,0,0.75,0,0,37.5,1,0.5,0
237,5,1,0,3,27,10,1,0,4,1.25,1,0,0,0.375,0,0,46,6,3,0
48,28,2,2,0,29,374,0,0,27,1.007407407,0.4,0,0.325,0.171428571,0,0,0.535714286,1,0.9643,0
31,3,2,0,2,6,3,2,0,3,1.5,0,0,0.9375,0.666666667,0,0,9,3,1,0
1551,60,2,0,16,163,1204,2,0,55,0.90440678,0.52,2,0.292682927,0.111864407,1,1,24.43333333,13,1.4667,0
22,3,3,0,0,4,0,0,0,3,0.5,1,0,0.666666667,0.466666667,0,0,5.666666667,1,0.6667,0
1383,69,1,0,12,158,0,5,0,62,0.893137255,0.866666667,3,0,0.18729097,0,0,18.82608696,18,1.5942,0
1066,10,1,0,26,128,23,1,0,3,0.888888889,0.833333333,2,0,0.296296296,0,0,105,22,4.1,1
245,10,2,0,4,27,3,1,0,10,0.4,1,1,0.733333333,0.4,1,2,23,3,0.6,0
4,4,1,0,6,4,6,5,0,4,2,0,0,0,0.45,0,0,0,1,1,0
349,16,1,0,5,36,62,5,0,15,0.693333333,1,1,0,0.375,0,0,20.5,8,2,0
585,20,1,0,17,59,22,2,0,17,0.664473684,1,5,0,0.368421053,0,0,27.85,11,2.5,1
223,8,2,0,0,20,0,0,0,8,0,1,1,0.5,0.65625,0,0,26.625,5,1.625,0
24,2,4,0,5,5,1,1,0,2,2,0,0,0.975609756,0.666666667,0,0,11,1,0.5,0
20,2,1,0,2,4,1,2,0,1,1.875,0,0,0,1,0,0,5,0,0,0
17,1,5,0,2,7,0,2,0,1,2,0,0,1,1,0,0,16,0,0,0
2,2,1,0,0,2,1,0,0,2,2,0,0,0,1,0,0,0,1,1,0
63,3,3,0,4,9,3,1,0,3,2,0,0,0.951219512,0.666666667,0,0,20,1,0.6667,0
845,23,2,0,18,83,137,3,0,14,0.835227273,1,2,0.487804878,0.2,1,1,35.39130435,8,2.3043,1
106,3,1,0,3,13,3,1,0,2,1.5,1,0,0,0.533333333,0,0,33.66666667,6,3.3333,1
79,5,1,0,7,17,0,0,0,2,0.416666667,1,2,0,0.625,0,0,14.2,3,1.4,0
307,4,1,0,5,52,0,0,0,4,0.333333333,1,1,0,0.4,0,0,74.25,1,0.75,0
268,12,1,1,5,19,0,4,0,12,0.636363636,0.5,1,0,0.638888889,0,0,21,4,2.0833,0
152,18,1,0,3,21,73,2,0,18,0.836601307,0.666666667,1,0,0.277777778,0,0,6.944444444,2,1.0556,0
4,4,1,0,1,4,6,1,0,4,2,0,0,0,0.5,0,0,0,1,1,0
111,18,1,2,0,35,0,0,0,18,0,1,1,0,0.277777778,0,0,5.111111111,2,1,0
8,8,1,0,12,8,28,10,0,8,2,0,0,0,0.5,0,0,0,1,1,0
3133,62,1,0,40,133,329,14,0,6,0.613114754,0.8,0,0,0.05702067,0,0,49.4516129,4,1.0645,0
304,12,1,0,2,21,0,2,0,12,0.836363636,0.4,0,0,0.458333333,0,0,23.91666667,7,1.3333,0
166,4,1,0,6,11,6,1,0,2,2,0,0,0,0.55,0,0,40.5,2,1,0
2,2,1,0,0,2,1,0,0,2,2,0,0,0,0.75,0,0,0,1,1,0
560,39,3,0,1,78,0,0,0,35,0.763157895,1,1,0.449275362,0.131868132,1,1,13.17948718,8,1.8462,1
149,14,3,0,4,29,11,1,0,14,0.692307692,1,0,0.428571429,0.255102041,1,1,9.428571429,6,1.6429,0
165,8,2,0,4,23,16,1,0,8,0.428571429,1,0,0.733333333,0.46875,1,1,19.25,1,0.5,0
376,22,1,15,33,50,189,19,0,21,0.933333333,1,3,0,0.174603175,0,0,15.63636364,2,1,0
368,4,1,0,3,30,0,0,0,2,0.611111111,1,0,0,0.333333333,0,0,89.5,15,4,0
66,10,1,3,0,15,35,0,0,10,0.851851852,1,0,0,0.3,0,0,5.3,2,1,0
2793,46,1,0,41,210,777,1,0,33,0.912345679,1,8,0,0.115277778,0,0,58.93478261,44,4.6304,1
65,13,1,28,40,14,56,40,0,13,0.75,1,1,0,0.423076923,0,0,3.846153846,1,0.8462,0
7956,252,2,0,63,511,29258,17,0,231,0.980867738,1,12,0.21630094,0.054354013,2,19,30.21031746,17,2.0238,1
21,2,2,0,2,4,0,1,0,2,0,1,0,0.916666667,0.666666667,0,0,9,1,0.5,0
78,13,1,1,0,23,72,0,0,13,0.416666667,1,1,0,0.256410256,0,0,4.923076923,1,0.9231,0
173,19,1,0,2,28,111,1,0,19,0.875,1,1,0,0.263157895,0,0,7.684210526,2,1.0526,1
1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0
205,9,1,0,3,21,22,2,0,7,0.913461538,0.692307692,1,0,0.1875,0,0,20.33333333,3,1.1111,0
77,6,5,0,2,14,0,0,0,6,0.4,1,0,0.931506849,0.666666667,2,2,11.5,1,0.8333,0
518,31,1,0,3,59,283,0,0,31,0.904545455,0.045454545,14,0,0.264516129,0,0,15,3,1.0645,0
104,3,1,0,5,18,3,1,0,2,2,0,0,0,0.5,0,0,33.66666667,4,1.6667,0
811,12,3,0,19,114,42,0,0,5,0.848484848,1,0,0.827586207,0.409090909,1,3,66.33333333,5,1.3333,1
2215,30,2,0,48,180,263,1,0,17,0.845648604,1,8,0.377777778,0.150862069,1,2,72.13333333,4,1.1667,0
336,9,1,0,8,37,34,6,0,5,0.75,1,0,0,0.225,0,0,36,4,1.5556,0
490,30,5,0,2,46,283,0,0,28,0.857142857,1,0,0.701030928,0.286666667,1,1,14.86666667,20,1.9,0
1303,74,1,0,31,142,2349,16,0,71,0.923679061,0.971428571,8,0,0.133250311,0,0,16.13513514,8,1.2297,0
466,10,2,0,3,25,0,1,0,10,0.864197531,0.444444444,0,0.555555556,0.316666667,1,2,44.7,1,0.8,0
14,14,1,0,18,14,91,18,0,14,2,0,0,0,0.571428571,0,0,0,1,1,0
259,7,5,0,2,37,15,0,0,5,0.833333333,1,0,0.942857143,0.4,1,1,35.71428571,12,2.8571,0
772,11,1,0,2,74,27,0,0,7,0.7,1,1,0,0.257142857,0,0,68.27272727,6,1.5455,0
34,8,1,0,6,13,26,2,0,7,1,1,1,0,0.392857143,0,0,3,1,0.75,0
522,8,1,0,7,60,12,1,0,3,0.571428571,1,1,0,0.183673469,0,0,63.75,11,2.875,0
1756,35,1,0,30,118,0,0,0,6,0.544117647,1,0,0,0.120915033,0,0,49.11428571,11,1.6571,0
1,1,1,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,1,1,0
223,32,4,0,1,63,478,1,0,29,0.387096774,1,0,0.62962963,0.139784946,2,9,5.875,2,1,0
912,31,2,0,3,63,313,0,0,27,0.871428571,0.785714286,0,0.452830189,0.286666667,0,0,27.96774194,3,1.129,0
60,17,2,2,0,21,136,0,0,17,1.0625,0,0,0.483870968,0.189542484,0,0,1.764705882,1,0.9412,0
5,5,1,0,30,5,10,28,0,5,2,0,0,0,0.4,0,0,0,1,1,0
4,2,1,0,0,2,1,0,0,2,2,0,0,0,0.75,0,0,0,1,1,0
245,8,2,0,12,35,20,1,0,3,0.928571429,1,2,0.769230769,0.380952381,0,0,29.125,1,0.75,1
39,4,5,0,2,10,0,0,0,4,0,1,0,0.957746479,0.625,1,1,8.5,1,0.75,0
17,1,6,0,2,7,0,2,0,1,2,0,0,1,1,0,0,16,0,0,0
724,7,1,0,13,55,3,5,0,3,0.537037037,1,2,0,0.371428571,0,0,101.1428571,11,2.5714,0
108,10,1,0,3,15,3,3,0,10,0.666666667,1,0,0,0.466666667,0,0,9.4,2,1,0
91,4,1,0,2,9,0,0,0,2,0.25,0,1,0,0.5,0,0,20.75,5,2,0
146,4,2,0,3,20,6,3,0,4,1.333333333,0,0,0.882352941,0.75,0,0,34.5,3,1.25,0
2,2,1,0,3,2,1,2,0,2,2,0,0,0,0.75,0,0,0,1,1,0
135,14,1,0,3,15,91,1,0,14,1.076923077,0,0,0,0.153061224,0,0,0.214285714,1,0.9286,0
24,2,4,0,5,5,1,1,0,2,2,0,0,0.975609756,0.666666667,0,0,11,1,0.5,0
102,4,1,0,5,15,0,1,0,4,0.5,1,2,0,0.4375,0,0,24,6,2,0
2141,38,1,0,26,113,637,21,0,36,0.848648649,0.2,0,0,0.135135135,0,0,55.21052632,19,3.8158,0
3271,39,3,1,10,194,575,2,0,3,0.883223684,1,3,0.393442623,0.191950464,2,5,82.46153846,16,2.6154,1
129,5,1,0,5,21,10,1,0,4,2,0,0,0,0.52,0,0,24.8,1,0.8,0
103,8,5,0,2,16,0,0,0,8,0.571428571,1,0,0.906666667,0.6875,2,2,11.5,1,0.875,0
675,36,2,0,12,81,142,4,0,31,0.812030075,0.736842105,5,0.276595745,0.182098765,1,2,17.22222222,3,1.0833,0
14,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0
289,10,2,0,0,43,33,0,0,8,0.666666667,1,0,0.466666667,0.48,1,1,27.8,6,2,0
401,15,1,0,51,29,0,50,0,12,0.62987013,0.545454545,2,0,0.233333333,0,0,25,7,1.4667,0
115,19,1,0,2,34,0,2,0,19,0,1,1,0,0.263157895,0,0,5,1,0.8947,0
59,3,3,0,3,10,0,3,0,2,0,1,0,0.974025974,0.466666667,1,1,18.33333333,1,0.6667,0
257,14,3,0,2,28,0,1,0,11,0.788461538,1,1,0.657142857,0.292307692,2,5,17.07142857,1,0.8571,0
25,2,4,0,4,6,1,1,0,2,2,0,0,0.975609756,0.666666667,1,1,11.5,1,0.5,0
0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
308,6,1,0,1,11,1,1,0,5,1.070588235,0.235294118,0,0,0.444444444,0,0,47.5,28,7,0
2,2,1,0,4,2,1,3,0,2,2,0,0,0,0.75,0,0,0,1,1,0
434,33,2,0,5,44,418,0,0,29,0.888392857,1,0,0.219512195,0.696969697,0,0,11.72727273,28,1.9697,0
398,119,1,0,8,121,6959,1,0,118,0.978813559,1,2,0,0.086241276,0,0,2.277310924,1,0.9748,0
2,2,1,0,0,2,1,0,0,2,2,0,0,0,1,0,0,0,1,1,0
19,1,2,0,4,5,0,0,0,1,2,1,0,1,1,0,0,15,0,0,0
1008,58,1,0,20,133,0,15,0,56,0.043859649,1,2,0,0.256140351,0,0,16.34482759,4,2.1034,0
410,2,2,0,19,44,1,3,0,1,2,0,0,0.933333333,0.75,2,2,204,1,0.5,0
93,7,1,0,4,20,9,3,0,6,0.333333333,1,0,0,0.428571429,0,0,12,1,0.8571,0
1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0
105,11,2,0,9,13,7,9,0,10,0.814285714,0.857142857,0,0.871428571,0.416666667,0,0,7.909090909,2,1.3636,0
43,4,1,0,3,10,4,0,0,3,1,0.5,0,0,0.533333333,0,0,9.25,1,0.5,0
87,6,2,0,6,19,1,0,0,5,0.8,1,0,0.911111111,0.7,0,0,13.33333333,1,0.6667,0
57,18,1,1,4,19,135,1,0,18,0.862745098,1,0,0,0.375,0,0,2,1,0.9444,0
378,19,1,0,22,41,63,20,0,17,0.5,0.666666667,1,0,0.357894737,0,0,18.73684211,5,1.9474,0
33,4,1,0,2,7,0,1,0,4,0.75,0.5,4,0,1,0,0,6.25,1,0.75,0
149,14,1,0,8,19,33,8,0,13,0.782051282,1,1,0,0.357142857,0,0,9.214285714,4,1.1429,0
6,3,2,3,0,4,3,0,0,3,2,0,0,0.666666667,0.666666667,0,0,1,1,0.6667,0
574,14,2,6,0,51,61,0,0,2,1.020979021,1,0,0.5,0.373626374,1,1,39.21428571,4,1.2143,1
174,10,2,0,10,31,33,5,0,5,0.666666667,1,1,0.428571429,0.344444444,0,0,15.9,3,1.6,0
18,4,1,0,2,5,0,0,0,4,0.333333333,1,1,0,0.5,0,0,3.25,1,0.75,0
67,3,1,0,1,11,0,1,0,3,0.166666667,1,0,0,0.666666667,0,0,20.33333333,3,1.6667,0
581,11,1,0,2,30,5,1,0,9,0.6,0,1,0,0.272727273,0,0,51.36363636,6,1.5455,0
47,21,1,0,1,22,210,0,0,21,1.05,0,0,0,0.306122449,0,0,0.142857143,1,0.9524,0
79,6,1,0,11,7,15,10,0,5,1.16,0,1,0,0.6,0,0,11.33333333,1,0.8333,0
11,2,5,0,2,5,1,0,0,2,2,0,0,0.985507246,1,1,1,4.5,1,0.5,0
5,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0
296,8,1,0,2,13,8,1,0,8,0.571428571,1,1,0,0.5625,0,0,35.625,5,3,0
879,81,1,0,29,110,3002,21,0,80,0.976704545,1,2,0,0.169472503,0,0,9.308641975,3,1.1481,0
555,5,2,0,8,60,8,1,0,4,1.125,1,1,0.869565217,0.5,0,0,109.6,2,0.8,0
4485,31,4,0,14,176,311,2,0,2,0.968055556,1,1,0.677777778,0.252777778,4,8,142.9032258,32,3.9032,1
166,8,2,0,4,23,16,1,0,8,0.428571429,1,0,0.733333333,0.46875,1,1,19.375,1,0.5,0
10,5,1,0,1,6,10,0,0,5,1.25,0,0,0,0.4,0,0,0.6,1,0.8,0
307,25,1,0,2,56,268,2,0,25,0.847222222,1,0,0,0.262857143,0,0,11.16,8,1.32,0
25,3,1,0,3,7,1,1,0,2,0.5,1,0,0,0.5,0,0,7,1,0.3333,0
918,26,1,0,16,89,91,7,0,24,0.772,1,1,0,0.246666667,0,0,33.92307692,5,1.1538,0
17,14,1,0,1,15,91,1,0,14,2,0,0,0,0.4,0,0,0.214285714,1,0.9286,0
81,3,1,0,5,13,0,1,0,3,0,0,1,0,0.555555556,0,0,25.66666667,7,2.6667,0
7,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0
157,10,1,0,6,20,1,2,0,9,0.759259259,1,3,0,0.361111111,0,0,14.1,1,0.8,0
