"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3","cutoff","roi"
"29","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.0.csv",9,4,97,25,0.382978723404255,0.415022581411933,0.0396039603960396,0.254953826163627,0.0962962962962963,0.264705882352941,0.331228545116591,0,0,1.36978098226168,0,0,0,0,1.50722158044596,1.68938266505602,0.1,1.03825028373199
"30","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.1.csv",8,2,70,29,0.340425531914894,0.353758686039166,0.0277777777777778,0.230965994583208,0.0917431192660551,0.216216216216216,0.309114238135805,0,0,1.64642983590348,0,0,0,0,1.34000687887117,1.48534551927025,0.1,0.936138744607799
"31","Amasaki15","Amasaki15-NB","ALLJURECZKO-log4j-1.2.csv",19,1,15,170,0.181818181818182,0.181586492513539,0.0625,0.260506402031892,0.0975609756097561,0.100529100529101,0.0343800168264292,0,0,1.60879724564402,0,0,0,0,0.561509407482018,0.630586297114058,0.1,0.385898771565675
"32","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.0.csv",14,5,99,77,0.254545454545455,0.264882943143813,0.0480769230769231,0.305043876986323,0.0974358974358974,0.153846153846154,0.177935899161823,0,0,0.84382029845807,0,0,0,0,0.764491353966831,0.892372118375428,0.1,0.50434106518077
"33","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.2.csv",18,6,97,126,0.214285714285714,0.22070534698521,0.058252427184466,0.335829230309418,0.097165991902834,0.125,0.11111617518851,0,0,0.612666018999886,0,0,0,0,0.577373576370437,0.691980126389401,0.1,0.372212984214717
"34","Amasaki15","Amasaki15-NB","ALLJURECZKO-lucene-2.4.csv",28,6,131,175,0.236286919831224,0.241085806303198,0.0437956204379562,0.361144868217657,0.1,0.137931034482759,0.153907990524279,0,0,0.568246691830875,0,0,0,0,0.598211295360904,0.725807195548919,0.1,0.381927161705174
"35","Amasaki15","Amasaki15-NB","ALLJURECZKO-nieruchomosci.csv",2,0,17,8,0.333333333333333,0.333333333333333,0,0.216028607488431,0.0740740740740741,0.2,0.368781778291715,0,0,1.9445836208771,0,0,0,0,1.37882213927008,1.58103413582891,0.1,0.925803310613436
"36","Amasaki15","Amasaki15-NB","ALLJURECZKO-pbeans1.csv",2,0,6,18,0.181818181818182,0.181818181818182,0,0.679109834888729,0.0769230769230769,0.1,0.158113883008419,0,0,0.473475634028324,0,0,0,0,0.264538748082682,0.437523783708706,0.1,0.147251585623679
"37","Amasaki15","Amasaki15-NB","ALLJURECZKO-pbeans2.csv",3,2,39,7,0.4,0.456140350877193,0.0487804878048781,0.710942148760331,0.0980392156862745,0.3,0.335414148648306,0,0,0.264452297201244,0,0,0,0,0.741673450550295,1.13632931138609,0.1,0.421975262717381
"38","Amasaki15","Amasaki15-NB","ALLJURECZKO-pdftranslator.csv",3,0,18,12,0.333333333333333,0.333333333333333,0,0.493668882557771,0.0909090909090909,0.2,0.346410161513775,0,0,0.773630580386825,0,0,0,0,0.684254313633791,0.944079270232902,0.1,0.405129849310677
"39","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-1.5.csv",15,8,88,126,0.182926829268293,0.190641247833622,0.0833333333333333,0.251605686656563,0.0970464135021097,0.106382978723404,0.0382242186346298,0,0,0.954931296803337,0,0,0,0,0.610252906407211,0.680804119716283,0.1,0.422816273102026
"40","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-2.0.csv",9,22,255,28,0.264705882352941,0.384808853118712,0.0794223826714801,0.306275557845252,0.0987261146496815,0.243243243243243,0.177066288821958,0,0,0.335194313579388,0,0,0,0,1.20119624072064,1.39884177215558,0.1,0.794197372309231
"41","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-2.5.csv",28,10,127,220,0.195804195804196,0.201290614740179,0.072992700729927,0.311172545121982,0.0987012987012987,0.112903225806452,0.0640644393496347,0,0,0.631374414157939,0,0,0,0,0.550916959000345,0.644234948777816,0.1,0.362831578737748
"42","Amasaki15","Amasaki15-NB","ALLJURECZKO-poi-3.0.csv",39,5,156,242,0.24,0.242801556420234,0.031055900621118,0.328044414546073,0.0995475113122172,0.138790035587189,0.173161585084987,0,0,0.706053660573446,0,0,0,0,0.649170516064356,0.768027480677449,0.1,0.423083062637228
"43","Amasaki15","Amasaki15-NB","ALLJURECZKO-redaktor.csv",1,16,133,26,0.0454545454545454,0.0711229946524064,0.10738255033557,0.216548582995951,0.0965909090909091,0.037037037037037,-0.0858199775107757,3,0.000775786713286713,0.112213618181563,0.0312791375291375,0.0170454545454545,0.0455128205128205,0.0278529480178798,0.236552961047554,0.256088712053733,0.1,0.171033384400994
"44","Amasaki15","Amasaki15-NB","ALLJURECZKO-serapion.csv",2,2,34,7,0.307692307692308,0.35978835978836,0.0555555555555556,0.365159447881961,0.0888888888888889,0.222222222222222,0.234260642832909,0,0,0.637068490207673,0,0,0,0,0.978848304137159,1.23345263352211,0.1,0.60856215965705
"45","Amasaki15","Amasaki15-NB","ALLJURECZKO-skarbonka.csv",2,2,34,7,0.307692307692308,0.35978835978836,0.0555555555555556,0.287377736376339,0.0888888888888889,0.222222222222222,0.234260642832909,1,0.00200501253132832,0.356624736576819,0.0562238930659983,0.0222222222222222,0.0902255639097744,0.0447773662839645,1.18119549968366,1.39039176747521,0.1,0.773275706825139
"46","Amasaki15","Amasaki15-NB","ALLJURECZKO-sklebagd.csv",2,0,8,10,0.285714285714286,0.285714285714286,0,0.389606332014164,0.1,0.166666666666667,0.272165526975909,0,0,0.466590789064207,0,0,0,0,0.680819081652912,0.844375738750777,0.1,0.427782232914551
"47","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.0.csv",5,10,131,11,0.32258064516129,0.467690110674759,0.0709219858156028,0.236929806290356,0.0955414012738854,0.3125,0.248620624440022,0,0,0.948190076771616,0,0,0,0,1.87986203250167,2.07703764861711,0.1,1.31895604395604
"48","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.1.csv",13,9,153,47,0.317073170731707,0.352472089314195,0.0555555555555556,0.255141600869935,0.0990990990990991,0.216666666666667,0.239459618914983,0,0,1.04735991014753,0,0,0,0,1.22327370449306,1.36259443426261,0.1,0.849201643040244
"49","Amasaki15","Amasaki15-NB","ALLJURECZKO-synapse-1.2.csv",14,11,159,72,0.252252252252252,0.277314065030522,0.0647058823529412,0.263233644859813,0.09765625,0.162790697674419,0.156062827381206,0,0,0.921324832555537,0,0,0,0,0.902162681710192,1.01533384730088,0.1,0.618426636766415
"50","Amasaki15","Amasaki15-NB","ALLJURECZKO-systemdata.csv",2,4,52,7,0.266666666666667,0.358620689655172,0.0714285714285714,0.394274982190273,0.0923076923076923,0.222222222222222,0.179927146746926,0,0,0.407969639828169,0,0,0,0,0.913399649716263,1.16484711651526,0.1,0.563622426631624
"51","Amasaki15","Amasaki15-NB","ALLJURECZKO-szybkafucha.csv",2,0,11,12,0.25,0.25,0,0.189005235602094,0.08,0.142857142857143,0.261386651086967,0,0,5.23313728968519,0,0,0,0,1.0621142189846,1.16176970980169,0.1,0.755836960823112
"52","Amasaki15","Amasaki15-NB","ALLJURECZKO-termoproject.csv",4,0,29,9,0.470588235294118,0.470588235294118,0,0.506857628352955,0.0952380952380952,0.307692307692308,0.484580038554192,0,0,0.71613127694221,0,0,0,0,1.02207106158188,1.40045221561323,0.1,0.6070586501621
"53","Amasaki15","Amasaki15-NB","ALLJURECZKO-tomcat.csv",23,62,719,54,0.283950617283951,0.451054196328724,0.0793854033290653,0.386667952666343,0.0990675990675991,0.298701298701299,0.209817534234844,1,9.33799499688137e-06,0.154858185471615,0.00458875043641269,0.00116550116550117,0.00801199970732421,0.00305581331185028,1.22989267569573,1.52616750533183,0.1,0.772500789479829
"54","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.4.csv",14,5,44,133,0.168674698795181,0.172211350293542,0.102040816326531,0.611973778353605,0.0969387755102041,0.0952380952380952,-0.00995579485149165,3,0.00636035939330773,0.221801052244998,0.215424801405876,0.0153061224489796,0.415543480362771,0.079751861378326,0.268687850762456,0.391016900743161,0.1,0.155624470535837
"55","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.5.csv",15,6,66,127,0.184049079754601,0.189437428243398,0.0833333333333333,0.622438418546885,0.0981308411214953,0.105633802816901,0.0354189860801429,0,0,0.309250987144356,0,0,0,0,0.293195418482092,0.427417164314151,0.1,0.169709644632008
"56","Amasaki15","Amasaki15-NB","ALLJURECZKO-velocity-1.6.csv",9,13,138,69,0.18,0.204899777282851,0.0860927152317881,0.611993966182558,0.0960698689956332,0.115384615384615,0.0471071474928291,0,0,0.180651871886571,0,0,0,0,0.325915855752123,0.475861684191466,0.1,0.188538812080699
"57","Amasaki15","Amasaki15-NB","ALLJURECZKO-workflow.csv",3,0,19,17,0.260869565217391,0.260869565217391,0,0.393212121212121,0.0769230769230769,0.15,0.281365716935569,0,0,1.50529983842419,0,0,0,0,0.638114315179882,0.862480900984056,0.1,0.381473489519112
"58","Amasaki15","Amasaki15-NB","ALLJURECZKO-wspomaganiepi.csv",1,0,6,11,0.153846153846154,0.153846153846154,0,0.13438874230431,0.0555555555555556,0.0833333333333333,0.171498585142509,0,0,1.30890052356021,0,0,0,0,0.877450223799967,0.96443632996428,0.1,0.620091623036647
"59","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.4.csv",30,42,571,80,0.32967032967033,0.42192118226601,0.0685154975530179,0.362689259311914,0.0995850622406639,0.272727272727273,0.244934870185912,0,0,0.363269297188454,0,0,0,0,1.17993693359952,1.43504038343192,0.1,0.751958503664225
"60","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.5.csv",55,25,391,332,0.235546038543897,0.246904366894952,0.0600961538461538,0.390986026372761,0.099626400996264,0.142118863049096,0.136842851575815,0,0,0.431265035173437,0,0,0,0,0.57935288680406,0.720085200997253,0.1,0.363488343477528
"61","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.6.csv",84,4,470,327,0.336673346693387,0.338904483531199,0.00843881856540084,0.384055841471619,0.0994350282485876,0.204379562043796,0.326561014534633,0,0,0.407464822062502,0,0,0,0,0.845432974409917,1.04585282999875,0.1,0.532161055696114
"62","Amasaki15","Amasaki15-NB","ALLJURECZKO-xalan-2.7.csv",90,0,11,808,0.182186234817814,0.182186234817814,0,0.37453069034313,0.099009900990099,0.10022271714922,0.0366891354507549,0,0,0.443563596643193,0,0,0,0,0.423290923665269,0.520454962812454,0.1,0.267595472769935
"63","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.0.csv",11,5,80,66,0.236559139784946,0.248062015503876,0.0588235294117647,0.578595207125378,0.0987654320987654,0.142857142857143,0.14066026938986,0,0,0.188882852925961,0,0,0,0,0.421805267636375,0.597602024449686,0.1,0.246903432828103
"64","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.2.csv",11,33,336,60,0.191304347826087,0.264803868887695,0.0894308943089431,0.557260728144976,0.1,0.154929577464789,0.0803158009768972,1,9.47171870665158e-05,0.0913210160794788,0.0219741447909971,0.00227272727272727,0.041675562309267,0.00973227553383667,0.471440239254992,0.656304100073801,0.1,0.278019909963013
"65","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.3.csv",17,28,356,52,0.298245614035088,0.389296282001801,0.0729166666666667,0.54870582602711,0.0993377483443709,0.246376811594203,0.208378795835267,0,0,0.139567669078773,0,0,0,0,0.760371127306237,1.05529259094466,0.1,0.449014389692356
"66","Amasaki15","Amasaki15-NB","ALLJURECZKO-xerces-1.4.csv",55,3,148,382,0.222222222222222,0.223071758402872,0.0198675496688742,0.505142371440714,0.0986394557823129,0.125858123569794,0.155290362683761,0,0,0.566323700267656,0,0,0,0,0.41689934309104,0.563831089923826,0.1,0.249153764731386
"67","Amasaki15","Amasaki15-NB","ALLJURECZKO-zuzel.csv",2,0,16,11,0.266666666666667,0.266666666666667,0,0.24623812495666,0.0689655172413793,0.153846153846154,0.301940542438559,0,0,0.560784459863069,0,0,0,0,0.976169899391543,1.18057340822508,0.1,0.624786084093323
"68","Amasaki15","Amasaki15-NB","MDP-CM1.csv",14,20,282,28,0.368421052631579,0.491289198606272,0.0662251655629139,0.246440628210774,0.0988372093023256,0.333333333333333,0.293018458661457,0,0,3.64376697523604,0,0,0,0,1.93081221623839,2.13580871579739,0.1,1.35259082787373
"69","Amasaki15","Amasaki15-NB","MDP-JM1.csv",394,565,7269,1365,0.289919058130979,0.360867894047711,0.0721215215726321,0.307974446524948,0.0999687271969144,0.223990903922683,0.195920375404122,0,0,4.17017242641566,0,0,0,0,1.09814757716917,1.27655919838038,0.1,0.727303535894295
"70","Amasaki15","Amasaki15-NB","MDP-KC1.csv",86,123,1648,239,0.322097378277154,0.412056298389606,0.0694522868435912,0.366034409585061,0.0997137404580153,0.264615384615385,0.235770557750027,0,0,7.24286240719016,0,0,0,0,1.13630246128046,1.38508564882196,0.1,0.72292488816927
"71","Amasaki15","Amasaki15-NB","MDP-KC3.csv",7,13,151,29,0.25,0.321081409477521,0.0792682926829268,0.244412968209002,0.1,0.194444444444444,0.147497441783684,0,0,4.75553760283397,0,0,0,0,1.12913544141839,1.24375092466124,0.1,0.795556986477784
"72","Amasaki15","Amasaki15-NB","MDP-MC1.csv",41,886,8323,27,0.0824120603015075,0.723330291574327,0.0962102291236833,0.483341503406075,0.0999245445725989,0.602941176470588,0.144130209066035,2,4.88322137761786e-07,1.70480750446915,0.00124033458571988,0.000215586935431713,0.00226508223600805,0.000698800499256967,2.06746536528261,2.74354325009542,0.1,1.24744341675958
"73","Amasaki15","Amasaki15-NB","MDP-MC2.csv",6,6,77,38,0.214285714285714,0.237776634071024,0.072289156626506,0.265706051873199,0.094488188976378,0.136363636363636,0.104234366146014,1,0.000246583009976779,4.03680468422128,0.0195950290075412,0.0078740157480315,0.0313160422670509,0.0157029618217959,0.75716722200777,0.860615350585848,0.1,0.513212384145137
"74","Amasaki15","Amasaki15-NB","MDP-MW1.csv",7,19,218,20,0.264150943396226,0.404506295559973,0.080168776371308,0.198596080725358,0.0984848484848485,0.259259259259259,0.182118225499484,1,3.37906706728e-05,6.42463856643182,0.00635430792274899,0.00378787878787879,0.00892073705761919,0.00581297433959586,1.74537800153314,1.8538057656868,0.1,1.30546009927453
"75","Amasaki15","Amasaki15-NB","MDP-PC1.csv",14,61,637,47,0.205882352941176,0.366777026054412,0.0873925501432665,0.243624648334695,0.0988142292490119,0.229508196721311,0.129471995470022,2,2.36745226624368e-05,2.61972965632431,0.00580976373185088,0.00263504611330698,0.00898448135039477,0.00486564719872257,1.34043306262858,1.47920322257887,0.1,0.942056554171027
"76","Amasaki15","Amasaki15-NB","MDP-PC2.csv",1,157,1412,15,0.0114942528735632,0.116882579363437,0.10006373486297,0.185804416403785,0.0996845425867508,0.0625,-0.0125342888753644,108,0.00941476181472599,0.618266525604121,0.103154574132492,0.0681388012618297,0.138170347003155,0.0970296955304199,0.437845303867404,0.459238289687259,0.1,0.33637521222411
"77","Amasaki15","Amasaki15-NB","MDP-PC3.csv",30,82,903,110,0.238095238095238,0.347374495095211,0.083248730964467,0.253189432989691,0.0995555555555555,0.214285714285714,0.144464881426772,1,3.66552119129439e-06,2.99007716139521,0.00250630011454754,0.000888888888888889,0.00412371134020619,0.0019145550896473,1.21496106957861,1.34970134552599,0.1,0.846345409266898
"78","Amasaki15","Amasaki15-NB","MDP-PC4.csv",33,106,1115,145,0.20820189274448,0.308213584181804,0.0868140868140868,0.254410674573758,0.0993566833452466,0.185393258426966,0.109814660885423,0,0,4.00537022443223,0,0,0,0,1.0481083360405,1.16607834420188,0.1,0.72871650821089
"79","Amasaki15","Amasaki15-NB","MDP-PC5.csv",445,1255,15243,58,0.403994552882433,0.903885370480688,0.076069826645654,0.602211060514264,0.0999941179930592,0.884691848906561,0.456731367037361,0,0,3.52581201406201,0,0,0,0,2.51975313194685,3.60520890446567,0.1,1.46907273365433
"80","Amasaki15","Amasaki15-NB","NETGENE-httpclient.csv",12,3,52,84,0.216216216216216,0.220806794055202,0.0545454545454545,0.1780526735834,0.0993377483443709,0.125,0.113347225739705,0,0,1.10248027820043,0,0,0,0,0.901256785517623,0.939893416269054,0.1,0.702039444195428
"81","Amasaki15","Amasaki15-NB","NETGENE-jackrabbit.csv",15,13,142,119,0.185185185185185,0.199503582634759,0.0838709677419355,0.261486574812413,0.0968858131487889,0.111940298507463,0.0473206865726786,5,0.000831376191756059,0.144221717787436,0.032677290972892,0.0173010380622837,0.0480535438835002,0.0288335948462216,0.624714973964913,0.703285507780967,0.1,0.428091953048708
"82","Amasaki15","Amasaki15-NB","NETGENE-lucene.csv",4,86,605,205,0.0267558528428094,0.0374586909580602,0.124457308248915,0.122440858380334,0.1,0.0191387559808612,-0.148235861996526,0,0,0.0577580821794336,0,0,0,0,0.172079501223083,0.172961929880805,0.1,0.156310207507784
"83","Amasaki15","Amasaki15-NB","NETGENE-rhino.csv",18,0,100,63,0.363636363636364,0.363636363636364,0,0.250422568048027,0.0994475138121547,0.222222222222222,0.369232517081141,0,0,0.964401244471141,0,0,0,0,1.27031280320235,1.40816578780334,0.1,0.887388960006206
"84","Amasaki15","Amasaki15-NB","RELINK-Apache2.0.csv",15,4,92,83,0.256410256410256,0.263963274674828,0.0416666666666667,0.286995440805625,0.0979381443298969,0.153061224489796,0.187377225246144,0,0,0.743121890487113,0,0,0,0,0.795260431411348,0.912959998045147,0.1,0.533322843248442
"85","Amasaki15","Amasaki15-NB","RELINK-openintents.csv",5,0,34,17,0.37037037037037,0.37037037037037,0,0.309876243630187,0.0892857142857143,0.227272727272727,0.389249472080761,0,0,3.55185221005192,0,0,0,0,1.13874943624067,1.36635073100107,0.1,0.733430625756388
"86","Amasaki15","Amasaki15-NB","RELINK-zxing1.6.csv",16,23,258,102,0.203821656050955,0.236290784201488,0.0818505338078292,0.340566700491765,0.0977443609022556,0.135593220338983,0.0825904784866055,0,0,4.16889366127024,0,0,0,0,0.618707727373967,0.743174892157661,0.1,0.398139982984806
"87","Amasaki15","Amasaki15-NB","AEEEM-eclipse.csv.csv",106,93,698,100,0.523456790123457,0.65006106293436,0.117572692793932,0.559367119680436,0.199598796389167,0.514563106796116,0.402136865250257,0,0,0.682870996759893,0,0,0,0,1.35595840577623,1.53996630578894,0.2,0.919902312259762
