"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3","cutoff"
"16","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-camel-1.6.csv","35","61","716","153","0.246478873239437","0.309759398775054","0.0785070785070785","0.367246030693026","0.0994818652849741","0.186170212765957","0.142465907220279","0","0","0.678037067196017","0","0","0","0",0.506935942682994,0.797767668786322,0.974001621732607,0.1
"17","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-ckjm.csv","1","0","5","4","0.333333333333333","0.333333333333333","0","0.148400272294078","0.1","0.2","0.333333333333333","0","0","4.58715596330275","0","0","0","0",1.34770642201835,1.61030419292957,1.64177125204356,0.1
"18","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-e-learning.csv","1","5","54","4","0.181818181818182","0.328267477203647","0.0847457627118644","0.0915086562242374","0.09375","0.2","0.106115368628609","0","0","6.42193591911412","0","0","0","0",2.18558558558559,2.15914337366152,2.15930141077678,0.1
"19","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-forrest-0.7.csv","0","2","22","5","0","0","0.0833333333333333","0.0614604462474645","0.0689655172413793","0","-0.124225998749988","4","0.0302720850528083","0","0.178701825557809","0.137931034482759","0.21947261663286","0.173988749788049",0,0,0,0.1
"20","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-ivy-1.1.csv","9","2","46","54","0.243243243243243","0.248648648648649","0.0416666666666667","0.0855195661732376","0.0990990990990991","0.142857142857143","0.167777682214741","0","0","4.05464688107853","0","0","0","0",1.67046150079569,1.54759154656882,1.55179505018234,0.1
"21","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-ivy-1.4.csv","4","20","205","12","0.2","0.392344497607655","0.0888888888888889","0.44123401814931","0.0995850622406639","0.25","0.133949548906143","11","0.00751634631926285","0.0953836550276963","0.105159734169956","0.045643153526971","0.164676314812941","0.0866968645295944",0.566592759662067,0.92452359417397,1.19263737450589,0.1
"22","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-ivy-2.0.csv","16","19","293","24","0.426666666666667","0.561033987553854","0.0608974358974359","0.476181795394729","0.0994318181818182","0.4","0.359645568262425","0","0","0.42328371531299","0","0","0","0",0.840015313202853,1.38982119451491,1.83827680255925,0.1
"23","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-jedit-3.2.csv","20","7","175","70","0.341880341880342","0.36101083032491","0.0384615384615385","0.533600242080026","0.0992647058823529","0.222222222222222","0.289164265608428","0","0","0.155700387527109","0","0","0","0",0.416458248511991,0.702273756629138,0.965566183273828,0.1
"24","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-jedit-4.0.csv","20","10","221","55","0.380952380952381","0.417079499882048","0.0432900432900433","0.57220499575285","0.0980392156862745","0.266666666666667","0.323116529073975","0","0","0.152329971887703","0","0","0","0",0.466033447184105,0.795729861192206,1.12588231016424,0.1
"25","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-jedit-4.1.csv","26","5","228","53","0.472727272727273","0.492563356875779","0.0214592274678112","0.500983101112439","0.0993589743589744","0.329113924050633","0.447219826304318","0","0","0.22110696046129","0","0","0","0",0.656936178725054,1.0964213154382,1.47513296517014,0.1
"26","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-jedit-4.2.csv","16","20","299","32","0.380952380952381","0.491776315789474","0.0626959247648903","0.350632459002947","0.0980926430517711","0.333333333333333","0.306788120831329","0","0","0.347107770280885","0","0","0","0",0.950663079742231,1.48569060124783,1.79735750031508,0.1
"27","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-jedit-4.3.csv","0","49","432","11","0","0","0.101871101871102","0.063208195174019","0.0995934959349594","0","-0.0502944405102098","70","0.0148369976210745","0","0.123279660164747","0.142276422764228","0.104282897565266","0.121807214979551",0,0,0,0.1
"28","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-kalkulator.csv","0","2","19","6","0","0","0.0952380952380952","0.0835405271009448","0.0740740740740741","0","-0.151185789203691","9","0.16708105420189","0","0.417288247969501","0.333333333333333","0.501243162605669","0.408755494399634",0,0,0,0.1
"29","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-log4j-1.0.csv","10","3","98","24","0.425531914893617","0.451404882542607","0.0297029702970297","0.311893823379275","0.0962962962962963","0.294117647058824","0.389075703707457","0","0","1.27877616183981","0","0","0","0",0.943005680177146,1.44108165720713,1.69712137717573,0.1
"30","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-log4j-1.1.csv","10","0","72","27","0.425531914893617","0.425531914893617","0","0.282124586217274","0.0917431192660551","0.27027027027027","0.443351098521473","0","0","1.69779965229291","0","0","0","0",0.95798198198198,1.44580698630212,1.67992950331526,0.1
"31","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-log4j-1.2.csv","18","2","14","171","0.172248803827751","0.171779141104294","0.125","0.0801497735068472","0.0975609756097561","0.0952380952380952","-0.0269061001250316","0","0","8.0792233923435","0","0","0","0",1.18825158289386,1.07183269117397,1.07701433534528,0.1
"32","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-lucene-2.0.csv","13","6","98","78","0.236363636363636","0.248101265822785","0.0576923076923077","0.111174796426595","0.0974358974358974","0.142857142857143","0.143273061662766","1","1.07437296147866e-05","2.52597167017579","0.00361161620154426","0.00512820512820513","0.00209502727488339","0.00327776289789036",1.28497777777778,1.36960517423243,1.37258514305574,0.1
"33","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-lucene-2.2.csv","19","5","98","125","0.226190476190476","0.231750575642542","0.0485436893203883","0.171744978056032","0.097165991902834","0.131944444444444","0.138839099705239","0","0","1.90168842682617","0","0","0","0",0.768257948138646,0.981324372632525,1.02139079883804,0.1
"34","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-lucene-2.4.csv","16","18","119","187","0.135021097046414","0.144521613723481","0.131386861313869","0.0736445036409065","0.1","0.0788177339901478","-0.0859486180849869","0","0","3.31438380330921","0","0","0","0",1.07024598026305,0.907805687338556,0.918446312945934,0.1
"35","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-nieruchomosci.csv","1","1","16","9","0.166666666666667","0.180790960451977","0.0588235294117647","0.062263357172907","0.0740740740740741","0.1","0.0759256602365297","0","0","5.23528847996933","0","0","0","0",1.60608108108108,1.46694857142857,1.47248411178507,0.1
"36","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-pbeans1.csv","2","0","6","18","0.181818181818182","0.181818181818182","0","0.679109834888729","0.0769230769230769","0.1","0.158113883008419","0","0","0.622950670496632","0","0","0","0",0.147251585623679,0.264538748082682,0.437523783708706,0.1
"37","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-pbeans2.csv","4","1","40","6","0.533333333333333","0.567375886524823","0.024390243902439","0.702082644628099","0.0980392156862745","0.4","0.501492998949894","0","0","0.286129215254221","0","0","0","0",0.569733496562765,0.999847697806525,1.52463525670112,0.1
"38","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-pdftranslator.csv","1","2","16","14","0.111111111111111","0.124031007751938","0.111111111111111","0.113485280151947","0.0909090909090909","0.0666666666666667","-0.0769800358919501","1","0.000225426151352077","0.947292714121457","0.0188710466488244","0.0303030303030303","0.00743906299461855","0.0150141983253212",0.587447698744769,0.652333685322069,0.656349738386097,0.1
"39","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-poi-1.5.csv","17","6","90","124","0.207317073170732","0.213657310431504","0.0625","0.150862380024536","0.0970464135021097","0.120567375886525","0.0962956277141636","0","0","5.53170243494003","0","0","0","0",0.799187815192337,0.972675266346018,0.996436405161552,0.1
"40","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-poi-2.0.csv","7","24","253","30","0.205882352941176","0.313451327433628","0.0866425992779783","0.234461366734284","0.0987261146496815","0.189189189189189","0.110837801996354","0","0","0.352334865106127","0","0","0","0",0.80690986248322,1.13563203757447,1.24349672822683,0.1
"41","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-poi-2.5.csv","22","16","121","226","0.153846153846154","0.161225849433711","0.116788321167883","0.208408849838388","0.0987012987012987","0.0887096774193548","-0.0450718843212032","1","1.36453068442278e-05","0.605067418137841","0.00392542286621514","0.0025974025974026","0.00525344313502769","0.00369395544697385",0.42565216154758,0.577705932813817,0.618516782488106,0.1
"42","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-poi-3.0.csv","30","14","147","251","0.184615384615385","0.191169776968594","0.0869565217391304","0.082875192341893","0.0995475113122172","0.106761565836299","0.0318327411235429","1","5.14322895482555e-06","2.37232329644147","0.00226787531847346","0.00226244343891403","0.00227330719803289","0.00226786881340733",1.28822103236714,1.17048551192102,1.17540479096059,0.1
"43","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-redaktor.csv","2","15","134","25","0.0909090909090909","0.136874361593463","0.100671140939597","0.16278677462888","0.0965909090909091","0.0740740740740741","-0.0324478360199753","2","0.000225049073733284","0.28530537633494","0.0155839774260827","0.0113636363636364","0.019804318488529","0.0150016357019254",0.45503742084053,0.571167673423268,0.590729345248228,0.1
"44","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-serapion.csv","1","3","33","8","0.153846153846154","0.198198198198198","0.0833333333333333","0.0253212755830557","0.0888888888888889","0.111111111111111","0.0390434404721515","3","0.0012565445026178","0.93984962406015","0.0427574171029668","0.0666666666666667","0.018848167539267","0.0354477714760435",4.38805346700083,1.94573069086868,2.3420219541565,0.1
"45","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-skarbonka.csv","1","3","33","8","0.153846153846154","0.198198198198198","0.0833333333333333","0.0712622263623661","0.0888888888888889","0.111111111111111","0.0390434404721515","2","0.000535261457478504","0.737458962079455","0.0282439136188554","0.0444444444444444","0.0120433827932664","0.0231357182183416",1.55918663761801,1.38757836230854,1.39605991885109,0.1
"46","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-sklebagd.csv","2","0","8","10","0.285714285714286","0.285714285714286","0","0.204228285773797","0.1","0.166666666666667","0.272165526975909","0","0","0.915788062014477","0","0","0","0",0.816080231174573,1.09566844675704,1.16624770894707,0.1
"47","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-synapse-1.0.csv","7","8","133","9","0.451612903225806","0.597752808988764","0.0567375886524823","0.264667083246546","0.0955414012738854","0.4375","0.391862598888035","0","0","1.40470114795682","0","0","0","0",1.65302006820567,2.42914877800545,2.75126414501742,0.1
"48","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-synapse-1.1.csv","4","18","144","56","0.0975609756097561","0.124031007751938","0.111111111111111","0.0961183868375018","0.0990990990990991","0.0666666666666667","-0.0660578259075816","6","0.000547542956885305","0.664402073289327","0.0236430582158917","0.027027027027027","0.0202590894047563","0.0233996358280488",0.693589112969339,0.682998926523595,0.683078555044141,0.1
"49","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-synapse-1.2.csv","20","5","165","66","0.36036036036036","0.375213189312109","0.0294117647058824","0.301177570093458","0.09765625","0.232558139534884","0.32322635796526","0","0","1.21565536643006","0","0","0","0",0.772162878738676,1.16619066798492,1.35603284914969,0.1
"50","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-systemdata.csv","1","5","51","8","0.133333333333333","0.198058252427184","0.0892857142857143","0.134965351984975","0.0923076923076923","0.111111111111111","0.0260420870291604","4","0.00413285309341264","0.167371716352288","0.0643486621532085","0.0615384615384615","0.0671588627679554","0.0642872700727962",0.823256557901471,0.977776413889448,0.995468215386289,0.1
"51","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-szybkafucha.csv","1","1","10","13","0.125","0.132450331125828","0.0909090909090909","0.150785340314136","0.08","0.0714285714285714","-0.0356436342391318","1","0.00272251308900524","1.73611111111111","0.0540314136125654","0.04","0.0680628272251309","0.0521777068201089",0.473710317460318,0.619004407570651,0.650350398315838,0.1
"52","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-termoproject.csv","1","3","26","12","0.117647058823529","0.141689373297003","0.103448275862069","0.0428450054618279","0.0952380952380952","0.0769230769230769","-0.0417741412546717","3","0.00280027049052416","0.708215297450425","0.0553161791479548","0.0714285714285714","0.0392037868673383","0.052917582054778",1.79538025713663,1.11415628028578,1.20420713462091,0.1
"53","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-tomcat.csv","32","53","728","45","0.395061728395062","0.574869213305695","0.0678617157490397","0.442322914518715","0.0990675990675991","0.415584415584416","0.332663163119632","0","0","0.213568632260199","0","0","0","0",0.939549821958935,1.5352482363663,1.98528890246091,0.1
"54","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-velocity-1.4.csv","14","5","44","133","0.168674698795181","0.172211350293542","0.102040816326531","0.0597141917892986","0.0969387755102041","0.0952380952380952","-0.00995579485149165","2","2.07187471511723e-05","3.45569576291714","0.00611725942673397","0.0102040816326531","0.00203043722081488","0.00455178505107307",1.59489884036516,1.21591179381889,1.25176601605701,0.1
"55","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-velocity-1.5.csv","14","7","65","128","0.171779141104294","0.17776909552647","0.0972222222222222","0.0496791554543573","0.0981308411214953","0.0985915492957746","0.00217485002246491","2","2.14558799399306e-05","6.22132159865589","0.00582078677304797","0.00934579439252336","0.00229577915357257","0.00463204921605228",1.98456572769953,1.33403087179127,1.41204919804118,0.1
"56","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-velocity-1.6.csv","16","6","145","62","0.32","0.338044586915343","0.0397350993377483","0.287921841015926","0.0960698689956332","0.205128205128205","0.265984705263858","0","0","0.736852826229676","0","0","0","0",0.712444059139156,1.06839913352312,1.23337310920375,0.1
"57","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-workflow.csv","2","1","18","18","0.173913043478261","0.180904522613065","0.0526315789473684","0.181575757575758","0.0769230769230769","0.1","0.0888523316638638","0","0","3.20351103774634","0","0","0","0",0.550734312416554,0.773697879093925,0.846141008426799,0.1
"58","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-wspomaganiepi.csv","1","0","6","11","0.153846153846154","0.153846153846154","0","0.0466138962181179","0.0555555555555556","0.0833333333333333","0.171498585142509","0","0","3.77358490566038","0","0","0","0",1.7877358490566,1.6312769010043,1.63756031143433,0.1
"59","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xalan-2.4.csv","30","42","571","80","0.32967032967033","0.42192118226601","0.0685154975530179","0.423594327551891","0.0995850622406639","0.272727272727273","0.244934870185912","0","0","0.299332738137877","0","0","0","0",0.64384071029342,1.04257651600309,1.32787257732021,0.1
"60","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xalan-2.5.csv","54","26","390","333","0.231263383297645","0.242914979757085","0.0625","0.304454503706619","0.099626400996264","0.13953488372093","0.128521396837808","0","0","0.481350284323497","0","0","0","0",0.458311117169053,0.690628446417327,0.801187883076445,0.1
"61","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xalan-2.6.csv","38","50","424","373","0.152304609218437","0.167592419230689","0.105485232067511","0.0644950538814826","0.0994350282485876","0.0924574209245742","-0.0217125603816645","3","3.76248076411127e-06","1.32121900130697","0.0022498811669437","0.00338983050847458","0.00110993182541282","0.0019397115156928",1.43355831742502,1.12801042643551,1.15453969440929,0.1
"62","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xalan-2.7.csv","89","1","10","809","0.180161943319838","0.178732804498444","0.0909090909090909","0.0319445578747185","0.099009900990099","0.099109131403118","0.00300183835506177","0","0","8.42752937557914","0","0","0","0",3.10253570551229,1.5136427161358,1.76228407219066,0.1
"63","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xerces-1.0.csv","14","2","83","63","0.301075268817204","0.306555863342567","0.0235294117647059","0.604312264379726","0.0987654320987654","0.181818181818182","0.264952798341627","0","0","0.211160367100871","0","0","0","0",0.300867932913462,0.517206512818869,0.744224773078282,0.1
"64","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xerces-1.2.csv","15","29","340","56","0.260869565217391","0.343723673125527","0.0785907859078591","0.636712421666018","0.1","0.211267605633803","0.162690981466022","0","0","0.100526592987367","0","0","0","0",0.331810089523621,0.573541586704993,0.837261746043573,0.1
"65","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xerces-1.3.csv","0","45","339","69","0","0","0.1171875","0.0189293515664742","0.0993377483443709","0","-0.140778102930484","49","0.00240423172050479","0","0.0651973236728627","0.108167770419426","0.0222268769262994","0.0490329656507211",0,0,0,0.1
"66","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-xerces-1.4.csv","58","0","151","379","0.234343434343434","0.234343434343434","0","0.628318458705199","0.0986394557823129","0.132723112128146","0.194457105573974","0","0","0.497750369289928","0","0","0","0",0.211235417787429,0.36514661848537,0.533127780500115,0.1
"67","SC_ALLJURECZKO","SC","SC_ALLJURECZKO-zuzel.csv","0","2","14","13","0","0","0.125","0.0843214756258235","0.0689655172413793","0","-0.245326690731329","2","0.00581527418109127","0","0.0766434964336014","0.0689655172413793","0.0843214756258235","0.0762579450358536",0,0,0,0.1
"68","SC_MDP","SC","SC_MDP-CM1.csv","8","26","276","34","0.210526315789474","0.315248429468875","0.0860927152317881","0.347497431381183","0.0988372093023256","0.19047619047619","0.114508984435587","2","0.000334517799419031","1.24153531489679","0.0316755074942227","0.00581395348837209","0.0575370615000734","0.0182898277580471",0.548136973902548,0.853512916606689,1.02779064403654,0.1
"69","SC_MDP","SC","SC_MDP-JM1.csv","225","734","7100","1534","0.165562913907285","0.224186141156576","0.0936941536890477","0.099023387304035","0.0999687271969144","0.127913587265492","0.0441450684046393","1","1.26299090920959e-08","8.62126966129162","0.00011270069743621","0.000104242676951944","0.000121158717920476","0.000112382868321181",1.29175127965229,1.28561463439177,1.28562914188578,0.1
"70","SC_MDP","SC","SC_MDP-KC1.csv","92","117","1654","233","0.344569288389513","0.434466553030627","0.0660643704121965","0.472658417942607","0.0997137404580153","0.283076923076923","0.262166214641396","0","0","5.47895816959505","0","0","0","0",0.598903800992487,0.989135893219978,1.30392695723239,0.1
"71","SC_MDP","SC","SC_MDP-KC3.csv","10","10","154","26","0.357142857142857","0.428730512249443","0.0609756097560976","0.330815234497954","0.1","0.277777777777778","0.277642243357522","0","0","4.03551759772198","0","0","0","0",0.839676498572789,1.2895448235552,1.52723106249767,0.1
"72","SC_MDP","SC","SC_MDP-MC1.csv","1","926","8283","67","0.00201005025125628","0.0289386202884778","0.10055380605929","0.1243259689988","0.0999245445725989","0.0147058823529412","-0.0244178478864651","241","0.00064244061305397","0.212465604765817","0.025354095364536","0.0259782257195214","0.0247299650095505","0.0253464122323845",0.118284880233535,0.131155841016694,0.131939268555913,0.1
"73","SC_MDP","SC","SC_MDP-MC2.csv","8","4","79","36","0.285714285714286","0.305314009661836","0.0481927710843374","0.367915465898175","0.094488188976378","0.181818181818182","0.217377652475447","0","0","4.25052667659632","0","0","0","0",0.494184666508427,0.786404605160433,0.975156962086417,0.1
"74","SC_MDP","SC","SC_MDP-MW1.csv","7","19","218","20","0.264150943396226","0.404506295559973","0.080168776371308","0.253290435799941","0.0984848484848485","0.259259259259259","0.182118225499484","2","0.000161752062892747","3.43373378205672","0.0144635149388001","0.00757575757575758","0.0213512723018426","0.0127181784424008",1.02356513557437,1.47400497329635,1.64149728855994,0.1
"75","SC_MDP","SC","SC_MDP-PC1.csv","18","57","641","43","0.264705882352941","0.446646666021485","0.0816618911174785","0.355295398856521","0.0988142292490119","0.295081967213115","0.194432659533314","0","0","2.25523512580076","0","0","0","0",0.830525720746184,1.29960674229325,1.57484615585415,0.1
"76","SC_MDP","SC","SC_MDP-PC2.csv","1","157","1412","15","0.0114942528735632","0.116882579363437","0.10006373486297","0.0987381703470031","0.0996845425867508","0.0625","-0.0125342888753644","38","0.00045378101085691","5.05452294341887","0.0214511041009464","0.0239747634069401","0.0189274447949527","0.0213021362979611",0.632987220447285,0.629968203497615,0.629975368845195,0.1
"77","SC_MDP","SC","SC_MDP-PC3.csv","13","99","886","127","0.103174603174603","0.168336439036867","0.100507614213198","0.0828286082474227","0.0995555555555555","0.0928571428571429","-0.0084344465913251","5","1.74684994272623e-05","4.66761137541414","0.00418742840778923","0.00444444444444444","0.00393041237113402","0.00417953339827095",1.1210757348447,1.01825883257554,1.02256843934495,0.1
"78","SC_MDP","SC","SC_MDP-PC4.csv","32","107","1114","146","0.201892744479495","0.300365683085893","0.0876330876330876","0.355189028910304","0.0993566833452466","0.179775280898876","0.102644032620373","2","1.45714586983925e-05","2.89836829169523","0.00581116396282211","0.00142959256611866","0.0101927353595256","0.00381725800783658",0.506139734806603,0.791010787481829,0.956977356225035,0.1
"79","SC_MDP","SC","SC_MDP-PC5.csv","64","1636","14862","439","0.0581025873808443","0.222979003119982","0.0991635349739362","0.0590028729454531","0.0999941179930592","0.127236580516899","0.0158564077093639","206","4.40469400086919e-05","2.49098896303399","0.00787604488464117","0.0121169342979825","0.00363515547129986","0.00663678687383375",2.15644720613056,1.60049042143325,1.65648757469714,0.1
"80","SC_NETGENE","SC","SC_NETGENE-httpclient.csv","12","3","52","84","0.216216216216216","0.220806794055202","0.0545454545454545","0.154988028731046","0.0993377483443709","0.125","0.113347225739705","0","0","1.29887221411674","0","0","0","0",0.806513903192582,0.982991196861126,1.00740425261362,0.1
"81","SC_NETGENE","SC","SC_NETGENE-jackrabbit.csv","26","2","153","108","0.320987654320988","0.324311103864341","0.0129032258064516","0.0760019869800518","0.0968858131487889","0.194029850746269","0.305352354865209","0","0","2.0680900690376","0","0","0","0",2.5529576061899,2.24457539053273,2.26113234252046,0.1
"82","SC_NETGENE","SC","SC_NETGENE-lucene.csv","18","72","619","191","0.120401337792642","0.157140943099521","0.104196816208394","0.0625705597329774","0.1","0.0861244019138756","-0.0254369230644926","2","6.1070609467282e-06","0.133048079110025","0.00248519982412496","0.00222222222222222","0.00274817742602769","0.0024712468405095",1.37643649475752,1.05953257533634,1.0887826683201,0.1
"83","SC_NETGENE","SC","SC_NETGENE-rhino.csv","18","0","100","63","0.363636363636364","0.363636363636364","0","0.266392726001049","0.0994475138121547","0.222222222222222","0.369232517081141","0","0","2.30565542576503","0","0","0","0",0.834190278233599,1.21485937323728,1.36530392926364,0.1
