"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"49",0,0.00199050817757009,0,0,0.0110838200934579,0.0045138726635514,0,0.0275026285046729
"50",0.0493202413155784,0,0,0.0643486621532085,0.0719871670328247,0,0,0.0467043286355507
"51",0,0,0,0.0540314136125654,0,0.108062827225131,0,0
"52",0,0,0,0.0553161791479548,0.0189444511874418,0,0,0.148258283772302
"53",0.00681166227738263,0.0169150743892823,0,0,0,0.00614316416979767,0,0.0601057316869126
"54",0,0,0.215424801405876,0.00611725942673397,0,0.197162064408073,0.215424801405876,0
"55",0,0.00233644859813084,0,0.00582078677304797,0.00625997280731019,0,0,0.00467289719626168
"56",0.00513892425006978,0.00218340611353712,0,0,0.0113214884355917,0,0,0.0483594275869908
"57",0.0683076923076923,0,0,0,0,0,0,0.0273379953379953
"58",0,0,0,0,0,0,0,0.164746408677807
"59",0.00333569552609711,0.0110991045371012,0,0,0.00823228049414993,0.0171894442219199,0,0.0208246353367225
"60",0.00298547302891987,0.000625945200414146,0,0,0,0.0010589308331636,0,0.0131022066842596
"61",0,0.00351369598570883,0,0.0022498811669437,0,0,0,0.0130174232635393
"62",0,0,0,0,0,0,0,0
"63",0.0306497220119654,0.017201317663556,0.0462145751357007,0,0,0.0207565623929153,0.0462145751357007,0
"64",0.00216302544705599,0.00319264137221614,0,0,0.0207338020338008,0.0189695106844755,0,0.00909090909090909
"65",0.00822204814421638,0,0,0.0651973236728627,0.0140352869284878,0,0,0.0220989936657492
"66",0,0,0,0,0,0,0,0.00340136054421769
"67",0,0,0,0.0766434964336014,0,0,0,0.0173800659478873
"68",0.0164777750470202,0.0551800763929424,0.0169752849374827,0.0316755074942227,0.191815876965719,0.114667282793838,0.0169752849374827,0.0829917752996153
"69",0.000462211616262441,6.6807243678454e-05,0,0.00011270069743621,0.0488763990824853,0.000968154675480782,0,0.00875638486396331
"70",0,0,0,0,0.052452303471437,0,0,0.123807251908397
"71",0.0792241107963488,0,0.0214644318539503,0,0.0923953415171545,0.032584198929808,0.0214644318539503,0.0258050047214353
"72",0.0210165220460873,0.00216613687389283,0,0.025354095364536,0.114064891448913,0.272635579147677,0,0.266002996552356
"73",0,0,0,0,0.041013713343469,0,0,0.0210299000809337
"74",0,0.0400197869304333,0,0.0144635149388001,0.0217683932037544,0.0713381991899102,0,0.120662053409202
"75",0.00288300086770713,0.0114185630497377,0,0,0.102880597544952,0.00410735032948838,0,0.212085790013441
"76",0.00488958990536278,0.000946372239747634,0.0168769716088328,0.0214511041009464,0.0985804416403785,0.0206624605678233,0.0168769716088328,0.406466876971609
"77",0.20798131443299,0,0.08012686139748,0.00418742840778923,0.104164232531501,0.0145377290950745,0.08012686139748,0.00457331042382589
"78",0.0342049759147035,0.00291217225477692,0,0.00581116396282211,0.113263074175083,0.0288174439965855,0,0.042874596436828
"79",0,0.000472686685743397,0,0.00787604488464117,0.0761885965771585,0.00129324544945684,0,0.098614893873148
"80",0,0,0,0,0,0.0438923272886794,0,0.0438923272886794
"81",0,0.00177193496521292,0,0,0,0.011902258385026,0,0.00695701748902498
"82",0,0.00393972695736952,0,0.00248519982412496,0.00340918528976141,0,0,0.00954553623579099
"83",0,0.00281343053122978,0,0,0,0,0,0.0055977184384577
"84",0.0138113818684095,0.00257731958762887,0,0,0.0584172066588583,0,0,0.0231958762886598
"85",0,0,0,0.0115978264637571,0,0,0,0.0625
"86",0,0.00430580392907176,0,0.01083205242049,0,0.0199300061096461,0,0.0112781954887218
