"","CamargoCruz09.NB","Amasaki15.NB","Peters15.NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"34",0,0,0,0,0,0,0,0,0,0.000169098358823115,0
"35",0,0,0,0,0,0,0.0277719341303422,0,0,0.211836001794193,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0.0276093309951017,0
"38",0,0,0,0,0,0.0150141983253212,0,0,0,0.0657013773321203,0
"39",0,0,0,0.000616944682012578,0,0,0,0,0,0.00891479728600488,0.0130465932420982
"40",0,0,0.00169447217087376,0.0203277816150991,0,0,0.0351747554299756,0,0,0.00811166794866634,0
"41",0,0,0,0.000329345195658357,0,0.00369395544697385,0,0.00426371669140707,0,0.00478628207162559,0.00625929187325937
"42",0,0,0,0.00100729866977757,0,0.00226786881340733,0,0,0,0.00125477402081568,0
"43",0.0261307288843139,0.0427068511836201,0.0318864612568289,0.0122865470385414,0.0315844421261337,0.0150016357019254,0.0524737696711081,0.136964583641634,0.0315844421261337,0.0379524801508581,0.171090907167855
"44",0,0,0,0,0,0.0354477714760435,0,0,0,0.113203628965123,0
"45",0.0477342408686933,0.0477342408686933,0,0.0143362676694201,0.104821973394973,0.0231357182183416,0.182073401177136,0.068116946349795,0.138221869967227,0.0709035792920776,0
"46",0,0,0,0,0,0,0.0465985259454357,0,0,0.0131087451789495,0
"47",0.0133498447916067,0.0133498447916067,0.102162966783998,0.0278825910349626,0,0,0.0296131802804801,0,0,0.00795228089730698,0.0572018674266121
"48",0,0,0.0236576030548426,0.00948012984329952,0,0.0233996358280488,0,0,0,0.00163159763320043,0.0303494703328768
"49",0,0,0,0.000540422126458896,0,0,0.0105900676442731,0.00447278896456063,0,0.00416861325246156,0
"50",0,0,0,0,0,0.0642872700727962,0.059018928722759,0,0,0.0100810483127459,0.0456984267906039
"51",0,0,0,0,0,0.0521777068201089,0,0.104355413640218,0,0,0
"52",0,0,0,0,0,0.052917582054778,0.0183091042701503,0,0,0.0555550739107965,0
"53",0,0,0.00050195536078888,0.0164196248346516,0,0,0,0.00613504896704398,0,0.012575883340357,0.00674019132245394
"54",0,0,0.0299701020911454,0,0.079751861378326,0.00455178505107307,0,0.0626066475559817,0.079751861378326,0,0
"55",0,0,0,0,0,0.00463204921605228,0.00605544800597595,0,0,0,0
"56",0,0,0,0,0,0,0.0110217539625409,0,0,0.00789607605927838,0.00508058908709423
"57",0,0,0,0,0,0,0,0,0,0.0131927318644841,0.0661518584475778
"58",0,0,0,0,0,0,0,0,0,0.119855282618753,0
"59",0,0,0,0.00740847871392319,0,0,0.00714845060394843,0.0154632948589808,0,0.00254009131599084,0.00328673065593553
"60",0,0,0,9.03872144538542e-05,0,0,0,0.00104239620844701,0,0.00117155219865362,0.0029441822799323
"61",0,0,0,0.00129596755156206,0,0.0019397115156928,0,0,0,0.00109511350620756,0
"62",0,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0.0104504087524874,0.0230747993002826,0,0,0.0147698987516398,0.0230747993002826,0,0.0281467469028188
"64",0,0,0,0.00289186020580159,0,0,0.0129548428154646,0.00900331934952877,0,0,0.00216024179064663
"65",0,0,0,0,0,0.0490329656507211,0.0130343583260013,0,0,0.00145388201091285,0.00728756091940964
"66",0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0.0762579450358536,0,0,0,0.00309266805405694,0
"68",0.0427240066864061,0.23299028575015,0.0182898277580471,0.0544949431743636,0.00949963174481776,0.0182898277580471,0.16935294845701,0.111252678972257,0.00949963174481776,0.0633308782987851,0.0163628311668613
"69",0.0447258359199264,0.141629931429394,0.00287767447685063,5.53334992887527e-05,0,0.000112382868321181,0.0433337614777764,0.000437012052983905,0,0,0.00038634513326493
"70",0.0303545062741778,0.0386203176842048,0.0033719816552937,0,0,0,0.0396636849483614,0,0,0,0
"71",0.0137711407856976,0.10136385033252,0.0240984759665284,0,0.0137711407856976,0,0.0761027418781502,0.0300560802033851,0.0137711407856976,0.0172467511412781,0.0786852941246891
"72",0.065653507660084,0.0351842729238037,0.0168042074091103,0.00215638421759916,0,0.0253464122323845,0.069624834591559,0.0952796176676252,0,0.046755628985556,0.0159490471011028
"73",0,0.0952080510264267,0,0,0,0,0.0371437024609571,0,0,0.0102905074783417,0
"74",0,0.0666489934651757,0.0201779554052485,0.0376723793814195,0,0.0127181784424008,0.019120773461638,0.0689489637476035,0,0.101693692341951,0
"75",0.0330764253043711,0.158987536471453,0,0.0113847280671094,0,0,0.0925610431082325,0.00301449672696703,0,0.176698249467254,0.00287231830460526
"76",0.0260209345454906,0.0735793850364188,0.0128527121687466,0.000892248304336338,0.00457141222277269,0.0213021362979611,0.0842040871611302,0.0154477533712243,0.00457141222277269,0.379258010905625,0.00386354849019429
"77",0.0670589831155741,0.165337483320048,0.0274873708374511,0,0.0428882775686599,0.00417953339827095,0.0978482706944396,0.0137363907449788,0.0428882775686599,0.00151358869728833,0.18450965945714
"78",0.0246259541432576,0.113020025437706,0,0.00291169016317627,0,0.00381725800783658,0.0967200626040064,0.0252946536775221,0,0.0186368073512375,0.0307864768108866
"79",0.0361288249106899,0.0272799184499695,0.012490922519612,0.000408743073661337,0,0.00663678687383375,0.0344526501124574,0.000385587569342316,0,0.0438783252633961,0
"80",0,0.0933376269347397,0,0,0,0,0,0.0120691197801526,0,0.0120691197801526,0
"81",0.00934436281731889,0.39543231756718,0.0571718477975397,0.000538041810189921,0,0,0,0.0108094862686421,0,0.00100658405674517,0
"82",0.0233349633224058,0.674325842510314,0.770626030882695,0.000889277458720054,0,0.0024712468405095,0.00340834135917041,0,0,0.00195423213274349,0
"83",0.0938299052251062,0.343188087352046,0.178052426725396,0.000750687287324744,0,0,0,0,0,0.00126889310970623,0
"84",0.0211859224881785,0.0404468194580478,0.0211859224881785,0,0,0,0.0515451693416451,0,0,0,0.0120173474574531
"85",0.0232733920657011,0.0232733920657011,0,0,0,0.00976373581017612,0,0,0,0,0
"86",0.0975230289751207,0.054297353562822,0,0.00286646525359939,0,0.0106979353641187,0,0.0193201823783519,0,0,0
