"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"56",0.166666666666667,0.128205128205128,0,0.0897435897435897,0.102564102564103,0.0128205128205128,0,0.615384615384615
"57",0.05,0.05,0,0.1,0,0,0,0.45
"58",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25
"59",0.163636363636364,0.254545454545455,0.0818181818181818,0.136363636363636,0.163636363636364,0.136363636363636,0.0727272727272727,0.3
"60",0.0956072351421189,0.217054263565891,0.0439276485788114,0.0775193798449612,0.129198966408269,0.0801033591731266,0.0155038759689922,0.627906976744186
"61",0.16301703163017,0.282238442822384,0.0462287104622871,0.282238442822384,0.199513381995134,0.104622871046229,0.0462287104622871,0.545012165450122
"62",0.110244988864143,0.211581291759465,0.022271714922049,0.32293986636971,0.129175946547884,0.0534521158129176,0.022271714922049,0.71826280623608
"63",0.051948051948052,0.116883116883117,0.012987012987013,0.038961038961039,0.12987012987013,0.038961038961039,0.012987012987013,0.818181818181818
"64",0.0985915492957746,0.126760563380282,0.028169014084507,0.028169014084507,0.126760563380282,0.0140845070422535,0.028169014084507,0.816901408450704
"65",0.0869565217391304,0.159420289855072,0.0289855072463768,0.492753623188406,0.115942028985507,0.0434782608695652,0.0289855072463768,0.652173913043478
"66",0.0549199084668192,0.0846681922196796,0.0160183066361556,0.0205949656750572,0.068649885583524,0.0366132723112128,0.0160183066361556,0.787185354691076
"67",0.153846153846154,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769,0.384615384615385
"68",0.19047619047619,0.238095238095238,0.0714285714285714,0.0952380952380952,0,0.142857142857143,0.0714285714285714,0.238095238095238
"69",0.166003411028994,0.162023877202956,0.0562819783968164,0.230812961910176,0.111995451961342,0.334280841387152,0.0562819783968164,0.383740761796475
"70",0.0923076923076923,0.0892307692307692,0.08,0.0953846153846154,0.04,0.126153846153846,0.08,0.412307692307692
"71",0.138888888888889,0.194444444444444,0.138888888888889,0.138888888888889,0.111111111111111,0.166666666666667,0.138888888888889,0.361111111111111
"72",0.0294117647058824,0.147058823529412,0.0588235294117647,0.0294117647058824,0,0.161764705882353,0.0588235294117647,0.161764705882353
"73",0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.136363636363636,0.0909090909090909,0.0909090909090909,0.386363636363636
"74",0.222222222222222,0.222222222222222,0.222222222222222,0.185185185185185,0.111111111111111,0.185185185185185,0.259259259259259,0.185185185185185
"75",0.0819672131147541,0.19672131147541,0.163934426229508,0.19672131147541,0.0819672131147541,0.19672131147541,0.163934426229508,0.19672131147541
"76",0.375,0.5625,0.125,0.125,0.1875,0.0625,0.125,0
"77",0,0.171428571428571,0.0285714285714286,0.357142857142857,0.2,0.257142857142857,0.0285714285714286,0.264285714285714
"78",0.0842696629213483,0.0786516853932584,0.0449438202247191,0.0898876404494382,0.0730337078651685,0.140449438202247,0.050561797752809,0.303370786516854
"79",0.369781312127237,0.248508946322068,0.025844930417495,0.489065606361829,0.0715705765407555,0.0417495029821074,0.025844930417495,0.0815109343936382
"80",0.135416666666667,0.3125,0.145833333333333,0.15625,0.15625,0.364583333333333,0.145833333333333,0.385416666666667
"81",0.246268656716418,0.425373134328358,0.0298507462686567,0.380597014925373,0.26865671641791,0.111940298507463,0.0298507462686567,0.417910447761194
"82",0.133971291866029,0.435406698564593,0.186602870813397,0.339712918660287,0.339712918660287,0.454545454545455,0.167464114832536,0.416267942583732
"83",0.148148148148148,0.345679012345679,0.0987654320987654,0.172839506172839,0.111111111111111,0.172839506172839,0.0987654320987654,0.345679012345679
"84",0.418367346938776,0.36734693877551,0.0510204081632653,0.163265306122449,0.0714285714285714,0.489795918367347,0.0510204081632653,0.489795918367347
"85",0.227272727272727,0.318181818181818,0.0909090909090909,0.181818181818182,0.136363636363636,0.181818181818182,0.0909090909090909,0.363636363636364
"86",0.0677966101694915,0.288135593220339,0.0593220338983051,0.177966101694915,0.076271186440678,0.076271186440678,0.0508474576271186,0.550847457627119
