"","Bellwether","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp"
"27",0.636363636363636,0.272727272727273,0.454545454545455,0.0909090909090909,0.545454545454545,0.363636363636364,0.545454545454545,0.363636363636364
"28",0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667
"29",0.5,0.323529411764706,0.470588235294118,0.558823529411765,0.5,0.411764705882353,0.470588235294118,0.0588235294117647
"30",0.486486486486487,0.378378378378378,0.513513513513513,0.486486486486487,0.513513513513513,0.405405405405405,0.405405405405405,0.0810810810810811
"31",0.211640211640212,0.211640211640212,0.211640211640212,0.206349206349206,0.216931216931217,0.201058201058201,0.201058201058201,0.195767195767196
"32",0.318681318681319,0.307692307692308,0.32967032967033,0.285714285714286,0.252747252747253,0.10989010989011,0.340659340659341,0.0769230769230769
"33",0.256944444444444,0.236111111111111,0.25,0.243055555555556,0.236111111111111,0.152777777777778,0.256944444444444,0.138888888888889
"34",0.261083743842365,0.261083743842365,0.275862068965517,0.182266009852217,0.270935960591133,0.137931034482759,0.270935960591133,0.133004926108374
"35",0.3,0.2,0.4,0.3,0.3,0.5,0.5,0
"36",0.25,0.2,0.25,0.25,0.25,0.15,0.25,0.15
"37",0.5,0.3,0.5,0.5,0.3,0.2,0.5,0
"38",0.4,0.333333333333333,0.4,0.0666666666666667,0.4,0.0666666666666667,0.4,0
"39",0.25531914893617,0.269503546099291,0.276595744680851,0.219858156028369,0.276595744680851,0.127659574468085,0.269503546099291,0.106382978723404
"40",0.513513513513513,0.351351351351351,0.351351351351351,0.216216216216216,0.351351351351351,0.189189189189189,0.405405405405405,0.0810810810810811
"41",0.237903225806452,0.213709677419355,0.237903225806452,0.221774193548387,0.241935483870968,0.0887096774193548,0.25,0.0806451612903226
"42",0.274021352313167,0.241992882562278,0.259786476868327,0.231316725978648,0.291814946619217,0.0889679715302491,0.270462633451957,0.0747330960854092
"43",0.037037037037037,0.481481481481481,0.296296296296296,0.0740740740740741,0.259259259259259,0.111111111111111,0.148148148148148,0.111111111111111
"44",0.444444444444444,0.444444444444444,0.666666666666667,0.333333333333333,0.444444444444444,0.333333333333333,0.666666666666667,0
"45",0.444444444444444,0.222222222222222,0.333333333333333,0.444444444444444,0.333333333333333,0.222222222222222,0.333333333333333,0
"46",0.25,0.25,0.333333333333333,0.25,0.25,0.25,0.333333333333333,0.0833333333333333
"47",0.5,0.5625,0.625,0.75,0.4375,0.625,0.625,0.0625
"48",0.35,0.366666666666667,0.383333333333333,0.133333333333333,0.25,0.35,0.383333333333333,0.1
"49",0.418604651162791,0.383720930232558,0.395348837209302,0.383720930232558,0.337209302325581,0.395348837209302,0.406976744186047,0.0465116279069767
"50",0.444444444444444,0.444444444444444,0.555555555555556,0.222222222222222,0.444444444444444,0.333333333333333,0.333333333333333,0.111111111111111
"51",0.214285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.357142857142857,0.214285714285714,0.285714285714286,0.142857142857143
"52",0.538461538461538,0.0769230769230769,0.538461538461538,0.153846153846154,0.307692307692308,0.0769230769230769,0.538461538461538,0
"53",0.636363636363636,0.623376623376623,0.675324675324675,0.61038961038961,0.402597402597403,0.246753246753247,0.649350649350649,0.025974025974026
"54",0.217687074829932,0.170068027210884,0.170068027210884,0.210884353741497,0.142857142857143,0.217687074829932,0.170068027210884,0.231292517006803
"55",0.253521126760563,0.204225352112676,0.23943661971831,0.225352112676056,0.225352112676056,0.147887323943662,0.232394366197183,0.147887323943662
"56",0.333333333333333,0.282051282051282,0.320512820512821,0.384615384615385,0.166666666666667,0.0897435897435897,0.307692307692308,0.0769230769230769
"57",0.25,0.25,0.3,0.3,0.25,0.15,0.25,0.15
"58",0.25,0.166666666666667,0.25,0.25,0.25,0.25,0.25,0
"59",0.445454545454545,0.254545454545455,0.463636363636364,0.445454545454545,0.427272727272727,0.236363636363636,0.5,0.0272727272727273
"60",0.255813953488372,0.201550387596899,0.258397932816537,0.248062015503876,0.260981912144703,0.191214470284238,0.27390180878553,0.126614987080103
"61",0.299270072992701,0.253041362530414,0.328467153284672,0.204379562043796,0.291970802919708,0.214111922141119,0.384428223844282,0.0705596107055961
"62",0.201559020044543,0.201559020044543,0.201559020044543,0.199331848552339,0.201559020044543,0.199331848552339,0.201559020044543,0.192650334075724
"63",0.272727272727273,0.233766233766234,0.233766233766234,0.272727272727273,0.246753246753247,0.25974025974026,0.233766233766234,0.25974025974026
"64",0.267605633802817,0.267605633802817,0.267605633802817,0.28169014084507,0.28169014084507,0.253521126760563,0.28169014084507,0.23943661971831
"65",0.376811594202899,0.449275362318841,0.492753623188406,0.159420289855072,0.333333333333333,0.101449275362319,0.463768115942029,0.0434782608695652
"66",0.25629290617849,0.240274599542334,0.25629290617849,0.263157894736842,0.267734553775744,0.167048054919908,0.251716247139588,0.132723112128146
"67",0.307692307692308,0.307692307692308,0.384615384615385,0.230769230769231,0.384615384615385,0.384615384615385,0.384615384615385,0.0769230769230769
"68",0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.261904761904762,0.0238095238095238,0.476190476190476,0.0238095238095238
"69",0.375213189312109,0.393973848777715,0.399090392268334,0.276293348493462,0.299602046617396,0.084138715179079,0.40193291642979,0.0801591813530415
"70",0.433846153846154,0.406153846153846,0.507692307692308,0.507692307692308,0.301538461538462,0.138461538461538,0.48,0
"71",0.138888888888889,0.416666666666667,0.416666666666667,0.444444444444444,0.361111111111111,0.222222222222222,0.388888888888889,0.0555555555555556
"72",0.544117647058823,0.661764705882353,0.779411764705882,0.220588235294118,0.602941176470588,0,0.838235294117647,0
"73",0.181818181818182,0.363636363636364,0.386363636363636,0.340909090909091,0.386363636363636,0.159090909090909,0.318181818181818,0.0454545454545455
"74",0.333333333333333,0.555555555555556,0.555555555555556,0.444444444444444,0.407407407407407,0.296296296296296,0.592592592592593,0.0740740740740741
"75",0.114754098360656,0.426229508196721,0.426229508196721,0.442622950819672,0.475409836065574,0.0163934426229508,0.459016393442623,0
"76",0.625,0.75,0.75,0.1875,0.4375,0.0625,0.1875,0
"77",0.371428571428571,0.385714285714286,0.378571428571429,0.357142857142857,0.407142857142857,0.0357142857142857,0.371428571428571,0.0357142857142857
"78",0.235955056179775,0.342696629213483,0.337078651685393,0.387640449438202,0.303370786516854,0.112359550561798,0.376404494382022,0.0674157303370786
"79",0.930417495029821,0.52882703777336,0.934393638170974,0.930417495029821,0.94831013916501,0.0417495029821074,0.938369781312127,0.00397614314115308
"80",0.260416666666667,0.260416666666667,0.270833333333333,0.229166666666667,0.260416666666667,0.0520833333333333,0.270833333333333,0.0520833333333333
"81",0.358208955223881,0.238805970149254,0.17910447761194,0.380597014925373,0.358208955223881,0.17910447761194,0.17910447761194,0.0223880597014925
"82",0.133971291866029,0.30622009569378,0.253588516746411,0.191387559808612,0.334928229665072,0.325358851674641,0.186602870813397,0.248803827751196
"83",0.419753086419753,0.037037037037037,0.432098765432099,0.419753086419753,0.395061728395062,0.382716049382716,0.432098765432099,0.037037037037037
"84",0.204081632653061,0.142857142857143,0.306122448979592,0.244897959183673,0.26530612244898,0.0714285714285714,0.306122448979592,0.0612244897959184
"85",0.363636363636364,0.454545454545455,0.5,0.181818181818182,0.409090909090909,0.409090909090909,0.5,0.0909090909090909
"86",0.279661016949153,0.313559322033898,0.313559322033898,0.23728813559322,0.347457627118644,0.23728813559322,0.271186440677966,0.101694915254237
