"Recall","Recall_one","ROI","ROI_one","IFAP","IFAP_one","MDD","MDD_one","IFAP2","IFAP2_one","ROI2","ROI2_one","IFA","IFA_one","IFA_PII","IFA_PII_one","IFA_PCI","IFA_PCI_one","IFAP3","IFAP3_one","ROI3","ROI3_one"
0.43265306122449,0.4,0.748606744735724,0.808140438092279,4.9995238056871e-06,9.3203932435361e-05,0.961109898212582,1.03726916624869,0.00235670390347806,0.014270174886235,1.1124518648041,1.15131767234538,3,7,0.0016120365394949,0.00376141859215476,0.00310137126746123,0.0247789311803153,0.00223596149467899,0.00965421837516435,1.27291227615807,1.27167206637465
0.373205741626794,0.416267942583732,0.734784279302173,0.931436289837433,1.8125091740079e-05,1.88803038959157e-06,0.997796660622548,1.10470145120488,0.00472629055111671,0.00174647133034497,1.0545837427816,1.28720891160513,4,1,0.00267379679144385,0.000668449197860963,0.00677878431078956,0.00282449346282899,0.00425735736579384,0.00137405618138108,1.17134354581076,1.3928144478498
0.470873786407767,0.514563106796116,0.721548281132989,0.919401417023791,0,0,0.537492510444376,0.682870996759893,0,0,1.10483536137085,1.35505651739748,0,0,0,0,0,0,0,0,1.30403151172012,1.53877470235734
0.403100775193798,0.333333333333333,0.648014462632051,0.602772947744119,0,0,1.51264397105486,1.59819205534668,0,0,0.982935724355678,0.887537184276523,0,0,0,0,0,0,0,0,1.14818122282236,1.00699548503558
0.571428571428571,0.396825396825397,0.947910614887781,0.722647017603869,1.44899747239263e-06,0,0.93486185683532,0.450823344599231,0.00122454180913488,0,1.4235363904577,1.05943344121812,1,0,0.00144927536231884,0,0.000999808255950913,0,0.00120374310896994,0,1.64569621818139,1.19742367089795
0.382775119617225,0.416267942583732,0.754160505675427,0.931436289837433,0,1.88803038959157e-06,0.945913210309776,1.10470145120488,0,0.00174647133034497,1.08217588133801,1.28720891160513,0,1,0,0.000668449197860963,0,0.00282449346282899,0,0.00137405618138108,1.20180483162893,1.3928144478498
0.470873786407767,0.514563106796116,0.722670840123985,0.919401417023791,2.74931631605172e-05,0,0.520512501162389,0.682870996759893,0.00784981369122581,0,1.10615084415935,1.35505651739748,2,0,0.00200803212851406,0,0.0136915952539376,0,0.00524339233326262,0,1.30504550026842,1.53877470235734
0.387596899224806,0.333333333333333,0.642591008116168,0.602772947744119,0,0,1.55806609783939,1.59819205534668,0,0,0.967395280478728,0.887537184276523,0,0,0,0,0,0,0,0,1.12116296454026,1.00699548503558
0.571428571428571,0.396825396825397,0.951499138276487,0.722647017603869,8.37639634725602e-06,0,0.940737464575162,0.450823344599231,0.00361449442096275,0,1.42757915801688,1.05943344121812,1,0,0.00144927536231884,0,0.00577971347960665,0,0.00289420046770365,0,1.64880834741465,1.19742367089795
0.436734693877551,0.4,0.756499432005445,0.808140438092279,1.62518955666964e-06,9.3203932435361e-05,0.970362806696349,1.03726916624869,0.00129346495440551,0.014270174886235,1.12386326980241,1.15131767234538,2,7,0.00107469102632993,0.00376141859215476,0.0015122388824811,0.0247789311803153,0.00127482922647296,0.00965421837516435,1.28562665001276,1.27167206637465
0.222222222222222,0.37037037037037,4.58617904090475,0.70213191760153,3.98602143517389e-06,0,4.13164093019101,0.66984149829008,0.00261029424397887,0,1.80756899836278,1.02182568712833,1,0,0.00429184549356223,0,0.000928742994395516,0,0.00199650230031771,0,2.27205212369915,1.1476950814608
0.0625,0.5,1.26376254705144,0.875319102710337,0.00292900505428817,0,0.264474101754556,0.303561763705873,0.0718256307518198,0,0.520981631547188,1.31285895782215,5,0,0.119047619047619,0,0.0246036424560206,0,0.0541202832059124,0,0.643950375224097,1.5158207824854
0.0769230769230769,0.230769230769231,0.614054270770686,0.533976736078097,0.00848904767883845,0.00118114903006521,0.130191083487047,0.263782986712755,0.0935080266680481,0.0421447706584739,0.475574083609123,0.732140765379753,37,6,0.109467455621302,0.0177514792899408,0.0775485977147945,0.066538062027007,0.0921360281260184,0.0343678487843684,0.488149277389089,0.788444391456542
0.166666666666667,0.217592592592593,1.98501231453115,0.468038302745383,2.48279845686598e-05,0,4.89322339749213,1.29835089483678,0.00517871624512729,0,1.17659424087425,0.655158220543798,4,0,0.00658978583196046,0,0.00376764665829412,0,0.00498276876532112,0,1.28827220813752,0.714766865478446
0.145833333333333,0.375,1.56479294815465,0.799953049592733,6.16681020631418e-05,0,1.78966011098165,1.07157714332433,0.00875607716403736,0,0.995561680876455,1.12183436768626,11,0,0.0126291618828932,0,0.0048829924451815,0,0.00785290405284197,0,1.0687873251363,1.22541258551199
0.186170212765957,0.287234042553192,2.0104603999146,0.605432960627822,6.6823587051968e-06,0,3.46837331667656,0.865441563172517,0.00287991302065671,0,1.27613964403592,0.852835682582712,4,0,0.004149377593361,0,0.00161044844795243,0,0.00258502586161083,0,1.37085260527528,0.934413035268604
0,0.2,0,0.665871121718377,0.0052568697729988,0,0,2.38663484486874,0.0792114695340502,0,0,0.97212543554007,1,0,0.111111111111111,0,0.0473118279569892,0,0.0725042741705536,0,0,1.09479131303326
0.2,0.4,1.58021978021978,0.907828282828282,0.0187959467514405,0.00362054882221781,0.183150183150183,1.46552851505536,0.141126343907985,0.0728966598229463,1.26166701483184,1.26765175048275,11,2,0.174603174603175,0.0317460317460317,0.107649513212796,0.114047287899861,0.137098310534596,0.0601709965200661,1.28811131864865,1.38073871313127
0.4,0.6,2.62352941176471,1.64315789473684,0,0.00312681126262164,3.32250458122584,1.25023020706972,0,0.0616325005338458,2.41664247701984,2.20701030927835,0,1,0,0.0357142857142857,0,0.0875507153534059,0,0.0559178975161052,2.42419179982792,2.3496830693342
0.174603174603175,0.26984126984127,1.928336962736,0.473201918388913,0.000131916452913155,0,4.71606778978258,0.794591721048954,0.0127186115460209,0,1.20189699455685,0.700663011795267,2,0,0.0181818181818182,0,0.00725540491022353,0,0.0114854887973109,0,1.29748555945403,0.799028805955671
0.125,0.5,2.00548037889039,0.90047695719537,0.00163322481247821,0.00116688033467157,0.417293032873843,0.227177768698715,0.0498984374121431,0.0529252133868628,0.953001015985699,1.32404508033788,19,3,0.0791666666666667,0.0125,0.0206302081576195,0.0933504267737256,0.040413176223581,0.0341596301893268,1.11956475328875,1.50039741168413
0.128205128205128,0.564102564102564,1.65017310637586,1.00571461659534,0.000271931930211815,5.2129308373335e-05,0.358112129652994,0.378596893834152,0.0181231854596432,0.0105731950440217,0.925260858411544,1.48384110955108,9,1,0.0256410256410256,0.00284900284900285,0.0106053452782608,0.0182973872390406,0.0164903587047649,0.0072200629064666,1.02996386751404,1.68663440905202
0.1,0.422222222222222,1.70662946725123,0.736756757572601,5.68767461951037e-06,0,1.35512218805076,0.288407860632202,0.00261569836112816,0,0.775623638883942,1.09335241339464,1,0,0.003690036900369,0,0.00154135982188731,0,0.00238488461345835,0,0.925459431074626,1.24945429153792
0.08,0.48,1.70255957634599,0.810296142447085,0.00078402977844632,0,0.597912658052803,0.278951593903097,0.0361506712331484,0,0.647804550415582,1.21154601045038,18,0,0.059016393442623,0,0.0132849490236738,0,0.0280005317529207,0,0.825241680078263,1.39452886017931
0.113924050632911,0.506329113924051,1.61277261013103,0.858479460259217,0.000206756796115025,0,0.577935228704254,0.311552682861362,0.0168805715588909,0,0.843895780778265,1.28321922760445,8,0,0.0257234726688103,0,0.00803767044897158,0,0.014379040166681,0,0.960016347493852,1.47660982637376
0.104166666666667,0.583333333333333,1.38621106162422,1.08434930510078,0.00216383316499777,0,0.13617563019505,0.24100635057349,0.0541829888638634,0,0.75868361795575,1.58211272367613,30,0,0.0819672131147541,0,0.0263987646129727,0,0.0465170201646426,0,0.850860134703536,1.78082856134947
0.363636363636364,0.545454545454545,6.6829127256206,1.07262279475913,0.00165519776244339,0,0.206903532112355,0.0682703581997375,0.0516625287310023,0,2.8632161912609,1.54057795870202,41,0,0.0835030549898167,0,0.0198220024721879,0,0.0406841217484584,0,3.4893477700046,1.71210541907077
0.333333333333333,0.166666666666667,2.58350100603621,0.454031117397455,0.000549165268791437,0.0476875149772346,3.77017095775238,0.141442715700141,0.0263699177250579,0.231907500599089,2.07470014293704,0.595887476795661,1,4,0.0384615384615385,0.153846153846154,0.0142782969885774,0.309968847352025,0.0234342755124078,0.218374712311739,2.11614470451876,0.627290710179735
0.0882352941176471,0.411764705882353,0.694549379384782,0.975088644422221,0.0109891103920955,0,0.324323768129891,1.43128254881796,0.106742859130919,0,0.549633647683487,1.33621676675403,17,0,0.126865671641791,0,0.0866200466200466,0,0.104828957793615,0,0.562002772203636,1.43850817368717
0.111111111111111,0.388888888888889,0.821274118429808,0.958990580041898,0,0,2.0869212596774,1.69812892373301,0,0,0.67394067615871,1.29637530651188,0,0,0,0,0,0,0,0,0.685054374663504,1.38491196835171
0.196808510638298,0.196808510638298,1.86704656151689,0.462681201958149,0,0,8.43980950057419,1.85610863621406,0,0,1.30557192179962,0.63339128797959,0,0,0,0,0,0,0,0,1.36894058696092,0.681471900458395
0.208791208791209,0.32967032967033,1.64849572154083,0.717154179784265,0,0,3.75433465041477,0.99394115382415,0,0,1.29470119672652,1.00575373062202,0,0,0,0,0,0,0,0,1.32558958472709,1.09863964023388
0.188811188811189,0.251748251748252,1.55074603569284,0.500877011140757,9.05611748443408e-06,0,3.78844943962621,0.82344185110842,0.00314642277578864,0,1.17660607630799,0.717433944254142,1,0,0.0040650406504065,0,0.00222780490117078,0,0.00300933837984931,0,1.21242174437706,0.795643088970654
0.138613861386139,0.262376237623762,1.33640146378616,0.505080031875145,0,0,3.25159945459187,0.734246157873262,0,0,0.919916478429092,0.731755291624886,0,0,0,0,0,0,0,0,0.968131275022117,0.818850837278797
0.1,0.5,0.508494623655914,1.17519880715706,0,0,1.36474838855693,2.15964922308437,0,0,0.514182958703607,1.61873165080243,0,0,0,0,0,0,0,0,0.514215134259072,1.74800368952939
0.157894736842105,0.263157894736842,4.46213748657357,0.312327314966224,0,0,47.0620404064469,0.724675967085803,0,0,1.34158451812919,0.504824956343897,0,0,0,0,0,0,0,0,1.87689640656567,0.641059274464234
0.1,0.5,1.49300458715596,0.621728748806113,0,0,2.0058664108829,0.379650382008348,0,0,0.749122504171701,0.995808410714559,0,0,0,0,0,0,0,0,0.864003642109211,1.24672445713369
0,0.357142857142857,0,0.519870448179272,0.00997642700791379,0,0,0.997820027848269,0.120353805354437,0,0,0.816807895763815,6,0,0.1875,0,0.0532076107088735,0,0.0998820654968338,0,0,0.995102720880299
0.214285714285714,0.271428571428571,1.66957076073097,0.661891460494811,0,0,4.11603231410155,1.20911966885334,0,0,1.30861372841416,0.891050529629548,0,0,0,0,0,0,0,0,1.34031259033625,0.949791419888834
0.027027027027027,0.351351351351351,0.229155002848862,0.780000337286503,0.00616935349199796,0,0.058337928138015,0.325627410790505,0.0812902052844223,0,0.171043499460193,1.08352597783585,32,0,0.10223642172524,0,0.0603439888436051,0,0.078545232140455,0,0.176823561437815,1.17623617890696
0.279352226720648,0.246963562753036,2.24707855598076,0.542847023296803,0,0,5.09294761023941,0.791297068929844,0,0,1.73384361453836,0.756561313096898,0,0,0,0,0,0,0,0,1.78091836495471,0.823026818988518
0.285714285714286,0.275,2.35142001220145,0.566532644074287,0,0,5.86851076315954,0.892397310871451,0,0,1.77985405829496,0.802971980691787,0,0,0,0,0,0,0,0,1.83488580749898,0.88360217299126
0.111111111111111,0.148148148148148,0.595822507514392,0.398750771391846,0.00296380261836766,0.000790933675999599,0.213186055000075,0.111408068639723,0.0545047014821456,0.0316403274547502,0.574984906855139,0.518425874395403,10,3,0.0571428571428571,0.0171428571428571,0.0518665458214341,0.0461377977666433,0.0544408175762236,0.028123543091147,0.575336861477397,0.543480396860584
0.111111111111111,0.555555555555556,1.44624101713654,1.09861845972957,0.000275811145376363,0,1.93289214045097,0.756434444134455,0.0174314815619163,0,0.859176164140225,1.61615268195845,1,0,0.0227272727272727,0,0.01213569039656,0,0.0166075628969564,0,0.940113798918392,1.83218168806005
0.222222222222222,0.333333333333333,1.32023558368495,0.728617862513947,0.00940021427404076,0.00205194632253691,0.357403950836458,0.385440214539678,0.0971557239617696,0.0565064554594483,1.26933966431944,1.04279848638345,4,1,0.0909090909090909,0.0227272727272727,0.103402357014448,0.0902856381916239,0.0969547021760201,0.0452984141282772,1.27028393241364,1.15576788959068
0.181818181818182,0.272727272727273,2.85933343764669,0.557474069554607,0,0,7.42136624797704,0.534774172575243,0,0,1.64183000354652,0.842902817800675,0,0,0,0,0,0,0,0,1.81454285611668,0.981279652547333
0,0.5625,0,1.41092458448138,0.035045506210596,0,0,0.884385064425317,0.187537989985635,0,0,1.88318339076664,31,0,0.198717948717949,0,0.176358031253322,0,0.187204450295916,0,0,1.99845611610757
0.15,0.316666666666667,1.21035673187572,0.734888852115396,0.000137450214628833,0,1.12400954930676,1.07080372992305,0.0118500798889041,0,0.928719457745762,1.00529230273366,3,0,0.0135746606334842,0,0.010125499144324,0,0.011723916352006,0,0.954931288124012,1.08113967120289
0.117647058823529,0.341176470588235,0.832301341589267,0.769153460376145,0,0,2.30650130852442,1.05781447882199,0,0,0.68930151065148,1.06025561949401,0,0,0,0,0,0,0,0,0.69970638446728,1.14546292596457
0.222222222222222,0.222222222222222,1.323898966508,0.382709162358833,4.15020082923037e-05,0,1.74222042117807,0.331503325658877,0.00914056426535372,0,1.25070770601968,0.578586471942857,1,0,0.015625,0,0.00265612853070744,0,0.00644220523518955,0,1.25262342377398,0.673484394371777
0.142857142857143,0.214285714285714,1.5195530726257,0.639498432601881,0,0,15.8763000419546,5.26849518694019,0,0,1.09603760913365,0.854152128401953,0,0,0,0,0,0,0,0,1.14125985746043,0.906759213070443
0.153846153846154,0.538461538461538,2.59948068808829,0.752624513357497,0.00103542051777117,0,2.38436038703157,0.949749160278549,0.0350033042095935,0,1.2099324046729,1.18269494466978,2,0,0.0487804878048781,0,0.0212261206143089,0,0.0321779508013044,0,1.43163911043641,1.44116417728863
0.0779220779220779,0.571428571428571,1.22553512404415,1.01809567833818,0.000519476093765668,9.35010392918032e-06,0.290724597436519,0.193174566137095,0.0267799416167711,0.00458995010541573,0.592303572140759,1.50216783218226,35,1,0.0408401400233372,0.00116686114352392,0.0127197432102051,0.00801303906730753,0.0227920182029953,0.00305779396447509,0.691807872380705,1.70752719174908
0.246575342465753,0.171232876712329,3.4227967270387,0.229119904488177,1.58681987412551e-05,0.00639359480157809,9.08756838996881,0.395708247291582,0.00411125194137494,0.215484138743596,1.81279311393217,0.361498464407545,1,3,0.00512820512820513,0.0153846153846154,0.00309429875454475,0.415583662102576,0.00398349077333626,0.0799599574885961,2.05423620253396,0.442904393507022
0.184397163120567,0.234042553191489,3.06371872869064,0.311416892133476,0,0,10.3483203654969,0.477883728430829,0,0,1.43293180736536,0.493383821360152,0,0,0,0,0,0,0,0,1.69264826305795,0.60797210476852
0.220779220779221,0.311688311688312,3.51166273951084,0.413049651606918,0,0,5.52100217383241,0.293732153491794,0,0,1.69674394796114,0.654827359352565,0,0,0,0,0,0,0,0,1.9819681196295,0.807648805278351
0.157894736842105,0.263157894736842,2.43634558093346,0.447795518759445,0.0005663461662226,0,9.54923052371537,1.77294626003511,0.0316960780527989,0,1.26813635541312,0.681857975437104,2,0,0.0526315789473684,0,0.0107605771582294,0,0.0237980286205097,0,1.44509384201466,0.799817406626078
0.25,0.166666666666667,1.90535956580732,0.510172570390555,0,0,4.18029443446037,1.2747785098376,0,0,1.6250680735194,0.662483175845372,0,0,0,0,0,0,0,0,1.64294229505899,0.694139503135575
0.0909090909090909,0.481818181818182,1.36262916153459,0.918847562091196,0.000540364729725928,0,0.324266079620609,0.386704541935199,0.0292831083544576,0,0.683111155567903,1.33132365656901,34,0,0.0470914127423823,0,0.0114748039665329,0,0.0232457464867431,0,0.78809731821153,1.48987790181258
0.155440414507772,0.287564766839378,3.09642211116902,0.525514174412863,5.76140279557091e-07,0,3.33733589178358,0.499224749526162,0.00136239891906865,0,1.2450110803796,0.770220402509368,2,0,0.00249376558603491,0,0.000231032252102394,0,0.000759039050087076,0,1.5532424300351,0.870336599938244
0.114634146341463,0.348780487804878,1.76289144568638,0.632057598091735,6.02019281528528e-06,0,1.67377562239237,0.50515740938864,0.00383715269576372,0,0.868041890795263,0.928950962562434,6,0,0.00678733031674208,0,0.000886975074785364,0,0.00245360812178418,0,1.00748730952004,1.0522627996769
0.195094760312152,0.201783723522854,2.68771818810948,0.370481334453035,0,0,8.80340570771007,0.556765703958028,0,0,1.43490691348354,0.54243513795295,0,0,0,0,0,0,0,0,1.62187845531722,0.612392507968909
0.289473684210526,0.236842105263158,56.5347096188747,0.328586784331232,0,0,44.0695167258447,0.215361382204674,0,0,2.83967488621343,0.515127295288002,0,0,0,0,0,0,0,0,9.07402718501896,0.625737887112795
0.211267605633803,0.253521126760563,11.7313578015004,0.366168560207229,1.00874532113872e-05,9.49651446297547e-05,5.82847463583722,0.115514454092446,0.0041549218186605,0.0219838014102403,1.95449423951383,0.569365268727297,3,1,0.00683371298405467,0.00227790432801822,0.00147613065326633,0.0416896984924623,0.00317607512684874,0.00974500613800498,3.53641504379345,0.6844161330784
0.0144927536231884,0.449275362318841,3.00857472654317,0.619584113997475,0.000830712095527041,0,0.0861512894891928,0.189636844778896,0.095155365096457,0,0.142133062675475,0.972205891784306,84,0,0.185840707964602,0,0.00447002222831217,0,0.0288220765304487,0,0.467954705612878,1.18237272061568
0.126146788990826,0.245412844036697,14.8066279883336,0.377679963940574,3.73106085526909e-08,0,82.5964754230588,0.808663072478081,0.00086273941999863,0,1.21389424968924,0.578047884677987,1,0,0.00170357751277683,0,2.19013272204296e-05,0,0.000193159541707602,0,3.06120421309738,0.681925195591028
0,0.384615384615385,0,0.729780410078798,0.0065591527259598,0,0,0.595653639695388,0.122447546836763,0,0,1.090179116162,6,0,0.214285714285714,0,0.0306093793878124,0,0.0809885962710788,0,0,1.25372833157765
0.148148148148148,0.37037037037037,2.5209405590877,0.70213191760153,0.00140404168828625,0,1.94282092232292,0.66984149829008,0.04309356498074,0,1.15654042533363,1.02182568712833,15,0,0.0643776824034335,0,0.0218094475580464,0,0.0374705442752871,0,1.37539822986521,1.1476950814608
0,0.5,0,0.875319102710337,0.0114530376700337,0,0,0.303561763705873,0.125302319121934,0,0,1.31285895782215,8,0,0.19047619047619,0,0.0601284477676771,0,0.107018865953783,0,0,1.5158207824854
0,0.230769230769231,0,0.533976736078097,0.043107900580477,0.00118114903006521,0,0.263782986712755,0.212964278407679,0.0421447706584739,0,0.732140765379753,88,6,0.260355029585799,0.0177514792899408,0.165573527229559,0.066538062027007,0.207624421926894,0.0343678487843684,0,0.788444391456542
0.203703703703704,0.217592592592593,2.28799695344563,0.468038302745383,1.00209335307241e-05,0,7.31880845959183,1.29835089483678,0.00348495412917676,0,1.41278186054648,0.655158220543798,3,0,0.00494233937397035,0,0.00202756888438318,0,0.00316558581161909,0,1.52907519790371,0.714766865478446
0.111111111111111,0.375,1.36425339366516,0.799953049592733,0.000120057111220696,0,1.85285599675812,1.07157714332433,0.0120964503219893,0,0.790221774193549,1.12183436768626,15,0,0.0172215843857635,0,0.0069713162582151,0,0.0109570575986757,0,0.871085370549676,1.22541258551199
0.186170212765957,0.287234042553192,2.19527004226903,0.605432960627822,2.088237095374e-05,0,2.89285429337562,0.865441563172517,0.0050686057941484,0,1.31117197336304,0.852835682582712,7,0,0.00726141078838174,0,0.00287580079991505,0,0.00456972329071904,0,1.43247475031817,0.934413035268604
0.2,0.2,2.87628865979381,0.665871121718377,0,0,10.3092783505155,2.38663484486874,0,0,2.21428571428572,0.97212543554007,0,0,0,0,0,0,0,0,2.27537240636096,1.09479131303326
0.2,0.4,1.3389199255121,0.907828282828282,0.000101551979159768,0.00362054882221781,3.82198379815926,1.46552851505536,0.0111353952800406,0.0728966598229463,1.17698873601746,1.26765175048275,1,2,0.0158730158730159,0.0317460317460317,0.00639777468706537,0.114047287899861,0.0100773001920042,0.0601709965200661,1.18569216991077,1.38073871313127
0.2,0.6,1.81864077669903,1.64315789473684,0.00647478722430676,0.00312681126262164,0.856733589504559,1.25023020706972,0.0837871022848601,0.0616325005338458,1.38627197039778,2.20701030927835,3,1,0.107142857142857,0.0357142857142857,0.0604313474268631,0.0875507153534059,0.0804660625624664,0.0559178975161052,1.42719223298857,2.3496830693342
0.19047619047619,0.26984126984127,2.71157811063914,0.473201918388913,1.3324894233652e-05,0,6.30201840187358,0.794591721048954,0.00527832372830541,0,1.40965294592413,0.700663011795267,1,0,0.00909090909090909,0,0.00146573836570172,0,0.00365032796247844,0,1.60700197369693,0.799028805955671
0.0625,0.5,1.04018107804604,0.90047695719537,0.00680827794833733,0.00116688033467157,0.0749422280098851,0.227177768698715,0.0991642347874003,0.0529252133868628,0.48061082862035,1.32404508033788,37,3,0.154166666666667,0.0125,0.044161802908134,0.0933504267737256,0.0825122896806126,0.0341596301893268,0.57013734037457,1.50039741168413
0.102564102564103,0.564102564102564,1.31759975724473,1.00571461659534,9.97313388640266e-06,5.2129308373335e-05,0.813513260976278,0.378596893834152,0.00372414534753468,0.0105731950440217,0.739809057747671,1.48384110955108,2,1,0.0056980056980057,0.00284900284900285,0.00175028499706367,0.0182973872390406,0.00315802689766928,0.0072200629064666,0.823178432842659,1.68663440905202
0.122222222222222,0.422222222222222,2.33811202117978,0.736756757572601,0,0,2.03781539882513,0.288407860632202,0,0,0.97180742989399,1.09335241339464,0,0,0,0,0,0,0,0,1.1975551170024,1.24945429153792
0.0933333333333333,0.48,1.6989179667841,0.810296142447085,1.26456415878439e-05,0,0.97222955972885,0.278951593903097,0.00424291869566326,0,0.732207249952552,1.21154601045038,2,0,0.00655737704918033,0,0.00192846034214619,0,0.00355607108869379,0,0.890409110745866,1.39452886017931
0.113924050632911,0.506329113924051,1.86804900397054,0.858479460259217,0.00348315385285885,0,0.273257656913955,0.311552682861362,0.0729231030636996,0,0.875185987154449,1.28321922760445,36,0,0.115755627009646,0,0.0300905791177529,0,0.0590182501677138,0,1.03320426731892,1.47660982637376
0.104166666666667,0.583333333333333,1.23534079567347,1.08434930510078,0.000586920494820902,0,0.241430902358961,0.24100635057349,0.0276522333155035,0,0.734147735274057,1.58211272367613,15,0,0.040983606557377,0,0.01432086007363,0,0.0242264420586454,0,0.803224391062649,1.78082856134947
0.181818181818182,0.545454545454545,2.98116962081292,1.07262279475913,0.000536570506446066,0,0.155275712150914,0.0682703581997375,0.0283908977163731,0,1.39548012188507,1.54057795870202,22,0,0.044806517311609,0,0.0119752781211372,0,0.0231639915913917,0,1.64793359322495,1.71210541907077
0.166666666666667,0.166666666666667,2.41353383458647,0.454031117397455,0.00338485502036904,0.0476875149772346,2.21173371384666,0.141442715700141,0.0723600127805735,0.231907500599089,1.27536674816626,0.595887476795661,3,4,0.115384615384615,0.153846153846154,0.0293354101765317,0.309968847352025,0.0581795068762966,0.218374712311739,1.4462812047829,0.627290710179735
0.117647058823529,0.411764705882353,0.821728886930869,0.975088644422221,0.00168875900219184,0,0.68721207637251,1.43128254881796,0.0412458685593014,0,0.697787983203852,1.33621676675403,6,0,0.0447761194029851,0,0.0377156177156177,0,0.0410945130423982,0,0.705863198161773,1.43850817368717
0.111111111111111,0.388888888888889,0.79480059559741,0.958990580041898,0,0,2.49207827432679,1.69812892373301,0,0,0.664854447371301,1.29637530651188,0,0,0,0,0,0,0,0,0.673922672799191,1.38491196835171
0.191489361702128,0.196808510638298,1.74708701083285,0.462681201958149,0,0,8.25333261784987,1.85610863621406,0,0,1.25286084578874,0.63339128797959,0,0,0,0,0,0,0,0,1.30621504369172,0.681471900458395
0.142857142857143,0.32967032967033,1.45961854747959,0.717154179784265,0,0,3.19381191140441,0.99394115382415,0,0,0.972646966445969,1.00575373062202,0,0,0,0,0,0,0,0,1.03176248616678,1.09863964023388
0.146853146853147,0.251748251748252,1.14267058242962,0.500877011140757,0.00012774906153574,0,2.25633358328919,0.82344185110842,0.0113352724985751,0,0.896253534704657,0.717433944254142,3,0,0.0121951219512195,0,0.0104754230459307,0,0.0113026130401664,0,0.917849901340991,0.795643088970654
0.148514851485149,0.262376237623762,1.76396785639503,0.505080031875145,0,0,4.91521492755928,0.734246157873262,0,0,1.05391816416294,0.731755291624886,0,0,0,0,0,0,0,0,1.15131118509258,0.818850837278797
0.1,0.5,0.905938697318011,1.17519880715706,0.00126063405826569,0,1.99362444229895,2.15964922308437,0.0356190119882232,0,0.660741059193381,1.61873165080243,1,0,0.0384615384615385,0,0.032776485514908,0,0.0355054088592948,0,0.686358596220202,1.74800368952939
0.210526315789474,0.263157894736842,6.13739612188366,0.312327314966224,0,0,30.8700127997604,0.724675967085803,0,0,1.79704925744783,0.504824956343897,0,0,0,0,0,0,0,0,2.54173503150975,0.641059274464234
0.2,0.5,2.0294621979735,0.621728748806113,0,0,2.69542776513966,0.379650382008348,0,0,1.33981681588968,0.995808410714559,0,0,0,0,0,0,0,0,1.42459194086359,1.24672445713369
