sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
14,4,2,3,6,6,1,4,2,0,0,0.96875,0.625,2.5,1,0.75,1
295,23,2,23,50,161,14,20,0.787878788,1,2,0.830357143,0.221590909,11.56521739,3,1,1
431,3,1,15,33,3,3,2,1.041666667,0.083333333,0,0,0.666666667,138.6666667,4,2,1
5,5,1,8,5,10,5,5,2,0,0,0,0.4,0,1,1,1
99,6,4,4,23,5,0,1,0.5,1,0,0.862068966,0.533333333,15.16666667,2,0.8333,1
183,13,1,48,36,58,35,13,0.805555556,1,4,0,0.196581197,12.61538462,6,1.5385,1
5,2,1,4,3,1,2,2,2,0,0,0,0.75,1.5,1,0.5,1
28,4,3,8,12,6,4,3,2,0,0,0.97029703,0.5,6,1,0.75,1
27,27,1,6,27,351,1,27,2,0,0,0,0.412037037,0,1,1,1
140,14,2,4,25,31,1,14,0.634615385,1,0,0.885714286,0.3,8.714285714,1,0.8571,1
303,28,2,14,58,302,7,26,0.802469136,1,2,0.788135593,0.146103896,9.607142857,3,1.0714,1
118,14,1,7,26,79,2,12,0.788461538,1,2,0,0.256410256,7.142857143,3,1.1429,1
25,4,3,9,11,6,6,4,2,0,0,0.97029703,0.625,5.25,1,0.75,1
161,13,3,8,25,26,1,13,0.625,1,0,0.907407407,0.307692308,11.07692308,5,1.3077,1
102,6,1,9,18,15,8,5,2,0,0,0,0.333333333,16,5,2.8333,1
33,2,3,4,8,0,1,1,0,1,1,0.954545455,0.666666667,15,1,0.5,1
90,10,2,22,21,17,13,7,0.777777778,1,4,0.590909091,0.28,7.6,2,1.1,1
116,10,3,13,25,43,0,6,0.833333333,1,2,0.741935484,0.333333333,10.4,2,0.9,1
190,16,2,6,33,62,1,15,0.65,1,0,0.877358491,0.375,10.625,2,0.9375,1
168,19,2,17,44,55,7,15,0.666666667,1,1,0.622222222,0.131578947,7.684210526,2,0.9474,1
42,6,3,9,15,15,3,6,2,0,0,0.971428571,0.416666667,6,1,0.5,1
63,5,1,13,19,10,7,4,2,0,0,0,0.44,11.6,2,1,1
318,25,1,12,64,230,0,22,0.65,1,2,0,0.13,11.52,3,1.04,1
137,13,2,15,25,24,7,11,0.555555556,1,1,0.911764706,0.230769231,9.307692308,2,0.8462,1
86,8,3,7,22,0,1,8,0.142857143,1,0,0.962264151,0.291666667,9.625,1,0.5,1
92,9,3,8,18,4,1,9,0.5,1,1,0.942307692,0.388888889,9,2,0.8889,1
139,12,2,36,28,48,26,7,0.727272727,1,1,0.565217391,0.277777778,10.33333333,2,0.9167,1
103,10,1,9,27,43,1,9,0,1,2,0,0.257142857,9.1,4,1.2,1
167,16,1,31,32,100,24,16,0.783333333,1,2,0,0.239583333,9.1875,3,1.0625,1
183,28,1,35,57,378,14,27,2,0,0,0,0.142857143,5.535714286,1,0.9643,1
25,4,3,5,11,6,1,4,2,0,0,0.97029703,0.625,5.25,1,0.75,1
720,19,1,10,85,171,8,12,2,0,0,0,0.276315789,36.89473684,11,2.6316,1
46,5,3,8,17,10,2,5,2,0,0,0.980769231,0.4,8.2,1,0.4,1
92,9,3,8,18,4,1,9,0.5,1,1,0.942307692,0.388888889,9,2,0.8889,1
479,12,1,19,57,30,1,7,0.772727273,1,2,0,0.418181818,38.41666667,17,3.25,1
96,8,2,5,15,16,2,8,0.428571429,1,1,0.166666667,0.375,10.75,3,1.125,1
729,48,1,7,111,1116,2,47,0.914893617,0.6,0,0,0.102836879,14.08333333,2,1,1
22,2,1,2,5,1,1,1,2,0,0,0,0.5,7,3,1.5,1
44,7,2,11,11,15,4,6,0.5,1,0,0.772727273,0.265306122,5.142857143,1,0.7143,1
42,6,3,8,15,15,2,6,2,0,0,0.971428571,0.416666667,6,1,0.5,1
153,7,2,7,25,0,1,5,0.166666667,1,1,0.684210526,0.357142857,20.57142857,4,1.2857,1
32,3,2,4,10,3,1,2,2,0,0,0.6,0.666666667,9.666666667,1,0.6667,1
237,8,1,7,32,28,0,4,2,0,0,0,0.625,28.625,11,3,1
182,22,1,2,42,189,1,22,0.841269841,1,0,0,0.171717172,7,7,1.2273,1
5,5,1,5,5,10,3,5,2,0,0,0,0.55,0,1,1,1
154,16,1,8,28,74,3,12,0.844444444,1,1,0,0.1875,8.25,3,1.1875,1
301,16,1,6,47,112,4,14,0.6,1,0,0,0.4875,17.6875,1,0.875,1
84,5,2,9,21,0,1,3,0.25,1,2,0.764705882,0.4,15.4,1,0.8,1
9,2,1,4,4,1,1,2,2,0,0,0,1,3.5,1,0.5,1
126,14,1,10,21,59,8,13,0.641025641,1,1,0,0.375,7.785714286,4,1.2143,1
523,45,1,17,85,864,8,38,0.907467532,1,3,0,0.138888889,10.31111111,4,1.2667,1
1,1,1,5,1,0,4,1,2,0,0,0,1,0,1,1,1
5,5,1,4,5,10,4,5,2,0,0,0,1,0,1,1,1
461,45,2,21,67,916,8,38,0.686363636,1,3,0.232142857,0.252525253,9.133333333,5,1.0889,1
86,4,2,10,19,0,5,2,0,1,0,0.8125,0.5625,20.25,2,1.25,1
81,10,1,0,22,45,0,9,2,0,0,0,0.25,7.1,2,1.1,1
108,7,1,12,20,17,8,3,0.75,1,1,0,0.428571429,14.14285714,3,1,1
9,2,1,4,4,1,1,2,2,0,0,0,1,3.5,1,0.5,1
251,30,1,15,55,407,1,27,0.862068966,1,2,0,0.130769231,7.266666667,2,1.0333,1
91,11,1,12,16,41,10,10,0.666666667,1,1,0,0.327272727,7,1,0.8182,1
83,7,2,1,17,0,1,7,0.25,1,0,0.692307692,0.714285714,10.57142857,1,0.5714,1
304,29,2,5,50,318,1,29,0.86038961,1,0,0.781512605,0.199233716,9.103448276,1,0.8966,1
9,9,1,127,9,36,122,9,2,0,0,0,0.333333333,0,1,1,1
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,1
36,5,3,8,15,10,2,5,2,0,0,0.980769231,0.4,6.2,1,0.4,1
84,9,3,8,21,18,1,9,0.5625,1,1,0.935779817,0.333333333,8.111111111,2,0.8889,1
31,3,3,7,10,3,1,3,2,0,0,0.965517241,0.555555556,9.333333333,1,0.3333,1
73,7,3,4,13,3,1,7,0.5,1,1,0.951456311,0.357142857,9.142857143,3,1.1429,1
36,5,1,4,6,2,3,5,0.75,1,1,0,0.36,5.4,1,0.8,1
21,21,1,272,21,210,270,21,2,0,0,0,0.196428571,0,1,1,1
160,6,1,5,27,1,1,5,0.666666667,1,2,0,0.36,25.16666667,14,2.8333,1
141,17,2,9,27,92,3,17,0.703125,1,1,0.869158879,0.294117647,7.058823529,3,1,1
232,22,2,13,44,189,2,20,0.928571429,1,1,0.459459459,0.174603175,9.090909091,1,0.9091,1
96,3,1,7,16,3,1,2,2,0,0,0,0.533333333,31,3,1.6667,1
141,7,3,5,24,3,0,5,0.5,1,2,0.5,0.267857143,18.57142857,3,1.2857,1
47,3,1,16,7,3,11,3,2,0,0,0,0.416666667,14.66666667,5,2.3333,1
2,2,1,2,2,1,2,2,2,0,0,0,0.75,0,1,1,1
2,2,1,8,2,1,6,2,2,0,0,0,0.666666667,0,1,1,1
88,6,2,11,23,1,2,3,0.75,1,3,0.764705882,0.466666667,13,2,0.8333,1
15,15,1,102,15,105,102,15,2,0,0,0,0.311111111,0,1,1,1
166,6,1,2,25,5,2,5,0.7,1,0,0,0.5,25.66666667,1,0.5,1
785,43,1,9,100,825,4,35,0.838095238,0.8,1,0,0.261904762,17.02325581,1,0.8372,1
24,2,3,6,7,0,1,2,0,0,1,0.956521739,0.6,10.5,1,0.5,1
48,2,2,7,9,1,0,2,2,0,0,0.666666667,0.6,23,4,2,1
62,4,3,9,15,4,0,1,0.333333333,1,1,0.92,0.666666667,14.25,4,1.25,1
29,3,3,4,8,3,1,2,1.5,0,0,0.958333333,0.5,8.333333333,1,0.3333,1
118,9,3,5,19,14,1,7,0.375,1,1,0.933333333,0.361111111,11.88888889,3,1.2222,1
23,2,4,8,7,0,6,2,1,1,1,0.944444444,0.666666667,9.5,1,0.5,1
33,3,1,4,6,0,2,2,0.5,1,1,0,0.666666667,9,2,1,1
242,18,1,9,44,85,1,10,0.739495798,1,3,0,0.205882353,12.05555556,5,1.3889,1
21,4,4,49,8,6,49,4,1.333333333,1,0,1,0.666666667,4,0,0,1
121,2,1,2,19,1,1,2,2,0,0,0,0.666666667,59.5,13,6.5,1
57,9,2,11,14,26,3,6,0.833333333,0.666666667,1,0.708333333,0.229166667,5,1,0.7778,1
10,3,2,5,4,3,2,3,2,0,0,0.5,0.666666667,2.333333333,1,0.6667,1
240,9,2,40,23,32,39,7,0.975,0.2,9,0.631578947,0.375,24.55555556,4,1.8889,1
28,4,1,4,8,0,2,4,0,1,0,0,0.75,5.75,1,0.75,1
75,7,2,6,17,9,1,4,0.75,1,3,0.923076923,0.333333333,9.142857143,2,0.8571,1
101,8,2,7,23,14,1,7,0.642857143,1,2,0.666666667,0.326530612,11.375,1,0.375,1
33,3,5,1,9,0,0,3,0.5,1,0,0.894736842,0.555555556,9.333333333,1,0.6667,1
1,1,1,3,1,0,2,1,2,0,0,0,1,0,1,1,1
2,2,1,5,2,1,4,2,2,0,0,0,1,0,1,1,1
1,1,1,4,1,0,2,1,2,0,0,0,1,0,1,1,1
27,2,5,5,10,0,1,2,0,1,0,0.947368421,0.666666667,12,1,0.5,1
31,2,3,8,8,1,2,2,2,0,0,0.952380952,0.625,14.5,2,1,1
21,3,1,4,9,3,1,3,2,0,0,0,0.533333333,6,1,0.6667,1
32,5,1,0,7,0,0,5,0.5,1,0,0,0.466666667,5,1,0.8,1
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,1
54,2,1,3,11,1,1,2,2,0,0,0,0.666666667,26,6,3,1
69,10,1,3,16,27,1,10,0.666666667,1,1,0,0.425,5.6,1,0.7,1
38,4,2,5,15,4,1,3,0.666666667,1,1,0.857142857,0.466666667,8.25,1,0.25,1
41,6,1,4,9,9,0,5,0.2,1,0,0,0.416666667,5.666666667,2,1,1
200,14,1,31,28,49,29,7,0.807692308,1,0,0,0.380952381,12.85714286,3,1.2143,1
52,6,2,1,14,0,1,6,0,1,0,0.692307692,0.5,7.5,1,0.6667,1
57,5,1,2,10,8,0,5,0.5,1,0,0,0.3,10.2,2,1,1
17,2,5,4,3,0,1,2,0.5,1,2,0.944444444,0.625,6.5,1,0.5,1
98,12,2,15,25,54,10,10,0.545454545,1,0,0.52173913,0.333333333,7.083333333,2,1.1667,1
9,2,1,4,4,1,1,2,2,0,0,0,1,3.5,1,0.5,1
2,2,1,9,2,1,8,2,2,0,0,0,0.75,0,1,1,1
52,4,3,6,14,0,4,4,0,1,0,0.875,0.4375,11.75,2,1,1
1,1,1,22,1,0,19,1,2,0,0,0,1,0,1,1,1
1,1,1,18,1,0,18,1,2,0,0,0,1,0,1,1,1
21,2,5,3,7,0,1,2,0,1,0,0.947368421,0.666666667,9,1,0.5,1
54,3,1,5,12,0,1,3,0.25,1,1,0,0.466666667,16.33333333,2,1,1
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,1
131,4,1,8,18,2,1,2,0.5,1,2,0,0.777777778,31.25,3,1.5,1
216,26,1,9,41,257,4,25,0.905454545,1,0,0,0.136363636,6.884615385,2,1.0769,1
28,4,2,9,10,6,3,4,2,0,0,0.923076923,0.4375,6,1,0.75,1
7,2,1,3,3,1,1,2,2,0,0,0,0.666666667,2.5,1,0.5,1
112,12,1,3,35,66,2,11,2,0,0,0,0.1,8.333333333,1,0.9167,1
519,15,1,3,59,105,3,13,2,0,0,0,0.28,33.6,5,1.5333,1
20,4,3,5,8,6,5,4,2,0,0,1,0.666666667,4,0,0,1
75,6,1,4,17,9,1,6,0.933333333,1,0,0,0.5,11,4,2,1
241,28,2,18,49,330,3,28,0.771604938,1,5,0.074074074,0.117346939,7.392857143,2,1,1
1,1,1,3,1,0,2,1,2,0,0,0,1,0,1,1,1
35,4,1,4,10,0,1,4,0,1,0,0,0.583333333,7.5,1,0.75,1
68,7,2,15,17,9,11,5,0.777777778,1,1,0.948979592,0.5,8.285714286,3,1.1429,1
66,9,2,7,18,0,1,7,0.25,1,1,0.65,0.388888889,6.222222222,1,0.7778,1
41,4,3,9,12,0,5,4,0,1,1,0.875,0.4375,9,1,0.75,1
62,11,3,4,15,35,1,10,0.2,1,0,0.71875,0.590909091,4.545454545,1,0.8182,1
20,2,4,2,6,0,1,2,0,1,0,0.944444444,0.75,8.5,1,0.5,1
47,4,5,1,13,0,0,3,0.833333333,1,0,0.894736842,0.5,10.25,2,0.75,1
2,2,1,4,2,1,4,2,2,0,0,0,1,0,1,1,1
23,23,1,111,23,253,105,23,2,0,0,0,0.202898551,0,1,1,1
7,2,1,3,3,1,1,2,2,0,0,0,0.75,2.5,1,0.5,1
74,12,1,14,24,66,1,11,2,0,0,0,0.444444444,5.166666667,1,0.9167,1
326,14,1,11,39,31,5,13,0.346153846,1,2,0,0.321428571,22.14285714,8,2.1429,1
46,6,1,4,11,7,2,5,0.866666667,0.666666667,1,0,0.583333333,6.166666667,2,1,1
50,9,3,4,12,30,1,9,0.25,1,0,0.766666667,0.555555556,4.444444444,1,0.7778,1
2,2,1,0,2,1,0,2,2,0,0,0,1,0,1,1,1
17,3,1,3,5,0,2,3,0,1,1,0,0.666666667,4.333333333,1,0.6667,1
2,2,1,4,2,1,2,2,2,0,0,0,0.625,0,1,1,1
157,3,1,10,22,1,1,2,0.5,1,2,0,0.666666667,50.66666667,6,2,1
151,10,1,12,29,21,3,6,0.722222222,0.75,2,0,0.37037037,13.7,1,0.6,1
236,13,2,16,41,66,2,8,0.541666667,1,1,0.541666667,0.34375,17,2,1.0769,1
17,3,3,5,6,3,3,2,2,0,0,0.92,0.555555556,4.666666667,1,0.6667,1
161,6,3,8,32,0,2,1,0.666666667,1,2,0.846153846,0.36,25.33333333,6,1.5,1
3,3,1,12,3,3,11,3,2,0,0,0,0.555555556,0,1,1,1
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,1
12,2,1,3,3,0,1,2,0,1,1,0,0.75,4.5,1,0.5,1
26,3,1,9,8,1,4,3,0,1,1,0,0.5,7.333333333,1,0.3333,1
52,2,1,4,12,1,1,2,2,0,0,0,0.666666667,25,3,1.5,1
142,8,2,13,26,0,2,5,0.642857143,1,4,0.684210526,0.392857143,16.25,3,1,1
214,13,3,9,35,26,1,9,0.555555556,1,3,0.592592593,0.307692308,15.23076923,8,1.3846,1
22,3,1,1,7,3,1,3,2,0,0,0,0.444444444,6.333333333,1,0.6667,1
21,2,5,8,6,0,7,2,1,1,0,0.944444444,0.75,8.5,1,0.5,1
5,1,2,2,2,0,1,1,2,0,0,1,1,4,0,0,1
25,2,5,3,7,0,1,2,0,1,1,0.944444444,0.666666667,11,1,0.5,1
23,2,1,10,7,1,6,1,2,0,0,0,0.5,10.5,1,0.5,1
1,1,1,28,1,0,28,1,2,0,0,0,1,0,1,1,1
14,3,1,4,4,1,4,3,0.5,1,0,0,0.666666667,3.333333333,1,0.6667,1
36,5,3,4,10,8,1,4,0.5,1,0,0.884615385,0.36,6,1,0.6,1
33,3,5,3,10,0,1,3,0.75,1,1,0.944444444,0.583333333,9.333333333,1,0.3333,1
37,3,5,4,10,0,1,3,0.5,1,0,0.9,0.5,10.66666667,1,0.6667,1
226,4,1,3,15,2,1,1,0.555555556,0.666666667,1,0,0.333333333,54.75,6,1.75,1
34,3,1,6,10,0,3,2,0,1,0,0,0.555555556,10,2,1,1
12,1,2,7,4,0,3,1,2,0,0,1,1,11,0,0,1
37,2,1,1,7,1,1,1,2,0,0,0,0.5,17.5,3,1.5,1
5,1,4,2,2,0,1,1,2,0,0,1,1,4,0,0,1
205,22,1,6,52,229,3,20,0.80952381,1,1,0,0.111111111,8.272727273,1,0.9091,1
57,5,1,7,12,4,5,5,0.583333333,1,0,0,0.4,9.8,1,0.8,1
67,5,5,5,13,6,3,3,0.916666667,1,0,0.818181818,0.36,11.8,2,1,1
9,2,2,5,4,1,1,1,2,0,0,0.8,0.75,3.5,1,0.5,1
123,18,2,8,25,123,2,18,0.911764706,1,1,0.5,0.206349206,5.388888889,2,1,1
50,6,1,6,14,15,2,5,2,0,0,0,0.541666667,7.333333333,2,1,1
1,1,1,1,1,0,0,1,2,0,0,0,1,0,1,1,1
85,6,2,13,24,5,2,3,0.6,1,2,0.722222222,0.416666667,12.83333333,1,0.8333,1
213,9,0,5,24,0,1,9,0,1,1,0,0.37037037,22.55555556,1,0.8889,0
82,9,1,3,18,30,1,8,0.375,1,0,0,0.355555556,8,1,0.7778,0
198,7,1,27,50,7,3,3,0.805555556,1,3,0,0.416666667,26.42857143,1,0.7143,0
52,4,1,9,12,2,3,3,0.666666667,1,3,0,0.4,11.25,1,0.75,0
71,4,0,10,17,2,1,3,0.666666667,1,2,0,0.833333333,16,1,0.5,0
18,18,1,116,18,153,116,18,2,0,0,0,0.666666667,0,1,1,0
100,9,1,3,20,12,2,7,0.625,1,0,0,0.541666667,9.777777778,4,1.2222,0
66,7,2,3,17,0,3,7,0.611111111,1,0,0.333333333,0.392857143,8,2,1,0
143,6,4,9,31,5,1,3,0.5,0.5,1,0.8,0.305555556,22.5,1,0.8333,0
22,2,5,2,6,0,1,2,1,1,0,0.944444444,0.666666667,9,1,0.5,0
174,19,2,22,32,133,7,18,0.644444444,1,2,0.485714286,0.157894737,7.894736842,2,1,0
50,20,1,2,21,190,1,20,2,0,0,0,0.4875,1.5,1,0.9,0
24,5,1,4,6,6,3,3,0.75,1,0,0,1,3.4,1,0.8,0
59,6,2,5,16,7,1,2,0.7,1,0,0.6,0.36,8.5,2,0.8333,0
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,0
0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
183,19,1,7,35,137,1,16,0.857142857,1,1,0,0.157894737,8.263157895,2,1,0
0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
17,2,1,3,5,1,3,2,2,0,0,0,0.666666667,7.5,2,1,0
81,14,1,6,18,61,2,14,0.830769231,1,5,0,0.297619048,4.428571429,1,0.9286,0
352,20,1,101,54,168,98,12,0.954887218,0.285714286,0,0,0.219298246,16.25,3,1.15,0
50,6,1,4,10,1,2,6,0.6,1,1,0,0.5,7,2,1.1667,0
122,9,2,4,16,0,3,9,0.5625,1,0,0.272727273,0.555555556,12.11111111,4,1.2222,0
44,5,1,6,10,2,0,4,0.5,1,1,0,0.583333333,7.4,2,0.8,0
3,3,1,4,3,3,3,3,2,0,0,0,0.833333333,0,1,1,0
99,11,3,6,22,41,0,11,0.833333333,1,2,0.333333333,0.393939394,7.727272727,5,1.2727,0
120,10,4,4,19,7,1,9,0.666666667,1,0,0.789473684,0.425,10.6,1,0.8,0
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,0
85,6,4,6,17,0,1,4,0.4,1,1,0.857142857,0.4,12.83333333,1,0.8333,0
83,12,2,7,16,46,0,11,0.795454545,1,2,0.153846154,0.266666667,5.583333333,2,1,0
9,1,0,5,4,0,3,1,2,0,0,0,1,8,0,0,0
22,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
63,3,1,2,15,3,1,0,2,0,0,0,0.5,20,1,0.6667,0
41,7,3,7,13,0,3,5,0.166666667,1,1,0.807692308,0.476190476,4.714285714,1,0.7143,0
25,2,5,2,7,0,1,2,0,1,0,0.944444444,0.666666667,11,1,0.5,0
18,3,1,4,5,3,0,3,2,0,0,0,0.833333333,5,1,0.6667,0
33,7,2,22,11,1,17,5,0.333333333,1,1,0.684210526,0.357142857,3.571428571,1,0.8571,0
107,6,3,6,19,13,0,6,0.4,1,0,0.9,0.416666667,16.66666667,4,1.6667,0
27,4,1,1,9,0,1,4,0,1,0,0,1,5.5,1,0.75,0
103,9,2,5,18,28,1,5,0.666666667,1,0,0.384615385,0.317460317,10.11111111,2,1,0
1,1,1,3,1,0,3,1,2,0,0,0,1,0,1,1,0
382,9,0,19,59,16,2,6,0.541666667,0.666666667,0,0,0.347222222,41.11111111,6,1.7778,0
189,15,1,13,35,59,3,5,0.821428571,1,2,0,0.222222222,11.2,4,1,0
0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
6,1,2,1,2,0,0,1,2,1,0,1,1,3,0,0,0
31,3,1,5,6,1,2,3,0,1,1,0,0.5,9,1,0.6667,0
25,5,3,4,10,10,1,2,2,0,0,0.884615385,0.4,4,1,0.6,0
218,15,1,22,47,81,2,14,0.867346939,1,1,0,0.1875,13.06666667,2,0.9333,0
70,13,1,4,23,0,1,13,0,1,1,0,0.326923077,4.307692308,1,0.9231,0
417,8,2,7,33,26,0,1,0.571428571,1,0,0.588235294,0.390625,51,8,3.625,0
167,7,1,11,38,21,4,3,2,0,0,0,0.3,22.85714286,3,1.4286,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
146,15,3,10,30,79,4,11,0.816326531,1,1,0.647058824,0.205357143,8.266666667,1,0.8,0
88,5,2,12,17,6,1,3,0.583333333,1,0,0.555555556,0.4,16,1,0.8,0
66,7,3,8,18,21,2,4,2,0,0,0.875,0.326530612,8.428571429,2,0.7143,0
75,4,0,10,18,2,1,3,0.666666667,1,2,0,0.833333333,17,1,0.5,0
6,1,2,5,2,0,2,1,2,0,0,1,1,5,0,0,0
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,0
1,1,1,5,1,0,4,1,2,0,0,0,1,0,1,1,0
118,15,2,18,28,101,5,13,0.75,1,2,0.548387097,0.2,6.733333333,2,1.0667,0
651,32,1,3,67,484,1,21,0.854070661,0.523809524,0,0,0.253456221,18.6875,7,1.7813,0
8,2,1,4,4,1,2,2,2,0,0,0,0.75,3,1,0.5,0
45,6,2,2,11,9,1,6,0.2,1,0,0.5,0.416666667,6.333333333,2,0.8333,0
12,3,2,1,5,3,0,3,2,0,0,0.923076923,0.666666667,3,1,0.3333,0
125,14,1,3,22,59,0,13,0.753846154,1,0,0,0.178571429,7.571428571,1,0.7857,0
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,0
104,12,1,14,32,16,3,9,0.795454545,1,4,0,0.345454545,7.333333333,1,0.8333,0
41,6,2,2,9,9,1,6,0.2,1,0,0.5,0.5,5.666666667,2,0.8333,0
86,10,1,9,18,9,4,10,0.666666667,1,3,0,0.285714286,7.3,3,1.2,0
88,7,3,10,22,0,2,2,0.733333333,1,4,0.814814815,0.3,10.85714286,1,0.7143,0
343,27,2,20,62,293,1,23,0.905325444,1,4,0.074074074,0.134615385,11.22222222,3,1.1481,0
185,9,1,6,34,10,1,8,0.5,0.666666667,0,0,0.333333333,19.22222222,4,1.8889,0
85,11,3,17,16,51,9,10,0.6,1,2,0.677419355,0.246753247,6.545454545,2,1,0
26,2,1,1,7,1,0,2,2,0,0,0,0.75,12,1,0.5,0
157,5,3,19,43,2,3,3,0.5,1,1,0.846153846,0.466666667,30,1,0.8,0
33,4,3,9,8,2,2,2,0.777777778,1,2,0.904761905,0.4,6.5,1,0.5,0
89,4,2,11,7,4,10,2,0.952380952,0.142857143,7,0.857142857,0.444444444,19.5,1,0.5,0
13,1,6,3,6,0,1,1,2,0,0,1,1,12,0,0,0
37,4,4,1,6,0,1,3,0.666666667,1,0,0.972222222,0.45,7.75,2,0.75,0
2,2,1,2,2,1,2,2,2,0,0,0,1,0,1,1,0
42,2,3,7,14,1,0,1,2,0,0,0.958333333,0.666666667,20,1,0.5,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
81,4,0,10,18,4,1,3,0.666666667,1,0,0,0.4375,19,6,2.25,0
34,4,2,11,7,0,7,4,0,1,1,0.947368421,0.541666667,7.25,1,0.5,0
22,4,3,3,5,4,1,4,0.666666667,1,1,0.5,0.5,4.25,1,0.75,0
2,2,1,11,2,1,11,2,2,0,0,0,0.833333333,0,1,1,0
435,52,3,17,109,1318,1,49,0.607843137,0.5,1,0.319444444,0.101495726,7.288461538,5,1.0192,0
121,12,3,11,26,44,1,8,0.727272727,1,3,0.666666667,0.233766234,8.75,2,0.8333,0
12,2,2,3,5,1,0,2,2,0,0,0.9,1,5,1,0.5,0
236,26,1,10,47,0,5,24,0.08,1,1,0,0.258241758,8.038461538,2,1,0
62,4,3,4,19,6,1,3,2,0,0,0.92,0.375,14.5,1,0.5,0
230,23,1,2,42,237,0,22,0.075757576,1,0,0,0.381818182,8.869565217,2,1.4348,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
