sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1,1,1,8,1,0,7,1,2,0,0,0,1,0,1,1,0
60,9,1,3,11,26,2,9,0.85,1,0,0,0.361111111,5.111111111,1,0.8889,0
148,9,1,41,17,6,41,9,0.59375,0.75,0,0,0.407407407,15,4,1.3333,0
166,9,2,10,36,14,1,8,0.5625,1,1,0.454545455,0.377777778,17.22222222,4,1.4444,0
1086,56,1,33,146,1146,12,56,0.853535354,1,5,0,0.079545455,18.07142857,6,1.4107,0
41,4,2,4,13,0,1,3,0.333333333,1,1,0.8125,0.583333333,9,1,0.75,0
4,4,1,9,4,6,9,4,2,0,0,0,0.75,0,1,1,0
1168,8,1,29,103,28,0,2,2,0,0,0,0.285714286,145,3,1.25,0
130,10,1,4,16,25,3,7,0.722222222,1,0,0,0.45,11.4,2,1,0
8,8,1,10,8,28,8,8,2,0,0,0,1,0,1,1,0
141,6,4,7,22,0,0,6,0.4,1,0,0.924242424,0.666666667,22.16666667,1,0.8333,0
2,2,1,22,2,1,22,2,2,0,0,0,0.75,0,1,1,0
26,2,1,3,6,0,1,2,0,1,0,0,0.666666667,11.5,2,1,0
34,6,1,1,7,3,1,6,0.6,1,0,0,0.555555556,4.333333333,1,0.6667,0
121,8,1,12,17,20,11,8,0.5,1,1,0,0.34375,13.625,6,1.5,0
7,7,1,38,7,21,38,7,2,0,0,0,0.571428571,0,1,1,0
258,6,1,10,47,7,1,4,0.466666667,1,0,0,0.416666667,41.5,5,2.1667,0
785,20,3,12,79,144,2,14,0.885964912,1,0,0.660714286,0.227777778,37.95,3,1.1,0
1573,54,2,15,138,1241,7,16,0.877358491,1,1,0.267605634,0.205450734,27.7962963,5,1.2037,0
222,8,2,5,32,20,0,4,0.5,1,0,0.416666667,0.4,26.5,5,2,0
57,11,1,15,15,29,12,11,0.825,1,3,0,0.272727273,3.818181818,1,0.9091,0
103,5,1,2,17,0,0,5,0.583333333,0.333333333,0,0,0.466666667,19,5,1.6,0
97,4,1,3,21,6,2,4,2,0,0,0,0.4,23.25,3,2,0
57,3,2,4,19,0,1,3,0,1,0,0.714285714,0.5,17.66666667,2,1,0
1102,16,1,7,70,118,2,8,0.666666667,0,0,0,0.3203125,67.8125,1,0.9375,0
570,21,4,15,86,138,0,17,0.85625,1,0,0.75308642,0.176190476,25.76190476,4,1.1905,0
97,5,1,2,22,8,1,5,0.5,1,0,0,0.4,18.2,1,0.6,0
20,5,1,2,6,8,1,3,0.75,1,1,0,0.5,2.8,1,0.6,0
41,3,3,6,9,0,1,3,0.833333333,0.666666667,2,0.875,0.466666667,11.66666667,1,0.6667,0
27,2,6,9,9,1,0,1,2,0,0,0.961538462,0.666666667,12.5,1,0.5,0
3,3,1,3,3,3,2,3,2,0,0,0,0.666666667,0,1,1,0
13,13,1,28,13,78,24,13,2,0,0,0,0.185897436,0,1,1,0
436,27,4,14,69,273,2,22,0.909090909,1,0,0.701149425,0.296296296,14.74074074,1,0.963,0
28,5,5,4,11,10,1,4,2,0,0,0.968503937,0.6,4.6,1,0.8,0
30,5,1,9,8,0,8,5,0.5,1,1,0,0.466666667,4.6,1,0.8,0
12,2,5,5,5,1,2,2,2,0,0,0.991935484,1,5,1,0.5,0
2754,46,2,47,229,957,4,24,0.935555556,0.9,1,0.469879518,0.119298246,58.65217391,10,1.6739,0
5,5,1,13,5,10,12,5,2,0,0,0,0.666666667,0,1,1,0
56,7,1,5,14,13,1,7,0.75,1,1,0,0.314285714,6.714285714,3,1.1429,0
20,5,1,5,6,8,4,3,0.75,1,1,0,0.5,2.8,1,0.6,0
2,2,1,9,2,1,8,2,2,0,0,0,0.75,0,1,1,0
24,2,2,5,5,0,2,1,0.5,1,1,0.923076923,0.6,10,1,0.5,0
77,4,1,9,18,4,6,3,0.666666667,0,1,0,0.333333333,18,4,1.75,0
3,3,1,15,3,3,14,3,2,0,0,0,1,0,1,1,0
98,6,3,4,18,5,2,5,0.65,0.75,0,0.714285714,0.466666667,14.66666667,3,1,0
14,2,2,8,3,0,5,2,0,1,1,0.8,0.625,5.5,1,0.5,0
24,4,1,2,8,4,0,4,0.666666667,1,1,0,0.5,4.75,1,0.75,0
35,5,1,12,10,4,8,4,0.5,1,1,0,0.25,5.8,1,0.6,0
20,3,1,11,4,0,11,3,0.5,1,0,0,0.555555556,5,1,0.6667,0
60,2,2,5,16,1,1,2,2,0,0,0.833333333,0.666666667,29,4,2,0
89,5,1,9,20,2,3,5,0.625,1,1,0,0.533333333,16.4,2,1.2,0
95,11,1,2,15,17,2,11,0.725,1,0,0,0.727272727,7.272727273,2,0.9091,0
326,19,4,12,57,125,3,15,0.833333333,1,0,0.772151899,0.342105263,15.84210526,3,1.0526,0
35,4,1,2,6,0,1,4,0.333333333,1,2,0,0.5,7.25,3,1.25,0
15,3,2,3,6,3,1,3,2,0,0,0.777777778,0.833333333,4,1,0.6667,0
55,6,1,6,13,0,3,6,0.4,1,1,0,0.458333333,7.833333333,2,1,0
15,2,2,3,3,0,1,2,1,0.5,1,0.923076923,0.666666667,5.5,1,0.5,0
3,3,1,11,3,3,10,3,2,0,0,0,0.666666667,0,1,1,0
1006,45,1,19,113,634,9,37,0.844155844,1,5,0,0.141608392,21.04444444,9,1.5778,0
17,2,3,4,3,0,1,2,1,0.5,1,0.928571429,0.6,6.5,1,0.5,0
51,7,1,3,8,15,3,6,0.5,1,0,0,0.535714286,5.857142857,1,0.5714,0
107,10,1,6,17,31,6,10,0.611111111,1,0,0,0.4,9.3,3,1.3,0
8,8,1,26,8,28,24,8,2,0,0,0,1,0,1,1,0
2,2,1,10,2,1,10,2,2,0,0,0,0.666666667,0,1,1,0
173,10,1,5,41,45,2,10,2,0,0,0,0.466666667,16.3,9,1.8,0
187,16,2,16,32,86,12,16,0.511111111,0,1,0.409090909,0.294642857,10.5,1,0.8125,0
2,2,1,4,2,1,4,2,2,0,0,0,0.666666667,0,1,1,0
101,5,6,8,28,2,0,5,0.625,1,0,0.956043956,0.7,18.8,1,0.8,0
14,3,1,3,4,3,2,1,1,0,1,0,0.75,3.333333333,1,0.3333,0
642,43,4,14,103,739,1,41,0.94047619,1,0,0.59223301,0.372093023,13.46511628,1,0.9767,0
338,5,2,8,40,10,2,5,2,0,0,0.6,0.48,66.6,14,3.4,0
133,15,1,6,31,89,2,15,0.107142857,1,1,0,0.333333333,7.733333333,2,1,0
782,21,4,12,102,160,0,13,0.85,1,0,0.75308642,0.178571429,36,7,1.5238,0
97,14,1,2,19,79,1,7,0.807692308,1,0,0,0.285714286,5.5,2,1,0
53,3,2,4,18,3,1,0,1,0,1,0.933333333,1,16.33333333,2,0.6667,0
148,7,1,7,23,15,5,5,0.888888889,0.5,0,0,0.4,19.28571429,1,0.7143,0
303,12,2,7,31,10,3,9,1.01010101,1,1,0.5,0.393939394,22,6,1.6667,0
15,2,3,3,5,0,1,1,0,1,0,1,1,6,0,0,0
169,12,1,8,30,54,1,10,0.840909091,1,0,0,0.5,12.75,3,1.4167,0
10,10,1,14,10,45,11,10,2,0,0,0,0.366666667,0,1,1,0
349,24,6,14,57,222,0,19,0.695652174,0.6,0,0.843537415,0.139880952,13.33333333,8,1.8333,0
134,13,3,8,32,4,0,13,0.666666667,1,0,0.755102041,0.192307692,9.076923077,1,0.9231,0
3559,103,1,47,260,4423,21,71,0.903313049,1,6,0,0.098039216,33.27184466,26,2.5631,0
