sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
970,17,1,4,31,0,2,0,0.25,1,0,0,0.441176471,55.88235294,13,4.3529,0
336,2,3,12,21,1,2,2,2,0,0,0.933333333,0.583333333,167,3,1.5,0
80,4,2,8,12,6,1,2,1,1,0,0.571428571,0.5,18.75,4,2.5,0
687,10,6,12,57,15,2,1,0.829059829,1,2,0.986725664,0.5,66.4,9,2.4,0
745,27,1,19,96,295,6,23,0.884615385,1,2,0,0.129370629,26.33333333,10,2.2222,0
1597,14,1,17,72,21,9,6,0.756410256,1,4,0,0.18452381,112.2142857,43,8.2857,0
54,5,1,13,6,10,13,5,2,0,0,0,0.65,9.8,3,1.2,0
28,2,2,7,6,1,1,1,2,0,0,0.944444444,0.625,13,1,0.5,0
162,9,6,7,40,0,4,7,0,1,1,0.989949749,0.333333333,16.88888889,15,2.8889,0
44,3,1,9,6,3,7,3,2,0,0,0,0.555555556,13.66666667,5,2,0
7188,51,1,5,67,51,1,7,0.7648,0.16,1,0,0.4,139.4509804,167,8.902,0
126,5,1,7,20,4,3,5,0.5,1,0,0,0.44,23.8,7,2,0
146,8,8,12,20,28,3,5,2,0,0,0.994074074,0.46875,17.25,1,0.5,0
11,2,1,8,4,1,7,2,1,1,1,0,0.666666667,4,1,0.5,0
55,5,2,10,13,4,8,4,0.9,0.2,0,0.5,0.5,9,1,0.6,0
455,11,2,22,57,53,1,1,0.8,1,0,0.653846154,0.409090909,40.27272727,1,0.8182,0
295,8,7,6,60,20,2,3,0.8,1,0,0.989441931,0.375,35.25,5,1.375,0
458,19,1,31,50,91,30,18,0.949074074,1,0,0,0.055555556,22.47368421,7,2.4211,0
20,4,2,4,6,4,1,4,0.666666667,1,0,0.5,0.625,3.75,1,0.75,0
615,7,2,10,29,0,2,2,0.621212121,0.636363636,2,0.5,0.265306122,85.28571429,8,3.5714,0
46,3,6,8,14,3,6,3,2,0,0,0.997382199,0.833333333,14.33333333,1,0.6667,0
2,2,1,3,2,1,3,2,2,0,0,0,1,0,1,1,0
1296,15,3,16,87,0,5,7,0.664285714,1,1,0.363636364,0.4,84.73333333,25,8.4,0
36,2,2,7,6,1,1,1,2,0,0,0.944444444,0.625,17,1,0.5,0
290,4,2,11,20,6,1,1,1,0,0,0.85,0.45,71.25,4,2.25,0
278,10,2,4,29,17,1,6,0.728395062,1,1,0.653846154,0.3,25.9,10,2.5,0
179,2,2,16,25,1,1,1,1,0,0,0.944444444,0.625,88,4,2,0
535,14,1,32,47,55,16,9,0.638461538,0.7,3,0,0.191964286,36.5,3,0.9286,0
256,8,1,2,11,0,2,0,0.688311688,0,1,0,0.265625,29.625,12,2.75,0
149,3,2,11,17,3,1,2,2,0,0,0.894736842,0.5,48.66666667,1,0.6667,0
235,2,2,17,28,1,1,1,2,0,0,0.944444444,0.625,116.5,1,0.5,0
84,9,1,7,15,36,0,9,2,0,0,0,0.333333333,8.333333333,1,0.8889,0
87,7,1,8,18,13,7,6,0.5,1,0,0,0.166666667,11.14285714,4,1.1429,0
372,5,7,8,52,2,0,4,0.5,1,1,0.993939394,0.466666667,72.4,5,2,0
129,4,2,6,21,4,1,2,0.666666667,1,0,0.85,0.625,30.75,7,2.25,0
2,2,1,3,2,1,3,2,2,0,0,0,1,0,1,1,0
1940,45,1,44,85,820,39,29,0.636363636,0.25,2,0,0.089712919,42.02222222,14,2.8,0
473,8,1,1,47,10,0,3,0.357142857,1,0,0,0.354166667,57.875,20,6.125,0
135,10,4,16,25,23,11,10,0.5,0,0,0.777777778,0.328571429,12.3,2,1.1,0
12,2,5,11,5,1,11,2,2,0,0,0.998529412,0.75,5,1,0.5,0
41,2,2,10,10,1,1,2,2,0,0,0.944444444,0.625,19.5,1,0.5,0
457,8,6,9,68,8,3,1,0.814285714,1,1,0.98964497,0.5,54.875,7,2.375,0
156,5,7,9,30,4,4,3,0.85,1,3,0.993939394,0.35,29.2,1,0.8,0
14,2,2,1,5,1,0,2,2,0,0,0.923076923,0.75,6,1,0.5,0
175,5,1,5,11,10,2,4,2,0,0,0,0.666666667,34,5,2.2,0
170,4,2,21,12,0,11,2,0,0,0,0.85,0.583333333,41.25,1,0.75,0
401,7,7,7,48,13,3,6,0.444444444,1,2,0.992435703,0.346938776,55,6,2.5714,0
790,19,5,39,108,111,26,12,0.85978836,0.904761905,10,0.973174367,0.197368421,39.47368421,15,2.6842,0
391,20,5,14,75,104,7,8,0.589473684,0.8,3,0.972712681,0.204678363,18.3,5,1.9,0
601,21,1,29,50,156,22,18,0.85,1,1,0,0.244897959,27.23809524,11,2.4286,0
177,3,2,9,28,0,1,2,0.571428571,0.857142857,3,0.75,0.428571429,55.66666667,2,1,0
398,19,1,16,55,0,10,14,0.722222222,0.8,1,0,0.201388889,19.68421053,3,1.6316,0
515,11,1,11,57,23,3,7,0.533333333,1,0,0,0.35,45.54545455,3,1.1818,0
269,12,6,3,31,28,1,3,0.818181818,1,0,0.983823529,0.5,20.66666667,1,0.9167,0
8,1,1,2,2,0,2,0,2,0,3,0,1,3,0,0,0
218,6,1,3,24,0,1,4,0.72,1,1,0,0.4,34.5,1,0.6667,0
408,11,7,9,71,29,2,4,0.814285714,1,0,0.984984985,0.363636364,35.45454545,4,1.3636,0
117,3,1,2,18,3,0,2,2,0,0,0,0.444444444,38,6,2.3333,0
44,3,4,10,9,1,5,3,0,0,0,0.95,0.6,13.33333333,2,0.6667,0
12,2,1,4,4,1,0,2,2,0,0,0,0.75,5,1,0.5,0
443,19,1,1,32,35,1,11,0.583333333,0.9,1,0,0.280701754,21.78947368,6,1.7895,0
67,2,2,10,12,1,1,1,1,0,0,0.944444444,0.625,31,1,0.5,0
1,1,1,2,1,0,2,1,2,0,0,0,1,0,1,1,0
252,8,2,17,25,4,4,2,0.482142857,0,4,0.708333333,0.45,29.5,4,1.375,0
196,1,1,2,1,0,2,0,2,0,0,0,0,156,0,0,0
1,1,1,4,1,0,4,1,2,0,0,0,1,0,1,1,0
4,4,1,5,4,6,5,4,2,0,0,0,1,0,1,1,0
102,7,1,11,13,19,9,7,0.833333333,1,0,0,0.371428571,13.42857143,3,2,0
325,4,1,6,37,6,0,3,2,0,0,0,0.4375,80.25,19,5.75,0
819,17,1,5,46,130,4,15,0.699596774,0,3,0,0.522875817,45.35294118,21,2.1765,0
2,2,1,4,2,1,3,2,2,0,0,0,1,0,1,1,0
2,2,1,3,2,1,3,2,2,0,0,0,0.75,0,1,1,0
470,14,6,18,90,59,7,1,0.807692308,1,1,0.980938416,0.271428571,32.14285714,5,1.6429,0
498,13,1,2,23,0,1,10,0.229166667,1,0,0,0.371794872,37,4,2,0
1201,27,1,21,69,351,17,25,1.038461538,0.375,0,0,0.200617284,43.18518519,25,5.7778,0
17,3,1,8,6,3,0,3,2,0,0,0,0.5,4.666666667,1,0.6667,0
498,17,5,23,77,76,11,3,0.785714286,1,5,0.978229318,0.196428571,27.88235294,11,2,0
2351,68,5,75,291,1812,39,42,0.937619594,0.666666667,7,0.909470752,0.113662457,33,21,2.5441,0
269,10,6,6,58,17,2,3,0.922222222,0.8,1,0.986725664,0.45,24.9,1,0.9,0
132,5,1,7,20,0,1,4,0.6,1,3,0,0.4,24.4,11,2.8,0
256,11,2,6,39,21,2,10,0.92,1,0,0.615384615,0.409090909,21.81818182,4,2.2727,0
798,20,2,12,84,46,9,10,0.756578947,1,1,0.8,0.248120301,38.5,8,2.2,0
748,12,6,9,58,26,1,1,0.480519481,1,3,0.983823529,0.5,59.58333333,3,1.4167,0
