sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
94,17,1,49,26,124,47,16,0.875,1,1,0,0.175,4.411764706,1,0.8824,1
17,3,2,4,5,1,3,1,0.5,1,0,0.75,0.666666667,4.333333333,1,0.3333,1
204,8,2,3,13,0,1,7,0.5,0.875,1,0.666666667,0.3,23.5,2,1,1
373,7,2,6,30,1,1,7,0,1,0,0.142857143,0.314285714,51.57142857,12,3.5714,1
367,13,2,10,38,0,3,4,0.766666667,0.533333333,6,0.294117647,0.211538462,26.07692308,1,0.9231,1
63,3,3,3,10,1,1,3,0.5,1,0,0.8,0.666666667,19,1,0.3333,1
205,3,1,5,8,3,5,0,1.333333333,0,0,0,0.5,63.33333333,3,1,1
387,5,3,3,18,0,2,4,0.55,0.4,1,0.866666667,0.4,75.4,14,4.8,1
170,3,3,3,13,3,0,3,2,0,0,0.666666667,0.444444444,55.66666667,3,1.3333,1
54,1,1,4,2,0,1,0,2,0,3,0,1,48,0,0,1
393,17,2,11,42,0,2,15,0.5625,0.333333333,0,0.586206897,0.352941176,21.94117647,2,0.8824,1
11,11,1,18,11,55,6,11,2,0,0,0,0.263636364,0,1,1,1
407,17,2,12,55,12,3,13,0.625,1,0,0.428571429,0.158823529,22.70588235,7,2.0588,1
196,15,1,19,18,105,19,15,2,0,0,0,0.311111111,12.06666667,1,0.9333,1
12,12,1,3,12,66,3,12,2,0,0,0,0.583333333,0,1,1,1
482,20,1,18,51,164,12,16,0.940789474,0.25,0,0,0.261111111,22.7,8,1.5,1
274,5,2,6,21,0,3,0,0.375,0,1,0.733333333,0.5,53.4,18,5,1
68,8,2,8,12,8,4,8,0.5,1,1,0.416666667,0.3125,7.25,5,1.375,1
122,4,3,4,8,4,2,2,0.857142857,1,0,0.571428571,0.583333333,27.75,1,0.75,1
410,11,2,9,31,23,0,5,0.55,1,0,0.869565217,0.313131313,36.09090909,1,0.8182,1
2,2,1,2,2,1,2,2,2,0,0,0,1,0,1,1,1
89,6,1,15,17,13,14,5,0.9,0.5,0,0,0.6,13.5,1,0.6667,1
70,3,3,11,13,1,1,3,2,0,0,0.666666667,0.533333333,22.33333333,2,1.3333,1
116,8,1,4,19,2,1,6,0.178571429,1,2,0,0.34375,13,2,1,1
18,18,1,10,18,153,9,18,2,0,0,0,0.37037037,0,1,1,1
338,11,1,13,28,19,3,5,0.64,1,6,0,0.324675325,28.81818182,4,1.1818,1
115,8,1,3,12,6,3,0,0.80952381,0.333333333,1,0,0.375,12.625,2,0.875,1
13,2,2,8,4,0,7,1,0,1,1,0.75,0.75,5,1,0.5,1
273,16,2,9,40,70,2,16,0.72,1,2,0.548387097,0.5,15.75,1,0.875,1
99,7,2,6,21,0,1,5,0.666666667,0.333333333,0,0.5,0.375,12.71428571,3,1,1
143,9,2,9,26,0,2,8,0.3125,0,2,0.6,0.222222222,14.66666667,5,1.3333,1
122,7,3,7,22,9,2,6,0.777777778,0.333333333,1,0.705882353,0.333333333,16,6,1.7143,1
171,24,2,11,50,0,0,19,0,1,1,0.722891566,0.199074074,6.083333333,1,0.9583,1
103,7,1,3,12,1,3,6,0.277777778,1,0,0,0.619047619,13.28571429,3,1,1
174,1,1,2,1,0,2,0,2,0,0,0,0,136,0,0,1
392,11,2,8,21,0,2,11,2,0,0,0.8,0.352272727,34.63636364,2,0.7273,1
110,5,2,7,13,0,2,4,0.4375,0.5,1,0.25,0.5,20.2,4,1.6,1
57,4,3,3,10,2,0,3,0.666666667,1,0,0.571428571,0.625,12.75,1,0.75,1
164,15,2,21,34,0,3,14,0.357142857,0.5,1,0.666666667,0.18974359,9.8,1,0.7333,1
186,7,2,4,27,9,1,4,0.333333333,1,0,0.5,0.571428571,25.42857143,2,0.7143,1
18,2,2,3,6,0,0,2,0,1,1,0.5,0.666666667,7.5,1,0.5,1
340,9,2,9,32,0,1,9,0.291666667,1,2,0.6,0.259259259,36.44444444,11,3,1
92,7,2,6,21,0,1,5,0.666666667,0.666666667,0,0.5,0.375,11.71428571,3,1,1
503,18,1,7,28,51,3,15,0.809954751,1,0,0,0.198412698,26.22222222,19,2.1667,1
318,14,2,6,38,0,1,11,0.384615385,1,0,0.5,0.171428571,21.57142857,6,1.5714,1
175,14,1,12,22,61,11,13,0.692307692,0,3,0,0.320512821,11.28571429,3,0.7143,1
60,5,1,2,10,0,1,4,0.375,1,1,0,0.6,10.6,2,1.2,1
280,10,3,13,42,7,1,9,0.638888889,0.5,0,0.72,0.285714286,26.6,6,1.4,1
477,10,1,4,21,0,1,1,0.619047619,1,1,0,0.5,45.3,2,1,1
4,4,1,23,4,6,22,4,2,0,0,0,0.5,0,1,1,1
133,14,1,16,19,79,15,11,0.723076923,1,0,0,0.785714286,8.142857143,3,1,1
21,2,3,4,5,1,1,2,2,0,0,0.8,0.75,9.5,1,0.5,1
201,7,2,7,25,0,2,5,0.520833333,1,2,0.571428571,0.30952381,26.57142857,1,0.8571,1
326,4,3,9,19,0,3,0,0.555555556,1,1,0.869565217,0.34375,79.75,4,1.5,1
52,4,2,4,13,0,1,4,0,1,1,0.25,0.5,11.75,1,0.75,1
275,12,1,12,13,0,12,8,0.454545455,1,0,0,0.444444444,21.66666667,7,2.0833,1
191,13,1,8,36,58,1,13,0.791666667,1,2,0,0.201923077,13.38461538,1,0.9231,1
138,12,1,71,21,0,71,9,0.136363636,0,0,0,0.291666667,10.33333333,6,1.3333,1
100,8,2,15,22,0,10,6,0.142857143,1,1,0.631578947,0.232142857,11.375,4,1.375,1
1174,27,1,1,43,13,1,13,0.600961538,1,0,0,0.25308642,42.18518519,26,5.7407,1
8,3,1,13,4,3,12,3,2,0,0,0,0.666666667,1.666666667,1,0.6667,1
122,7,3,7,22,9,2,6,0.777777778,0.333333333,1,0.705882353,0.333333333,16,6,1.7143,1
2,2,1,5,2,1,5,2,2,0,0,0,1,0,1,1,1
57,6,2,7,14,15,3,5,2,0,0,0.705882353,0.333333333,8.5,3,1.1667,1
133,8,1,3,15,0,2,7,0.571428571,1,0,0,0.35,15.25,4,1.75,1
12,6,1,8,7,15,6,6,2,0,0,0,0.444444444,1,1,0.8333,1
16,2,2,4,3,1,3,2,1,0,0,0,0.875,6.5,0,0,1
447,11,2,4,25,0,1,7,0.625,1,0,0.444444444,0.287878788,39.27272727,6,1.5455,1
47,7,2,2,14,0,1,7,0,1,1,0.714285714,0.428571429,5.571428571,1,0.8571,1
43,3,2,4,8,0,1,3,0,1,0,0.666666667,0.833333333,13,1,0.6667,1
25,3,1,14,4,0,13,2,0.666666667,0.333333333,1,0,0.583333333,6.333333333,1,0.6667,1
65,6,2,10,18,9,9,5,0.2,1,0,0.733333333,0.333333333,9.666666667,3,1.1667,1
468,19,1,6,48,71,3,7,0.75,1,5,0,0.210526316,23.10526316,3,1.3158,1
23,3,1,4,4,3,4,3,1.4375,0,2,0,0.5,4,2,1,1
102,5,2,3,16,0,1,5,0.5,1,1,0.2,0.4,19,2,1,1
313,10,2,6,24,0,1,10,0.444444444,1,0,0.571428571,0.3,29.8,13,3.1,1
28,3,1,4,7,3,2,3,2,0,0,0,0.833333333,8.333333333,2,1,1
303,15,2,9,43,0,3,11,0.589285714,1,0,0.461538462,0.191666667,18.93333333,6,1.8,1
280,10,1,4,37,0,0,9,0.388888889,1,0,0,0.34,26.8,5,1.6,1
287,15,2,6,27,7,1,7,0.612244898,1,1,0.44,0.2,17.66666667,3,1.0667,1
256,15,1,31,18,103,31,15,0.928571429,1,0,0,0.28,16,1,0.9333,1
35,2,3,4,6,0,0,2,0,1,1,0.8,0.75,16,1,0.5,1
263,17,2,9,43,48,2,13,0.5625,1,2,0.444444444,0.135746606,14.29411765,7,1.6471,1
19,5,1,8,6,4,7,5,0.5,1,0,0,0.8,2.6,1,0.8,1
11,1,2,14,2,0,11,0,2,0,1,1,1,9,0,0,1
74,7,2,11,20,9,5,6,0.5,0,1,0.666666667,0.265306122,9.428571429,4,1.2857,1
122,7,3,7,22,9,2,6,0.777777778,0.333333333,1,0.705882353,0.333333333,16,6,1.7143,1
112,5,1,5,18,4,4,4,0.821428571,1,2,0,0.35,20,2,1.2,1
98,3,3,5,17,1,1,2,0.5,1,0,0.8,0.75,31,1,0.3333,1
93,8,2,8,19,8,3,7,0.428571429,1,1,0.631578947,0.25,10.5,5,1.5,1
567,8,1,2,27,18,1,6,0.428571429,1,0,0,0.314285714,68.875,8,2.5,1
15,4,1,12,6,6,11,3,1,0,2,0,0.833333333,2.25,1,0.75,1
5,2,1,25,3,1,24,2,2,0,0,0,0.75,1.5,1,0.5,1
20,13,1,16,14,78,10,12,1.041666667,0,1,0,0.427083333,0.384615385,1,0.9231,1
155,7,1,1,10,21,1,7,2,0,0,0,0.321428571,21.14285714,4,2.5714,1
10,2,2,3,4,1,0,2,2,0,0,0.666666667,0.666666667,4,1,0.5,1
41,2,3,3,6,0,0,2,0,0,0,0.8,0.666666667,18.5,1,0.5,1
47,9,1,38,11,34,35,7,0.875,1,1,0,0.416666667,4.111111111,1,0.8889,1
62,5,2,7,17,0,2,5,0,1,1,0.2,0.4,11.2,2,1,1
122,7,3,7,22,9,2,6,0.777777778,0.333333333,1,0.705882353,0.333333333,16,6,1.7143,1
83,4,1,2,10,0,0,4,0,0,0,0,0.4,19.5,2,0.5,1
145,5,1,3,14,4,2,4,0.583333333,0.666666667,1,0,0.5,27.4,7,2.6,1
297,6,3,16,33,3,1,6,0.4,1,1,0.880952381,0.351851852,48.16666667,1,0.8333,1
340,10,2,6,21,0,3,6,0.412698413,1,1,0.470588235,0.3,32.3,2,1.1,1
48,2,3,5,10,1,0,2,1,1,0,0.977272727,0.75,22.5,1,0.5,1
36,1,1,8,2,0,8,0,2,0,0,0,1,27,0,0,1
511,21,2,16,58,104,5,10,0.65625,1,3,0.32,0.2375,22.95238095,6,1.6667,1
14,5,2,17,7,10,12,4,2,0,0,0.75,0.466666667,1.8,1,0.8,0
12,12,1,3,12,66,3,12,2,0,0,0,0.583333333,0,1,1,0
237,14,1,2,25,3,1,13,0.602564103,0,0,0,0.404761905,15.5,1,0.9286,0
7,2,1,2,3,1,0,2,2,0,0,0,0.75,2.5,1,0.5,0
158,8,2,3,15,0,1,0,0.571428571,1,0,0.5625,0.425,17.875,1,0.875,0
577,16,2,22,53,0,2,14,0.466666667,1,1,0.594594595,0.23125,34.875,6,1.25,0
147,4,1,2,17,6,2,4,2,0,0,0,0.333333333,35.75,1,0.75,0
160,8,1,6,19,0,3,8,0.666666667,1,2,0,0.34375,18.25,3,1.125,0
353,12,3,8,47,0,2,12,0.590909091,1,0,0.592592593,0.208333333,28.08333333,7,1.75,0
95,5,1,6,12,0,5,0,0.678571429,0,2,0,0.533333333,16.6,1,0.8,0
1,1,1,18,1,0,17,1,2,0,0,0,1,0,1,1,0
52,2,3,7,12,1,0,1,2,0,0,0.947368421,0.833333333,25,5,2.5,0
249,13,1,51,39,72,48,12,0.833333333,1,0,0,0.230769231,18.07692308,9,1.8462,0
141,5,2,6,20,0,1,5,0.5,1,2,0.555555556,0.4,26.6,1,0.8,0
10,2,2,4,4,1,1,2,2,0,0,0.666666667,0.666666667,4,1,0.5,0
100,5,1,8,6,0,8,0,0.125,0,0,0,0.55,18.2,1,0.4,0
66,2,1,6,16,0,1,1,0,1,1,0,0.666666667,31.5,1,0.5,0
5,1,4,28,2,0,28,1,2,0,0,1,1,4,0,0,0
47,3,2,5,9,3,2,0,2,0,0,0.846153846,0.555555556,14.66666667,4,1.6667,0
357,12,2,7,37,0,2,9,0.454545455,1,1,0.444444444,0.416666667,28.08333333,1,0.8333,0
241,11,1,4,25,0,1,6,0.52,1,1,0,0.242857143,20.45454545,3,1.4545,0
185,10,2,2,12,17,1,8,0.555555556,0.75,0,0.608695652,0.36,17.1,1,0.9,0
83,9,1,7,10,2,7,8,0.666666667,0.666666667,1,0,0.5,7.888888889,5,1.1111,0
178,6,1,3,16,0,1,0,0.466666667,1,1,0,0.611111111,28.16666667,3,1.3333,0
9,2,4,2,4,1,1,1,2,0,0,0.875,0.666666667,3.5,1,0.5,0
104,10,1,6,18,0,5,10,0.333333333,1,2,0,0.375,9.2,4,1.4,0
21,2,1,17,7,1,17,2,2,0,0,0,0.5,9.5,2,1,0
55,4,3,8,12,4,1,3,0.666666667,1,0,0.857142857,0.5,12.5,2,1,0
126,8,1,1,25,22,1,6,0.428571429,1,0,0,0.178571429,14.625,5,1.375,0
258,11,1,6,21,1,2,9,0.514285714,1,4,0,0.246753247,21.81818182,1,0.9091,0
83,4,1,7,6,0,7,2,0.875,0.125,7,0,0.555555556,17.75,5,1.5,0
1,1,1,6,1,0,4,1,2,0,0,0,1,0,1,1,0
113,6,2,4,15,0,1,6,0.466666667,1,2,0.615384615,0.5,17.33333333,1,0.8333,0
130,4,1,0,18,0,0,3,1.166666667,0.5,0,0,0.333333333,30,6,2.5,0
514,14,3,5,29,53,1,6,0.692307692,1,1,0.541666667,0.333333333,34.92857143,14,2.2857,0
176,13,3,6,30,0,1,11,0.416666667,1,1,0.571428571,0.192307692,12.38461538,6,1.3077,0
27,3,1,0,8,3,0,1,1,0,0,0,0.333333333,7.666666667,2,1,0
88,6,1,5,18,5,5,1,0.6,0.5,0,0,0.7,13.33333333,1,0.5,0
116,9,3,8,27,0,1,9,0,1,1,0.666666667,0.259259259,11.77777778,4,1.3333,0
36,2,1,2,5,1,2,1,2,0,0,0,0.5,17,4,2,0
2,2,1,4,2,1,2,2,2,0,0,0,1,0,1,1,0
15,5,2,2,6,10,1,4,2,0,0,0.5,1,2,1,0.8,0
361,16,1,3,24,0,2,12,0.383333333,1,2,0,0.328125,21.3125,7,1.75,0
54,7,2,3,10,21,3,7,2,0,0,0.714285714,0.5,6.714285714,1,0.8571,0
51,2,2,5,4,1,3,0,2,0,0,0.916666667,0.666666667,24.5,6,3,0
5,1,5,4,2,0,4,1,2,0,0,1,1,4,0,0,0
5,5,1,20,5,10,20,5,2,0,0,0,0.6,0,1,1,0
108,5,1,7,14,0,3,0,0.75,0.333333333,4,0,0.4,19.4,5,1.6,0
377,12,1,13,33,12,2,8,0.690909091,0.866666667,4,0,0.21875,29.16666667,1,0.9167,0
10,2,2,3,4,1,0,2,2,0,0,0.666666667,0.666666667,4,1,0.5,0
184,6,3,1,19,15,1,4,1.12,0,0,0.8125,0.5,28.83333333,14,2.8333,0
64,2,3,8,9,1,2,0,2,0,0,0.952380952,0.583333333,31,1,0.5,0
2,2,1,2,2,1,1,2,2,0,0,0,0.666666667,0,1,1,0
179,7,2,4,16,0,1,6,0.333333333,1,2,0.571428571,0.476190476,24.14285714,1,0.8571,0
83,5,2,2,18,0,1,5,0.375,0,0,0.5,0.466666667,15.2,1,0.8,0
380,5,4,2,18,0,1,4,0.55,0.4,1,0.866666667,0.4,74,14,4.8,0
65,4,2,4,5,0,1,3,0.666666667,0.666666667,1,0.777777778,0.476190476,14.5,4,2,0
39,2,2,6,4,1,4,0,2,0,0,0.916666667,0.666666667,18.5,4,2,0
31,6,2,4,10,15,1,6,2,0,0,0.615384615,0.666666667,4.166666667,1,0.8333,0
5,1,4,2,2,0,2,1,2,0,0,1,1,4,0,0,0
357,7,1,13,46,0,2,7,0.69047619,1,2,0,0.30952381,49,1,0.8571,0
176,4,2,3,10,0,1,0,0.484848485,1,2,0.625,0.625,40.25,1,0.75,0
87,1,1,3,1,0,3,0,2,0,0,0,0,68,0,0,0
21,3,1,7,7,3,4,2,2,0,0,0,0.666666667,6,1,0.6667,0
21,6,1,33,8,15,32,6,2,0,0,0,0.583333333,2.5,1,0.8333,0
173,6,2,12,12,1,1,6,0.64,1,6,0.921568627,0.35,26.16666667,6,1.5,0
409,9,2,10,31,0,1,7,0.545454545,1,2,0.5,0.285714286,43.22222222,2,1,0
103,9,2,7,14,8,5,6,0.5,1,2,0.384615385,0.407407407,10.22222222,2,1,0
8,8,1,27,8,28,25,8,2,0,0,0,0.3,0,1,1,0
73,5,2,2,15,0,0,5,0.125,1,1,0.333333333,0.55,13.2,2,1.2,0
5,2,1,22,3,1,22,2,2,0,0,0,0.666666667,1.5,1,0.5,0
13,2,4,2,4,1,1,1,2,0,0,0.875,0.666666667,5.5,2,1,0
218,13,3,6,31,0,1,11,0.375,1,2,0.571428571,0.208791209,15.61538462,6,1.3077,0
120,13,4,14,31,0,0,13,0,1,1,0.6,0.205128205,8.153846154,1,0.9231,0
485,7,2,2,32,1,1,6,0.583333333,1,0,0.444444444,0.444444444,67.42857143,3,1.1429,0
6,6,1,11,6,15,11,6,2,0,0,0,0.375,0,1,1,0
286,11,3,8,42,0,3,10,0.45,1,0,0.615384615,0.220779221,24.81818182,7,1.7273,0
82,5,2,2,12,0,1,5,0.125,0.5,0,0.5,0.466666667,15,1,0.8,0
24,5,2,4,7,6,1,4,0.75,1,2,0.571428571,0.625,3.4,1,0.6,0
12,1,1,19,2,0,19,1,2,0,0,0,1,9,0,0,0
661,15,1,6,41,25,3,7,0.747252747,0.846153846,3,0,0.202380952,42.2,6,1.5333,0
6,6,1,47,6,15,44,6,2,0,0,0,0.416666667,0,1,1,0
189,7,2,6,13,0,1,6,0.5,0.5,0,0.666666667,0.333333333,25.71428571,1,0.1429,0
3785,22,1,5,38,153,1,7,0.850340136,0.114285714,1,0,0.380952381,169.4545455,236,14.0455,0
23,3,1,3,4,3,3,3,1.4375,0,2,0,0.5,4,2,1,0
147,6,2,9,28,0,1,6,0,1,1,0.705882353,0.333333333,23.33333333,4,1.5,0
9,2,5,3,4,1,2,1,2,0,0,0.888888889,0.666666667,3.5,1,0.5,0
1483,14,1,5,28,0,2,8,0.288461538,1,0,0,0.320512821,104.6428571,10,1.8571,0
1192,11,1,20,102,1,1,0,0.733333333,1,5,0,0.227272727,106,10,2.3636,0
44,2,1,0,5,1,0,0,1,0,0,0,1,17,0,0,0
134,7,2,10,27,1,2,6,0.333333333,1,1,0.666666667,0.342857143,18,5,1.5714,0
461,12,2,8,29,26,1,7,0.609090909,1,3,0.444444444,0.305555556,36.58333333,2,1.0833,0
20,3,3,4,7,3,0,3,2,0,0,0.714285714,0.555555556,5.666666667,1,0.6667,0
36,6,2,5,12,3,1,5,2,0,0,0.666666667,0.305555556,5,1,0.8333,0
237,14,1,2,25,3,1,13,0.602564103,0,0,0,0.404761905,15.5,1,0.9286,0
247,6,3,5,20,5,1,5,0.825,0,1,0.722222222,0.333333333,38.83333333,16,3.6667,0
5,1,4,5,2,0,5,1,2,0,0,1,1,4,0,0,0
723,14,3,13,24,69,0,12,0.963369963,0.571428571,0,0.454545455,0.205128205,49.14285714,1,0.8571,0
345,13,2,9,34,0,2,6,0.666666667,1,4,0.4,0.21978022,24.84615385,3,1.1538,0
18,1,1,2,2,0,1,0,2,0,3,0,1,12,0,0,0
33,2,1,2,4,0,0,2,0,1,0,0,0.666666667,14.5,3,1.5,0
197,13,1,41,21,64,41,11,0.611111111,1,0,0,0.292307692,13.92307692,4,1.4615,0
20,4,4,1,8,6,1,4,2,0,0,1,0.666666667,4,0,0,0
