"predictedValue","predictLabel","sloc","actualBugLabel"
2,0,3,0
8,0,47,0
18,1,45,0
7,0,14,0
7,0,13,0
24,1,157,0
14,0,0,0
2,0,6,0
8,0,44,0
7,0,13,0
15,0,37,1
7,0,12,0
4,0,5,0
7,0,53,0
15,0,65,0
23,1,407,0
16,1,19,0
15,0,92,0
1,0,15,0
12,0,78,0
14,0,51,0
25,1,112,0
8,0,15,0
23,1,187,1
5,0,29,0
8,0,60,0
9,0,18,0
15,0,144,0
10,0,20,0
23,1,223,1
3,0,9,0
19,1,480,0
25,1,56,1
14,0,400,1
11,0,17,0
19,1,19,0
21,1,188,0
19,1,59,0
8,0,36,0
0,0,0,0
2,0,3,0
26,1,225,1
2,0,3,0
2,0,6,0
15,0,72,0
3,0,26,0
3,0,9,1
14,0,25,0
22,1,81,0
16,1,36,0
28,1,117,1
23,1,160,0
1,0,3,0
7,0,43,0
2,0,9,0
23,1,213,0
17,1,43,0
25,1,41,1
21,1,78,0
21,1,114,0
5,0,17,0
13,0,91,0
5,0,12,0
28,1,214,1
5,0,4,0
19,1,40,0
23,1,51,0
17,1,57,0
19,1,27,0
21,1,34,0
2,0,3,0
12,0,152,1
23,1,87,0
17,1,65,0
22,1,602,0
10,0,20,0
21,1,77,1
24,1,226,0
10,0,19,0
6,0,21,0
6,0,21,0
27,1,336,1
2,0,3,0
8,0,30,0
19,1,40,0
25,1,523,1
8,0,3,0
2,0,12,0
16,1,26,0
19,1,51,0
14,0,25,1
12,0,24,0
6,0,24,0
11,0,43,0
8,0,41,0
2,0,24,0
11,0,301,1
11,0,96,0
9,0,8,0
21,1,41,0
3,0,42,0
13,0,14,0
21,1,456,0
5,0,32,0
23,1,130,0
7,0,11,0
5,0,9,0
12,0,12,0
21,1,52,0
26,1,189,0
12,0,64,0
15,0,50,0
3,0,10,0
0,0,14,1
6,0,3,0
25,1,124,1
18,1,153,0
8,0,6,0
5,0,4,0
13,0,25,0
10,0,3,0
21,1,74,0
0,0,0,0
4,0,17,0
14,0,42,0
2,0,3,0
10,0,23,0
19,1,111,0
24,1,152,0
25,1,51,0
2,0,9,0
17,1,26,0
7,0,6,0
22,1,307,0
25,1,194,0
7,0,21,0
23,1,70,0
15,0,15,0
8,0,40,0
3,0,2,0
11,0,461,1
27,1,199,1
8,0,3,0
13,0,9,0
21,1,39,0
4,0,10,0
10,0,32,0
2,0,3,0
15,0,9,0
28,1,417,0
16,1,31,1
5,0,3,0
9,0,17,0
3,0,9,1
2,0,6,0
23,1,1831,0
5,0,13,1
5,0,7,0
24,1,44,0
6,0,12,0
4,0,10,0
20,1,61,1
27,1,611,1
7,0,32,0
2,0,3,0
7,0,16,0
3,0,32,0
4,0,28,1
4,0,9,0
19,1,62,0
15,0,44,0
8,0,6,0
18,1,38,0
2,0,9,0
6,0,22,0
13,0,41,0
4,0,3,0
20,1,42,0
13,0,3,0
21,1,76,0
8,0,55,0
27,1,225,1
9,0,132,0
13,0,23,0
2,0,9,0
13,0,100,0
21,1,98,0
2,0,10,0
2,0,8,0
30,1,1144,0
2,0,9,0
11,0,23,0
5,0,9,0
2,0,9,0
6,0,20,0
12,0,20,0
24,1,74,0
8,0,11,0
27,1,308,0
26,1,707,1
14,0,36,0
1,0,6,0
8,0,33,0
10,0,39,0
14,0,14,1
2,0,3,0
23,1,148,0
19,1,37,0
21,1,104,0
28,1,117,0
16,1,129,0
5,0,33,0
21,1,125,0
8,0,31,0
6,0,6,0
23,1,49,0
11,0,15,0
21,1,125,0
2,0,3,0
6,0,3,0
21,1,103,0
12,0,35,0
5,0,6,0
23,1,77,0
4,0,8,0
13,0,0,0
5,0,11,0
6,0,50,0
25,1,131,0
26,1,274,0
1,0,3,0
5,0,33,0
8,0,23,0
4,0,25,0
10,0,40,0
14,0,8,0
14,0,102,0
17,1,144,1
16,1,58,0
18,1,32,0
2,0,3,0
8,0,16,0
11,0,98,0
21,1,63,0
25,1,207,0
9,0,43,0
18,1,26,0
11,0,132,1
16,1,39,0
1,0,15,0
14,0,65,0
18,1,64,0
16,1,35,0
10,0,54,0
21,1,255,0
15,0,55,0
7,0,12,0
13,0,3,1
14,0,22,0
6,0,12,0
18,1,30,0
5,0,19,0
6,0,29,0
3,0,21,0
7,0,22,0
23,1,88,1
2,0,3,0
5,0,20,0
13,0,154,0
24,1,452,1
12,0,56,0
23,1,419,0
6,0,3,0
5,0,36,0
14,0,179,1
4,0,38,0
4,0,9,0
9,0,18,0
11,0,7,0
3,0,20,1
21,1,120,0
2,0,3,0
12,0,27,0
11,0,83,1
4,0,3,0
19,1,114,0
16,1,51,0
13,0,12,0
17,1,24,0
25,1,350,1
17,1,74,0
2,0,3,0
6,0,23,0
23,1,569,1
4,0,6,0
11,0,46,0
5,0,27,0
19,1,118,0
21,1,65,0
26,1,73,1
16,1,43,0
6,0,44,0
23,1,101,0
4,0,81,0
17,1,23,0
14,0,206,0
26,1,295,0
17,1,64,0
15,0,40,0
12,0,36,0
21,1,213,1
2,0,7,0
17,1,34,0
2,0,3,0
25,1,79,0
7,0,19,0
10,0,16,0
13,0,27,0
2,0,3,0
25,1,224,1
2,0,3,0
25,1,147,0
0,0,31,1
10,0,29,0
21,1,70,0
11,0,26,0
17,1,40,0
18,1,24,0
2,0,9,0
2,0,9,0
2,0,3,0
3,0,13,0
0,0,10,0
26,1,197,0
14,0,27,0
20,1,132,0
19,1,40,0
18,1,47,0
23,1,209,1
16,1,78,0
23,1,61,1
8,0,0,0
9,0,33,0
3,0,9,1
20,1,54,0
26,1,412,1
3,0,9,0
2,0,18,0
4,0,9,0
2,0,8,0
15,0,37,0
24,1,134,1
4,0,9,1
3,0,15,0
19,1,90,0
21,1,99,0
16,1,24,0
4,0,5,0
5,0,0,0
26,1,127,0
20,1,555,0
26,1,265,0
6,0,9,0
7,0,27,0
25,1,258,0
7,0,3,1
15,0,54,0
3,0,19,1
10,0,49,0
21,1,67,1
7,0,0,0
23,1,55,0
19,1,59,0
9,0,18,0
13,0,105,0
5,0,34,0
27,1,1115,1
21,1,91,0
20,1,47,0
2,0,16,0
15,0,73,1
2,0,9,1
15,0,64,0
4,0,40,0
2,0,9,0
16,1,46,1
7,0,0,0
2,0,9,0
19,1,35,0
15,0,35,0
1,0,36,0
3,0,0,0
24,1,63,0
5,0,6,0
4,0,9,0
14,0,87,0
11,0,5,0
2,0,9,0
20,1,19,0
6,0,11,0
19,1,134,1
17,1,117,1
9,0,23,0
12,0,3,0
13,0,3,0
1,0,20,0
15,0,36,0
2,0,6,0
7,0,3,0
3,0,3,0
20,1,39,0
27,1,154,1
17,1,108,0
3,0,18,1
22,1,66,0
9,0,3,0
17,1,34,0
6,0,23,0
18,1,75,0
2,0,9,1
1,0,3,0
7,0,3,0
11,0,0,0
15,0,50,1
17,1,67,1
13,0,303,0
5,0,13,1
5,0,14,0
14,0,12,0
3,0,37,0
18,1,104,0
8,0,89,1
7,0,9,0
4,0,3,0
9,0,3,0
10,0,22,0
15,0,71,1
8,0,21,0
25,1,55,0
1,0,4,0
9,0,18,0
24,1,110,0
16,1,263,0
23,1,46,1
2,0,3,0
6,0,51,0
20,1,77,0
12,0,61,0
5,0,8,0
4,0,6,0
2,0,9,0
26,1,101,1
23,1,120,0
14,0,90,0
7,0,54,0
26,1,172,0
6,0,15,0
3,0,0,0
4,0,0,0
9,0,57,1
14,0,42,0
27,1,560,0
5,0,0,0
13,0,18,0
5,0,3,0
3,0,21,0
19,1,36,0
9,0,9,1
7,0,3,0
17,1,105,0
8,0,37,0
22,1,47,0
10,0,31,0
7,0,20,0
25,1,123,0
20,1,106,0
21,1,19,1
8,0,12,1
28,1,427,0
24,1,146,0
9,0,17,0
5,0,12,0
17,1,48,0
2,0,3,0
6,0,30,0
19,1,40,0
15,0,8,0
18,1,92,0
13,0,79,0
14,0,84,0
2,0,3,0
3,0,9,0
13,0,92,0
14,0,49,1
12,0,55,0
8,0,8,0
14,0,64,0
2,0,3,0
19,1,39,0
7,0,6,0
10,0,16,0
18,1,39,0
13,0,79,0
2,0,3,0
12,0,106,0
9,0,13,0
22,1,75,0
2,0,3,0
22,1,41,0
19,1,326,0
11,0,33,0
10,0,37,0
2,0,13,0
24,1,164,1
1,0,33,0
7,0,3,0
10,0,32,0
7,0,32,0
10,0,11,0
7,0,0,0
2,0,8,0
11,0,114,1
22,1,105,0
15,0,17,0
2,0,9,0
7,0,7,0
3,0,18,0
24,1,173,0
25,1,164,0
13,0,53,0
27,1,152,1
23,1,87,0
22,1,80,0
12,0,192,0
5,0,11,0
4,0,19,0
21,1,66,0
7,0,0,0
11,0,116,0
20,1,70,0
21,1,186,0
19,1,98,0
2,0,15,0
23,1,84,0
19,1,81,0
1,0,6,0
4,0,14,0
21,1,149,0
25,1,190,0
12,0,115,0
26,1,829,1
7,0,0,0
9,0,16,0
17,1,99,0
3,0,9,1
9,0,21,0
10,0,12,0
13,0,38,0
24,1,55,0
8,0,31,0
2,0,9,0
2,0,26,0
22,1,129,0
15,0,169,0
2,0,3,0
23,1,227,0
14,0,3,0
12,0,3,0
10,0,43,0
6,0,3,0
6,0,13,0
18,1,54,0
3,0,3,0
5,0,34,0
8,0,12,0
12,0,4,0
23,1,164,0
15,0,39,0
15,0,57,0
4,0,13,0
27,1,292,0
22,1,109,0
23,1,71,0
9,0,40,0
20,1,49,0
17,1,68,0
19,1,96,0
6,0,29,0
13,0,205,0
10,0,20,0
14,0,3,1
20,1,77,0
22,1,55,0
3,0,21,1
12,0,18,0
24,1,71,0
14,0,34,0
9,0,3,0
22,1,51,0
10,0,64,0
15,0,18,0
9,0,71,0
16,1,47,0
6,0,6,0
12,0,173,0
2,0,3,0
3,0,3,0
7,0,3,0
8,0,15,0
4,0,34,1
9,0,42,0
9,0,20,0
4,0,0,0
1,0,0,0
27,1,140,1
10,0,3,1
23,1,121,1
13,0,95,0
28,1,569,0
24,1,253,0
20,1,316,0
25,1,164,0
7,0,18,0
9,0,184,0
23,1,87,0
9,0,46,0
13,0,16,0
2,0,15,0
3,0,7,0
2,0,24,0
21,1,47,0
19,1,40,0
2,0,85,0
3,0,3,0
21,1,12,0
6,0,77,1
18,1,106,0
11,0,105,0
6,0,22,0
18,1,77,0
9,0,16,0
6,0,28,0
2,0,3,0
25,1,293,1
9,0,55,0
26,1,462,1
6,0,10,0
22,1,672,1
11,0,11,0
19,1,96,0
26,1,448,0
2,0,3,0
6,0,13,0
3,0,16,0
4,0,3,1
10,0,22,0
15,0,72,1
16,1,116,0
19,1,54,0
9,0,13,0
27,1,989,1
22,1,53,0
10,0,35,0
4,0,32,1
1,0,3,0
16,1,14,0
20,1,46,0
14,0,27,0
13,0,101,1
21,1,74,1
12,0,3,0
21,1,171,0
7,0,54,0
11,0,78,0
0,0,5,0
21,1,65,0
17,1,52,0
24,1,89,0
8,0,26,0
14,0,104,0
28,1,452,1
2,0,6,0
24,1,65,0
3,0,6,0
18,1,45,0
5,0,9,0
2,0,0,0
2,0,60,0
3,0,4,0
17,1,164,0
15,0,20,0
18,1,45,0
25,1,201,1
15,0,114,0
11,0,30,0
22,1,252,1
22,1,49,0
12,0,14,0
18,1,83,0
12,0,33,0
19,1,85,1
7,0,41,1
5,0,3,0
14,0,47,0
21,1,149,0
18,1,50,0
20,1,111,0
6,0,2,0
24,1,167,0
2,0,3,0
6,0,14,0
26,1,510,0
4,0,16,0
0,0,0,0
23,1,55,0
20,1,110,0
14,0,30,0
10,0,28,0
12,0,19,1
22,1,40,0
6,0,14,0
11,0,112,1
11,0,45,0
19,1,125,0
18,1,75,0
21,1,147,0
13,0,17,0
27,1,551,0
10,0,40,0
22,1,69,0
21,1,161,0
8,0,14,0
10,0,39,0
9,0,38,0
17,1,47,0
13,0,50,0
21,1,553,0
12,0,28,0
26,1,105,1
2,0,2,0
2,0,0,0
2,0,53,0
27,1,131,0
21,1,76,0
20,1,98,0
17,1,25,0
21,1,168,0
26,1,103,0
4,0,9,0
15,0,61,0
3,0,9,0
24,1,415,0
24,1,263,1
21,1,41,0
14,0,116,0
12,0,193,0
12,0,33,0
0,0,8,0
7,0,9,0
9,0,3,1
23,1,65,0
10,0,32,0
16,1,81,0
24,1,57,0
15,0,221,0
8,0,3,0
19,1,193,0
16,1,39,0
5,0,2,0
14,0,23,0
14,0,64,0
1,0,6,0
16,1,20,0
23,1,70,0
2,0,9,0
15,0,59,1
16,1,64,0
26,1,1346,1
17,1,53,0
21,1,681,1
20,1,54,1
19,1,87,0
4,0,4,0
19,1,16,0
6,0,0,0
11,0,24,0
5,0,3,0
14,0,10,0
17,1,102,0
8,0,60,0
13,0,139,0
4,0,6,0
11,0,62,0
14,0,20,0
19,1,132,0
2,0,3,0
17,1,246,0
19,1,57,1
18,1,51,0
7,0,29,0
11,0,126,0
2,0,0,0
11,0,16,0
13,0,12,1
11,0,39,0
18,1,110,0
4,0,15,0
27,1,166,1
15,0,14,0
20,1,85,1
20,1,68,0
10,0,90,0
15,0,47,0
15,0,96,0
24,1,136,0
19,1,212,0
13,0,91,0
5,0,27,0
10,0,56,0
27,1,96,1
14,0,55,0
26,1,97,1
22,1,190,0
17,1,39,1
5,0,15,0
16,1,84,1
20,1,162,0
15,0,156,0
12,0,12,0
25,1,405,1
12,0,104,0
21,1,173,0
17,1,111,0
14,0,45,0
7,0,15,0
18,1,72,0
29,1,1448,1
2,0,12,0
17,1,54,1
8,0,14,0
24,1,328,0
9,0,39,0
3,0,8,0
5,0,27,0
22,1,83,0
16,1,78,0
3,0,9,0
24,1,114,0
9,0,50,0
27,1,226,0
24,1,7509,0
26,1,140,0
9,0,44,0
24,1,220,1
18,1,38,0
24,1,58,1
17,1,135,0
20,1,63,0
8,0,3,0
4,0,9,0
25,1,96,0
3,0,6,0
3,0,10,0
3,0,26,0
1,0,38,0
0,0,25,0
7,0,0,0
5,0,15,0
14,0,124,1
4,0,10,0
8,0,14,0
27,1,230,0
7,0,24,0
9,0,22,0
22,1,226,0
13,0,90,0
18,1,38,0
20,1,61,0
20,1,105,0
1,0,12,0
18,1,75,0
17,1,67,0
2,0,8,0
17,1,60,0
2,0,8,0
24,1,172,0
12,0,12,0
21,1,47,0
3,0,13,0
17,1,48,0
26,1,88,0
8,0,37,0
5,0,12,0
12,0,389,0
20,1,96,0
12,0,260,0
24,1,309,0
4,0,17,0
8,0,20,0
15,0,44,0
6,0,21,0
4,0,32,1
11,0,46,0
22,1,50,0
13,0,7,0
7,0,0,0
13,0,9,0
17,1,47,0
5,0,12,0
27,1,198,0
9,0,103,0
27,1,162,0
16,1,41,0
12,0,11,0
17,1,24,0
5,0,10,0
11,0,8,0
13,0,18,0
18,1,191,0
9,0,23,0
9,0,15,0
8,0,18,0
14,0,13,0
3,0,3,0
3,0,2,0
7,0,25,0
2,0,3,0
9,0,5,0
10,0,22,0
12,0,54,0
21,1,59,0
23,1,265,1
19,1,116,0
9,0,3,0
3,0,44,0
5,0,21,0
12,0,294,0
2,0,66,0
5,0,3,0
17,1,55,0
14,0,69,0
8,0,19,0
11,0,37,0
2,0,12,0
5,0,3,0
7,0,3,0
10,0,39,0
9,0,11,0
6,0,23,0
8,0,3,0
8,0,25,0
22,1,671,1
4,0,7,0
18,1,59,1
7,0,38,0
14,0,42,0
2,0,9,0
15,0,20,0
11,0,33,0
21,1,346,0
19,1,69,0
4,0,7,0
11,0,31,0
28,1,191,1
10,0,32,0
18,1,86,1
14,0,3,0
17,1,93,0
11,0,43,0
16,1,9,0
15,0,25,0
1,0,29,0
25,1,69,1
14,0,64,0
21,1,77,0
1,0,13,0
14,0,26,0
19,1,69,0
13,0,79,0
23,1,165,0
15,0,55,0
26,1,527,0
11,0,31,1
4,0,20,0
6,0,9,1
9,0,75,0
14,0,180,0
1,0,32,0
26,1,374,0
3,0,8,0
16,1,58,0
3,0,18,0
15,0,45,0
2,0,9,0
16,1,11,0
21,1,82,0
15,0,186,0
9,0,3,0
11,0,75,1
21,1,115,0
0,0,4,0
13,0,6,0
19,1,48,0
5,0,24,0
7,0,53,0
7,0,97,0
9,0,64,0
13,0,36,0
7,0,34,0
26,1,512,1
23,1,195,0
8,0,35,0
9,0,30,0
10,0,71,0
9,0,3,0
13,0,18,0
24,1,72,0
8,0,41,0
12,0,65,0
4,0,11,0
19,1,53,0
19,1,99,0
21,1,71,1
16,1,166,0
22,1,106,0
13,0,25,0
11,0,21,0
3,0,3,0
23,1,685,1
7,0,23,0
2,0,9,1
9,0,0,0
7,0,15,0
17,1,23,0
16,1,46,0
21,1,79,0
2,0,9,0
17,1,45,0
16,1,34,0
14,0,67,0
3,0,6,0
8,0,12,0
11,0,66,0
5,0,12,1
6,0,30,0
17,1,89,0
2,0,9,0
7,0,10,0
15,0,24,0
9,0,12,0
1,0,11,0
4,0,10,0
2,0,3,0
19,1,60,0
17,1,22,0
26,1,219,0
6,0,3,0
3,0,18,0
16,1,32,0
10,0,16,0
13,0,30,0
12,0,25,0
16,1,54,0
26,1,110,0
3,0,8,0
4,0,6,0
4,0,2,0
14,0,62,1
6,0,13,0
22,1,78,0
15,0,32,0
22,1,142,0
8,0,57,0
5,0,6,0
3,0,3,0
15,0,21,0
14,0,33,0
5,0,3,0
19,1,75,0
2,0,9,0
12,0,0,1
6,0,13,0
12,0,49,0
9,0,41,0
10,0,34,0
16,1,34,0
4,0,13,1
23,1,120,0
22,1,164,0
2,0,10,0
6,0,57,0
10,0,23,0
19,1,98,1
9,0,40,1
1,0,3,0
21,1,47,0
16,1,12,0
18,1,56,0
2,0,3,0
23,1,136,0
23,1,194,0
5,0,3,0
25,1,359,0
20,1,84,0
9,0,51,0
13,0,32,0
23,1,205,0
24,1,106,1
4,0,9,0
24,1,141,0
20,1,70,0
23,1,132,1
23,1,166,1
4,0,23,0
13,0,22,0
24,1,79,0
5,0,26,0
1,0,25,0
25,1,189,0
18,1,80,0
7,0,3,0
3,0,16,0
12,0,263,0
1,0,4,0
26,1,170,0
22,1,143,0
20,1,190,0
11,0,140,0
15,0,33,0
22,1,99,0
21,1,98,0
24,1,161,0
9,0,37,0
20,1,121,0
22,1,82,0
3,0,8,0
10,0,32,0
11,0,13,1
16,1,103,0
18,1,63,0
21,1,48,0
2,0,6,0
21,1,57,0
24,1,100,0
12,0,33,0
8,0,3,0
3,0,17,0
6,0,25,0
4,0,30,0
5,0,18,0
23,1,122,0
7,0,9,0
22,1,115,1
2,0,10,0
12,0,70,0
24,1,385,1
25,1,251,1
16,1,14,0
23,1,58,0
27,1,347,1
5,0,26,0
19,1,37,0
2,0,34,0
19,1,78,0
18,1,197,0
11,0,38,0
15,0,51,1
29,1,505,0
0,0,6,0
2,0,3,0
2,0,7,0
7,0,108,0
9,0,12,0
0,0,6,0
7,0,24,0
23,1,217,0
27,1,258,1
13,0,31,0
21,1,126,0
15,0,45,0
16,1,29,0
14,0,6,0
10,0,51,0
24,1,228,0
23,1,345,0
18,1,137,1
4,0,23,0
3,0,3,0
22,1,186,0
11,0,54,1
22,1,404,1
9,0,21,0
1,0,3,0
15,0,14,0
11,0,31,0
17,1,672,0
5,0,4,0
20,1,97,0
14,0,25,0
18,1,95,0
20,1,82,0
22,1,159,1
24,1,238,1
23,1,211,1
26,1,147,1
18,1,32,0
20,1,115,0
21,1,61,0
1,0,3,0
13,0,21,0
10,0,22,0
26,1,488,1
22,1,100,0
2,0,4,0
11,0,0,0
6,0,8,0
3,0,57,0
9,0,8,0
3,0,17,0
25,1,123,1
7,0,47,0
11,0,62,0
5,0,27,0
7,0,12,0
6,0,22,0
9,0,14,0
18,1,55,0
5,0,6,0
3,0,13,0
12,0,21,0
8,0,12,0
18,1,38,0
7,0,15,0
22,1,209,1
16,1,55,0
25,1,257,1
1,0,27,1
8,0,36,0
13,0,50,0
5,0,28,0
6,0,24,0
25,1,291,0
21,1,326,0
20,1,49,0
3,0,18,0
10,0,18,0
4,0,41,0
14,0,34,0
14,0,35,0
9,0,65,0
19,1,31,0
11,0,565,0
4,0,0,0
5,0,12,0
13,0,51,0
16,1,19,0
8,0,14,0
8,0,28,0
2,0,3,0
6,0,71,0
2,0,0,0
6,0,12,0
11,0,41,0
19,1,41,0
7,0,82,0
2,0,9,1
2,0,9,1
19,1,48,0
24,1,142,0
16,1,212,0
4,0,25,0
24,1,127,0
20,1,134,0
3,0,9,0
8,0,13,0
21,1,127,0
4,0,11,0
13,0,33,0
8,0,11,0
21,1,55,0
15,0,37,0
1,0,20,0
25,1,106,0
17,1,64,0
7,0,3,1
23,1,822,1
2,0,9,0
24,1,345,0
18,1,38,0
12,0,62,1
7,0,3,1
2,0,9,0
22,1,322,1
23,1,107,0
6,0,13,0
21,1,96,1
12,0,22,0
20,1,106,0
22,1,41,0
9,0,12,0
14,0,22,0
23,1,273,1
13,0,33,0
17,1,43,0
5,0,3,0
12,0,38,0
19,1,130,1
6,0,45,0
13,0,21,0
9,0,28,0
18,1,130,0
11,0,19,0
23,1,519,0
16,1,74,1
0,0,22,1
1,0,0,0
1,0,0,0
3,0,9,1
14,0,132,1
15,0,95,0
2,0,3,0
13,0,27,0
2,0,9,1
2,0,3,0
12,0,31,0
28,1,218,0
15,0,21,0
1,0,3,0
14,0,47,1
5,0,0,0
21,1,57,0
21,1,79,0
16,1,9,0
13,0,126,0
2,0,12,0
12,0,17,0
25,1,108,0
5,0,11,0
3,0,3,0
22,1,199,1
17,1,31,1
6,0,29,0
17,1,206,0
22,1,67,0
3,0,9,0
1,0,27,0
23,1,74,0
6,0,19,0
19,1,75,0
1,0,3,0
19,1,92,0
23,1,114,0
24,1,202,0
25,1,53,0
15,0,50,0
23,1,43,0
5,0,46,0
19,1,89,0
19,1,101,0
14,0,34,0
21,1,192,0
3,0,6,0
11,0,0,0
10,0,14,0
9,0,107,0
15,0,272,0
2,0,9,1
3,0,9,0
11,0,15,0
5,0,13,0
21,1,81,0
4,0,3,0
10,0,3,0
21,1,107,0
17,1,20,0
10,0,29,0
19,1,49,0
22,1,169,0
4,0,17,0
2,0,11,0
17,1,103,1
22,1,335,0
23,1,107,0
25,1,365,0
22,1,126,0
14,0,35,1
11,0,77,0
23,1,59,0
2,0,3,0
22,1,100,1
17,1,50,0
15,0,30,0
8,0,27,0
5,0,27,0
16,1,51,0
11,0,11,0
21,1,60,0
13,0,35,0
27,1,728,1
8,0,18,0
28,1,431,1
4,0,8,0
10,0,23,0
3,0,4,0
18,1,62,0
25,1,61,0
1,0,3,0
19,1,98,0
11,0,37,0
19,1,57,0
25,1,377,1
4,0,22,0
11,0,22,0
10,0,42,0
20,1,63,0
1,0,10,0
20,1,33,0
2,0,10,0
22,1,23,0
19,1,65,0
19,1,60,0
3,0,27,0
14,0,95,0
11,0,14,0
9,0,35,0
18,1,197,0
2,0,10,0
22,1,214,0
12,0,18,0
12,0,43,0
23,1,55,0
21,1,101,0
1,0,3,0
18,1,102,0
6,0,3,0
4,0,14,0
29,1,119,0
24,1,117,0
3,0,22,0
9,0,22,0
12,0,15,0
9,0,31,0
14,0,64,0
8,0,59,0
11,0,9,0
3,0,2,0
26,1,104,0
8,0,27,0
18,1,76,0
7,0,9,0
26,1,263,0
8,0,44,0
9,0,15,0
6,0,58,1
10,0,199,1
0,0,19,0
2,0,9,1
7,0,3,0
7,0,16,0
3,0,18,0
27,1,388,0
19,1,80,0
3,0,0,0
0,0,28,0
14,0,568,0
2,0,19,0
12,0,23,0
5,0,12,0
15,0,77,0
10,0,120,1
4,0,0,0
8,0,19,0
18,1,101,0
2,0,3,1
10,0,63,0
8,0,35,0
24,1,191,0
2,0,3,0
7,0,54,0
22,1,128,1
20,1,57,0
13,0,31,0
7,0,36,0
4,0,9,0
20,1,217,0
20,1,68,0
15,0,76,0
24,1,133,0
23,1,115,0
6,0,13,0
18,1,42,1
24,1,134,0
23,1,299,1
22,1,184,0
2,0,9,1
7,0,15,0
3,0,12,0
15,0,30,0
18,1,92,0
13,0,38,1
20,1,110,1
14,0,34,0
10,0,62,0
24,1,68,0
3,0,9,1
17,1,87,0
26,1,1550,1
9,0,3,0
21,1,58,0
13,0,19,0
23,1,124,0
16,1,73,0
9,0,0,0
14,0,115,0
24,1,71,0
21,1,39,0
6,0,87,0
2,0,3,0
4,0,3,0
6,0,12,0
1,0,3,0
19,1,105,1
23,1,484,0
3,0,15,0
18,1,196,1
5,0,9,0
27,1,248,0
22,1,119,0
5,0,13,0
3,0,6,0
7,0,14,0
11,0,3,0
22,1,121,0
16,1,50,0
14,0,9,0
17,1,115,0
11,0,62,0
15,0,36,0
13,0,122,1
8,0,100,0
12,0,34,0
13,0,109,0
6,0,23,0
15,0,78,0
6,0,44,0
15,0,21,0
7,0,11,0
23,1,95,0
4,0,9,0
26,1,134,1
12,0,16,0
26,1,398,0
22,1,233,0
10,0,54,0
28,1,93,0
13,0,33,0
16,1,106,1
11,0,461,0
2,0,3,0
11,0,29,0
22,1,208,0
28,1,80,0
24,1,3026,0
20,1,81,0
18,1,88,0
4,0,15,0
