"predictedValue","predictLabel","sloc","actualBugLabel"
12,0,29,0
2,0,14,0
5,0,28,0
28,1,698,1
0,0,3,0
6,0,21,0
13,0,612,1
19,1,78,0
25,1,407,1
26,1,379,1
9,0,36,0
9,0,120,0
6,0,72,0
16,1,238,0
25,1,305,0
8,0,80,0
3,0,23,0
21,1,110,0
20,1,92,0
25,1,117,0
24,1,2262,0
27,1,657,0
8,0,48,1
22,1,192,0
23,1,220,1
7,0,47,0
7,0,40,0
23,1,712,1
4,0,23,0
11,0,121,0
5,0,24,0
9,0,27,0
28,1,787,1
25,1,327,0
10,0,8,0
4,0,13,0
3,0,48,0
12,0,88,0
21,1,276,0
10,0,7,1
13,0,127,0
16,1,48,0
19,1,178,0
4,0,4,0
23,1,426,1
3,0,12,0
11,0,47,0
3,0,59,0
19,1,230,0
9,0,35,1
19,1,59,0
18,1,68,0
13,0,10,0
19,1,495,1
6,0,44,0
26,1,546,1
27,1,1069,1
25,1,74,0
24,1,141,0
28,1,177,0
25,1,528,0
24,1,516,1
25,1,127,0
10,0,46,0
21,1,102,0
16,1,65,0
23,1,136,1
15,0,121,0
16,1,70,0
27,1,344,0
18,1,72,0
15,0,112,0
26,1,190,0
19,1,177,1
10,0,66,0
21,1,328,0
12,0,117,0
4,0,0,0
28,1,4390,1
7,0,65,1
21,1,59,0
12,0,39,0
5,0,17,0
22,1,482,0
8,0,57,0
5,0,7,0
14,0,255,0
24,1,109,0
3,0,7,0
13,0,42,0
13,0,57,0
14,0,131,0
5,0,3,0
14,0,22,0
8,0,136,0
12,0,91,0
5,0,94,0
7,0,80,0
18,1,104,0
4,0,51,0
6,0,27,0
25,1,681,0
19,1,71,0
7,0,0,0
5,0,7,1
23,1,109,0
4,0,13,0
21,1,103,0
27,1,554,1
13,0,19,0
30,1,357,1
14,0,87,1
8,0,40,0
24,1,474,0
8,0,32,0
28,1,6113,1
14,0,469,1
17,1,72,0
25,1,841,1
4,0,26,0
13,0,191,0
16,1,24,0
12,0,42,0
3,0,3,0
2,0,51,0
28,1,3449,1
22,1,81,0
27,1,155,0
10,0,7,1
20,1,845,0
5,0,136,0
24,1,707,0
27,1,536,1
9,0,28,0
5,0,20,0
5,0,69,1
21,1,66,0
16,1,47,0
17,1,121,0
18,1,145,1
16,1,71,0
23,1,87,0
6,0,11,1
9,0,16,1
11,0,63,0
22,1,1585,1
18,1,72,0
5,0,6,1
4,0,32,0
7,0,75,0
2,0,10,0
11,0,37,0
2,0,0,0
2,0,31,0
26,1,125,0
4,0,10,0
5,0,9,0
4,0,23,0
7,0,31,0
26,1,208,0
2,0,3,0
3,0,17,0
26,1,144,0
3,0,9,0
6,0,31,0
26,1,130,0
17,1,96,0
10,0,9,0
8,0,25,0
9,0,9,0
25,1,580,1
25,1,230,1
7,0,27,0
25,1,1947,1
26,1,414,1
7,0,34,0
26,1,289,1
10,0,103,0
21,1,146,0
22,1,404,0
4,0,24,0
24,1,708,1
26,1,952,1
3,0,12,0
17,1,59,0
1,0,4,1
16,1,52,0
4,0,56,0
2,0,3,0
16,1,83,0
19,1,285,0
24,1,158,0
5,0,44,0
28,1,529,1
8,0,28,0
18,1,109,0
5,0,18,0
6,0,28,0
14,0,52,0
12,0,17,0
8,0,44,0
14,0,69,0
10,0,56,1
14,0,82,0
13,0,104,0
12,0,231,0
24,1,232,0
21,1,164,0
3,0,3,0
22,1,706,1
2,0,17,0
26,1,171,0
6,0,16,0
8,0,77,0
20,1,154,0
7,0,20,0
11,0,36,0
12,0,88,0
20,1,209,0
21,1,462,1
6,0,27,0
14,0,216,0
6,0,50,0
23,1,155,0
12,0,276,0
2,0,73,0
12,0,156,0
20,1,76,0
5,0,17,0
25,1,290,0
27,1,437,1
15,0,87,0
19,1,128,1
2,0,36,1
22,1,136,0
13,0,99,0
23,1,334,1
6,0,16,1
21,1,105,0
13,0,325,0
2,0,0,0
13,0,29,0
21,1,101,0
4,0,35,0
4,0,33,0
27,1,773,1
9,0,23,0
23,1,163,1
19,1,54,1
0,0,0,0
3,0,11,0
12,0,82,0
5,0,29,0
21,1,184,1
5,0,39,0
21,1,368,0
7,0,61,0
3,0,49,0
9,0,62,0
5,0,14,0
7,0,34,0
20,1,200,0
2,0,24,0
16,1,103,0
24,1,907,1
25,1,217,1
2,0,3,0
3,0,21,0
22,1,271,0
21,1,88,0
7,0,50,0
3,0,23,0
26,1,691,0
13,0,115,1
21,1,122,0
25,1,296,1
23,1,332,0
7,0,75,0
15,0,44,0
26,1,480,0
10,0,127,0
6,0,50,0
26,1,1340,1
15,0,50,0
16,1,40,1
25,1,251,1
4,0,3,0
9,0,29,0
4,0,28,0
3,0,13,0
15,0,62,0
22,1,1200,0
2,0,15,0
6,0,55,0
21,1,1520,0
1,0,6,0
5,0,7,0
25,1,110,0
24,1,525,1
13,0,66,0
22,1,269,1
25,1,1399,1
6,0,23,0
21,1,134,1
17,1,192,1
16,1,52,0
23,1,629,1
7,0,28,0
12,0,35,0
11,0,152,0
15,0,52,0
29,1,1607,1
27,1,139,1
21,1,343,1
22,1,286,0
22,1,107,0
4,0,14,0
18,1,64,0
18,1,275,0
3,0,57,1
5,0,15,0
1,0,26,0
22,1,76,0
12,0,269,0
9,0,117,0
6,0,49,0
26,1,1189,1
9,0,21,0
2,0,56,0
2,0,11,0
9,0,58,1
20,1,336,0
4,0,28,0
3,0,3,0
3,0,23,1
20,1,172,0
4,0,35,0
24,1,126,0
10,0,16,1
18,1,174,0
24,1,163,0
17,1,80,0
6,0,22,0
8,0,52,0
25,1,804,0
18,1,321,0
5,0,10,0
9,0,118,0
17,1,128,0
13,0,79,0
18,1,72,0
19,1,97,0
10,0,35,0
2,0,8,0
1,0,29,0
15,0,63,1
6,0,41,0
3,0,29,0
21,1,54,0
16,1,117,0
6,0,5,0
9,0,19,0
12,0,144,0
3,0,0,0
23,1,106,0
8,0,157,0
10,0,169,0
16,1,190,1
6,0,23,0
4,0,37,0
13,0,59,0
5,0,13,0
14,0,60,0
4,0,15,0
3,0,26,0
21,1,189,0
1,0,55,0
11,0,312,0
13,0,42,1
26,1,126,1
7,0,22,0
15,0,143,0
22,1,219,1
6,0,27,0
11,0,18,0
24,1,106,0
14,0,99,0
17,1,89,0
6,0,21,0
2,0,28,0
25,1,185,0
27,1,7341,1
29,1,784,1
26,1,412,0
25,1,108,0
8,0,36,0
30,1,840,1
23,1,158,0
6,0,56,0
11,0,71,0
3,0,12,0
22,1,1248,1
6,0,25,0
20,1,92,0
14,0,67,0
9,0,31,0
2,0,43,0
14,0,128,0
1,0,10,1
7,0,41,0
11,0,15,0
22,1,354,0
18,1,68,0
28,1,337,1
13,0,299,0
15,0,15,0
21,1,423,0
25,1,96,0
3,0,0,0
16,1,123,0
24,1,639,1
6,0,32,0
8,0,27,0
20,1,78,0
11,0,53,0
20,1,105,0
19,1,226,0
2,0,15,0
12,0,15,0
13,0,80,0
20,1,124,0
22,1,158,0
7,0,28,0
19,1,62,0
17,1,63,0
14,0,127,1
21,1,253,0
16,1,261,0
23,1,95,0
15,0,57,0
5,0,3,0
25,1,485,0
24,1,106,0
18,1,106,0
12,0,38,0
28,1,186,0
25,1,974,1
3,0,36,0
20,1,136,0
13,0,146,1
24,1,781,0
26,1,136,0
6,0,26,0
17,1,152,0
25,1,1119,1
27,1,866,1
4,0,26,0
11,0,56,0
18,1,99,0
4,0,31,0
16,1,21,0
5,0,306,1
20,1,142,0
11,0,121,0
23,1,132,0
13,0,31,0
26,1,505,1
12,0,149,0
8,0,41,0
14,0,45,0
5,0,7,0
3,0,21,0
1,0,6,0
6,0,6,0
26,1,314,0
6,0,6,1
20,1,77,0
6,0,56,0
8,0,25,0
13,0,356,0
9,0,200,0
4,0,38,0
4,0,37,1
1,0,6,0
7,0,145,0
23,1,154,1
17,1,402,0
27,1,431,1
18,1,149,1
26,1,2116,1
27,1,303,0
24,1,329,1
27,1,156,0
5,0,28,0
5,0,311,0
21,1,115,1
6,0,23,0
9,0,66,0
14,0,648,1
18,1,57,0
20,1,170,0
11,0,246,0
3,0,37,0
6,0,44,0
7,0,44,0
11,0,95,0
5,0,49,1
5,0,4,0
7,0,27,0
19,1,142,1
18,1,233,0
16,1,34,0
12,0,92,0
5,0,27,0
17,1,94,0
4,0,3,1
24,1,409,0
28,1,180,1
20,1,195,0
18,1,54,1
27,1,221,0
27,1,333,1
3,0,12,0
8,0,3,0
7,0,12,0
5,0,32,0
18,1,316,0
15,0,128,0
1,0,10,0
13,0,59,0
11,0,78,0
2,0,3,0
10,0,153,1
22,1,111,0
2,0,11,0
23,1,1117,0
4,0,32,0
20,1,101,1
6,0,22,0
10,0,40,0
27,1,468,0
5,0,10,0
13,0,79,0
2,0,3,0
10,0,59,0
25,1,799,0
2,0,30,0
18,1,222,1
22,1,158,0
1,0,10,0
2,0,0,0
22,1,311,1
19,1,118,0
2,0,3,0
16,1,63,0
23,1,96,0
5,0,24,0
6,0,7,0
25,1,108,0
17,1,15,0
6,0,22,0
8,0,16,0
14,0,85,0
24,1,232,0
21,1,2140,1
2,0,51,1
4,0,6,0
7,0,51,0
15,0,48,0
22,1,99,0
26,1,121,0
4,0,23,0
9,0,30,0
26,1,282,0
13,0,78,0
8,0,38,0
4,0,15,0
5,0,12,0
26,1,445,0
10,0,38,0
8,0,38,0
2,0,28,0
26,1,547,1
18,1,141,0
23,1,186,0
15,0,128,0
24,1,193,0
19,1,142,0
26,1,392,0
25,1,1058,1
18,1,1081,1
3,0,17,0
17,1,67,0
9,0,63,0
9,0,123,0
23,1,81,1
25,1,193,1
21,1,638,1
19,1,189,0
21,1,1500,0
25,1,137,0
7,0,33,0
28,1,356,0
8,0,38,0
3,0,35,0
27,1,644,1
23,1,127,0
4,0,7,0
17,1,110,0
18,1,0,1
24,1,560,1
15,0,144,0
26,1,123,0
22,1,155,1
13,0,140,0
2,0,3,0
24,1,240,0
7,0,23,0
11,0,44,0
10,0,50,0
6,0,48,0
20,1,747,1
3,0,42,0
9,0,64,1
23,1,370,0
18,1,109,0
3,0,12,0
11,0,141,0
27,1,1782,0
8,0,18,0
6,0,26,0
3,0,41,0
4,0,18,0
18,1,155,0
25,1,533,1
20,1,142,0
4,0,13,1
22,1,141,0
15,0,105,0
27,1,2877,1
10,0,3,0
3,0,4,0
2,0,15,0
8,0,57,0
12,0,39,0
28,1,6571,1
8,0,23,0
25,1,1091,1
9,0,12,0
11,0,39,0
9,0,222,0
26,1,3184,1
11,0,18,0
4,0,10,0
15,0,30,0
6,0,3,0
17,1,184,0
3,0,38,0
17,1,94,0
20,1,149,0
25,1,235,0
27,1,986,1
12,0,72,0
7,0,43,0
10,0,43,0
26,1,6017,1
22,1,166,1
15,0,231,0
22,1,395,1
10,0,270,0
4,0,3,0
10,0,24,0
7,0,63,0
1,0,26,0
7,0,129,0
13,0,67,0
4,0,12,0
3,0,60,0
6,0,44,0
12,0,128,0
3,0,21,0
8,0,11,0
17,1,75,0
10,0,25,0
3,0,10,0
23,1,97,0
15,0,212,0
22,1,137,0
18,1,53,0
3,0,21,0
3,0,7,0
7,0,29,0
25,1,128,0
17,1,100,1
23,1,209,0
10,0,254,0
27,1,1189,1
5,0,24,0
9,0,7,1
12,0,76,0
16,1,166,1
13,0,79,0
6,0,23,0
26,1,312,0
26,1,909,1
6,0,0,1
10,0,235,0
18,1,61,0
19,1,75,0
26,1,849,0
17,1,72,0
5,0,46,0
20,1,75,0
23,1,163,0
25,1,1892,1
4,0,4,0
17,1,66,0
1,0,3,0
16,1,256,1
4,0,18,0
4,0,44,0
14,0,38,0
25,1,419,1
15,0,44,1
19,1,89,0
9,0,152,0
13,0,54,0
26,1,240,1
5,0,16,0
26,1,2475,1
17,1,70,0
10,0,72,0
19,1,195,1
27,1,257,0
15,0,41,0
7,0,42,0
12,0,85,0
8,0,115,0
8,0,40,0
25,1,231,1
5,0,18,0
0,0,0,0
13,0,606,1
12,0,166,1
13,0,74,0
24,1,110,0
25,1,101,0
1,0,3,0
26,1,549,0
6,0,74,0
19,1,199,1
8,0,38,0
2,0,32,0
23,1,150,0
0,0,4,0
2,0,27,0
29,1,830,1
17,1,162,0
1,0,12,0
23,1,736,1
20,1,89,0
5,0,17,0
16,1,63,0
11,0,34,0
20,1,435,0
10,0,72,0
26,1,1384,0
14,0,57,0
2,0,13,0
7,0,17,0
18,1,67,0
22,1,281,1
6,0,25,0
12,0,34,0
21,1,141,0
16,1,274,1
23,1,120,0
26,1,1106,1
20,1,107,0
3,0,21,0
3,0,15,0
7,0,23,0
20,1,107,0
21,1,190,0
4,0,19,0
9,0,24,1
26,1,724,1
25,1,629,0
24,1,244,1
6,0,56,0
6,0,79,0
15,0,71,0
28,1,947,1
21,1,129,0
23,1,281,0
28,1,687,1
2,0,3,0
3,0,3,0
26,1,1440,0
2,0,11,0
5,0,17,0
22,1,198,0
2,0,3,0
24,1,796,0
8,0,11,0
21,1,308,1
3,0,12,0
12,0,3,0
14,0,48,0
27,1,306,1
11,0,87,0
20,1,347,1
