"predictedValue","predictLabel","sloc","actualBugLabel"
5,0,8,0
9,0,74,1
9,0,2125,1
15,1,261,0
6,0,1872,1
8,0,58,1
12,1,1849,0
11,1,623,1
8,0,179,0
6,0,875,0
4,0,4,1
16,1,1307,1
11,1,153,1
5,0,14,1
11,1,1450,1
14,1,3281,1
13,1,3077,0
10,1,682,1
11,1,139,0
7,0,74,1
13,1,88,0
12,1,406,0
8,0,30,0
6,0,28,1
16,1,423,1
7,0,47,0
7,0,19,0
7,0,34,1
4,0,6,0
8,0,365,0
14,1,143,0
6,0,1872,1
11,1,157,0
2,0,1,0
2,0,16,0
2,0,7,0
7,0,15,1
6,0,12,1
7,0,30,0
8,0,475,1
10,1,573,1
8,0,39,0
10,1,70,0
7,0,37,0
6,0,1872,1
4,0,32,1
6,0,149,1
12,1,94,1
9,0,31,1
7,0,10,1
6,0,137,1
3,0,1,1
6,0,4,0
11,1,92,1
6,0,1872,1
4,0,4,1
3,0,4,0
10,1,92,1
4,0,57,0
3,0,17,0
14,1,221,1
12,1,59,0
8,0,65,0
11,1,61,0
4,0,24,0
6,0,1872,1
14,1,551,1
7,0,17,1
2,0,5,0
3,0,36,0
3,0,1,1
14,1,253,1
8,0,41,0
2,0,1,0
11,1,101,0
2,0,38,0
4,0,2,0
18,1,2452,0
7,0,7,0
11,1,55,1
9,0,138,0
12,1,462,1
10,1,176,1
9,0,357,1
18,1,2248,1
4,0,7,0
11,1,177,1
7,0,588,1
10,1,24,0
2,0,1,0
14,1,782,1
10,1,2034,1
5,0,39,0
2,0,1,0
2,0,2,0
10,1,84,0
6,0,67,0
12,1,135,0
8,0,62,0
6,0,104,0
15,1,369,1
3,0,1,0
9,0,43,0
2,0,1,0
13,1,97,1
8,0,19,0
10,1,106,0
7,0,15,1
6,0,41,1
16,1,380,0
11,1,476,1
17,1,330,1
12,1,489,0
10,1,462,0
2,0,9,0
18,1,390,1
4,0,15,0
6,0,234,1
5,0,599,1
6,0,6,1
5,0,595,1
7,0,116,0
13,1,494,0
4,0,64,1
8,0,40,1
9,0,39,0
8,0,183,1
9,0,25,0
16,1,1436,1
18,1,390,1
7,0,93,0
5,0,26,0
6,0,5,1
9,0,2461,1
2,0,0,0
14,1,472,1
14,1,163,0
7,0,115,1
13,1,275,1
