"predictedValue","predictLabel","sloc","actualBugLabel"
12,1,507,1
5,0,41,1
3,0,0,0
9,0,507,0
3,0,1,0
4,0,25,0
11,1,86,1
12,1,190,1
8,0,81,1
10,1,108,0
10,1,80,0
16,1,140,0
9,0,44,0
6,0,17,0
14,1,105,0
9,0,86,0
6,0,23,0
4,0,1,0
5,0,14,0
4,0,3,0
5,0,22,0
12,1,200,1
10,1,189,0
4,0,2,0
1,0,21,0
11,1,108,1
4,0,52,1
15,1,168,1
5,0,66,0
4,0,56,0
14,1,405,1
4,0,47,0
5,0,12,0
7,0,4,0
9,0,75,0
9,0,56,0
5,0,32,0
16,1,276,0
4,0,1,0
2,0,9,1
11,1,614,1
12,1,42,1
8,0,37,0
12,1,134,0
12,1,496,0
6,0,57,1
11,1,87,0
4,0,17,1
15,1,275,1
11,1,115,0
1,0,0,0
8,0,24,0
11,1,112,0
7,0,43,0
3,0,40,0
6,0,59,0
12,1,186,0
13,1,132,0
12,1,128,0
8,0,163,0
14,1,98,1
12,1,144,0
12,1,251,1
14,1,188,0
6,0,47,0
11,1,138,0
11,1,227,0
9,0,91,1
12,1,113,0
7,0,83,1
13,1,1056,1
2,0,9,1
8,0,215,0
16,1,349,0
5,0,34,0
7,0,308,0
8,0,168,0
4,0,47,0
5,0,2,1
7,0,78,0
6,0,52,1
5,0,1,1
5,0,24,0
11,1,304,1
11,1,63,1
6,0,7,0
5,0,23,0
15,1,78,0
7,0,77,0
5,0,1,1
11,1,49,0
4,0,21,1
11,1,318,1
3,0,39,0
16,1,299,0
9,0,93,0
11,1,63,0
4,0,199,0
12,1,129,0
6,0,15,0
5,0,54,1
4,0,16,0
4,0,43,0
5,0,12,1
6,0,17,0
13,1,396,0
6,0,11,0
17,1,257,1
3,0,1,0
2,0,15,0
4,0,13,0
4,0,30,0
13,1,1002,0
5,0,22,0
9,0,131,1
8,0,9,1
5,0,12,1
10,1,111,0
2,0,14,0
3,0,24,0
11,1,216,1
3,0,7,0
8,0,28,1
9,0,43,1
11,1,36,1
2,0,7,1
5,0,1,0
9,0,112,1
10,1,519,1
13,1,109,0
7,0,20,1
10,1,75,1
6,0,7,0
2,0,14,0
8,0,9,0
12,1,356,0
3,0,1,0
5,0,2,0
2,0,22,0
10,1,192,0
12,1,258,0
8,0,27,0
5,0,45,0
11,1,120,0
5,0,12,0
10,1,101,0
11,1,241,1
4,0,1,1
13,1,295,1
4,0,221,0
7,0,24,0
1,0,35,1
15,1,137,1
3,0,1,0
1,0,0,0
13,1,84,1
13,1,327,0
7,0,31,1
9,0,401,0
6,0,23,0
10,1,50,0
1,0,29,0
4,0,1,0
4,0,32,0
11,1,195,0
3,0,1,0
12,1,485,1
9,0,176,0
2,0,20,0
12,1,82,0
13,1,69,0
14,1,141,0
11,1,73,1
8,0,40,0
16,1,68,1
8,0,42,0
11,1,66,1
14,1,1012,1
6,0,17,0
9,0,47,0
7,0,71,0
3,0,36,1
11,1,151,0
6,0,41,1
3,0,1,0
16,1,213,0
9,0,68,1
10,1,62,1
4,0,7,0
4,0,20,1
6,0,47,1
8,0,21,1
4,0,2,1
6,0,14,1
5,0,34,0
9,0,23,1
2,0,7,1
7,0,36,0
8,0,160,1
11,1,126,0
3,0,31,0
11,1,52,0
14,1,260,0
3,0,1,0
7,0,92,0
11,1,86,1
10,1,74,1
13,1,306,0
15,1,295,1
16,1,343,0
12,1,326,1
14,1,141,1
5,0,20,0
4,0,1,0
8,0,46,0
4,0,1,0
14,1,108,0
16,1,396,1
14,1,232,1
12,1,69,0
10,1,96,1
13,1,141,1
15,1,217,0
7,0,47,1
11,1,55,0
9,0,46,1
14,1,693,1
4,0,1,0
11,1,650,0
12,1,197,0
4,0,1,0
5,0,1,0
10,1,431,1
8,0,50,1
3,0,2,1
3,0,17,1
4,0,2,1
8,0,53,0
15,1,247,0
9,0,157,1
4,0,23,0
8,0,188,0
15,1,448,0
4,0,1,0
6,0,47,0
12,1,73,0
14,1,92,1
10,1,68,0
5,0,31,0
12,1,126,0
13,1,59,0
16,1,139,1
4,0,16,0
14,1,122,0
4,0,2,1
9,0,56,0
4,0,1,0
6,0,16,0
13,1,182,0
11,1,151,1
3,0,34,0
6,0,51,0
4,0,17,0
15,1,274,0
11,1,147,1
4,0,28,0
3,0,1,0
6,0,5,1
16,1,315,0
11,1,103,1
5,0,12,0
11,1,154,0
4,0,2,0
5,0,2,1
10,1,62,0
13,1,88,1
12,1,84,0
11,1,100,0
11,1,99,1
5,0,1,0
13,1,183,1
15,1,213,0
15,1,236,1
8,0,17,1
14,1,161,1
11,1,114,0
2,0,31,0
11,1,49,0
5,0,3,1
9,0,101,0
1,0,10,0
5,0,12,1
8,0,46,0
9,0,124,0
14,1,248,1
7,0,330,0
8,0,15,1
2,0,12,1
11,1,43,0
13,1,167,1
4,0,2,0
8,0,166,1
1,0,29,0
5,0,2,0
13,1,90,0
7,0,231,0
5,0,26,1
5,0,52,1
2,0,7,0
13,1,101,0
4,0,5,1
15,1,230,0
11,1,785,1
11,1,140,0
14,1,142,1
2,0,29,0
10,1,64,0
15,1,214,1
4,0,57,0
12,1,275,1
10,1,183,1
2,0,22,1
10,1,221,0
7,0,21,1
3,0,23,0
3,0,2,0
5,0,2,0
9,0,44,0
7,0,25,1
6,0,57,0
3,0,5,1
6,0,32,0
15,1,251,0
1,0,0,0
8,0,62,0
9,0,271,0
6,0,24,1
12,1,256,0
11,1,720,1
5,0,25,1
2,0,31,0
7,0,190,0
5,0,23,1
15,1,119,0
8,0,80,0
2,0,10,0
12,1,355,0
6,0,26,0
3,0,14,0
9,0,28,1
11,1,50,0
3,0,1,0
5,0,1,1
10,1,48,1
7,0,86,0
15,1,243,0
11,1,105,0
3,0,14,1
5,0,21,0
12,1,154,1
13,1,203,0
14,1,62,1
8,0,274,0
11,1,46,1
14,1,92,1
5,0,3,0
7,0,31,0
7,0,29,1
11,1,164,0
11,1,357,0
12,1,94,0
13,1,479,0
9,0,45,0
10,1,66,0
14,1,229,0
5,0,36,1
11,1,479,1
1,0,24,0
11,1,75,0
12,1,97,0
5,0,33,1
9,0,154,0
15,1,279,0
4,0,37,1
11,1,139,0
6,0,226,1
11,1,244,1
10,1,80,0
6,0,34,1
2,0,27,0
5,0,14,0
3,0,7,0
7,0,12,1
4,0,33,0
14,1,81,0
13,1,114,0
13,1,118,1
5,0,37,1
3,0,1,0
5,0,45,0
5,0,3,0
10,1,96,1
9,0,17,0
5,0,1,0
4,0,5,1
8,0,205,1
3,0,1,0
6,0,49,0
11,1,241,0
14,1,218,0
6,0,57,1
3,0,1,0
6,0,106,0
2,0,46,0
9,0,67,1
4,0,1,0
5,0,2,0
5,0,9,1
15,1,123,1
10,1,235,0
11,1,74,0
9,0,83,0
10,1,219,0
12,1,131,0
12,1,729,1
7,0,16,0
6,0,48,0
6,0,6,0
1,0,0,0
15,1,184,0
11,1,161,0
9,0,56,0
10,1,62,0
5,0,12,0
9,0,30,0
6,0,46,0
9,0,50,1
5,0,12,0
12,1,94,0
2,0,52,0
3,0,1,1
9,0,241,0
2,0,14,0
6,0,27,0
12,1,85,1
