"predictedValue","predictLabel","sloc","actualBugLabel"
4,0,92,0
7,0,143,0
1,0,55,0
17,1,1894,1
4,0,78,0
10,1,52,1
4,0,64,0
4,0,10,0
9,0,621,0
7,0,60,0
2,0,18,0
5,0,15,0
13,1,133,0
4,0,62,0
10,1,345,0
4,0,5,0
15,1,282,0
12,1,546,0
5,0,9,0
17,1,663,0
14,1,839,0
8,0,815,1
8,0,114,0
6,0,104,0
11,1,732,0
16,1,356,0
9,0,365,0
14,1,143,0
8,0,460,0
12,1,119,0
4,0,5,0
15,1,241,0
6,0,13,0
7,0,30,0
16,1,261,0
13,1,736,0
15,1,904,1
3,0,24,0
11,1,51,0
7,0,22,0
11,1,198,0
12,1,183,0
6,0,11,0
15,1,149,0
12,1,288,0
7,0,58,0
13,1,1852,0
7,0,189,0
17,1,272,1
5,0,499,0
4,0,4,0
15,1,1279,1
9,0,143,1
5,0,14,0
10,1,1450,0
15,1,3247,1
13,1,2953,0
11,1,458,1
7,0,198,1
10,1,378,1
14,1,562,1
15,1,465,0
10,1,295,1
8,0,419,0
5,0,15,0
2,0,28,0
13,1,253,0
6,0,240,0
2,0,7,0
11,1,126,0
12,1,140,0
11,1,804,1
11,1,7,0
9,0,360,0
4,0,47,0
11,1,75,0
12,1,1997,1
7,0,292,0
2,0,12,0
18,1,990,0
7,0,39,0
6,0,37,0
6,0,157,0
4,0,69,0
7,0,39,0
7,0,39,0
14,1,97,0
18,1,492,1
11,1,505,1
7,0,81,0
9,0,375,1
7,0,91,1
3,0,57,0
3,0,17,0
5,0,11,0
5,0,80,0
3,0,1,0
8,0,158,0
4,0,47,0
14,1,543,1
12,1,357,0
7,0,146,1
8,0,286,0
10,1,62,0
6,0,79,0
13,1,253,0
7,0,41,0
2,0,1,0
10,1,101,0
9,0,305,0
15,1,496,0
8,0,105,0
8,0,37,0
3,0,47,0
17,1,388,0
6,0,10,0
5,0,157,0
10,1,432,0
15,1,2190,0
9,0,2261,0
3,0,0,0
15,1,2010,0
14,1,163,0
12,1,186,0
14,1,1073,1
2,0,1,0
14,1,782,0
8,0,1490,1
5,0,39,0
14,1,1119,0
2,0,2,0
4,0,48,0
5,0,25,0
7,0,13,0
8,0,31,0
12,1,118,0
5,0,9,0
7,0,42,0
6,0,23,0
9,0,1326,1
10,1,114,0
8,0,121,0
12,1,282,0
15,1,380,0
12,1,572,1
7,0,69,0
3,0,1,0
18,1,383,1
2,0,20,0
9,0,92,0
7,0,49,0
5,0,595,0
6,0,116,0
14,1,494,0
3,0,64,0
11,1,442,0
6,0,52,0
12,1,875,0
15,1,168,0
15,1,362,0
8,0,205,1
14,1,113,0
13,1,1193,1
8,0,256,1
11,1,2306,0
3,0,66,0
8,0,180,0
10,1,755,0
13,1,152,0
15,1,237,0
16,1,214,1
3,0,111,0
10,1,81,0
2,0,82,0
12,1,169,0
16,1,392,0
3,0,67,0
17,1,1136,0
8,0,329,1
10,1,44,0
10,1,59,0
8,0,84,0
12,1,174,0
13,1,289,0
5,0,104,0
14,1,369,0
7,0,469,0
7,0,648,0
3,0,1,0
5,0,30,0
4,0,29,0
12,1,2159,1
3,0,2,0
2,0,32,0
15,1,942,0
14,1,504,0
5,0,42,0
6,0,16,0
11,1,483,0
11,1,3479,1
2,0,3,0
13,1,1706,1
6,0,245,0
5,0,85,0
10,1,437,0
11,1,162,0
7,0,118,0
5,0,19,0
7,0,108,0
16,1,900,1
14,1,153,0
4,0,13,0
3,0,22,0
15,1,3260,1
7,0,168,0
2,0,30,0
4,0,119,0
9,0,204,0
14,1,238,0
9,0,107,0
8,0,139,0
12,1,314,0
11,1,125,0
15,1,200,1
14,1,191,0
7,0,35,0
4,0,76,0
6,0,6,0
3,0,3,1
5,0,20,0
9,0,30,0
9,0,3198,0
9,0,555,1
12,1,460,0
9,0,161,0
10,1,283,1
11,1,260,0
14,1,452,0
10,1,148,0
12,1,87,0
5,0,124,0
4,0,6,0
10,1,65,1
9,0,105,0
14,1,307,1
4,0,12,1
4,0,23,0
13,1,393,0
14,1,450,1
4,0,25,0
5,0,599,0
5,0,595,0
7,0,36,0
13,1,332,0
11,1,1676,1
6,0,34,0
15,1,1046,1
4,0,23,0
9,0,2042,1
4,0,25,0
16,1,163,0
13,1,177,0
2,0,0,0
7,0,145,0
8,0,107,0
13,1,265,0
2,0,1,0
6,0,242,0
4,0,18,0
12,1,293,1
10,1,100,0
5,0,583,0
6,0,106,0
14,1,280,0
16,1,164,0
12,1,213,0
14,1,233,0
10,1,933,0
4,0,4,0
3,0,1,0
8,0,327,1
3,0,58,0
3,0,3,0
5,0,314,0
17,1,146,0
16,1,352,0
4,0,13,0
11,1,683,0
0,0,34,0
13,1,371,1
10,1,108,0
17,1,279,0
5,0,23,0
4,0,40,0
13,1,245,0
5,0,7,0
14,1,289,0
12,1,827,0
4,0,13,0
3,0,10,0
14,1,137,1
7,0,44,0
6,0,369,0
8,0,26,0
11,1,79,0
5,0,499,0
13,1,3012,0
7,0,70,0
5,0,10,0
10,1,151,0
11,1,453,0
4,0,133,0
6,0,57,0
10,1,94,0
9,0,395,1
12,1,62,1
6,0,22,0
11,1,80,0
12,1,156,0
12,1,245,0
7,0,73,0
6,0,30,0
14,1,586,1
10,1,369,1
15,1,1628,1
12,1,1853,0
15,1,836,0
2,0,14,0
4,0,11,0
4,0,16,0
4,0,4,0
16,1,244,0
14,1,319,0
14,1,1340,1
2,0,41,0
3,0,10,0
14,1,353,1
3,0,24,0
8,0,38,0
13,1,137,0
7,0,115,0
10,1,82,0
6,0,12,0
14,1,212,0
4,0,68,1
8,0,50,0
6,0,5,0
13,1,824,0
9,0,87,0
14,1,299,1
2,0,44,0
6,0,25,0
2,0,1,0
6,0,21,0
15,1,2509,1
4,0,9,0
17,1,1066,0
5,0,100,0
4,0,44,0
2,0,22,0
14,1,697,1
11,1,860,0
2,0,1,0
4,0,5,0
9,0,85,0
5,0,5,0
16,1,658,1
8,0,292,1
15,1,253,0
13,1,268,0
4,0,4,0
2,0,9,0
17,1,414,0
2,0,1,0
9,0,84,0
8,0,106,0
6,0,4,0
15,1,451,1
