sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1,1,1,1,1,0,1,1,2,0,0,0,1,0,1,1,0
212,4,3,11,29,2,0,3,0.666666667,1,0,0.666666667,0.666666667,51.25,15,4,0
153,5,1,7,18,0,1,3,0.5,1,2,0,0.5,28.8,4,1.6,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
218,4,3,9,29,2,0,3,0.666666667,1,0,0.666666667,0.666666667,52.75,16,4.25,0
46,5,1,12,10,0,3,4,0.583333333,1,2,0,0.25,7.6,1,0.6,0
250,11,1,16,45,11,3,10,0.616666667,1,3,0,0.316666667,21.18181818,14,2.3636,0
3,3,1,4,3,3,2,3,2,0,0,0,0.666666667,0,1,1,0
36,2,1,6,7,0,1,2,0,1,1,0,0.625,16,1,0.5,0
56,3,2,10,16,3,0,3,2,0,0,0.75,0.555555556,17.66666667,4,1.6667,0
145,3,3,11,27,3,0,3,2,0,0,0.777777778,0.555555556,47.33333333,10,3.6667,0
20,3,1,2,4,0,2,3,0,1,0,0,1,5.333333333,1,0.6667,0
31,4,3,5,9,4,0,3,0.666666667,1,0,0.818181818,0.666666667,6.5,1,0.5,0
59,4,1,24,17,0,15,2,0.333333333,1,0,0,0.333333333,13.5,1,0.5,0
122,5,1,11,28,8,1,3,0.25,1,0,0,0.3125,23.2,6,1.8,0
148,10,1,8,20,9,7,10,0.666666667,1,0,0,0.475,13.5,2,1.2,0
2,2,1,8,2,1,6,2,2,0,0,0,0.666666667,0,1,1,0
35,4,3,9,13,6,0,4,2,0,0,0.8,0.583333333,7.75,1,0.75,0
6,6,1,13,6,15,12,6,2,0,0,0,0.458333333,0,1,1,0
159,5,3,12,19,6,4,4,0.75,1,0,0.571428571,0.75,30.6,9,3.2,0
154,6,1,6,22,0,4,5,0,1,0,0,0.5,24.5,7,3,0
384,5,2,9,42,4,0,3,0.803571429,1,0,0.5,0.5,73,28,6.8,0
334,7,1,9,51,5,1,4,0.708333333,0.75,0,0,0.416666667,46.14285714,23,3.8571,0
46,10,1,7,11,35,4,10,0.851851852,0.666666667,1,0,0.266666667,3.3,1,0.9,0
10,2,2,2,4,1,1,2,2,0,0,0.923076923,0.75,4,1,0.5,0
232,6,1,10,21,3,2,5,1,1,0,0,0.6,37,10,4.5,0
307,15,2,14,53,61,3,11,0.8,1,2,0.277777778,0.333333333,19.13333333,18,2.6,0
845,27,3,11,90,349,1,26,1.030769231,1,0,0.619047619,0.164835165,29.74074074,11,1.6296,0
41,3,2,7,13,3,0,3,2,0,0,0.75,0.555555556,12.66666667,3,1.3333,0
45,3,3,8,14,3,0,3,2,0,0,0.777777778,0.555555556,14,3,1.3333,0
30,4,3,5,9,4,0,3,0.666666667,1,0,0.666666667,0.666666667,6.25,1,0.5,0
218,4,2,8,25,2,0,3,0.666666667,1,0,0.6,0.666666667,51.5,14,3.75,0
9,2,3,8,4,1,6,2,2,0,0,0.956521739,0.75,3.5,1,0.5,0
456,4,2,10,31,6,0,3,2,0,0,0.666666667,0.4,113,18,5.75,0
191,4,2,11,29,2,0,3,0.666666667,1,0,0.6,0.666666667,46.25,14,3.75,0
225,3,2,11,31,3,0,3,2,0,0,0.75,0.555555556,74,13,4.6667,0
2,2,1,5,2,1,3,2,2,0,0,0,0.75,0,1,1,0
117,12,2,15,28,54,1,12,0.590909091,1,1,0.476190476,0.21875,8.583333333,1,0.9167,0
56,6,1,7,12,1,6,6,0.666666667,0,0,0,0.555555556,7.833333333,1,0.8333,0
70,9,1,10,12,26,8,8,0.928571429,0.428571429,1,0,0.375,6,1,0.7778,0
8,8,1,4,8,28,4,8,2,0,0,0,1,0,1,1,0
27,4,2,4,8,4,0,3,0.666666667,1,0,0.6,0.666666667,5.5,1,0.5,0
329,17,2,17,62,88,2,16,0.888888889,0.888888889,0,0.117647059,0.205357143,17.82352941,12,1.5882,0
132,4,1,13,21,4,4,3,0.666666667,1,0,0,0.4,31.75,6,2.75,0
161,4,2,14,30,2,0,3,0.666666667,1,0,0.6,0.666666667,38,8,2.25,0
1,1,1,5,1,0,3,1,2,0,0,0,1,0,1,1,0
45,3,3,8,14,3,0,3,2,0,0,0.777777778,0.555555556,14,3,1.3333,0
598,4,1,19,69,2,1,2,0.583333333,1,0,0,0.333333333,147.5,40,10.25,0
220,7,1,20,32,9,17,5,0.5,1,0,0,0.333333333,30.14285714,7,2.5714,0
106,6,2,10,20,0,4,4,0.533333333,1,1,0.555555556,0.4,16.16666667,2,0.8333,0
207,5,2,7,33,2,1,2,0.55,1,0,0.5,0.625,39.4,5,1.6,0
43,3,3,2,7,1,1,3,2,0,0,0.882352941,0.777777778,13.33333333,2,1.3333,0
336,11,1,11,38,0,2,7,0.56,1,1,0,0.28,29.09090909,3,1.3636,0
38,2,2,10,8,1,1,1,2,0,0,0.857142857,0.75,18,3,1.5,0
154,5,1,26,18,10,19,0,1,1,0,0,0.45,26.8,5,1.4,0
159,14,1,15,26,29,8,14,0.769230769,1,2,0,0.3,9.928571429,9,1.5,0
200,18,1,2,28,87,1,18,0.852941176,1,0,0,0.361111111,9.666666667,1,0.9444,0
31,4,3,5,9,4,0,3,0.666666667,1,0,0.818181818,0.666666667,6.5,1,0.5,0
46,3,3,7,15,3,0,3,2,0,0,0.777777778,0.555555556,14.33333333,3,1.3333,0
113,3,1,9,13,0,1,3,0,1,1,0,0.533333333,35.66666667,1,0.3333,0
94,3,2,12,24,3,0,3,2,0,0,0.75,0.555555556,30.33333333,8,3,0
227,7,1,10,37,13,1,5,0.75,1,0,0,0.375,31.14285714,20,3.4286,0
110,3,2,10,21,3,0,3,2,0,0,0.75,0.555555556,35.66666667,9,3.3333,0
20,2,2,6,9,1,0,2,2,0,0,0.875,0.75,9,1,0.5,0
63,2,2,11,14,1,1,1,2,0,0,0.857142857,0.75,30.5,4,2,0
220,5,2,11,38,8,1,1,0.75,1,1,0.75,0.4375,42.8,12,2.8,0
21,2,1,6,6,1,2,1,2,0,0,0,0.5,9.5,2,1,0
113,7,1,1,8,0,1,7,0.722222222,1,0,0,0.428571429,14.28571429,7,1.7143,0
143,5,1,12,19,10,3,4,1,1,0,0,0.583333333,27.4,1,0.6,0
2,2,1,11,2,1,10,2,2,0,0,0,0.75,0,1,1,0
4,4,1,7,4,6,6,4,2,0,0,0,0.7,0,1,1,0
4,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
17,3,1,2,4,0,1,3,0,1,0,0,0.666666667,4.333333333,1,0.6667,0
1,1,1,1,1,0,1,1,2,0,0,0,1,0,1,1,0
101,4,1,11,23,2,1,2,0.583333333,1,0,0,0.333333333,23.25,4,1.25,0
30,4,1,7,7,4,1,2,0.666666667,1,1,0,0.5,6.25,2,0.75,0
181,8,1,34,36,22,18,0,0.771428571,1,0,0,0.346938776,21,5,1.75,0
128,3,2,13,27,3,0,3,2,0,0,0.75,0.555555556,41.66666667,8,3,0
3,3,1,11,3,3,10,3,2,0,0,0,0.666666667,0,1,1,0
40,2,2,12,14,1,7,1,2,0,0,0.857142857,0.666666667,19,3,1.5,0
90,3,1,13,18,1,2,2,0.5,1,0,0,0.5,28,7,2.3333,0
145,4,1,12,25,2,2,2,0.5,1,0,0,0.333333333,34.75,12,3.5,0
1,1,1,1,1,0,1,1,2,0,0,0,1,0,1,1,0
75,9,1,2,12,22,1,9,0.8125,1,2,0,0.288888889,6.888888889,4,1.2222,0
126,14,1,3,15,0,3,14,0.723076923,0.6,0,0,0.446428571,7.642857143,4,1.4286,0
2,2,1,4,2,1,2,2,2,0,0,0,0.75,0,1,1,0
174,4,2,10,22,4,0,3,0.666666667,1,0,0.6,0.666666667,42,15,4,0
1,1,1,4,1,0,2,1,2,0,0,0,1,0,1,1,0
30,4,3,5,9,4,0,3,0.666666667,1,0,0.666666667,0.666666667,6.25,1,0.5,0
52,52,1,78,52,1326,72,52,2,0,0,0,0.126602564,0,1,1,0
33,3,3,5,12,3,1,3,2,0,0,0.777777778,0.555555556,10,2,1,0
132,5,1,12,31,0,0,2,1,0.25,0,0,0.5,24.6,1,0.6,0
188,4,3,12,24,4,4,4,2,0,0,0.7,0.5,46,10,4.25,0
22,22,1,2,22,231,2,22,2,0,0,0,0.204545455,0,1,1,0
158,3,1,11,26,1,2,2,0.5,1,0,0,0.5,51.33333333,11,3.6667,0
76,6,1,5,17,5,2,3,0.7,0.75,1,0,0.3,11,2,0.8333,0
202,6,1,11,22,3,2,5,0.4,1,0,0,0.6,32.33333333,8,3.3333,0
1,1,1,1,1,0,1,1,2,0,0,0,1,0,1,1,0
163,6,1,7,28,5,1,2,0.55,0.25,0,0,0.3,25.5,4,1.3333,0
51,4,2,4,13,4,1,1,0.666666667,1,1,0.818181818,0.444444444,11.5,3,1,0
435,5,2,10,35,6,0,3,1.027777778,1,0,0.5,0.5,84.2,30,7.4,0
260,4,2,10,28,2,0,3,0.666666667,1,0,0.6,0.666666667,62.75,19,5,0
66,4,2,7,19,2,0,3,0.666666667,1,0,0.6,0.666666667,14.75,3,1,0
566,11,1,23,65,49,11,3,0.4,1,0,0,0.2625,50.36363636,35,4.9091,0
461,23,2,22,74,175,4,19,0.881818182,1,3,0.192307692,0.25974026,18.60869565,23,2.5217,0
126,4,1,13,22,2,1,2,0.583333333,1,0,0,0.333333333,29.5,6,1.75,0
82,3,3,13,17,1,1,2,2,0,0,0.818181818,0.555555556,26.33333333,3,1.6667,0
101,3,2,12,16,3,1,1,2,0,0,0.75,0.5,32.66666667,7,2.6667,0
30,4,3,5,9,4,0,3,0.666666667,1,0,0.666666667,0.666666667,6.25,1,0.5,0
46,2,2,14,15,1,7,1,2,0,0,0.75,0.5,22,3,1.5,0
10,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
46,2,2,8,14,1,0,2,2,0,0,0.875,0.75,22,1,0.5,0
50,3,2,9,15,3,0,3,2,0,0,0.75,0.555555556,15.66666667,4,1.6667,0
88,3,2,8,19,3,0,3,2,0,0,0.75,0.555555556,28.33333333,8,3,0
6,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
26,3,1,8,11,1,2,2,0.5,1,0,0,0.5,7.333333333,1,0.3333,0
382,13,1,14,45,10,2,8,0.583333333,1,1,0,0.19047619,28,4,1.4615,0
167,4,2,13,27,2,0,3,0.666666667,1,0,0.6,0.666666667,40,5,1.5,0
222,4,2,13,29,2,0,3,0.696969697,1,0,0.6,0.666666667,51.75,12,3.25,0
57,2,1,1,13,0,1,2,0,0,0,0,0.625,26,1,0.5,0
156,4,2,14,29,6,0,3,1,1,0,0.75,0.555555556,37.75,10,2.75,0
143,3,1,12,29,1,1,2,0.5,1,0,0,0.5,46.33333333,12,4,0
77,5,1,23,23,8,14,2,0.5,1,0,0,0.4375,14.2,2,1,0
1,1,1,2,1,0,2,1,2,0,0,0,1,0,1,1,0
49,4,2,6,11,2,0,3,0.666666667,1,0,0.6,0.666666667,10.75,3,1,0
4,4,1,9,4,6,6,4,2,0,0,0,0.6875,0,1,1,0
326,15,2,15,42,27,6,12,0.726190476,0.833333333,1,0.277777778,0.4,20.33333333,7,2.4667,0
288,5,1,7,26,0,5,5,0.25,1,0,0,0.6,56.2,9,4.2,0
4,4,1,78,4,6,78,4,2,0,0,0,0.5,0,1,1,0
146,6,1,14,22,15,5,5,2,0,0,0,0.5,23.33333333,4,2.3333,0
7,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
114,7,1,9,22,5,0,7,0.7,1,1,0,0.392857143,14.57142857,5,1.4286,0
107,3,2,10,21,3,0,3,2,0,0,0.75,0.555555556,34.66666667,11,4,0
43,4,2,4,10,4,1,1,0.666666667,1,1,0.818181818,0.444444444,9.5,2,0.75,0
60,6,1,3,15,0,1,6,0.5,1,1,0,0.458333333,8.666666667,1,0.6667,0
