sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
109,2,2,9,14,1,1,0,2,0,0,0.909090909,0.583333333,53.5,6,3,1
845,12,1,9,18,18,9,6,0.892561983,0.090909091,0,0,0.418181818,68.5,22,7.75,1
596,22,1,8,49,41,6,9,0.843537415,0.857142857,1,0,0.227272727,25.77272727,11,2.4545,1
200,15,4,10,27,57,7,14,0.821428571,0.875,3,0.858695652,0.383333333,11.8,2,1.5333,1
88,6,3,9,21,15,7,6,1.2,0,0,0.915254237,0.333333333,13.5,2,1.1667,1
271,3,3,13,21,1,3,0,2,0,0,0.882352941,0.611111111,89.33333333,13,7.6667,1
612,6,2,18,33,11,2,1,2,0,0,0.666666667,0.35,101,34,9.8333,1
3177,50,1,15,106,711,2,3,0.84981685,0.076923077,0,0,0.194285714,61.76,55,2.48,1
328,14,4,16,48,35,4,14,2,0,0,0.868421053,0.2,22.42857143,1,0.7143,1
190,10,2,5,32,21,1,7,0.916666667,0.625,3,0.608695652,0.266666667,17.2,2,1,1
133,14,4,4,19,79,3,14,0.945054945,0.857142857,0,0.858695652,0.392857143,8,2,1.7143,1
2031,42,1,3,67,375,2,29,0.780487805,1,0,0,0.226480836,47.07142857,33,3.1429,1
16,1,1,4,2,0,3,1,2,0,1,0,1,12,0,0,1
18,15,1,16,16,105,13,15,2,0,0,0,0.32,0.2,1,0.9333,1
76,5,1,12,6,0,11,5,1.025,0.2,1,0,0.6,12.2,2,1,1
1255,14,1,14,53,39,1,7,0.807692308,1,5,0,0.351648352,87.35714286,18,4.2143,1
2101,49,1,16,88,866,15,2,0.996975806,0.35483871,20,0,0.1875,40.6122449,27,2.551,1
268,15,1,18,22,21,16,14,0.966165414,0.263157895,3,0,0.211111111,15.6,3,1.5333,1
34,5,1,8,8,0,4,5,0.5,1,2,0,0.4,5.4,1,0.8,1
617,20,3,31,61,174,4,8,0.953007519,1,10,0.619047619,0.2,28.45,4,0.95,1
350,10,1,16,17,0,16,5,0.807407407,0.066666667,0,0,0.55,32.5,8,3.7,1
118,4,4,6,20,0,1,1,0.666666667,0.5,0,0.962025316,0.5,28,6,2,1
814,32,1,16,80,0,2,29,0.850806452,1,6,0,0.184750733,23.9375,1,0.9063,1
89,4,2,2,16,0,0,4,0.333333333,1,0,0.884615385,0.583333333,21,1,0.75,1
157,6,1,6,19,13,4,5,0.8,0,1,0,0.533333333,25,20,4.5,1
804,39,2,10,72,277,1,2,1,1,0,0.571428571,0.184210526,19.46153846,12,1.5641,1
334,6,1,7,12,0,1,6,0.685714286,1,1,0,0.388888889,53.5,10,4.1667,1
5,5,1,1,5,10,1,5,2,0,0,0,1,0,1,1,1
6643,53,1,32,143,1146,13,20,0.906177156,0.090909091,6,0,0.192307692,123.7169811,147,13.3585,1
20,1,1,4,2,0,4,1,2,0,0,0,1,15,0,0,1
1273,13,2,1,25,54,1,10,0.791666667,0.833333333,0,0.476190476,0.353846154,96.46153846,1,0.8462,1
1240,18,2,7,82,119,2,11,0.529411765,0.5,0,0.823529412,0.20855615,67.77777778,2,0.7778,1
29,4,4,7,8,6,2,4,2,0,0,1,0.5,6.25,0,0,1
2128,18,2,6,35,0,6,1,0.680672269,0.142857143,1,0.734375,0.361111111,116.8333333,17,8,1
1,1,1,3,1,0,2,1,2,0,0,0,1,0,1,1,1
171,4,1,21,21,0,15,1,0.757575758,1,4,0,0.4375,39,2,1,1
332,10,1,8,18,0,6,10,0.462962963,1,0,0,0.3,31.6,6,1.7,1
56,5,1,4,8,4,4,5,0.5,0,0,0,0.55,9.6,2,0.8,1
7,4,1,3,4,6,2,4,1.333333333,0,0,0,1,0,1,1,1
598,48,1,12,63,912,10,48,0.907054871,1,1,0,0.220238095,11.0625,12,1.625,1
190,12,1,21,20,42,21,10,0.939393939,0.666666667,2,0,0.214285714,14.08333333,7,1.75,1
450,6,2,13,23,13,2,0,2,0,0,0.666666667,0.481481481,74,18,5.3333,1
64,10,4,3,20,43,2,9,1,0.5,0,0.897727273,0.325,5.2,2,1,1
471,36,4,6,58,630,1,35,1,1,2,0.728682171,0.214285714,12.02777778,7,2,1
1,1,1,3,1,0,1,1,2,0,0,0,1,0,1,1,1
107,9,2,5,19,0,2,4,0.375,1,1,0.533333333,0.416666667,10.66666667,2,1.2222,1
138,4,2,12,16,4,3,0,2,0,0,0.769230769,0.571428571,33.5,4,2,1
284,20,4,6,42,190,2,19,1,0,1,0.831858407,0.275,13.15,4,2,1
4,4,1,5,4,6,1,4,2,0,0,0,0.4375,0,1,1,1
113,7,1,8,16,0,0,7,0.638888889,0.666666667,2,0,0.357142857,14.28571429,3,1.2857,1
209,3,2,9,21,1,2,0,2,0,0,0.833333333,0.611111111,68.66666667,7,4,1
257,14,1,60,36,61,51,13,0.934911243,0.769230769,3,0,0.238461538,16.42857143,1,0.8571,1
403,17,2,3,34,0,1,16,0.4625,1,0,0.515151515,0.183006536,22.41176471,8,2.2353,1
108,8,1,3,20,22,1,6,0.928571429,0.5,0,0,0.285714286,12.25,1,0.75,1
183,3,1,3,9,1,1,1,1.166666667,0.333333333,1,0,0.5,59,4,1.3333,1
3198,23,1,16,26,181,16,22,0.97979798,0,0,0,0.25,137.6521739,17,3.913,1
80,7,2,4,12,15,3,7,0.916666667,0.75,0,0.88,0.523809524,9.857142857,3,1.8571,1
249,23,3,55,42,253,53,17,2,0,0,0.765957447,0.456521739,9.826086957,4,1.6087,1
102,18,4,3,25,153,0,18,0.941176471,1,1,0.846846847,0.481481481,4.611111111,2,1,1
390,18,1,6,28,25,5,18,0.647058824,1,1,0,0.179012346,20.22222222,1,0.9444,1
3,3,1,6,3,3,3,3,2,0,0,0,0.666666667,0,1,1,1
93,4,3,5,16,0,1,1,0.666666667,0.5,0,0.946428571,0.5,21.75,1,0.75,1
259,31,4,3,46,465,1,31,2,0,0,0.758064516,0.309677419,7.35483871,6,1.3871,1
6,6,1,5,6,15,3,6,2,0,0,0,0.375,0,1,1,1
713,19,1,1,46,149,1,11,0.984126984,0.761904762,0,0,0.233333333,35.42105263,15,2.7895,1
172,14,4,5,29,91,2,12,1,1,1,0.878504673,0.357142857,11.21428571,4,1.7857,1
46,6,3,4,10,9,3,6,0.9,0.5,0,0.915254237,0.5,6.333333333,2,1.3333,1
120,21,4,2,25,210,0,21,2,0,0,0.824561404,0.523809524,4.714285714,1,0.9524,1
1134,8,1,9,49,2,1,2,0.766917293,1,5,0,0.514285714,138.375,25,9.5,1
110,9,1,7,28,16,2,7,0.375,1,1,0,0.377777778,11.11111111,1,0.7778,1
588,23,1,1,32,115,1,15,0.618181818,0.2,3,0,0.32173913,24.34782609,10,3.6522,1
183,23,4,5,41,253,0,23,0.954545455,1,1,0.810344828,0.246376812,6.913043478,3,1.2174,1
143,9,2,5,22,0,2,4,0.375,1,1,0.533333333,0.416666667,14.66666667,2,1.2222,1
47,5,1,5,6,10,1,5,1.25,1,0,0,0.5,8.2,2,1.2,1
118,9,2,4,18,0,2,3,0.625,1,0,0.5,0.388888889,11.77777778,2,1.3333,1
291,14,3,7,35,17,3,11,0.717948718,0.666666667,1,0.806451613,0.480769231,19.57142857,3,1.3571,1
18,1,1,3,2,0,2,0,2,0,3,0,1,12,0,0,1
96,17,4,2,23,136,0,17,2,0,0,0.854545455,0.397058824,4.647058824,1,0.9412,1
32,4,4,3,8,6,0,4,1,1,1,0.969072165,0.583333333,6.75,2,1,1
2,2,1,6,2,1,4,2,2,0,0,0,0.625,0,1,1,1
6,4,1,11,4,6,8,4,1.333333333,0,0,0,0.5625,0,1,1,1
200,35,4,3,43,595,0,35,2,0,0,0.734375,0.308571429,4.714285714,1,0.9714,1
235,10,1,46,16,15,46,10,0.055555556,0,0,0,0.375,22.1,8,2.1,1
29,4,3,5,8,6,0,4,2,0,0,1,0.5,6.25,0,0,1
30,5,4,2,11,10,0,5,2,0,0,0.959183673,0.45,5,1,0.8,1
28,5,4,2,8,10,0,5,2,0,0,0.959183673,0.6,4.6,1,0.8,1
28,5,4,3,8,10,0,5,2,0,0,0.953488372,0.6,4.6,1,0.8,1
19,3,4,2,7,3,1,3,2,0,0,0.979166667,0.666666667,5.333333333,1,0.6667,1
59,5,3,5,13,0,1,1,0.75,0.5,0,0.921568627,0.466666667,10.4,1,0.8,1
28,5,4,3,8,10,0,5,2,0,0,0.953488372,0.6,4.6,1,0.8,1
72,13,4,3,16,78,0,13,2,0,0,0.872340426,0.538461538,4.538461538,1,0.9231,1
332,11,1,5,37,0,0,11,0.716666667,1,3,0,0.318181818,28.63636364,1,0.9091,1
28,5,4,3,8,10,0,5,2,0,0,0.953488372,0.6,4.6,1,0.8,1
103,13,4,2,21,78,0,13,2,0,0,0.886792453,0.403846154,6.923076923,3,1.2308,1
19,3,4,2,7,3,0,3,2,0,0,0.979166667,0.666666667,5.333333333,1,0.6667,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
107,19,4,3,24,171,0,19,2,0,0,0.82,0.394736842,4.631578947,1,0.9474,1
171,27,4,2,35,351,0,27,2,0,0,0.783333333,0.37962963,5.333333333,3,1.1111,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.5,4.666666667,1,0.6667,1
105,19,4,2,24,171,0,19,2,0,0,0.839285714,0.394736842,4.526315789,1,0.9474,1
195,15,4,3,38,105,1,15,2,0,0,0.87037037,0.32,12,6,1.7333,1
28,5,4,3,8,10,0,5,2,0,0,0.953488372,0.6,4.6,1,0.8,1
52,9,4,2,13,36,0,9,2,0,0,0.921568627,0.555555556,4.777777778,1,0.8889,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
366,9,1,9,22,18,7,3,1.028846154,0.153846154,1,0,0.317460317,38.22222222,17,4.6667,1
50,3,3,4,10,0,1,1,0.75,0.5,0,0.961538462,0.555555556,15,1,0.6667,1
19,3,4,2,7,3,0,3,2,0,0,0.979166667,0.666666667,5.333333333,1,0.6667,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
61,11,4,3,14,55,0,11,2,0,0,0.891304348,0.545454545,4.545454545,1,0.9091,1
151,27,4,2,33,351,0,27,2,0,0,0.783333333,0.388888889,4.592592593,1,0.963,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
83,15,4,3,18,105,0,15,2,0,0,0.854166667,0.533333333,4.533333333,1,0.9333,1
127,23,4,2,26,253,0,23,2,0,0,0.810344828,0.52173913,4.52173913,1,0.9565,1
17,3,4,2,6,3,1,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
279,7,1,45,12,1,44,7,0.75,1,1,0,0.571428571,38.57142857,5,3.4286,1
77,9,1,12,11,20,11,6,0.825,1,3,0,0.518518519,7,2,1.1111,1
380,13,1,1,24,8,1,9,0.6875,1,4,0,0.307692308,27.61538462,11,4.2308,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
154,6,2,4,14,0,2,2,0.2,1,2,0.615384615,0.416666667,24.33333333,7,2.8333,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
42,3,1,1,7,1,1,0,0.5,0,0,0,0.5,11.66666667,2,0.6667,1
530,27,1,5,32,0,2,27,0.461538462,1,1,0,0.42962963,18.51851852,8,2.4074,1
20,18,1,13,18,153,10,18,1.058823529,0,0,0,0.342592593,0,1,1,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
5,4,1,9,4,6,9,4,1.333333333,0,0,0,0.5,0,1,1,1
43,7,4,2,11,21,0,7,2,0,0,0.94,0.571428571,5.142857143,1,0.8571,1
9,2,4,10,4,1,10,2,2,0,0,1,0.75,3.5,0,0,1
81,2,3,11,11,1,2,1,2,0,0,0.916666667,0.571428571,39.5,3,1.5,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
500,2,1,26,5,1,25,1,1.556179775,0,1,0,1,160,0,0,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
9,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,1
28,5,4,3,8,10,0,5,2,0,0,0.953488372,0.6,4.6,1,0.8,1
287,17,2,5,37,128,1,11,2,0,0,0.777777778,0.217647059,15.88235294,3,1.1176,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
951,39,1,18,85,741,15,38,2,0,0,0,0.185897436,23.38461538,7,3.2308,1
72,13,4,2,16,78,1,13,2,0,0,0.886792453,0.538461538,4.538461538,1,0.9231,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
20,3,4,2,8,3,0,3,2,0,0,0.979166667,0.5,5.666666667,1,0.6667,1
86,9,1,10,16,0,9,9,0.5,1,0,0,0.703703704,8.333333333,2,1.1111,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
8,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,1
61,11,4,3,14,55,0,11,2,0,0,0.891304348,0.545454545,4.545454545,1,0.9091,1
136,6,2,7,20,9,1,3,0,1,0,0.545454545,0.433333333,21.5,5,1.5,1
123,17,4,2,27,136,0,17,2,0,0,0.854545455,0.317647059,6.235294118,3,1.1765,1
118,21,4,3,28,210,0,21,2,0,0,0.803921569,0.314285714,4.619047619,1,0.9524,1
52,5,4,2,10,10,0,5,2,0,0,0.959183673,0.6,9.4,3,1.6,1
155,2,3,11,14,1,1,1,2,0,0,0.916666667,0.571428571,76.5,8,4,1
94,5,2,1,14,4,0,4,0.25,1,0,0.764705882,0.533333333,17.6,1,0.8,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.5,4.666666667,1,0.6667,1
28,5,4,2,8,10,0,5,2,0,0,0.959183673,0.6,4.6,1,0.8,1
17,2,2,6,3,0,4,2,0,1,1,0.916666667,0.666666667,7,1,0.5,1
580,4,3,39,23,4,37,2,0.982905983,0.051282051,0,0.977777778,0.555555556,134.25,1,0.5,1
43,7,4,2,11,21,0,7,2,0,0,0.94,0.571428571,5.142857143,1,0.8571,1
269,2,2,17,20,1,2,1,2,0,0,0.909090909,0.571428571,133.5,16,8,1
1,1,1,14,1,0,14,1,2,0,0,0,1,0,1,1,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
3,3,1,9,3,3,5,3,2,0,0,0,0.666666667,0,1,1,1
127,23,4,3,26,253,0,23,2,0,0,0.788461538,0.52173913,4.52173913,1,0.9565,1
76,5,3,3,10,10,1,5,2,0,0,0.985507246,0.55,14.2,2,0.4,1
73,13,4,3,18,78,0,13,2,0,0,0.872340426,0.403846154,4.615384615,1,0.9231,1
112,10,2,1,19,0,1,10,0.666666667,0.666666667,0,0.555555556,0.34,9.9,1,0.8,1
3,3,1,2,3,3,2,3,2,0,0,0,0.5,0,1,1,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
31,4,2,4,8,4,0,3,0.666666667,0,1,0.666666667,0.444444444,6.5,1,0.5,1
63,29,3,9,30,406,0,29,1.035714286,1,1,0.066666667,0.266009852,1.137931034,1,0.9655,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
161,5,2,7,8,4,5,5,2,0,0,0.727272727,0.466666667,31.2,5,2.2,1
28,5,4,2,8,10,0,5,2,0,0,0.959183673,0.6,4.6,1,0.8,1
58,4,3,4,12,0,1,1,0.666666667,0.5,0,0.952380952,0.5,13,2,1,1
39,7,4,2,12,21,0,7,2,0,0,0.94,0.428571429,4.571428571,1,0.8571,1
9,1,2,6,3,0,1,0,2,1,1,1,1,7,0,0,1
93,11,3,39,20,55,36,7,2,0,0,0.87804878,0.436363636,7.454545455,3,1.2727,1
2,2,1,6,2,1,5,2,2,0,0,0,1,0,1,1,1
123,4,4,5,18,0,1,1,0.666666667,0.5,0,0.955223881,0.5,29.25,9,2.75,1
15,1,1,4,2,0,4,1,2,0,0,0,1,3,0,0,1
72,13,4,3,16,78,0,13,2,0,0,0.872340426,0.538461538,4.538461538,1,0.9231,1
40,3,3,4,8,0,1,1,0.75,0.5,0,0.960784314,0.555555556,11.66666667,1,0.6667,1
84,15,4,3,20,105,0,15,2,0,0,0.854166667,0.4,4.6,1,0.9333,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
16,4,4,2,6,6,1,4,1.333333333,0,0,0.975308642,0.625,2.75,1,0.5,1
126,15,4,2,30,105,0,15,2,0,0,0.87037037,0.4,7.4,3,1.1333,1
60,3,4,2,14,3,1,3,2,0,0,0.979166667,0.666666667,19,3,1.6667,1
39,7,4,3,10,21,0,7,2,0,0,0.931818182,0.571428571,4.571428571,1,0.8571,1
97,12,4,3,22,66,0,12,2,0,0,0.895238095,0.316666667,7.083333333,3,1.25,1
17,3,4,3,6,3,1,3,2,0,0,0.979166667,0.666666667,4.666666667,1,0.6667,1
27,4,4,48,6,0,48,4,0.333333333,1,0,0.944444444,0.666666667,5.5,1,0.25,1
31,5,4,2,10,10,0,5,2,0,0,0.959183673,0.45,5.2,1,0.8,1
29,6,1,7,12,15,2,6,2,0,0,0,1,3.833333333,1,0.8333,1
52,9,4,2,15,36,0,9,2,0,0,0.921568627,0.416666667,4.777777778,1,0.8889,1
50,9,4,3,12,36,0,9,2,0,0,0.911111111,0.555555556,4.555555556,1,0.8889,1
149,23,4,3,32,253,0,23,2,0,0,0.810344828,0.295652174,5.47826087,3,1.1304,1
5,5,1,13,5,10,11,5,2,0,0,0,0.4,0,1,1,1
159,14,1,9,26,21,5,13,0.756410256,1,3,0,0.353846154,9.928571429,3,1.2857,1
17,3,4,2,6,3,0,3,2,0,0,0.979166667,0.5,4.666666667,1,0.6667,1
50,9,4,2,12,36,0,9,2,0,0,0.921568627,0.555555556,4.555555556,1,0.8889,1
229,38,4,3,49,703,0,38,2,0,0,0.717557252,0.294736842,5.026315789,3,1.0789,1
323,21,2,14,46,162,1,15,0.985714286,1,4,0.307692308,0.12585034,13.71428571,2,0.9048,1
142,25,4,3,32,300,0,25,2,0,0,0.773584906,0.312,4.68,1,0.96,1
6,1,4,3,2,0,0,1,2,0,0,1,1,5,0,0,1
115,42,2,13,47,855,3,40,0.951219512,1,0,0.046511628,0.206349206,1.714285714,1,0.9762,1
3,3,1,3,3,3,0,3,2,0,0,0,0.666666667,0,1,1,1
867,17,1,8,54,134,7,5,0.9375,0,1,0,0.2125,49.88235294,19,4.7059,1
61,11,4,3,14,55,0,11,2,0,0,0.891304348,0.545454545,4.545454545,1,0.9091,1
52,5,4,3,10,10,0,5,2,0,0,0.959183673,0.6,9.4,3,1.6,1
28,5,4,2,10,10,0,5,2,0,0,0.959183673,0.45,4.6,1,0.8,1
42,7,4,2,14,21,0,7,2,0,0,0.94,0.342857143,5,1,0.8571,1
568,12,2,9,39,20,2,10,0.626262626,0.888888889,1,0.230769231,0.273809524,45.58333333,2,1,1
517,12,1,10,18,0,10,11,0.054545455,0,0,0,0.416666667,41.66666667,7,3.75,1
68,3,4,6,12,3,2,2,2,0,0,0.985714286,0.428571429,21.66666667,1,0.3333,1
6,6,1,2,6,15,1,6,2,0,0,0,0.75,0,1,1,1
243,9,1,4,15,0,2,8,0.1875,1,1,0,0.422222222,25.77777778,6,2.1111,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
10,10,1,2,10,45,1,10,2,0,0,0,0.5,0,1,1,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
304,6,1,0,36,15,0,0,0.933333333,0.333333333,0,0,0.333333333,49.16666667,1,0.8333,1
574,8,1,1,14,0,1,5,0.142857143,0,0,0,0.520833333,70.375,8,5.625,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
64,8,4,26,12,0,25,8,0.285714286,1,0,0.818181818,0.4375,6.75,1,0.5,1
18,2,2,9,3,1,8,1,1,0,0,1,1,6.5,0,0,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
1,1,1,7,1,0,7,1,2,0,0,0,1,0,1,1,1
13,1,4,5,2,0,5,1,2,0,0,1,1,7,0,0,1
619,9,2,5,30,20,1,7,0.615384615,0.923076923,1,0.3,0.301587302,66.33333333,1,0.7778,1
41,3,1,2,5,1,1,2,1,1,1,0,0.75,12,3,1,1
98,12,1,14,18,50,8,11,0.936363636,0.9,4,0,0.25,6.333333333,1,0.9167,1
4,4,1,2,4,6,1,4,2,0,0,0,0.75,0,1,1,1
217,7,3,11,22,21,5,4,2,0,0,0.84375,0.333333333,30,1,0.7143,1
6,6,1,2,6,15,1,6,2,0,0,0,0.75,0,1,1,1
195,10,1,3,21,19,1,8,0.488888889,1,1,0,0.35,18,4,1.4,1
1,1,1,3,1,0,1,1,2,0,0,0,1,0,1,1,1
0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,1
20,5,3,2,7,10,2,5,2,0,0,0.944444444,0.6,3,1,0.2,1
1970,44,3,18,71,766,9,5,0.98089701,1,0,0.391304348,0.193181818,43.13636364,20,2.5682,1
0,0,1,5,0,0,3,0,2,0,0,0,0,0,0,0,1
16,11,1,5,11,55,2,11,1.1,0,0,0,0.327272727,0,1,1,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
3,3,1,0,3,3,0,3,2,0,0,0,0.666666667,0,1,1,1
102,3,1,0,14,3,0,2,2,0,0,0,0.333333333,33,1,0.6667,1
55,5,2,4,12,0,2,2,0,1,1,0.666666667,0.45,9.8,2,1,1
82,4,3,6,16,0,1,1,0.666666667,0.5,0,0.96,0.5,19,3,1.25,1
13,3,4,3,4,3,2,3,1.5,0,0,0.967741935,0.555555556,3,1,0.6667,1
537,10,2,13,35,0,3,8,0.377777778,1,0,0.611111111,0.3,52.2,4,1.3,1
64,8,4,16,12,0,15,8,0.285714286,1,0,0.818181818,0.4375,6.75,1,0.5,1
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,1
142,4,1,6,6,0,5,4,0.964912281,0,1,0,0.357142857,29.75,3,1.75,1
3757,63,1,28,98,1703,6,27,0.933870968,0.98,10,0,0.095959596,57.84126984,28,3.2222,1
15,10,1,11,10,45,10,10,1.111111111,0,0,0,0.466666667,0,1,1,1
104,6,1,4,19,13,1,5,0,1,0,0,0.625,16.16666667,3,1,1
14,3,1,0,5,1,0,2,0.5,0,0,0,0.5,3.333333333,1,0.3333,1
29,3,1,2,4,1,2,3,0.5,0,0,0,0.666666667,7.666666667,1,0.6667,1
