sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
900,31,3,29,119,277,19,19,0.744444444,1,0,0.552238806,0.207885305,27.83870968,16,2.5806,1
1021,77,4,29,123,2700,14,68,0.977951636,1,6,0.506493506,0.20593692,11.77922078,14,1.7532,1
689,23,1,4,56,107,3,18,0.636363636,1,2,0,0.260869565,28.73913043,7,2.1304,1
356,18,1,14,42,113,7,12,0.890756303,0.857142857,0,0,0.268907563,18.38888889,11,1.7778,1
304,14,4,25,59,67,3,8,0.8,1,5,0.866666667,0.261538462,20.35714286,4,1.2857,1
788,30,4,10,100,271,4,16,0.891246684,1,3,0.735849057,0.216748768,24.83333333,3,1.1667,1
1139,28,3,18,132,130,3,19,0.846560847,0.928571429,2,0.596774194,0.151515152,39.17857143,6,1.6786,1
390,15,1,12,53,71,5,5,0.976190476,0.333333333,2,0,0.228571429,24.4,18,2.3333,1
260,10,3,6,38,9,0,10,0.796296296,0.833333333,1,0.804347826,0.34,24.4,16,2.7,1
493,11,3,9,54,15,1,10,0.7375,1,1,0.804347826,0.271428571,43.09090909,1,0.8182,1
1035,59,3,38,121,1145,9,57,0.728448276,1,2,0.344827586,0.061743341,16.40677966,8,1.8475,1
1038,30,1,10,104,429,2,5,1.013793103,0.8,0,0,0.108333333,33.26666667,9,1.9,1
804,12,3,15,99,18,1,8,0.826446281,1,1,0.770833333,0.277777778,65.08333333,18,4.8333,1
220,14,3,8,38,83,2,8,0.743589744,1,1,0.74,0.297619048,14.5,4,1.2143,1
397,24,4,45,68,244,41,22,0.804347826,1,1,0.736111111,0.211180124,15.375,6,1.9583,1
195,11,6,6,34,39,0,7,0.9,1,1,0.944785276,0.3,16.18181818,5,1.2727,1
1046,24,4,13,103,176,1,18,0.808184143,1,1,0.772277228,0.175,41.875,6,1.4167,1
457,21,4,15,72,54,1,16,0.835,0.9,2,0.804123711,0.194444444,20.28571429,3,1,1
344,17,2,9,51,28,5,12,0.546875,1,2,0.792207792,0.294117647,18.76470588,5,2.1176,1
1254,44,4,28,137,774,4,31,0.923341947,0.962962963,9,0.65,0.127906977,26.88636364,5,1.2045,1
388,7,1,4,41,15,1,6,0.833333333,0.333333333,0,0,0.2,54,3,1.2857,1
712,25,1,15,108,244,0,15,0.81547619,1,4,0,0.178030303,26.92,8,1.48,1
498,15,4,13,87,69,0,10,0.826530612,1,0,0.847826087,0.233333333,31.73333333,7,1.4667,1
75,4,4,11,20,0,2,2,0,1,1,0.933333333,0.4375,17.5,3,1.5,1
1542,27,4,13,118,265,0,12,0.895604396,1,3,0.75,0.177777778,55.59259259,10,2.963,1
837,48,4,25,112,962,8,44,0.965045593,0.678571429,4,0.629032258,0.155319149,15.85416667,7,1.375,1
1152,60,3,35,178,1304,10,43,0.891326022,1,5,0.389473684,0.098245614,17.91666667,5,1.3167,1
26,1,1,0,2,0,0,0,2,0,0,0,1,3,0,0,1
130,4,2,9,22,6,1,4,1.285714286,0,0,0.8125,1,29.75,1,0.75,1
455,20,4,9,56,150,0,15,0.956140351,0.611111111,2,0.769230769,0.289473684,20.85,6,1.3,1
1031,40,5,30,121,622,6,36,0.886946387,0.863636364,6,0.493506494,0.115625,24.225,21,2.35,1
1270,31,4,29,104,347,4,20,0.861111111,1,5,0.719626168,0.122983871,39.38709677,19,2,1
644,31,1,81,71,311,78,27,0.75,1,0,0,0.176190476,19.64516129,16,2.1935,1
206,20,3,9,46,160,0,17,0.859649123,1,0,0.672727273,0.263157895,9,2,1.05,1
877,25,2,18,117,230,2,14,0.958333333,0.789473684,0,0.571428571,0.222222222,33.32,5,1.64,1
811,26,3,12,85,217,7,19,0.777142857,0.785714286,1,0.555555556,0.21978022,29.65384615,7,1.9615,1
515,20,3,18,70,136,1,13,0.824561404,1,5,0.672727273,0.167464115,24.15,7,1.45,1
1212,42,1,24,109,653,6,30,0.899825784,1,3,0,0.146341463,27.19047619,40,2.2619,1
167,2,2,8,21,1,1,2,1.625,0,0,0.928571429,1,78.5,1,0.5,1
1167,25,1,26,103,134,10,3,0.77173913,1,9,0,0.226190476,44.76,29,4.68,1
182,6,4,9,32,9,0,3,0.2,1,1,0.910714286,0.357142857,29.16666667,3,1.5,1
292,6,3,6,33,3,0,6,0.75,1,1,0.880952381,0.333333333,47,14,3.1667,1
185,9,3,5,26,16,0,7,0.75,1,0,0.8,0.388888889,19,2,1,1
345,20,1,4,40,130,0,18,0.736842105,1,1,0,0.284210526,15.9,3,1.15,1
41,3,4,5,11,1,1,1,0.5,1,1,0.971428571,0.75,12.33333333,3,1,1
483,16,3,15,65,76,0,13,0.92,1,0,0.725490196,0.311111111,28.25,9,1.5625,1
1286,27,3,8,101,157,5,15,0.824786325,0.888888889,1,0.294117647,0.183760684,45.62962963,4,1.1111,1
137,17,5,9,34,118,2,17,0.975,0.5,1,0.905882353,0.270588235,6.470588235,2,1.0588,1
128,2,3,9,20,1,2,1,2,0,0,0.987179487,0.625,63,9,4.5,1
920,43,3,25,120,451,9,30,0.893374741,1,5,0.480519481,0.146825397,19.86046512,15,1.5116,1
187,4,1,7,20,4,4,2,0.888888889,0.333333333,0,0,0.5,45,9,3.5,1
207,17,5,6,35,130,0,12,0.991071429,1,0,0.869918699,0.352941176,10.76470588,3,1.1765,1
405,27,2,11,53,229,8,23,0.802197802,1,0,0.5,0.138047138,13.74074074,6,1.5185,1
303,12,3,14,58,0,0,11,0.606060606,1,1,0.770833333,0.226190476,24,3,1.25,1
143,19,1,9,21,145,4,18,0.954861111,1,3,0,0.230263158,5.684210526,1,0.9474,1
710,34,4,10,92,39,0,29,0.723484848,1,2,0.643678161,0.148484848,19.64705882,5,1.9118,1
7,7,1,16,7,21,15,7,2,0,0,0,1,0,1,1,1
488,14,5,7,49,7,1,7,0.735042735,1,0,0.7,0.25,33.21428571,12,1.7857,1
384,14,3,17,48,41,1,11,0.769230769,1,2,0.74,0.261904762,25.92857143,26,3,1
260,7,3,9,39,1,0,7,0.708333333,1,2,0.860465116,0.285714286,35.57142857,1,0.8571,1
566,9,1,5,57,34,2,2,1.083333333,0.222222222,0,0,0.303571429,60.88888889,2,0.8889,1
83,6,5,8,21,15,2,5,2,0,0,0.955357143,0.416666667,12.83333333,3,1.1667,1
905,14,1,30,96,87,8,10,0.884615385,1,2,0,0.192307692,63.5,10,1.7143,1
236,6,2,4,34,11,0,5,0.6,0.333333333,1,0.827586207,0.666666667,37.83333333,6,1.6667,1
16,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,1
783,22,3,12,71,163,1,17,0.867346939,1,5,0.649122807,0.25170068,33.95454545,22,2.6818,1
233,13,3,12,42,54,5,8,0.791666667,1,1,0.714285714,0.261538462,16.61538462,6,2,1
279,11,4,8,45,15,1,11,0.566666667,0.666666667,2,0.85483871,0.327272727,24.09090909,10,2.5455,1
450,13,2,8,49,54,1,7,0.84375,1,0,0.727272727,0.346153846,33,6,1.3077,1
193,5,3,7,26,6,2,5,1.05,1,0,0.882352941,0.533333333,36.6,5,1.6,1
210,7,4,3,26,9,1,7,0.916666667,0.666666667,0,0.928571429,0.642857143,28.14285714,13,3.4286,1
33,4,3,5,7,0,3,4,0.833333333,0.5,0,0.909090909,0.583333333,6.75,2,1,1
348,17,3,18,53,86,4,14,0.892045455,1,2,0.698113208,0.155080214,18.82352941,8,2.2353,1
202,13,3,9,36,62,2,8,0.638888889,1,1,0.755102041,0.307692308,14.30769231,5,1.5385,1
1004,18,1,10,47,145,8,15,0.794117647,1,2,0,0.18487395,54.66666667,47,6.7778,1
791,9,4,10,64,22,1,1,2,0,0,0.909090909,0.703703704,86.88888889,23,4.8889,1
381,12,1,4,41,0,3,3,0.76969697,1,0,0,0.818181818,29.5,3,1.6667,1
623,13,4,6,72,22,0,8,0.898809524,0.571428571,2,0.876404494,0.273809524,45.84615385,1,0.8462,1
400,13,1,27,23,68,25,12,0.929166667,0.4,0,0,0.708333333,28.23076923,50,4.5385,1
573,21,4,15,76,152,5,16,0.833333333,0.888888889,2,0.672131148,0.178571429,25.85714286,23,3.1905,1
90,9,3,5,18,14,1,8,0.8125,1,1,0.840909091,0.40625,8.333333333,1,0.7778,1
204,28,4,23,45,348,5,28,0.037037037,1,0,0.564516129,0.079192547,6.25,4,1.2143,1
85,4,3,6,15,2,0,4,0.888888889,1,0,0.833333333,0.5,19.5,6,2,1
528,28,1,34,63,200,29,24,0.805555556,1,2,0,0.219387755,17.57142857,8,1.8571,1
620,21,1,2,36,38,2,17,0.631818182,0.818181818,0,0,0.293650794,28,3,0.8571,1
76,10,1,3,13,31,1,10,0.703703704,1,1,0,0.375,6.3,2,1.1,1
1021,34,3,112,112,461,101,28,0.803030303,0.5,3,0.491803279,0.127705628,28.91176471,7,2.2353,1
469,15,3,3,39,41,1,14,0.704081633,0.785714286,1,0.454545455,0.311111111,29.33333333,1,0.8,1
404,9,2,6,50,24,2,5,0.85,1,0,0.6875,0.458333333,43.33333333,2,0.6667,1
147,8,6,7,31,16,0,4,0.80952381,1,1,0.9625,0.357142857,17,2,0.875,1
186,7,1,4,24,0,0,6,0.566666667,1,1,0,0.619047619,24.85714286,6,2.2857,1
353,9,1,17,39,10,6,8,0.875,0.25,1,0,0.277777778,37.33333333,3,1.1111,1
778,31,3,15,109,365,0,27,0.888095238,1,2,0.552238806,0.114919355,23.64516129,22,2.2903,1
314,11,1,4,36,51,4,8,1.01,0.6,0,0,0.22,26.63636364,4,1.3636,1
182,10,1,5,18,21,5,8,0.728395062,1,0,0,0.34,16.3,7,1.5,1
526,26,3,8,60,225,1,20,0.872727273,1,2,0.606557377,0.24,18.80769231,10,1.3077,1
682,16,1,12,75,50,0,12,0.937037037,1,1,0,0.288888889,40.5,9,2.875,1
1020,34,3,9,106,435,0,15,0.933014354,0.947368421,3,0.536231884,0.188552189,28.44117647,46,3.0588,1
298,5,3,9,44,8,1,3,0.625,1,0,0.842105263,0.542857143,57.8,1,0.6,1
57,4,2,4,17,0,0,4,0.333333333,1,0,0.842105263,0.875,13,5,1.75,1
212,7,3,10,46,9,1,4,0.733333333,0.6,0,0.860465116,0.285714286,28.57142857,4,2,1
800,25,5,14,91,196,3,16,0.878205128,1,1,0.701298701,0.21875,30.48,6,1.68,1
241,3,2,3,36,3,1,1,2,0,0,0.882352941,0.666666667,79.33333333,18,6.3333,1
125,6,1,4,15,15,3,5,2,0,0,0,0.4,19.83333333,1,0.8333,1
776,35,1,8,73,353,6,34,0.807189542,0.777777778,0,0,0.16,20.65714286,4,1.2,1
112,7,1,3,22,0,3,6,0.708333333,0.75,0,0,0.476190476,14.42857143,4,1.4286,1
191,27,3,25,41,321,2,27,0,1,0,0.535714286,0.084656085,6.037037037,4,1.1852,1
154,10,1,3,11,15,3,10,0.333333333,1,0,0,0.32,14.3,4,1,1
310,15,3,10,47,39,4,11,0.547619048,1,0,0.681818182,0.222222222,19.46666667,7,1.8667,1
898,42,3,19,107,739,4,33,0.928861789,0.958333333,2,0.474358974,0.193121693,19.80952381,10,1.619,1
460,25,1,10,53,224,1,17,0.720238095,1,1,0,0.2,17.12,5,1.84,1
616,16,1,8,76,0,3,16,0.883333333,0.25,1,0,0.166666667,36.5,8,1.5625,1
2106,27,2,6,46,53,3,4,0.74009324,1,2,0.257142857,0.209876543,75.77777778,9,1.4815,1
380,11,3,6,53,23,0,9,0.833333333,0.888888889,1,0.804347826,0.36,32.72727273,1,0.8182,1
121,10,1,8,11,15,8,10,0.333333333,1,0,0,0.4,11,4,1,1
213,12,5,3,39,58,1,11,0.690909091,1,0,0.975429975,0.4,16.33333333,2,1,1
98,13,3,8,26,0,0,12,0.611111111,1,2,0.47826087,0.282051282,6.307692308,1,0.9231,1
336,8,3,10,45,2,1,8,0.714285714,1,1,0.840909091,0.35,40.25,2,1.125,1
12,2,4,3,4,1,1,1,2,0,0,0.971428571,0.75,5,1,0.5,1
538,15,3,5,42,69,3,15,0.669642857,1,2,0.6,0.247619048,34.33333333,1,0.8,1
305,18,5,11,60,39,0,16,0.607843137,1,1,0.862903226,0.268518519,15.77777778,4,1.2222,1
68,4,2,6,14,2,1,4,0.666666667,1,1,0.75,0.5,15.5,1,0.75,1
461,17,2,17,85,74,7,4,0.7875,1,5,0.53125,0.15625,25.82352941,1,0.8824,1
183,16,1,14,26,82,12,9,0.733333333,1,1,0,0.546875,10.0625,2,1,1
519,18,3,8,52,101,2,9,0.861344538,0.928571429,2,0.685185185,0.194444444,27.05555556,7,1.5,1
250,3,2,8,43,3,2,1,2,0,0,0.9,0.555555556,82.33333333,9,3.3333,1
807,35,3,13,93,519,4,25,0.909090909,1,3,0.536231884,0.171428571,21.74285714,7,1.4,1
91,12,2,8,25,0,2,10,0.363636364,1,2,0.45,0.277777778,6.416666667,2,1,1
1196,32,2,16,140,400,3,23,0.970588235,0.852941176,2,0.516129032,0.218637993,35.3125,28,2.625,1
515,25,1,20,71,182,12,22,0.819444444,1,1,0,0.179166667,19.12,11,1.84,1
179,4,4,9,36,0,0,3,0.866666667,0.6,1,0.952380952,0.5,42.5,6,2,1
402,15,2,7,49,75,2,9,0.75,1,0,0.578947368,0.325925926,25.53333333,1,0.5333,1
386,18,1,24,68,151,18,17,1.044117647,0.125,0,0,0.152777778,20,4,1.5,1
305,8,1,7,33,0,0,8,0.714285714,0.25,0,0,0.9375,36.625,5,3,1
216,5,2,8,34,8,1,3,0.5,1,0,0.884615385,1,42,11,3.4,1
106,3,1,10,18,3,1,1,1.1,0,0,0,0.444444444,32.66666667,1,0.6667,0
76,5,2,4,13,0,1,4,0.625,1,1,0.7,0.5,13.4,1,0.6,0
7,1,2,1,3,0,0,1,2,0,0,1,1,6,0,0,0
101,8,1,13,20,12,9,8,0.8,0.2,1,0,0.40625,11,1,0.875,0
16,3,2,7,4,1,6,2,0.5,1,0,0.75,0.555555556,4,1,0.6667,0
183,13,1,7,28,20,2,12,0.80952381,1,2,0,0.3,12.53846154,7,1.3846,0
119,9,1,5,19,8,4,9,0.53125,1,0,0,0.518518519,11.77777778,3,1.4444,0
255,7,5,9,25,0,6,7,0.666666667,0,0,0.863636364,0.342857143,34.85714286,9,3.1429,0
71,9,6,5,17,26,0,6,0.833333333,0,0,0.949367089,0.333333333,6.555555556,3,1.1111,0
38,3,2,19,10,3,14,3,2,0,0,0.923076923,0.583333333,11.66666667,1,0.3333,0
1,1,1,10,1,0,8,1,2,0,0,0,1,0,1,1,0
54,9,1,3,12,20,1,8,0.8125,1,3,0,0.375,4.555555556,1,0.7778,0
252,19,4,7,40,129,0,16,0.936507937,0.5,0,0.727272727,0.381578947,11.52631579,6,1.3158,0
110,10,4,13,26,0,7,9,0.111111111,1,1,0.795454545,0.26,9.9,3,1.6,0
34,3,2,2,5,0,1,3,0,1,1,0.818181818,0.5,10,1,0.6667,0
835,20,1,7,79,136,5,10,0.897506925,1,1,0,0.19375,39.8,10,1.95,0
6,6,1,8,6,15,7,6,2,0,0,0,0.444444444,0,1,1,0
70,5,2,7,14,6,0,4,0.625,1,0,0.692307692,0.8,12.6,4,1.4,0
1,1,1,1,1,0,0,1,2,0,0,0,1,0,1,1,0
181,11,2,7,26,0,5,11,0.58,1,0,0.529411765,0.409090909,15,1,0.7273,0
51,3,4,5,15,3,0,2,2,0,0,0.978494624,0.666666667,16,2,1,0
29,3,2,5,7,1,1,3,0.5,1,0,0.818181818,0.666666667,8.333333333,1,0.6667,0
18,4,4,12,5,0,8,3,0.333333333,1,1,0.921052632,0.4375,3.25,1,0.75,0
443,15,1,11,65,75,0,11,0.693877551,1,0,0,0.295238095,28.06666667,5,1.6,0
309,11,3,3,24,17,0,10,0.671428571,1,0,0.787234043,0.545454545,26.45454545,11,1.9091,0
7,2,3,1,3,1,1,2,2,0,0,0.947368421,0.75,2.5,1,0.5,0
204,15,3,9,41,0,0,15,0.678571429,1,1,0.725490196,0.225,12.33333333,2,1.5333,0
108,14,4,11,29,85,3,11,0.576923077,1,1,0.759259259,0.321428571,6.571428571,4,1.2857,0
249,5,4,8,23,4,4,5,0.75,1,0,0.927272727,0.8,48.2,1,0.8,0
4,3,1,2,3,3,2,3,1.5,0,0,0,0.666666667,0,1,1,0
57,4,5,5,19,6,0,4,2,0,0,0.978494624,0.625,13.25,2,1,0
53,6,1,2,11,3,1,4,0.6,1,0,0,0.666666667,7.5,1,0.8333,0
1133,55,3,20,106,1313,8,9,0.956552707,1,2,0.406593407,0.195454545,19.12727273,10,1.8545,0
136,3,2,4,19,3,0,2,2,0,0,0.8,0.666666667,44.33333333,2,1,0
169,8,1,4,22,0,0,6,0.428571429,1,0,0,0.625,19.875,7,1.625,0
136,11,2,1,23,39,1,10,0.483333333,1,0,0.454545455,0.348484848,10.81818182,1,0.5455,0
91,10,1,10,29,43,7,8,0.833333333,0.5,1,0,0.2,7.9,3,1.2,0
4,1,3,1,2,0,0,1,2,0,0,1,1,3,0,0,0
72,3,2,12,22,3,2,2,1.5,0,0,0.866666667,1,22.66666667,1,0.6667,0
281,9,1,32,36,36,32,7,1.104166667,0.833333333,0,0,0.25,29.55555556,11,3,0
43,7,1,24,8,3,24,7,0.666666667,1,0,0,0.714285714,4.714285714,1,0.8571,0
130,9,1,4,19,30,1,7,0.5,1,0,0,0.666666667,13.33333333,4,1.2222,0
56,6,3,20,13,7,17,3,0.4,1,1,0.733333333,0.433333333,8,1,0.6667,0
2,2,1,6,2,1,6,2,2,0,0,0,0.666666667,0,1,1,0
365,22,3,5,47,159,0,19,0.904761905,1,1,0.649122807,0.361904762,14.81818182,9,1.3636,0
245,10,2,3,30,27,1,5,0.761904762,1,1,0.357142857,0.283333333,22.8,2,1,0
271,22,2,37,44,183,31,7,0.523809524,1,1,0.3,0.198863636,11.22727273,3,1.3182,0
19,2,3,3,4,1,1,1,2,0,0,0.9375,1,8,1,0.5,0
16,3,1,3,6,3,1,2,2,0,0,0,0.333333333,4.333333333,1,0.6667,0
76,4,3,3,16,2,0,4,0.666666667,1,0,0.925,0.5,17.5,3,1.25,0
76,11,3,8,26,0,0,11,0,1,1,0.787234043,0.287878788,5.818181818,1,0.9091,0
105,5,5,8,16,0,5,3,0.583333333,1,1,0.931818182,0.583333333,19.4,9,2.2,0
241,5,1,3,41,10,1,4,2,0,0,0,0.36,47.2,7,4.2,0
218,7,1,3,26,0,1,7,0.5,1,0,0,0.476190476,29.57142857,5,2.2857,0
157,4,1,6,33,0,1,2,0.333333333,1,1,0,0.533333333,37.5,2,0.75,0
141,5,3,6,26,0,0,4,0.375,1,0,0.902439024,0.466666667,26.8,1,0.8,0
67,3,2,1,10,0,0,1,0,1,1,0.714285714,0.666666667,20.33333333,1,0.6667,0
52,6,1,3,10,0,0,6,0.4,1,1,0,0.375,7.333333333,2,1,0
77,4,5,7,15,0,6,4,0.333333333,1,0,0.953846154,0.4375,18,5,2,0
19,4,1,2,6,0,0,4,0.333333333,1,0,0,0.625,3.5,1,0.75,0
145,9,1,4,32,34,1,0,0.9375,1,1,0,0.481481481,14.88888889,1,0.8889,0
329,8,5,11,31,0,6,8,0.693877551,0.571428571,1,0.844444444,0.25,39.25,19,4.625,0
566,15,4,14,83,47,0,8,0.821428571,1,1,0.857142857,0.244897959,36.2,4,1.2,0
1,1,1,3,1,0,3,1,2,0,0,0,1,0,1,1,0
878,17,1,8,67,90,7,13,0.703125,1,1,0,0.29375,50.17647059,11,2.5294,0
250,24,4,7,50,270,2,20,0.434782609,1,1,0.706666667,0.162037037,9.375,5,1.375,0
106,4,1,8,20,0,4,4,0.777777778,1,1,0,0.625,24.75,5,1.75,0
166,10,3,8,32,15,2,10,0.666666667,1,1,0.769230769,0.3,15.3,3,1.4,0
1,1,1,4,1,0,3,1,2,0,0,0,1,0,1,1,0
249,10,4,15,36,3,6,10,0.583333333,1,2,0.795454545,0.266666667,23.5,7,2.4,0
240,11,4,12,41,19,3,9,0.816666667,0.666666667,0,0.811320755,0.290909091,20.27272727,4,1.2727,0
156,12,1,3,22,44,1,5,0.805194805,1,1,0,0.261904762,11.41666667,4,1.25,0
33,2,3,3,8,1,1,2,2,0,0,0.96969697,1,15.5,1,0.5,0
258,7,3,4,38,0,0,3,0.833333333,1,1,0.880952381,0.444444444,35.28571429,1,0.7143,0
4,4,1,6,4,6,5,4,2,0,0,0,0.5,0,1,1,0
42,4,4,5,8,4,2,3,0.833333333,1,1,0.944444444,0.583333333,9,2,1,0
361,21,4,9,55,162,4,18,0.71,1,1,0.768115942,0.19375,15.95238095,6,1.619,0
55,4,4,3,12,0,0,3,0.666666667,1,0,0.933333333,0.625,12.25,4,1.5,0
455,12,3,11,75,44,1,7,0.936363636,0.5,0,0.770833333,0.236111111,36.08333333,4,1.75,0
10,6,1,9,6,15,8,6,1.2,0,0,0,0.722222222,0,1,1,0
52,3,5,7,14,3,6,3,2,0,0,0.96875,0.555555556,16.33333333,3,1.6667,0
115,7,2,5,27,0,1,7,0.5,1,0,0.6,0.476190476,15.14285714,4,1.2857,0
605,11,2,11,39,7,9,10,0.960606061,1,1,0.583333333,0.25974026,51,15,2.9091,0
654,17,1,2,81,100,1,9,0.7125,0.8,0,0,0.274509804,37.17647059,7,2.0588,0
103,2,2,17,14,0,13,2,0,0,1,0.875,0.666666667,50,1,0.5,0
311,15,3,25,44,45,16,13,0.619047619,1,3,0.681818182,0.216666667,19.33333333,6,1.8667,0
375,29,2,184,66,346,181,19,0.839285714,1,3,0.243243243,0.191570881,11.72413793,5,1.3448,0
45,4,1,2,13,6,1,4,2,0,0,0,0.625,10.25,2,1,0
148,7,1,15,23,5,7,6,0.444444444,1,2,0,0.523809524,19.71428571,3,1.1429,0
1034,19,4,8,84,103,0,14,0.929487179,1,1,0.821052632,0.26984127,52.05263158,1,0.8947,0
5,1,3,1,2,0,0,1,2,0,0,1,1,4,0,0,0
197,8,5,10,23,0,6,8,0.761904762,0.5,0,0.844444444,0.35,22.875,6,2.25,0
286,15,1,7,34,75,2,11,0.9,0.7,0,0,0.208333333,17.4,5,1.5333,0
163,6,1,8,22,15,3,3,0.8,0,0,0,0.305555556,25.83333333,4,1.3333,0
111,4,3,3,18,4,0,3,1,1,0,0.925,0.75,26.25,2,1,0
48,2,1,2,8,1,1,2,2,0,0,0,0.5,23,1,0.5,0
48,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
309,24,4,7,43,222,0,20,0.943734015,0.529411765,0,0.676056338,0.375,11.16666667,8,1.375,0
14,3,1,1,4,1,1,3,0.5,1,0,0,0.666666667,3.333333333,1,0.6667,0
161,4,4,3,7,0,1,4,0,1,0,0.928571429,0.75,38.5,1,0.5,0
40,1,7,1,7,0,0,1,2,0,0,1,1,37,0,0,0
125,4,2,8,10,0,6,4,0.333333333,1,0,0.75,0.5,29.5,2,1,0
204,3,1,3,18,0,2,3,0.25,1,0,0,0.666666667,65.66666667,2,1,0
22,4,4,15,7,4,12,3,0.666666667,1,1,0.928571429,0.5,4.25,1,0.5,0
143,8,4,9,24,8,2,6,0.742857143,1,3,0.853658537,0.428571429,16.25,4,1.5,0
159,9,2,4,19,10,1,6,0.729166667,1,1,0.529411765,0.277777778,16,3,1.1111,0
27,3,4,4,9,3,1,3,2,0,0,0.972222222,0.555555556,8,3,1,0
678,22,3,13,80,59,0,17,0.977443609,1,1,0.637931034,0.477272727,28.95454545,8,1.8182,0
202,11,4,8,38,45,2,6,0.775,1,0,0.896551724,0.285714286,17,6,1.7273,0
87,4,4,4,13,0,1,4,0,1,0,0.928571429,0.75,20.5,1,0.5,0
234,12,1,2,42,0,1,12,0.386363636,1,0,0,0.444444444,18.16666667,4,1.5833,0
39,5,1,2,7,4,2,0,0.5,1,0,0,0.7,6.2,1,0.6,0
213,12,5,10,52,60,2,10,0.545454545,1,0,0.873417722,0.277777778,16.66666667,4,1.4167,0
5,5,1,31,5,10,31,5,2,0,0,0,0.533333333,0,1,1,0
517,19,1,23,69,81,11,14,0.856481481,1,4,0,0.183333333,25.57894737,6,1.8421,0
49,4,2,1,15,6,0,1,1.333333333,1,0,0.842105263,1,11,1,0.75,0
6,1,4,1,3,0,1,1,2,0,0,1,1,5,0,0,0
20,2,4,2,4,1,0,1,2,0,0,0.971428571,0.75,9,3,1.5,0
76,3,1,2,13,1,1,3,1.441176471,0.058823529,1,0,0.5,18.66666667,4,1.6667,0
106,7,3,12,26,9,3,4,1.041666667,0.375,0,0.860465116,0.428571429,13,3,1.1429,0
